"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Elsalvador","Elsalvador2010",1,12204.9052631579,12204.9052631579,NA,0,0,0,1,1,9430,9430,NA,0,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",NA,NA,NA,NA,NA,NA,NA,NA,3,490.743892409034,261.683340219599,1287.81230009916,2508.0608740422,1238.35145176321,1269.66702026063,2.06388967070081,11,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",1,38609.1718264238,38609.1718264238,NA,0,0,0,1,2,1197.63543189856,1197.63543189856,378.232656337164,534.901752324419,155.949943682651,162.929844098817,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,7,7109.5413425193,4608.1905965803,7621.20372116904,9840.5640966167,391.978158976404,303.251926944952,0.75,14,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,38976.8133231564,19007.4879114866,35807.4403203871,64758.3009866855,39345.4844271313,42699.5953367102,NA,7,8023.40292412091,8511.79131873402,4421.11418019262,4746.42146508921,2610.48863204345,2802.9355651537,2.04469428739872,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,1,-7607.79249646734,-7607.79249646734,NA,0,0,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",26,11919.4008372032,6920.42375128897,12117.4103252314,13397.2506781218,2555.77381149466,7773.80404304004,1.79006641176067,329,6104.02264434916,4186.21299028893,6094.38694168443,5710.72798942316,-773.836142091036,-1659.10402031869,0.8,192,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",1,914.0028026527,914.0028026527,NA,0,0,0,1,108,1081.66915788989,874.735625650653,900.506549459412,1055.59307295463,240.507130060439,134.972956918949,0.857142857142857,91,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",3,8042.47111365565,7633.08609300422,3839.69427591981,3459.63833619408,-445.746458178426,-649.314939860492,1.01143175293506,116,15160.1028186593,13771.4083227527,11957.1527999517,9474.30091166852,-2431.44932635901,-3229.35901093013,0.845153713290396,19,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",1,63287.1688343111,63287.1688343112,Inf,0,0,0,1,5,12172.1036416634,9841.38645296673,4284.50708906054,6342.8588988774,-408.282173216233,-556.124070141712,0.792163180394598,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",7,30249.3006660772,36907.5618487995,19342.5758858374,40321.6660067032,-3405.0143952453,-6828.02960360949,1.15343148121585,7,62677.6332214781,56889.034419187,53314.9966224149,56566.2214666944,1731.68782219031,-14831.3666540189,1.56953269383085,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",1,9311.88730080174,9311.88730080174,NA,0,0,0,1,12,14438.6233496355,11742.6826064787,8239.30029887484,13924.5050856839,1787.76422958047,831.309677549831,1.57267508351813,17,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",2,254624.942228583,254624.942228583,274261.570480322,387864.432611016,33369.9893852691,38786.4432611016,1.32435900696109,4,11934.8504353096,10612.5487469155,7573.23877742341,9485.38007229379,565.433041918654,718.763409485564,5.06461361539558,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",2,52118.3556697734,52118.3556697734,21753.5773520739,30764.2041214352,-4208.21968508515,-5350.29636894525,0.830981321422119,3,44604.7276743037,7629.15185400701,69897.8443613593,124262.846272455,-11565.5963300799,-11565.5963300799,4.28571428571429,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",2,3919.76864815532,3919.76864815532,169.415797381308,239.590118336899,69.1646965893071,64.5050318599343,1.70696664270138,5,8179.40269148939,7910.45352410303,2642.83683108225,3604.7387133109,208.669787743281,393.792850782127,1.2730279565071,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",NA,NA,NA,NA,NA,NA,NA,NA,7,3296.71934980988,3504.03634733219,1312.35637694211,1011.70191335213,172.514999994942,53.83849009659,0.969738965295315,5,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",5,27486.0481505304,22424.033802751,19303.3403867589,30683.1964653661,2687.12015184596,3599.71755717183,1.33212560630679,1,9010.23769171662,9010.23769171662,NA,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",1,9037.11958309713,9037.11958309713,NA,0,0,0,1,1,1703.82282533327,1703.82282533327,NA,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",12,13271.344260267,5972.22107663869,14290.3811277406,18660.2103244566,-3485.5209627221,12091.2567217661,1.20592297558557,12,5863.88407718806,2671.17648052894,10345.2635036883,3895.58253098164,3665.40863466564,7662.73414259651,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,10,8956.50525682333,5713.58888003148,7580.18527496289,8207.87973806215,-182.649993096789,-460.213699986061,1.23227141515337,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",1,18549.3723012666,18549.3723012666,NA,0,0,0,1,4,32843.6239757497,25472.0599445875,31633.4749776602,46932.0291657781,-11494.7896136798,2858.06335669483,0.65379946611738,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Namibia","Namibia2014",2,137461.400900338,137461.400900338,168447.127860539,238220.212763169,-40754.7929015815,-39703.3687938615,0.720426726564015,2,13727.222458738,13727.222458738,17564.3206007616,24839.7004074662,9940.05065161986,10529.8729988172,6.93217790507275,15,1,-6021.62694848673,-6021.62694848673,NA,0,0,0,1,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",NA,NA,NA,NA,NA,NA,NA,NA,6,2886.24524697712,2356.07492686431,2415.69508134542,3777.32984286412,124.739497401916,-332.08902717502,1.94789778736237,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,6162.07109567353,6162.07109567353,NA,0,0,0,1,7,8139.42083625436,3681.43598175277,9327.24771316843,7612.55461937421,-1429.10783105437,-2918.60538888601,0.700119220098193,7,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",21,577.124865341264,295.781966758857,763.492419784119,658.296700273264,-225.148809897619,-299.261550833494,2,52,1806.25453021757,1107.09315367492,2039.06423701824,2785.83585930858,324.226542108134,244.066086625382,1.522664620328,108,1,845.562392282811,845.562392282811,NA,0,0,0,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",2,1351.07548104874,1351.07548104874,911.86711132224,1289.57483591389,205.374452388167,322.393708978472,2.46390620026138,9,1859.03996497589,578.637434313188,2958.03657299,1453.95366012159,844.629585885003,-248.228976932106,2.67251332593569,130,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",1,12083.6389207296,12083.6389207296,Inf,0,0,0,1,4,7233.79911322015,8655.66507056265,5472.82967938914,9692.08538433523,1098.75461779205,609.376821639855,2.92725462850879,8,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",4,60722.6994186118,54438.0209795477,22647.308311471,33755.6320522293,-5789.96442833486,747.982334168621,1,10,85119.5343151357,9545.73011351544,158870.481417722,182878.256667416,70433.311500145,42184.6993805764,0.474174157006653,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",18,6473.63247074745,7942.11435406995,9257.20368283652,10710.2219928716,-2461.70085776233,-4320.62245424901,1.11874296839891,53,8013.84096914321,4827.61834901037,9716.14933614965,11002.6200501403,-1458.58846921332,-1176.41777729344,1.35771763228713,38,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",5,16455.4322375338,19706.6148003425,9100.7879476338,5971.98783326649,-4227.99722093135,-5693.18696785845,0.276946533157205,2,29430.2162052817,29430.2162052817,23674.3742365085,33480.6211259665,6596.0918217582,6391.75494222996,1.54706375005347,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",2,17993.0755057166,17993.0755057166,3360.37041229471,4752.28141166444,333.236112423603,359.184060183941,1.11612824586793,32,35417.8551811736,15456.617605825,46326.4138226398,38097.023486658,-24012.5656332321,-10794.5666047309,0.355533703744816,71,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",4,161689.681991568,129706.965725383,170759.027029538,261104.074596853,64362.0063980401,36300.6458781362,3.69110131375976,3,156493.523157978,158443.351466502,69519.6650178199,84888.1750377872,-15564.4985842492,-56801.2713518724,0.755020840569506,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",4,208727.517537289,209078.139003383,28167.2512917511,36355.2324595655,13928.8116842532,11295.7550351337,4.26139408212355,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",NA,NA,NA,NA,NA,NA,NA,NA,8,20636.4405612329,8187.52969807106,29494.1395512065,16883.7231288777,-5586.54212062456,-5586.54212062456,1.35714285714286,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",1,6343.34530925411,6343.34530925411,NA,0,0,0,1,14,1972.4398255438,1341.96283718035,1902.79387953717,2106.95924478964,1052.4329541721,481.539410820702,0.857142857142857,16,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",3,15645.2849668904,8256.17283950617,16406.0101200706,30723.7654320988,-1620.54672337281,-1595.72577628133,1.09322032939425,3,32258.3070278862,36445.6050160461,20766.3424787784,21643.0697837317,5407.73877800769,6790.42186320712,3.02095237913586,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,10,16156.5600579081,16053.0117578736,2433.35556744162,3483.39908243476,1204.2716120412,1166.01852475949,0.874956941694425,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Tajikistan","Tajikistan2013",NA,NA,NA,NA,NA,NA,NA,NA,11,3683.15135126453,2688.69024758696,2830.45834984884,4455.63166445623,-1438.12767211881,-1228.42921028789,1.14101497812963,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",3,160995.043092798,150585.836569238,141341.37051582,209468.952174369,-122550.223506252,-63833.6473864412,0.429435555318488,3,45742.7104974041,46666.6723273587,19183.1641983674,21997.2254853668,-18067.5746235403,-17463.558992981,0.31296529648566,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",5,83613.5232145779,14076.613667237,125253.300226974,227277.716140198,-18902.9332505715,-28578.6638217908,1.15746895520803,1,16825.5479578002,16825.5479578002,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",12,22629.4405286758,13696.6191307217,22393.160023417,9462.6962898193,3057.36336032072,434.22462297022,0.972542713951379,18,45030.7227194482,50668.3733913366,28993.8711251652,14301.5491193039,59.0582301204735,5914.25401180934,1.11993926182619,115,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",2,2378.79524446651,2378.79524446651,2490.21353102021,3521.69374877378,1213.94548863486,1173.89791625793,2.89267762258708,3,81257.4989845495,11384.6113989162,141217.827054355,257844.018984521,-55000.272960371,-61430.0452943602,0.130434782608696,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",17,8510.65475337535,6791.50240230983,6406.38310241698,7218.57485022559,-2377.83472353255,-2702.39566256981,2.52646399407615,51,7530.79813400969,6827.40340397934,5396.89461484101,6145.93646105516,822.450343356421,549.638146006281,0.606418606985482,85,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",2,31738.3569268976,31738.3569268976,22693.5359054223,32093.506255649,-8032.53696260832,-7601.09358686423,0.573470629195867,1,125240.846361254,125240.846361254,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",2,344.521368332786,344.521368332785,2600.3165474714,3677.40292789724,-1090.36049565451,-1789.75643828894,0.701764078020584,4,1230.40320777532,1234.30582193229,250.852031285421,360.491179646763,38.8923239987383,10.2262217562674,1.02801631632671,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",32,5111.5025241692,4148.58008105106,3793.74606991645,5101.64135105686,-340.214132014074,-71.7329621551531,0.604096226275338,65,8521.48053773999,2722.4325495759,11897.4036655451,18771.8092490321,-120.47631465366,4248.5439987541,0.770685773911972,17,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,18,25809.3943322478,16844.7508946517,29017.9575531741,46831.0931588056,988.115912864487,-5859.42459582802,0.745596678951821,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,3060.66306888797,3060.66306888797,NA,0,0,0,1,19,5599.04920446867,5224.09580372767,4490.06253614493,3387.64073835924,-1204.21232913487,385.541917028212,0.671370748578494,14,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",1,3713745.71101474,3713745.71101474,NA,0,0,0,1,16,8337627.79489374,5065789.41880557,6116468.40202351,11147743.1631629,651113.054851935,570609.827075407,1.29411764705882,19,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
