"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Botswana","Botswana2010",7,30877.184016448,29918.3647478747,19991.4299586904,41549.5847363504,3204.23331501065,2959.05322710525,7.11292739666002,NA,NA,NA,NA,NA,NA,NA,NA,2,21230.3702765577,21230.3702765577,31412.2453979708,44423.6234664021,11111.2645780557,10694.5760196894,1.55367359631342,1,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",11,26877.686806893,36616.0554395709,27536.5775425884,49201.5218126095,20752.2970836364,29628.4721695892,10.1144242435956,NA,NA,NA,NA,NA,NA,NA,NA,1,79144.5391087552,79144.5391087552,NA,0,0,0,1,8,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burkinafaso","Burkinafaso2009",5,4032.06203700091,3990.96136504532,1303.11741019665,0,832.000358337416,460.109322910246,1.90671689870883,1,93779.757101857,93779.757101857,NA,0,0,0,1,2,2780.82848303563,2780.82848303563,132.624604369501,0,21.4433953901559,50.4967922856153,2.92821816920653,5,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",5,9803.5703046638,9027.90205345104,3220.81431333448,5355.97296663243,-387.414750269813,-346.870912947648,0.715469827056914,4,15307.5278966948,13072.3208976624,9335.2241057524,5805.80690429332,2833.98982796615,2976.57723793229,1.82780791232882,4,15646.8914907715,16745.5675140566,10622.5884592663,16038.1486991424,769.714142013942,769.714142013942,0.836538461538461,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",7,13534.5131287307,12705.8115109534,10942.5351934194,9450.74127422461,1023.40392010668,-0.207104844247729,1.02583141267483,NA,NA,NA,NA,NA,NA,NA,NA,5,18108.9744126023,11098.7047249923,16033.7868708661,28509.0461589645,-6256.82229519065,-4846.95932907836,2.77923857468581,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",19,46281.0485208058,41917.4178265635,22270.2479740466,26070.4123685541,24259.4216099597,18228.8071454964,2.00926169408387,NA,NA,NA,NA,NA,NA,NA,NA,6,37011.3443149349,33276.8689122911,26943.342768409,22074.9468714577,-13392.6897299253,-11241.804014742,2.84186370813407,3,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",4,31518.6171906579,34115.077117218,14320.3523798487,27432.877642703,-9905.81388771893,-9656.96111299526,0.243475815992222,5,93721.8325209489,81079.462366954,60566.6812859996,93623.7189286327,-21058.4252153652,1661.22998697099,1.03266127849452,17,31043.6544782327,18479.0648469298,29479.6552376649,47186.3543400309,8378.12488571924,5282.55390521437,0.672788619179851,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",11,25737.1404684182,22396.9934124802,8248.80724272892,13569.1575059005,5691.5908364726,15218.3415071967,0.472627690935693,1,19418.9978160602,19418.9978160602,NA,0,0,0,1,4,12104.1404128457,15900.6622323304,7258.33021061221,10479.2838324411,3321.66413166114,745.010731719089,1.66666666666667,2,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",10,32759.8300416904,33544.694258627,15272.2647846943,36630.8061304208,-770.921223589038,1134.60870600177,0.592121569112833,1,24918.9157349801,24918.9157349801,NA,0,0,0,1,1,16716.4393055491,16716.4393055491,NA,0,0,0,1,6,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",2,3878.78431414498,3878.78431414498,4619.30895375482,6532.68937119154,-544.390780932628,-544.390780932628,0.857142857142857,4,2094.07620927848,1768.13199820123,1041.77619225421,2290.52421077403,-244.981524877429,-229.222305263411,0.882954081822905,8,5199.04521017996,4912.64338645053,3760.45058030335,7559.54648172571,-343.765499216546,-679.347360426621,0.229424977102672,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",8,26361.8732129765,26389.9249131495,14876.5780868979,13845.0262227195,6413.68922693765,8024.46431032603,0.9553377989482,NA,NA,NA,NA,NA,NA,NA,NA,5,52901.7428595152,50098.878884188,22746.5563541323,37126.8223188445,-22476.3121923346,-10708.0699513855,0.0360602678113357,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",1,4300.04734580015,4300.04734580015,NA,0,0,0,1,3,5612.46091968643,2038.03344438594,6855.49043719006,12267.7029255343,-2575.04613951483,-2667.38206589996,0.393966258677552,3,38264.6223426585,2559.74353405015,74617.6459864815,135611.636187703,-22767.4725386868,-22945.2274393122,0.398779668963457,2,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",7,22293.5942337296,19331.3207585835,20491.7826805016,30111.1111111111,21116.1572689648,15453.3333146779,0.92458086659864,NA,NA,NA,NA,NA,NA,NA,NA,3,24995.367410952,25642.9997824986,8569.75616209284,12614.6666666667,-1902.44038385675,-146.295081967213,0.62222190940816,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",19,4474.27507002624,4479.51812181164,2950.62481373644,3061.51344020388,1494.3644551577,5248.99075313388,2.02514567255209,15,28011.329711903,23966.3136133657,25494.6238437443,44089.3229144301,8990.12869647438,4363.12043461565,2.02933785923692,10,9719.70690790815,7924.63299176208,7225.37980483502,11588.1461106618,-375.877838408389,-501.679280732374,1.89516994979745,14,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",2,19588.3501454948,19588.3501454948,403.174919097591,570.175438596489,91.4322770062668,148.245614035087,2.60239721954673,1,59333.3333333333,59333.3333333333,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",1,818.223167939727,818.223167939727,NA,0,0,0,1,14,5337.0421315475,2738.89295825584,5784.65722861253,10904.3619723526,-633.796361200939,9.75187992825304,0.964936886395512,15,26436.5814183112,12359.5814911512,35133.741136186,78006.9065869494,-16989.8445366205,-3381.98407464768,0.15926954869067,23,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",7,27227.212822331,22942.5699508291,14676.5149967006,21073.7041009562,5175.35381315791,11791.6058380549,1.46748798613368,NA,NA,NA,NA,NA,NA,NA,NA,1,51060.8882529151,51060.8882529151,Inf,0,0,0,1,2,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",1,31930.0268425644,31930.0268425644,NA,0,0,0,1,2,26868.6864955561,26868.6864955561,26153.0255297688,36985.9634012889,4340.3710938316,6164.32723354815,1.71955975830995,1,5039.01866891353,5039.01866891353,NA,0,0,0,1,3,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",22,11705.2962311036,6040.99264839958,12978.6728169802,12826.0638211968,9847.35721485872,9405.18772783337,0.833333333333333,9,9337.30082632002,7008.94298801922,7796.93530262738,10077.3064216077,-1053.45301660658,-1311.1685442746,1.1003225562361,12,5653.97142483694,5294.55678893574,4510.19875338236,6088.7403072761,866.503499978115,46.2806243283646,0.601579139047275,19,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,12252.5664404349,12252.5664404349,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,15109.1544442046,11086.4018956119,16884.7186469196,19795.8856055027,23595.6569252762,21583.8283974581,3.69722461027854,4,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",7,26436.5933257516,25551.0225029372,14349.3991581013,17146.6610301251,-2156.26726382952,-2098.6492151692,4.04647979736328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",3,9740.20703177014,9957.21592594215,6742.12273756196,9227.73493439963,-518.59618364688,-610.968751364359,1,NA,NA,NA,NA,NA,NA,NA,NA,1,924332.052830023,924332.052830023,NA,0,0,0,1,7,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",71,27281.714157984,26495.9500749763,22399.4129053119,31976.0797308034,-3433.42312508168,2438.0419557019,1.57277057087213,13,11103.703557606,5902.37574528774,10633.9507425764,11991.0298990513,764.383647603475,-998.843395814623,0.514314052881458,50,14456.183793298,8659.2133683142,13345.851328242,15028.7574734776,317.470162093888,761.716710486794,0.936069955956609,13,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",3,3180.64139673925,3180.48705472267,695.773372335899,969.886753699176,266.415981876061,588.252116278698,2.36525231851028,NA,NA,NA,NA,NA,NA,NA,NA,6,3193.58140274577,2564.78813454609,1889.5561387175,2978.93788636175,91.6344754859082,60.8653421964279,1.2,3,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",2,53498.2351557912,53498.2351557912,6965.52498351265,9850.73990073222,-940.257265707901,-985.073990073222,0.856371680540307,3,26653.0927599018,21959.9457941415,17540.600837235,33070.3410953153,-3423.52269741808,-3359.0411214298,0.5,1,5066.09480609085,5066.09480609085,NA,0,0,0,1,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",10,34602.8047910334,28161.6561189728,19350.2937889479,16537.7551046964,12026.7790312924,19672.8217350629,0.962582727013444,1,16117.8776204657,16117.8776204657,Inf,0,0,0,1,6,16209.798266052,14724.1901286238,4246.07884101007,3729.23442983325,-776.540325843317,-479.177533382917,0.924672022054175,2,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",5,14458.4717685865,14562.4126153695,6412.04938444328,7811.78090015114,1937.40697714569,2136.28294004133,0.760223338916806,1,24668.781789951,24668.781789951,NA,0,0,0,1,2,12728.6307354207,12728.6307354207,13698.9328541483,19373.2166323748,8094.67235547836,6919.00594013387,2.62612413386407,4,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",2,36414.5840221339,36414.5840221339,13853.2627792088,19591.4721054755,-2112.80581529638,-2112.80581529638,0.82258064516129,NA,NA,NA,NA,NA,NA,NA,NA,11,15315.9762489542,14522.6472444229,6144.33394809027,8251.84287051279,3697.93088460897,3569.70121531521,1.0630605270051,6,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",10,48150.3161799173,32689.2913230552,48122.6410727423,77487.5564751331,995.190600571837,12393.8877328591,0.446932044536285,NA,NA,NA,NA,NA,NA,NA,NA,1,5249.15705154128,5249.15705154128,NA,0,0,0,1,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",4,6480.09626420446,6236.27288681149,2046.25832384875,1784.37887890281,153.607677168804,411.202580458444,1.3109681172235,4,7571.52853655162,7590.05600363706,3305.80655256509,3993.12785231584,829.668883097519,864.062679962196,NA,6,14347.1529198573,7892.42728987594,15565.3665597436,14805.5759551198,17689.9496225498,15990.4746530406,0.822808858140247,3,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",2,21430.3976897016,21430.3976897016,11932.4916226248,16875.0914856193,5799.30829065988,6365.16608668095,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5699.47186061867,3892.48730358901,5277.22619188073,9929.90077215012,3778.29823337431,3791.22934475451,1.05138962287794,0,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",3,57382.8659443082,47965.9680489699,38315.7086931355,63013.6684730976,-11549.7509058601,-12571.74422692,0.75671363172767,NA,NA,NA,NA,NA,NA,NA,NA,4,32531.3200171977,30076.9957870052,12855.8237696943,16551.9774330256,9917.82663581519,9714.47786259533,0.878666861891943,0,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",11,32904.7903491825,30091.9099614513,12538.928555266,12937.7771983623,8113.19410858429,16727.6212345917,1.43863705025852,3,60223.1767744417,60161.1481104615,27364.8083618018,38293.5101897957,-3752.86741161288,1321.50152811844,0.857660664097333,6,52191.895444157,29891.3225521868,56448.3274549633,117479.637595844,-12510.2682066585,-14406.0875857179,1.75043704801341,11,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",3,23400.2903637193,23591.6264360933,8768.28721921704,18501.6876939322,-1805.55493983996,-2032.55225078889,0.540655297478457,3,34437.6846080121,15088.9273724364,38772.7238997631,66807.1479242321,1283.28053924684,1072.81551411175,0.86223797235298,4,40165.1848761835,29940.0038211877,26615.4960223564,50714.9152125557,-6280.28578202283,-3319.50339485085,1,1,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",11,16411.2245579946,6192.26699045324,21354.7297131681,23444.5511147865,14192.2408445022,10887.480822697,10.6639141580169,1,3579.71250378989,3579.71250378989,NA,0,0,0,1,3,712.829787569844,673.170227714056,579.823877639066,0,205.983609381832,115.513411887001,1.48300855035003,3,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",2,21621.6554492569,21621.6554492569,13720.2910688346,19403.4217092524,7337.6840402758,7478.40211710769,4.44473453729793,4,7895.0139702882,1409.60662925672,12621.3407156043,9426.73388954333,6715.78186812069,6470.16735145929,0.984716857126774,2,4016.89784174301,4016.89784174301,2726.88032361974,3856.39113663136,972.411955349157,1577.61455589465,7.37458864903072,4,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mauritius","Mauritius2009",7,18567.572490448,17493.1009634921,10220.7273946392,10662.4802467978,3638.99484701793,4065.64270617355,0.599182878858815,1,147.634341878739,147.634341878739,NA,0,0,0,1,1,20559.4490912615,20559.4490912615,NA,0,0,0,1,3,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",1,5920.01687204809,5920.01687204809,NA,0,0,0,NA,2,9014.62531610755,9014.62531610755,8110.5378952427,11470.0326895932,1913.07107507281,1911.67211493219,1.33431557318443,2,7750.0412435192,7750.0412435192,19569.9430504566,27676.0788768248,-4648.76340425568,-7128.68698342457,0.811400020739517,8,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",1,4769.55840919911,4769.55840919911,NA,0,0,0,1,1,3069.4075752444,3069.4075752444,NA,0,0,0,1,2,17321.8481227526,17321.8481227526,10486.1314730939,14829.6293460767,823.868297004261,823.868297004261,1.125,2,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",1,29719.3906778157,29719.3906778157,Inf,0,0,0,1,3,48063.2675183532,9560.46575113556,62464.5351645911,105377.578056961,-5853.85838089524,-6039.08858302892,0.984769164913346,4,10490.327368606,11252.315358253,2637.26779012321,4997.51618809359,-1409.62674231078,-1371.50025927977,0.434211218226731,4,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",8,23552.9881927589,20500.22691644,11055.9863940631,14876.2292713128,4191.67558139428,-2534.93251045007,0.546574537438214,NA,NA,NA,NA,NA,NA,NA,NA,1,14692.5721198151,14692.5721198151,Inf,0,0,0,1,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",2,4663.33737177926,4663.33737177926,1860.11550071813,2630.60056869599,-45.3551822188964,-45.3551822188964,0.966666666666667,1,5580.06181238544,5580.06181238544,NA,0,0,0,1,4,4527.5372318248,5447.74867757434,2446.66768082116,3271.07071760526,-1210.94021825072,-221.186686619022,0.172413793103448,3,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",6,12549.8077331076,12794.5966889963,5579.45346558645,7660.73969754208,-1404.00988966165,-1402.13629386331,1.31859469546381,2,1743.07152008978,1743.07152008978,1368.88096200786,1935.89002174584,-757.014713997018,-752.846119567826,0.559373964859388,1,25285.0941615783,25285.0941615783,NA,0,0,0,1,7,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",40,1217.47877320042,1014.81480670809,1336.49607857083,1299.23248820486,-363.26906791016,221.797660467007,0.0412476687225346,25,2342.04992987511,2402.74237141415,2717.95561559168,2739.51554810867,-531.152936098103,-705.544446685625,0.748822224998519,53,8670.79200917171,10646.4297713877,7584.79255196561,12570.2926159334,-3304.72870946517,-1690.11234871477,0.518055713883316,46,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",3,11209.923025326,9831.92280517868,11378.4681268013,22273.5952176487,1026.41923812981,-900.352819090779,1.5910398291708,NA,NA,NA,NA,NA,NA,NA,NA,2,6857.42648966254,6857.42648966254,7151.92213186574,10114.3452759208,-1166.18640215348,-1153.3902507629,0.801583116327809,8,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",9,32246.4226884686,25820.8908501134,15277.3492621641,20488.4811033705,3564.74095074449,3072.66188908248,2.68946052141284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",9,20721.339811309,15576.5786203102,15768.0942902473,28640.1332665525,7140.1480238357,-1391.05978451207,1.13395812766909,3,18187.3120601466,19142.2544594861,15518.163058372,30992.2215058346,1307.79501610416,1307.79501610416,1.33333333333333,6,30851.6951477501,29823.3762444132,10784.5839351563,21583.8685487062,2546.25757173911,4970.60828157912,0.974201672995784,7,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",6,19116.9883745113,15890.6278063729,11785.1003311468,22414.4773281207,-6555.68321949814,-6008.76133245063,0.0930697161462303,1,48727.1246263494,48727.1246263494,NA,0,0,0,1,6,5696.03968197967,3791.81168878227,4969.30174761683,2373.02587056457,859.481580961585,-519.102984264244,1.91256385269249,4,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",7,29345.2822433212,18835.3854672091,24735.5502866304,42204.4048014667,9915.46024049334,10878.6641298146,5.86941104957593,NA,NA,NA,NA,NA,NA,NA,NA,2,74927.7004027444,74927.7004027444,48488.1496352269,68572.5988285138,20790.6836627772,20000.3413249832,2.29603333880208,5,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",3,32951.7697510461,32883.3522772716,18990.0867606628,26986.9567758953,5270.3166086117,4192.81385118821,1.84074428739261,NA,NA,NA,NA,NA,NA,NA,NA,3,31973.4849906544,34212.573110943,13312.1285721963,25989.1197186354,-6901.39987621596,-6354.19182350413,0.359410961328588,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",20,20314.8872143823,17397.0563395713,9625.15034251699,10843.5550721038,468.885379237933,3988.97180897728,0.74889553854348,22,26536.8114042105,30239.1631730453,10850.8487886463,10247.1595431381,1066.48953545195,3015.10121478485,0.438859386054474,36,65993.6653933138,32530.6652163114,61417.7036667211,106025.871816125,33049.4666672115,6646.37286897506,1.61459116879503,26,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,22306.6606055982,23876.5814070119,7596.57224732928,5813.86234225808,1023.51315739707,774.509225041622,2.2271781768405,1,1625.42874065084,1625.42874065084,NA,0,0,0,1,9,48428.023135462,44289.9259945236,40130.3348130363,43857.0227477426,-7514.37218512164,-4301.91903318503,1.6540226054752,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",1,12570.2958785394,12570.2958785394,NA,0,0,0,1,1,13601.6129306996,13601.6129306996,NA,0,0,0,1,1,120989.097830942,120989.097830942,NA,0,0,0,1,5,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",6,28867.6827126701,29887.7048919778,5790.68021626625,7407.40740740741,-238.847251167401,-322.600390906402,0.884729852951081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",4,32168.8784803539,31550.8717148061,3070.39837406269,2309.39370283633,791.482348859398,791.482348859398,2.2,NA,NA,NA,NA,NA,NA,NA,NA,3,37034.3301690437,36991.3949262146,3202.52918627568,6557.37704918033,-934.74733628301,-971.463266545234,0.569172418550816,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,211274.64295184,211451.362384949,22719.9410579037,26367.7115933404,11836.5230423869,15433.4592278301,0.447035264082691,1,373942.091687372,373942.091687372,NA,0,0,0,1,1,891708.064792964,891708.064792964,NA,0,0,0,1,0,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",1,2099.51230262335,2099.51230262335,NA,0,0,0,1,1,3919.08963156359,3919.08963156359,NA,0,0,0,1,2,11749.8247059234,11749.8247059234,1882.64243062689,2662.45845849159,379.752491522207,399.368768773739,1.48039621357289,5,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",6,9383.70893468098,11449.2149291392,4928.46693794951,4511.06814184458,1290.24238213216,1331.47637486691,0.5434410508663,1,141.325652443422,141.325652443422,NA,0,0,0,1,5,8803.44334672404,3661.31633440148,14146.8052419887,7207.60827461453,-520.091700988012,-958.484293295427,0.967420793701153,7,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",8,28263.3256251685,28746.3742138316,7144.75643002615,9033.0689904596,-1282.77198154608,-2257.06824001353,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,46778.6710551624,39239.5216019313,17645.9457800065,26553.5418218791,-5061.91137074713,-518.492709170497,0.772018481120389,1,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",3,24181.7509862639,32830.210616431,17757.6893205335,30640.5384912905,9919.31651637738,9205.31342142313,14.1775401987524,1,26328.5421804301,26328.5421804301,NA,0,0,0,1,1,29307.0808086042,29307.0808086042,NA,0,0,0,1,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",7,44428.9027480996,42273.4448476964,28119.6795042163,53975.2581621014,8937.44540396597,6683.17573257461,0.761430433359679,NA,NA,NA,NA,NA,NA,NA,NA,3,35372.6756646288,36762.1715670537,9138.47107561494,18574.5401544981,453.996128203878,573.288276373397,1.19388236429296,4,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",6,24624.9361778281,13221.3030435713,25112.3276494532,41043.644235879,18171.8126227037,17305.3209378885,0.89974821525552,NA,NA,NA,NA,NA,NA,NA,NA,8,13627.3148203936,10793.4232967592,11859.934154475,22268.4969121143,-1090.13803709452,-1793.05867450802,0.31595844794851,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",5,8194.08637320184,7759.70367984044,4298.26226801343,3644.45320161965,-5661.65127926116,-5532.80284961974,0.0231314646516543,3,8272.33028304143,7809.54257489925,3666.42448250354,7288.9064032393,838.802721007697,838.802721007697,1.4,8,15719.581203953,13848.6515569756,10989.4579396625,21535.4052822979,3509.46205359534,-22.9444342960416,1.90686481013958,1,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",9,32272.3290701397,36968.5571074625,23756.3803996019,29198.2151706068,18903.8776490242,8994.14749689273,0.969461787803092,1,14400.9322942015,14400.9322942015,NA,0,0,0,1,2,35043.8120011568,35043.8120011568,9275.05094522571,13116.9028384396,2566.35055534688,2566.35055534688,1.64285714285714,0,"2010","Latin America and Caribbean","Uruguay","High income"
