"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Costarica","Costarica2010",10,0.633226103282953,0.540389430694511,0.275068212642488,0.37090735448925,0.105950516965766,0.0692794492066099,0.268000953100214,10,0.633226103282953,0.540389430694511,0.275068212642488,0.37090735448925,0.105950516965766,0.0692794492066099,0.268000953100214,-8,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",9,0.451529456552639,0.296218454043936,0.448674664326166,0.511289224160511,-0.28137024731371,-0.382688358397245,0.698474837666499,9,0.451529456552639,0.296218454043936,0.448674664326166,0.511289224160511,-0.28137024731371,-0.382688358397245,0.698474837666499,-3,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominica","Dominica2010",5,1.08442257847822,0.966597297226101,0.397170885362942,0.794263388603011,0.179503178327108,0.202903218394882,0.428571428571429,5,1.08442257847822,0.966597297226101,0.397170885362942,0.794263388603011,0.179503178327108,0.202903218394882,0.428571428571429,-5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",7,0.579787139327003,0.59349526156529,0.212646182384794,0.229617166813769,-0.0985484136047561,-0.036260448410559,1.04688155442036,7,0.579787139327003,0.59349526156529,0.212646182384794,0.229617166813769,-0.0985484136047561,-0.036260448410559,1.04688155442036,-6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",7,0.315551516033115,0.372572380941212,0.141579844416619,0.0182851265608548,-0.142219850577871,-0.131868535568788,0.947368421052632,7,0.315551516033115,0.372572380941212,0.141579844416619,0.0182851265608548,-0.142219850577871,-0.131868535568788,0.947368421052632,-2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",12,1.4109967282304,1.21208029667231,1.11068990733364,0.413921154336812,0.125642833147166,-0.133048779869276,0.275126582566381,12,1.4109967282304,1.21208029667231,1.11068990733364,0.413921154336812,0.125642833147166,-0.133048779869276,0.275126582566381,-11,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",89,0.495730478045917,0.448433028784733,0.458452684953034,0.528785343136333,-0.046056856959558,-0.278528334437726,0.591873676135529,89,0.495730478045917,0.448433028784733,0.458452684953034,0.528785343136333,-0.046056856959558,-0.278528334437726,0.591873676135529,-47,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",11,1.37882484217451,1.09685820536677,1.52419162444941,3.36604517200123,-0.156334274604434,-0.128427761033,1.00193928753777,11,1.37882484217451,1.09685820536677,1.52419162444941,3.36604517200123,-0.156334274604434,-0.128427761033,1.00193928753777,-11,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",10,0.725363472350378,0.998530366646847,1.4312130593034,1.70154785489977,0.140291501438648,0.142961984777651,0.957356076759062,10,0.725363472350378,0.998530366646847,1.4312130593034,1.70154785489977,0.140291501438648,0.142961984777651,0.957356076759062,-10,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",4,2.16632455596423,2.12688403417191,3.59115174518334,5.07979936160511,-3.21989256711666,-3.42053386067935,0.0699873264413172,4,2.16632455596423,2.12688403417191,3.59115174518334,5.07979936160511,-3.21989256711666,-3.42053386067935,0.0699873264413172,-3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",15,0.600050743864223,0.347307643847127,0.656131244903633,0.950850743992506,-0.105006859221549,0.17747917267841,0.5870152848583,15,0.600050743864223,0.347307643847127,0.656131244903633,0.950850743992506,-0.105006859221549,0.17747917267841,0.5870152848583,-14,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",12,0.735678969615568,0.554010408648234,1.15511953174626,1.22750182979573,0.250422219924337,0.227052349665101,10.5094083504714,12,0.735678969615568,0.554010408648234,1.15511953174626,1.22750182979573,0.250422219924337,0.227052349665101,10.5094083504714,-12,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",4,0.343482142621307,0.338935461905837,0.123925167664612,0,-0.00525087895744148,-0.0331782509281102,1,4,0.343482142621307,0.338935461905837,0.123925167664612,0,-0.00525087895744148,-0.0331782509281102,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",393,1.73206284159319,1.56665225419365,1.03369476533733,1.17083087415569,0.492117035881474,0.288646366186924,0.444719169368096,393,1.73206284159319,1.56665225419365,1.03369476533733,1.17083087415569,0.492117035881474,0.288646366186924,0.444719169368096,-380,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",73,0.598676483349553,0.518333931710925,0.430642287440818,0.541808303768908,-0.492166272615966,-0.277612825477854,0.745420180292952,73,0.598676483349553,0.518333931710925,0.430642287440818,0.541808303768908,-0.492166272615966,-0.277612825477854,0.745420180292952,-56,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",33,0.292004156496408,0.192502100074066,0.312089635781929,0.274596361034228,0.0587234854964544,0.0474327374782243,2.76232710863265,33,0.292004156496408,0.192502100074066,0.312089635781929,0.274596361034228,0.0587234854964544,0.0474327374782243,2.76232710863265,-32,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",7,0.493395373313917,0.854787619437217,1.00652745013632,1.30205074730622,0.245774618556005,0.340023132202732,1.81797886992045,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",33,0.409379378545679,0.337190668981935,1.43825702900358,0.985745674128473,-0.0475172341599979,0.0716041135971487,1.29534678669376,33,0.409379378545679,0.337190668981935,1.43825702900358,0.985745674128473,-0.0475172341599979,0.0716041135971487,1.29534678669376,-32,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",24,0.637479988411105,0.590371272844296,0.912051213837516,0.740152171271215,-0.207670371386363,-0.24652337467304,0.733885139067649,24,0.637479988411105,0.590371272844296,0.912051213837516,0.740152171271215,-0.207670371386363,-0.24652337467304,0.733885139067649,-23,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",3,0.765436105612198,0.792985220937749,0.417161104506415,0,-0.159953035083181,-0.00517125100299544,2.07834943428136,3,0.765436105612198,0.792985220937749,0.417161104506415,0,-0.159953035083181,-0.00517125100299544,2.07834943428136,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",14,2.28709672825841,0.47484127652544,3.99210544528398,7.96415714769507,-1.98326183498075,-0.323008942997697,0.0638109305603925,14,2.28709672825841,0.47484127652544,3.99210544528398,7.96415714769507,-1.98326183498075,-0.323008942997697,0.0638109305603925,-14,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",131,0.975575022713022,0.733629389258295,0.914365640602818,1.10604678292603,-0.173068847925501,-0.0821741399023584,0.917453076209197,131,0.975575022713022,0.733629389258295,0.914365640602818,1.10604678292603,-0.173068847925501,-0.0821741399023584,0.917453076209197,-120,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",7,1.4423767924096,1.01754543908551,1.58940147716983,2.40553952981111,0.309377483587422,0.285493735685989,0.792470008370524,7,1.4423767924096,1.01754543908551,1.58940147716983,2.40553952981111,0.309377483587422,0.285493735685989,0.792470008370524,-6,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",NA,NA,NA,NA,NA,NA,NA,NA,10,2.37549219669655,1.45207558636279,1.70986487707651,2.59792626728111,-0.79959840349897,-0.716621507472403,0.848929237299831,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",7,2.50606123294579,1.77025751218208,2.44162759666161,5.46060975408891,-0.639531330974599,-0.450654020320317,1.23790569282336,7,2.50606123294579,1.77025751218208,2.44162759666161,5.46060975408891,-0.639531330974599,-0.450654020320317,1.23790569282336,-7,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",5,0.507620663529704,0.584988080751876,0.356763650162559,0.152492668621701,-0.106578768823978,0.0306702174419332,1.05148607184492,5,0.507620663529704,0.584988080751876,0.356763650162559,0.152492668621701,-0.106578768823978,0.0306702174419332,1.05148607184492,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",19,0.675031248911586,0.135571137565835,0.995448360071021,1.16892491734877,-0.402126557331091,-0.423825256741,0.6,19,0.675031248911586,0.135571137565835,0.995448360071021,1.16892491734877,-0.402126557331091,-0.423825256741,0.6,-16,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",6,0.467139572890999,0.517106765962019,0.169734908638844,0.303878436161507,0.0303411567275735,0.051878032454636,1.07064111956828,6,0.467139572890999,0.517106765962019,0.169734908638844,0.303878436161507,0.0303411567275735,0.051878032454636,1.07064111956828,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",82,1.36793657370756,0.845972814835833,1.36794167523512,1.40797245581875,-0.332830821039616,-0.337023326026186,2.01370173970177,82,1.36793657370756,0.845972814835833,1.36794167523512,1.40797245581875,-0.332830821039616,-0.337023326026186,2.01370173970177,-81,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",85,1.40587898012822,1.07657865404051,1.66393436376818,1.68537087553605,-0.696285679081819,-0.533561299595266,0.584047853887518,85,1.40587898012822,1.07657865404051,1.66393436376818,1.68537087553605,-0.696285679081819,-0.533561299595266,0.584047853887518,-78,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",27,1.07882092446593,0.548528823597614,1.51146269342554,0.830741705475307,-0.0524584344488621,0.283874837946726,2.46541458898109,27,1.07882092446593,0.548528823597614,1.51146269342554,0.830741705475307,-0.0524584344488621,0.283874837946726,2.46541458898109,-9,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",7,2.1641887413522,0.328402234311317,4.42854881935755,0.526149613224781,2.97201717013816,3.02807118034051,NA,7,2.1641887413522,0.328402234311317,4.42854881935755,0.526149613224781,2.97201717013816,3.02807118034051,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",3,0.343856152289179,0.339664327698352,0.178889242631437,0.216975524683946,0.0502094812450453,0.372163821414316,0.874081379015355,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",2,0.978566369572248,0.978566369572248,0.756398630308988,1.0697092015434,-0.167358723127845,-0.1694259915488,1.4798938096194,2,0.978566369572248,0.978566369572248,0.756398630308988,1.0697092015434,-0.167358723127845,-0.1694259915488,1.4798938096194,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",8,1.34171222581359,1.29581856312734,0.778744485363049,0.538308567474535,-0.0940525412823395,-0.108201234742304,1.83833106226429,8,1.34171222581359,1.29581856312734,0.778744485363049,0.538308567474535,-0.0940525412823395,-0.108201234742304,1.83833106226429,-8,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Trinidadandtobago","Trinidadandtobago2010",10,0.666585681594815,0.675965528724645,0.256501482685945,0.0476379494353797,0.130083511083303,0.0932502294066336,0.255319740802586,10,0.666585681594815,0.675965528724645,0.256501482685945,0.0476379494353797,0.130083511083303,0.0932502294066336,0.255319740802586,-9,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",9,2.05017859145206,1.43076835306847,2.24194875993102,0.794974015887732,3.05059106473577,2.82258117558108,0.103434547592288,9,2.05017859145206,1.43076835306847,2.24194875993102,0.794974015887732,3.05059106473577,2.82258117558108,0.103434547592288,-9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",17,1.20573100584667,1.46555661380805,0.831720071111435,0.191907565629289,-0.172700957971512,-0.0807993474445004,0.999003906948671,17,1.20573100584667,1.46555661380805,0.831720071111435,0.191907565629289,-0.172700957971512,-0.0807993474445004,0.999003906948671,-3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uruguay","Uruguay2010",19,1.77657483863941,1.94263618179897,0.921106000023596,1.70049856720955,-0.482348535780683,-0.00142466868994371,0.657746636299709,19,1.77657483863941,1.94263618179897,0.921106000023596,1.70049856720955,-0.482348535780683,-0.00142466868994371,0.657746636299709,-12,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",2,1.16827217056945,1.16827217056945,0.704325117155181,0,0.453291719886586,0.390725561677784,0.265020630259387,2,1.16827217056945,1.16827217056945,0.704325117155181,0,0.453291719886586,0.390725561677784,0.265020630259387,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",18,1.47164943354455,1.47896443305659,1.18190898178623,1.44932504821084,-0.162807572755518,0.327438487286925,0.826229205428111,18,1.47164943354455,1.47896443305659,1.18190898178623,1.44932504821084,-0.162807572755518,0.327438487286925,0.826229205428111,-17,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,1.66921680664794,1.41716606345933,0.527756702986109,0.7623528552473,-0.0916097111884657,-0.394793615155106,0.908571616083063,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",15,0.316123598224861,0.214088955356919,0.218915794234996,0.341240303125421,0.0953626511528646,0.105355197009408,0.687892093400613,15,0.316123598224861,0.214088955356919,0.218915794234996,0.341240303125421,0.0953626511528646,0.105355197009408,0.687892093400613,-15,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
