"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Lebanon","Lebanon2013",7,0.65850396955066,0.638245048892777,0.324114887855447,0.523559506810541,-0.0677564034532714,-0.18449114497644,0.635972507101825,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",81,0.837587960225579,0.621942698082364,0.666528570531696,0.6812223496641,-0.0690486246347343,-0.0453889845700661,0.817314462064769,13,1.06333993219961,1.14553580991785,0.990575509930144,1.17566276626725,0.144835752741884,0.00779710947297589,0.315005113905709,9,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",26,0.912319026922648,0.608864896437366,0.705353354155294,1.23175518214155,0.255177493405847,0.110795955041616,0.841596836626165,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",10,1.04801752545234,1.05715193753316,0.614310922183642,1.09367088607595,0.0410137805608368,0.0339378684879193,0.476016270557319,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Nepal","Low income"
"Pakistan","Pakistan2013",6,0.18049727632843,0.0272421416170631,0.302813621922162,0.498485176587731,0.12091133726255,0.108071440125075,0.448771108570188,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",21,1.11958002483781,1.00225178757408,0.832713121997029,0.93220375492198,0.0863287981180631,0.044216952699827,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",4,-3.43070691350216,-3.38752989423698,9.57330894660867,14.4440096181916,-0.202036397052714,0.482253135959464,0.917703139753786,1,0.121844607072021,0.121844607072021,Inf,0,0,0,1,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",4,0.917956968725984,0.739044185782259,0.69195747630477,1.3769592476489,-0.0603759172734548,-0.0826798942796473,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",8,0.217957056123306,0.1039285479693,0.256235383980049,0.362773707576918,0.122521402571148,0.102375614347337,0.130887965053418,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",43,0.905228697904776,1.07028743821277,0.732783223655902,0.862517618995988,-0.222059500286949,-0.194755939216855,0.560976087334686,NA,NA,NA,NA,NA,NA,NA,NA,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovakia","Slovakia2013",4,0.00453450435442442,0.00471089153054339,0.00240540557131919,0.00447229627129885,0.000185745528907899,0.000142575054517057,1.0568566830616,1,0.0680985375816177,0.0680985375816177,NA,0,0,0,1,1,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",9,0.451938828352245,0.194288806380073,0.539120020453079,0.917384319727087,-0.182106028729245,-0.123178664675903,1,1,0.830587192170075,0.830587192170075,Inf,0,-1.93501531318741e-32,0,1,2,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",61,0.707644522752363,0.61823847134988,0.369483853006752,0.202129740525812,0.0767473687434304,0.124373766233721,2.75403512267644,24,0.828552643481011,0.937422465125598,0.337571742750375,0.549280059507996,-0.0393486673199769,-0.000329813236520345,0.283964912206817,6,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",9,0.541729643774839,0.322936678472029,0.588728326788129,0.748611463510809,-0.235870421580294,-0.295947065816778,1.26749065334531,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",14,0.412315936114839,0.302915252413018,0.521141669341587,0.52295494468974,0.0635102278810152,-0.0421146264601871,1.22316380503063,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",41,0.0419471922340348,0.0301684813150859,0.047131443663454,0.046947088128812,-0.0122132561978305,-0.00714929194770063,0.577219549262321,1,0.0413223140495868,0.0413223140495868,NA,0,0,0,1,1,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Vietnam","Vietnam2009",14,0.775057962810763,0.880930371203565,0.500796710191799,0.390261657297691,0.0878575963488776,0.376871151545411,0.953806225219422,3,3.02272866300431,3.27363738361261,1.85860917224155,1.58512563435373,0.06852629572537,0.278100514854103,3.32397847239211,7,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",12,0.300329345171158,0.134282266898647,0.31601514190114,0.380196012166272,-0.0568499685117595,-0.0614495742979732,0.710950241811627,2,0.353283690824163,0.353283690824163,0.493621122858376,0.698085686620152,-0.168629005468372,-0.1677218857464,1.91439292561145,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
