"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Guatemala","Guatemala2010",2,10332.0208814771,10332.0208814771,6786.70037329337,9597.84371167403,-436.33428538281,-436.26562325791,0.909236820587945,4,28365.5721956182,29838.2221782467,7037.01459588836,9074.49455784251,2872.84756019147,4787.12158387074,25.9358859288899,1,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",42,22333.3880029125,14811.2764293136,20429.9683414739,22279.6296272495,3718.16672724295,-1689.85453159643,0.630505426541618,50,47233.2282811461,30086.4586030033,40270.4524137238,61820.4208128865,-2601.38907499229,3847.36309456706,0.328803201235024,9,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",12,3037.49011556737,1779.18686241,3455.95524748901,1745.79615665852,38.0965125027889,-614.424371175049,1.10075807882224,NA,NA,NA,NA,NA,NA,NA,NA,2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",NA,NA,NA,NA,NA,NA,NA,NA,5,17846.7619247216,17098.5839265575,7180.83471825377,4905.22731991505,275.355762200622,498.241432477253,1.07331638199145,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",1,7568.59966104196,7568.59966104196,Inf,0,-1.15940553227515e-28,0,1,6,86258.6221310424,50624.840521411,95355.9847467667,189214.991526049,-38199.6107706096,-18395.9019539214,1,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",17,11210.3378235225,12481.0192516256,7977.95687593111,7400.02109006011,5894.01434084007,5355.12234152259,0.6,9,24447.5380184074,19393.8826325467,19718.1581125432,16805.9087027006,4762.26545081112,4604.00717217233,1.85401349034367,3,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",4,14607.7605558858,3428.52116838978,17504.0635117415,25724.0849550969,-3304.2473738814,-2814.05181834856,0.815403768130219,2,42083.3628333008,42083.3628333008,47019.0252992798,66494.9432678051,-26597.9773071221,-26597.9773071221,0.555555555555556,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",6,5042.00051468023,3759.50075595112,4294.91436168032,6725.83504697983,514.708039131676,196.134967364738,1.22450596869924,1,46707.1878262488,46707.1878262488,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",8,3007.60964042933,1128.70254428505,6832.01204017913,2073.61562689497,-2824.65982529551,-4105.82570088238,0.00827003427463171,7,875.147522925561,802.353672409257,784.281680677967,1535.18745691114,-20.7990544437391,-133.761714995644,0.913379279809023,13,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",9,4210.98565850771,2679.76363944466,4341.25127712806,872.61018066768,277.723995180097,8.19574044330821,0.450190627990535,4,5308.86297059651,4118.02862410644,5032.93861325402,9133.31989098838,-1901.96019097946,-1427.74142778097,0.422304404584155,30,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",10,18495.6187101295,15879.4263302565,9101.64527455157,9679.18164050001,2225.01608387181,748.145053001925,0.904731384835816,10,37092.631242393,39031.2309781991,16012.7491957417,9135.88705548993,-11776.0491020915,-6535.25334078635,0.21677005733005,3,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,17326.5182688975,13299.3474215409,19983.6772320308,21401.7174829456,1291.93767295374,-1347.47149793903,1.82395546320269,1,6996.71533096299,6996.71533096299,Inf,0,0,0,1,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Senegal","Senegal2014",5,1757.94179496367,1367.24787356521,1899.77739061322,1137.80011845559,374.559270670921,369.676053812389,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Tunisia","Tunisia2013",6,9748.12579559296,9135.7481475359,9728.6330294977,8259.66352165883,-1241.28556369715,-2058.04469473982,0.865875414932536,5,29971.2313152948,23467.36461169,28191.146412833,54787.7178321088,-13142.4702251853,-8650.83176198235,1.23327277566734,2,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",2,25191.9587335748,25191.9587335748,648.601644477401,917.261242197434,57.5502484402707,57.3288276373396,1.13266362161331,2,44945.8008676743,44945.8008676743,4.85417307319509e-11,0,1.0097419586829e-28,0,NA,6,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,1265.4307397678,1265.4307397678,NA,0,0,0,NA,3,8970.12149123524,6333.36831206186,6409.64993212784,11840.9542046364,3980.8709682639,3595.57920985367,12.8376765702446,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",3,7003.91796265696,7000.6736132287,1160.07930690334,1648.68121025651,-334.963918276124,-202.469622312203,0.772817648865854,1,10412.723433199,10412.723433199,NA,0,0,0,1,4,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Vietnam","Vietnam2009",1,4121.64633425931,4121.64633425931,NA,0,0,0,1,8,7365.57228376066,5153.12626604263,4499.85905407056,6800.71645152787,1407.11160317481,551.135563398353,0.26193209812369,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
