"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Ghana","Ghana2013",5,4456.10728784885,2668.18159819559,4231.05437358275,6682.67192217716,-2346.81203061027,-2944.57489397619,0.0765954972309221,4,23699.5722616589,30844.9437306414,20755.817455106,38648.4997069679,-1384.34691931749,-1556.78272664196,0.805583672507008,2,4396.24648861571,4396.24648861571,2032.89263579672,2874.94433639211,-357.883653064006,-359.368042049013,0.747084170028107,14,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",7,5731.64052495376,5400.74667616685,3939.70568553831,8821.93632787078,597.233030453481,6.62772906576139,0.730655618869327,5,1540.41755102683,1110.98467362982,1896.07390023003,3455.22373620265,-186.817907034388,232.465470705893,0.580909851783276,8,7112.78965384311,7264.66353908909,4950.05270477346,5324.03184614137,-1158.86181047727,-453.590642938788,0.218673723914764,24,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",3,-1031.21032554589,4450.8893840202,27633.6760652738,54445.5687806186,-19835.3228375086,-19835.3228375086,0.166666666666667,1,2370.98507020339,2370.98507020339,NA,0,0,0,1,2,54798.7328054302,54798.7328054302,55750.5558199036,78843.1921503459,37258.4810044685,38931.8868071584,83.9565217391304,5,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",120,8995.26567809653,5466.118181936,9293.62972613236,8697.0518756596,313.365588312992,137.543384977814,1.38457911816709,59,11237.3201137339,7092.74758530147,12118.6723786317,13148.7603296556,3516.52266149312,3387.82872555491,0.838197430967242,20,14117.4670175261,9528.8893626655,14682.3625492164,16666.3895568337,-1038.2679814424,-2424.71966079326,0.339581701072857,48,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",8,3240.17303050648,3713.26827103121,1604.60796518301,2044.15179612979,-14.8206393253475,650.826086490986,0.607559957043089,69,1520.99265703131,1351.21773860763,1287.02328034595,1460.78800632149,129.071447602912,677.068786098224,0.85520176239999,14,10824.9187187751,6757.227602998,10922.8872998283,17925.5620266124,-1525.72197123206,-908.448276256074,0.545905741856315,53,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",4,6771.41808177813,5644.90374581017,2824.82622670877,5811.18773212086,232.638457403086,232.638457403086,1.18181818181818,2,13334.6914091691,13334.6914091691,11086.8072484192,15679.1131741308,6019.69012647706,5575.72741219091,3.15857142622613,1,5878.28477922868,5878.28477922868,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",9,24307.7669479335,18937.9450415367,24863.7891190611,26044.9702865039,2677.93118361131,5234.11917229617,0.127872127872128,6,46655.1626262159,43508.3739678219,35655.4390529935,70928.7386359723,2382.00171404212,2407.55029274658,1.16510172143975,29,5976.47445934657,5405.19915911117,2638.00807863358,3403.53713976085,-955.562365930515,-1497.13354620032,0.737160371359435,22,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",7,2295.64135286959,2169.91084309987,277.00534416874,486.866478754742,-114.336182996548,-115.389115885081,0.820890823342489,2,13610.7085513192,13610.7085513192,17503.9424253943,24754.3127729904,8236.73395698739,8251.43759099681,3.0053340106498,8,1675.83307849103,1443.60750245311,1703.58543713632,2605.46854943957,298.817809610844,299.387178336875,0.380328730948311,9,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",2,13438.3073931341,13438.3073931341,11563.9338346127,16353.8720632944,-837.322751088508,-876.100289105059,0.877316926461237,1,27499.2454351191,27499.2454351191,Inf,0,0,0,1,3,35510.3508287386,33938.3781511997,27596.7503282969,39503.4811475121,13751.9708641809,13146.8150525627,1,7,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mauritius","Mauritius2009",2,2554.54630626447,2554.54630626447,874.08629137925,1236.14468795294,374.659969518503,343.373524431371,1.83697392598127,5,2484.95004284597,2648.47331383334,1153.97164949674,816.675684837153,-650.935816047854,-943.049701238661,0.296955851704456,5,2600.11160206129,2722.88070216003,1804.89067266557,2498.84793476237,307.968986892134,259.482978533565,1.54206292180016,4,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",40,10547.3334536976,9563.71287281584,6371.49234464826,8142.66606374114,1661.00354729399,3347.19035624432,0.846763212719852,45,8577.13585037532,5764.63784828202,7378.840465154,7884.31135917626,1571.75572878708,924.537242401558,0.758293196816978,24,16323.8518563373,7214.5674597559,19442.0531143346,16460.9358025559,1505.20106554993,1722.66616345047,3.30237277095867,14,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",3,8658.1423993933,6678.89895486356,7365.09413611654,14325.7192732962,235.627064435479,235.627064435479,0.941176470588235,1,2453.05239391594,2453.05239391594,NA,0,0,0,1,3,5392.72270152305,5150.71892774086,2640.95943494079,5309.20145121861,-1848.76175760811,-1788.05016635062,0.205150732565273,4,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",5,8109.28459528386,8880.73033488181,3028.83568897477,3423.89403863548,-1679.81783075478,-409.287793229596,0.4474508424269,5,3705.5867865193,5099.47930973899,5033.70812175584,8101.11695256305,1482.22023565897,1902.74990981693,1.08461119941377,12,8434.55377464306,7631.28079957534,4559.22569614298,7889.06357994918,-2618.51665732032,-1164.22608231722,0.375661467254866,16,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",2,2553.25933540613,2553.25933540613,2125.34556082615,3005.6925168498,-1515.68757427049,-1427.49463543981,0.48094251317754,12,2183.40185652613,2213.79090502123,724.5348298737,200.850649726949,372.013798582669,370.933932218543,0.0666666666666667,25,2334.26614702967,2233.83137920585,1377.08107956305,1872.76133612398,-465.532949110934,-453.640396298902,0.348069972860307,26,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",7,3372.85301678304,1502.74332898213,4150.67927901788,8654.67587100982,153.228877169939,-752.463171994483,1.84122579301262,5,1902.50881267454,1845.2239853023,1014.02255727865,950.842532830478,500.937363622859,340.283110616936,0.980236146147575,3,1445.86587200849,1455.81293948394,220.910500197299,326.788710867155,54.4880107915551,60.2115241279305,1.40909090909091,4,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",13,220.524956075062,259.113724569095,271.153784886397,176.962495033107,34.1340661550788,51.862778216818,1.45083894220728,18,3.66328529488703,-21.9366395857989,135.660362541917,0,0.36249202501212,6.02457429507562,1.00604227405029,4,-10.7231838370654,-91.4174387536576,467.552259859982,421.654954859915,-147.901643223347,-97.0538901608175,13.7032337693194,129,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",2,23093.2305756601,23093.2305756601,38872.8002931997,54974.4413820638,-2919.37768894532,-3054.13563233688,0.916355944775153,17,7112.69274216955,1594.24135872609,10297.4909895355,10825.2140746163,-1197.72204981082,-3297.99610519478,0.560310226143637,8,52648.7055064793,6546.37466106146,79577.6828583756,161801.318833136,-44615.7357066021,-18958.1213512709,0.862262649026239,59,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",1,5840.42547835266,5840.42547835266,NA,0,0,0,1,1,5399.59642883715,5399.59642883715,NA,0,0,0,1,4,37220.9745696692,36644.6807621926,23711.5690441363,29986.9198636562,-11310.1713849878,-10432.8843608682,0.198946353589382,1,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",21,8281.79858710169,8116.66502437439,7177.9170148442,7321.91233075342,3094.62533518847,6627.9316734601,1,12,4510.53659100989,2528.92535579899,4175.40875186799,4817.07671404972,1685.00761074901,3257.06241621091,1.06672301271029,49,16510.7481422643,13784.6812888582,9407.98067462189,14558.2554785031,-4057.06458685941,-3043.80992506693,0.327872298780991,31,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",11,2699.19112998641,2814.90537670438,2141.96604301894,4129.46138833436,1651.27374092681,1351.71157081512,1.39252771184286,28,5664.34149915418,6429.72386586524,2873.42315992726,2653.41024739499,339.234089644673,1818.96109178481,1.05529685295639,26,10325.5717329123,3038.59290660211,16856.2167206327,21157.6468593963,-4043.46877145783,-5534.22655162138,0.681790191656765,65,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,8721.40053634247,10404.557285605,4767.44412613605,9338.2715757693,916.153297460561,495.629595380042,1.23402144234049,1,20968.7747024109,20968.7747024109,NA,0,0,0,1,13,7803.41414636158,7132.84076297775,3749.48556374489,4245.49819145229,-156.980569655899,48.8179838098591,0.827014217576693,11,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",2,2652.29427331736,2652.29427331736,1.80020770207506,0,0.297624300001537,0.470813082046592,1.15579291637685,2,3344.13322433161,3344.13322433161,339.562987190408,480.214581764596,-86.9657837334823,-87.3117421390174,0.633913752389031,1,15847.8557378797,15847.8557378797,Inf,0,0,0,1,32,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,5981.00368662301,4943.81888807696,5333.4593831003,7998.51289276208,274.674459409066,1202.16927576812,2.94473383060324,5,1333.43889312432,560.018035627245,2697.82811595974,333.438645825179,-429.135249215549,-558.88561215345,0.923344066394555,NA,NA,NA,NA,NA,NA,NA,NA,12,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,5386.54165281736,5386.54165281736,NA,0,0,0,1,8,10693.7289898483,6488.29339595891,9330.484820976,16586.5054117328,444.825772388115,936.076910622639,1.54804815982856,5,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",7,1940.3604383278,1025.86747647111,2851.98654181644,948.006840294864,-1010.00327027777,-980.625220462625,0.101843299328861,62,2158.31647110573,1578.19723936999,1616.5382339606,1527.79509219343,781.809132237215,418.54459646704,1.89015964731826,12,1989.08559776443,1756.12036675674,717.788563888982,1002.0587347763,-152.672134358676,-147.583589911538,1.28613632040654,32,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,6,10330.85889631,10166.4782136204,4419.40421609018,8604.28849902534,1452.72711185464,1378.15429778149,0.982142832307589,1,6172.83950617284,6172.83950617284,NA,0,0,0,1,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",1,505.898484440123,505.898484440123,NA,0,0,0,NA,3,382.328961802013,399.298213143928,187.645240980221,264.118647670018,101.345350614072,124.026415269896,1.88224304051141,3,6216.17351855453,5708.6927246997,4531.95847693386,4047.18304360715,-60.3888987051818,-252.696476072647,1.03126739960683,5,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",12,1596.02984377659,1156.94145434133,1460.09646565964,1870.97498128535,-14.3251175099877,177.975470639381,1.10204099155071,1,117.123634462486,117.123634462486,NA,0,0,0,1,1,3641.34376373755,3641.34376373755,NA,-9.09494701772928e-13,0,0,1,43,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",1,15898.3419610385,15898.3419610385,NA,0,0,0,1,1,12025.4501024733,12025.4501024733,NA,0,0,0,NA,3,35277.38964437,40834.0471955286,22137.2212488305,34515.8399622957,-17039.7457836374,-11497.2144677267,0.229486226739417,4,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",4,5396.19443935901,4753.34795802878,4246.86352343385,8186.73928601013,-2756.3478829368,-2548.82767414601,0.10786618172371,8,4903.42095090653,4656.81377887648,1236.05456503137,1573.39087107594,417.981199154766,58.5873103581305,0.65961108563877,56,6528.18635216439,6204.09132492193,3936.4278325603,4033.99937223083,736.708437854639,667.97449247251,0.624601116430845,16,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",3,21116.4556517958,12331.7493281593,40986.3071150302,22763.5499461148,-2806.73425980077,2140.96710937304,0.930983277439625,29,23227.4535229162,14717.7345145027,20984.3220388474,31598.5032171489,5340.81030298571,3983.33472832617,0.917889395847152,2,50352.7631537747,50352.7631537747,33071.7838597571,46770.5652663402,-2923.16032914626,-2923.16032914626,0.888888888888889,120,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",3,5813.35967076252,4612.95697762594,4636.62662477988,8353.86757165109,564.279340227753,605.719514102185,3.0192211981662,2,164.412916920456,164.412916920456,81.8737111348723,115.786912688753,-33.3048062814689,-31.173399570049,0.591273101330818,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",28,3156.99773240549,3211.4494014645,1876.06159814532,3123.57032327705,-54.9607555760999,-62.7937984011527,0.557589729887252,1,5669.14942474168,5669.14942474168,NA,0,0,0,1,1,2016.59743822954,2016.59743822954,Inf,0,0,0,1,126,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",18,14365.9876511382,10472.8742725638,11256.6412876179,14786.2872981717,-685.875708962617,-1003.46240092005,1.14035567767434,2,10017.061456941,10017.061456941,7182.09008012705,10157.0091975009,3164.24918698331,3188.82846898285,2.70797717958498,12,13425.0779007053,12669.5634401042,7999.0132277342,9039.354424668,2595.03041309986,2374.40702514202,1.05324083097881,40,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",NA,NA,NA,NA,NA,NA,NA,NA,1,207.701891708188,207.701891708188,NA,0,0,0,1,2,-11444.4802953942,-11444.4802953942,27267.5219655985,38562.0993760556,0,0,1,3,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",32,2805.16645764624,2304.73176025419,2089.72356039707,2565.72484307642,-572.900839256303,-325.184071157711,0.887464595632821,19,4434.71231659738,2585.46277234693,5289.28293354474,2217.10225730366,-2221.08934299629,-2023.24500688,0.251279842107865,39,3049.48153247398,2623.90569865006,2251.53564040807,2290.45774860982,353.770880944163,65.8257633831605,2.60030162948763,27,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,9807.06347571589,9807.06347571589,NA,0,0,0,1,4,5834.23179865928,7414.58519767271,3461.30492857523,5550.76536323475,-2829.38355391592,-2348.34756734223,0.129693472063663,3,6155.69237446619,7099.24311367944,4866.50820134542,9767.43699751604,-1290.34017649144,-1293.23542826586,0.824584497590879,2,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,5787.16678822586,5787.16678822586,NA,0,0,0,1,1,1404.65213306453,1404.65213306453,NA,0,0,0,1,1,3380.03660651107,3380.03660651107,Inf,0,-8.81533666473573e-29,0,1,6,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",2,1921895.86717598,1921895.86717598,2771963.03126433,3920147.71321085,-269148.844074083,-280010.550943632,0.892489860476458,9,2680858.92738337,2386841.96078386,1178494.93812648,1202085.48791853,282824.915844507,291905.227120235,1.25540855928341,3,2501134.86379654,2344075.51121315,445515.070871198,0,-121549.590450487,-162192.145127354,15.576012096519,17,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
