"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"China","China2012",4,15457.4901792757,13911.6429893233,6432.8213925905,11316.062027615,-2280.58199740189,-2893.94070636079,0.243475815992222,15,30316.2609573098,33433.1019347178,17782.1641082077,29556.1569410518,-3895.37260692697,3998.70911266299,0.271879653004216,3,4,38919.6973688202,39714.447370705,19605.2849748531,11588.5358762774,18404.9920820669,19246.1696683616,0.842424833792443,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",8,14713.2177838939,14648.5852944487,6390.37383053725,6582.47185168148,5208.00326679897,9737.08150473218,0.846905718259927,1,8755.06424843239,8755.06424843239,NA,0,0,0,1,8,1,11078.9302758481,11078.9302758481,NA,0,0,0,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",9,21211.4648547709,17690.7273174365,26184.6249892171,45236.1383642338,-6292.12925950954,162.237247009415,0.400649629566412,1,10902.0256340538,10902.0256340538,NA,0,0,0,1,7,1,5606.75604037051,5606.75604037051,NA,0,0,0,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,473.619979411387,473.619979411387,Inf,0,0,0,1,4,3328.84422465113,3312.07005498669,2712.80775750181,5446.73183650237,-385.357379810178,-743.539986535521,0.280495956037131,7,3,1892.39205527549,1563.41918086145,949.253975233308,1810.98398162,-208.074999183665,-208.074999183665,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",6,11244.5817499761,11534.7965978155,3591.18958539618,3115.13090011188,588.581360823966,2262.80492706864,1.24400601501454,5,23644.8161211855,26572.9376061649,10131.0047095925,11833.937270825,-9695.57111588856,-6013.05899038653,0.490112557923889,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",1,2099.73130277313,2099.73130277313,NA,0,0,0,1,3,37923.9612432145,1776.01756305508,74719.7854146118,135424.305702553,-22465.4836655641,-22590.6024509545,0.398779668963457,4,1,1632.9712044987,1632.9712044987,NA,0,0,0,1,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",5,12211.821390073,18078.5379903296,9830.91046149669,17372.2222222222,3566.87100449687,4430.26807760141,0.917066467802413,3,17902.6703102983,21718.3825304211,12339.4863710555,20914.6666666667,-4970.79964475926,-2418.79052823315,0.62222190940816,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",15,1693.36368738374,1570.91947491067,2097.75818821304,2086.53916001588,1729.99550245821,3010.81034040745,0.471064546006613,7,11609.6336920702,9700.56228513726,5310.47907101068,8585.69483450584,-2105.3294520935,-1678.2141767789,0.302784205479442,22,14,16934.6693572055,10294.9515947392,17219.7069579175,35785.6904343832,7061.93718830314,3354.05555348177,1.76363987191187,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",1,12276.8914565073,12276.8914565073,NA,0,0,0,1,1,15334.2460064341,15334.2460064341,NA,0,0,0,1,50,1,-164.667412547871,-164.667412547871,NA,0,0,0,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",6,18259.6057256622,12980.31703252,11793.7827673171,20805.3081784463,2209.02054131799,3779.51304298551,1.09408617891311,1,14406.4648999296,14406.4648999296,Inf,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",14,6033.43424678404,3607.13700582534,7370.48108560244,7686.08918136662,-698.510944637947,-879.869621274632,0.755263287751075,4,3194.63914294483,2583.15042127749,3170.40015883401,6531.36525483113,243.261520888292,1.83985848415514,1,39,5,4108.37104847876,1965.88568842278,5890.92015513106,7912.36215061186,-606.206910155974,-757.219366481606,1.62701083627715,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,5762.7904158179,5762.7904158179,NA,0,0,0,1,4,7986.13891278724,5792.45478067992,8768.81721138913,10670.3694514361,12121.6286474681,11036.9504906514,3.69722461027854,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",7,11015.0536420033,9693.42297121738,5386.34827531747,7639.12200775265,251.575832801218,434.79818837709,4.04647979736328,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"India","India2014",51,7953.81037585242,6859.4761351717,6462.49976006282,7121.94503095165,-170.496563085542,3008.25500966242,0.904853034556919,42,5296.04469154037,3836.04547426336,3915.52141303172,5895.58970036686,484.636102395398,-421.514460882129,0.996485883574089,44,10,2944.62911611052,1977.77650380829,2340.74728688272,2522.5574009856,880.437497298117,316.682733670409,1.00365099946988,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",2,1916.32846863263,1916.32846863263,440.880107479517,0,292.978370523698,272.780649477893,1,5,1930.42097691523,1330.47029188251,1297.13243474951,1483.2339569071,68.3657855925892,51.8641993138829,0.964862100337842,5,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",2,37517.9875378968,37517.9875378968,4527.59123928322,6402.98093547594,-611.167222710135,-640.298093547594,0.856371680540307,1,4840.93503693126,4840.93503693126,NA,0,0,0,1,0,3,-3480.89457471971,12300.1318866115,48451.3469500406,92962.8396917671,5936.5965264808,6554.71904077914,1.2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",6,13318.4935980001,13109.9389775142,2318.80069009635,883.774382130581,-345.119186498131,-823.067446156015,0.156784642601029,5,8627.099429916,8183.99019390617,1633.08571275725,3248.85846938015,-790.864272228975,-617.065245504756,0.439004712932567,8,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",4,9031.62977915989,10489.766251626,4396.77826603229,7416.7279803435,-532.769025071838,225.413091291205,0.760223338916806,1,2089.09340644042,2089.09340644042,NA,0,0,0,1,6,1,8880.76144438235,8880.76144438235,NA,0,0,0,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",10,41257.6943576374,23303.4992038297,49149.8447659056,86211.1555750756,1996.70760031637,13811.568879719,0.669851155287691,2,4356.18431381164,4356.18431381164,3441.19322151718,4866.58212461596,-271.693927085786,-374.352471124304,0.929441126199127,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",9,19941.2859661814,17584.1074682231,7427.12200662652,6035.91412362233,5072.62985661266,10151.0209949086,1.38015424697721,6,34812.8955056249,16478.1412422804,38537.4393924001,79272.7643069299,-8601.38673726062,-8938.2220020945,1.75043704801341,16,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",6,2843.91403951153,3054.20486411164,1449.91855938621,1174.09338538625,757.635031156271,1283.40470907175,5.0743642400186,1,1113.54929059069,1113.54929059069,NA,0,0,0,1,10,1,3399.22279771645,3399.22279771645,NA,0,0,0,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",1,3798.67749289752,3798.67749289752,NA,0,0,0,1,1,8695.02478082062,8695.02478082062,NA,0,0,0,1,9,2,5728.86128258471,5728.86128258471,4447.71432964922,6290.01792655109,1049.10349278187,1048.33632109185,1.33431557318443,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",1,14116.7105719625,14116.7105719625,NA,0,0,0,NA,4,8417.91238101831,7366.12346373449,3912.89709317878,7081.30040378395,-885.041557499659,-909.072586589503,1.39863591501072,6,1,4168.3630674951,4168.3630674951,NA,0,0,0,1,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",6,13728.0743784709,10436.7421849634,11260.93381372,25927.4922674337,-2235.07095088869,-3283.95796064692,1.15820904483681,1,18788.1265982135,18788.1265982135,NA,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",2,1696.33879096517,1696.33879096517,347.221560134049,491.045439489917,8.46630068086065,8.46630068086065,1.03571428571429,4,2449.3567087427,2504.915817618,1260.87811895647,1871.82211416847,-740.550017636605,-509.086723083657,0.482417318640299,3,1,2604.02884577987,2604.02884577987,NA,0,0,0,1,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",3,7406.81394432339,4986.74734145828,4936.36677204574,8938.71917814402,-2056.33492479937,-2056.33492479937,1,1,12145.2735622781,12145.2735622781,NA,0,0,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",9,452.272336417706,120.677367150378,1039.23802364011,905.724677703582,-153.374087479936,-171.211921669841,0.639291120166555,18,1390.02496971713,1063.10530611688,1869.04227977217,1471.79480244041,-496.412984198274,-566.005952522616,1.08049340141327,126,11,417.103090979816,77.4210915769843,588.992129612128,482.392955210441,42.8099123158993,33.7438556701371,0.8953038969338,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",6,15548.1745220759,13667.2564272769,8466.38600749006,5920.13830852165,7348.35889506436,7106.22741003606,5.27292466085843,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",9,9291.00877811825,8820.51181770585,8176.40405648992,12460.5333429262,5797.18056253223,1227.64149582572,1.17004545547017,2,14022.8733663364,14022.8733663364,624.572084738116,883.278312916282,-40.1490142234673,-40.1490142234673,0.916666666666667,13,1,18185.1417365118,18185.1417365118,NA,0,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,11015.3037476499,9389.83305344727,5252.14364052192,9142.39968739402,-4840.83343814602,-4158.4326427016,0.0372835259899552,4,6790.30921338372,6161.33527342206,5364.12573512322,6566.58851157253,-2402.94870648217,-1889.33644676048,0.304049509363262,8,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",6,10844.6625890874,11753.7827945047,2312.15447812284,1987.1623380145,-163.837167444361,397.496311898218,0.616358890313177,17,18783.5679341136,16588.6808036942,9606.951403658,17980.5858650158,-2920.97661969,-1372.80904132578,0.922769061967957,71,10,12966.1931334064,14624.2969074369,12294.419693775,16143.3352941948,3260.79481574774,5329.38911040461,2.36585444325745,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",2,16020.4289008384,16020.4289008384,2291.46720201098,3240.62399481706,81.5070590453021,83.0929229440271,1.04510418551654,6,27010.2076024063,20788.2639910069,14591.6685488341,24527.0714967834,3944.29499711845,2952.46269267226,0.324031958884308,7,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",1,6904.8635260817,6904.8635260817,Inf,0,1.81658271835538e-28,0,1,1,38111.5658167467,38111.5658167467,NA,0,0,0,1,5,1,10026.9615438758,10026.9615438758,NA,0,0,0,1,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,16673.7202237429,13777.7777777778,6381.57056423286,4565.09539842874,707.245278771676,760.004773730264,1.1116758235413,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",4,15550.3512880562,15599.7918293,1509.17177229353,2456.41425969294,149.189001648017,149.189001648017,2.2,3,15771.8727980108,16963.8631908687,4194.43361492376,8561.02003642987,-1264.67493770225,-1356.00080955272,0.569172418550816,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,148112.601950271,127319.97967789,33750.541480498,59629.381235994,-1770.67746718989,-9744.76103400239,1.94063950494136,1,728594.524398932,728594.524398932,NA,0,0,0,1,0,1,373546.576013472,373546.576013472,NA,0,0,0,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",5,9023.81902089617,9434.0792439067,5281.68356711839,4147.0442424495,1535.86951314627,1538.92914946247,1.0423772236615,3,3594.66221841011,3405.17628063907,2797.58475197073,5370.66922129263,1031.95739351357,668.320857001917,2.92324299035749,11,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",6,19112.9337522871,17538.6619173844,5054.44839460035,9996.0341981241,-1665.86683713863,-3700.62543468346,0.0461112061439435,6,29492.9511651528,29304.2679274915,10840.6734127823,15303.7588362738,-4229.78071626928,-3616.21298720882,0.268234599676931,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Turkey","Turkey2013",1,8358.1468126675,8358.1468126675,NA,0,0,0,1,3,27469.7975850388,28803.450422766,3975.9370198276,7801.30686488918,341.142158074129,390.600412302408,1.19388236429296,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",3,7910.04316628534,7340.98987529867,1128.43840243313,2031.6967270646,794.805330821348,783.177495661594,1.62026338052318,6,13435.8669273213,13031.8616529746,11263.4658801842,19206.1545218762,503.654379070912,1432.55860123029,1.80717132868353,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",2,5714.33449266486,5714.33449266486,5176.86661664094,7321.19497985014,-4210.54992179542,-3509.64501611373,0.406216372808412,3,16034.0467499575,16463.7702521005,9121.47770557018,10491.6077016323,-927.052532774059,-2781.60004899858,0.424805495962388,12,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",6,19744.3678620675,26822.4524714791,15702.2586864409,22144.7123838417,14135.0385257885,9360.11510818928,0.925129393347816,2,17250.4297333148,17250.4297333148,180.401301330998,255.125967012053,49.9159500675755,49.9159500675755,1.64285714285714,3,1,13636.5751185862,13636.5751185862,NA,0,0,0,1,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",2,9439.71288120247,9439.71288120247,7213.2490797034,10201.0746772918,3336.80817909944,3341.73135980249,2.90426407897171,2,58900.4263350516,58900.4263350516,121387.065695724,171667.234603567,46076.4204997348,43963.5600814014,1.60556956541673,0,2,2017.27664394996,2017.27664394996,393.449949802004,556.422255125007,-108.031908873344,-162.28982441146,0.784761994717905,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",11,31826387.8246878,8213514.70878856,44842338.0462238,31392837.0409005,3351999.47929556,2567105.2681952,2.42729596948764,8,7648566.85330727,7615910.96741856,4388828.80330562,7973227.32941163,598917.246044735,567282.880002986,0.858526680576734,9,2,5254071.85527919,5254071.85527919,5147338.26016647,7279435.57764935,-984742.035011526,-1006730.4522281,0.797433092265534,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
