"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Bulgaria","Bulgaria2013",6,51628.8781292509,46341.9501964459,43869.6970513979,70616.1668795163,-727.889753603199,-1599.26740875342,0.253862531115505,1,92318.4666112762,92318.4666112762,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Chile","Chile2010",16,66737.0122311241,57323.8574016495,54317.2520034732,50479.0743144522,4088.42600007962,-7364.99799302501,0.119541028611309,6,184201.20804522,162084.067278624,181550.572791113,236147.24782309,90877.515016716,138383.990967921,1.1282330510084,7,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",104,37257.1116406824,27235.4634628686,31535.3821738041,21970.3660419191,-9018.74896787091,-13819.0685709185,1.53244484768133,34,42885.9007717221,29959.5900571625,37121.9051822793,31457.5695600206,6845.41976611511,5397.998937152,0.590229645621149,13,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,21387.6398697882,21387.6398697882,NA,0,0,0,1,3,8589.27772071949,8482.95684100012,3435.5886479088,4189.8564208315,-995.856633919573,-623.67928317947,0.484622353531024,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",21,13844.6487929323,4239.2144308642,21779.0196172648,12888.6169718147,22184.0526875557,16021.4044819259,0.702505217182358,6,47213.0222086766,48863.7079713058,23176.6041213507,35532.5279924716,16101.6754950639,20214.7316360276,1.33175166567269,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",6,104689.158235352,115133.224255173,41078.7503378194,40106.4677088514,-1052.9535414664,997.513887433847,0.745637646523115,4,59533.4531761867,57385.3963237635,25620.1388074248,25659.5142868458,-3648.07882228984,-4793.67572577189,1.16869082159171,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",4,2694941.99483414,1859811.93935831,3099887.89589064,4933230.26242465,-1665286.16540314,-834697.513452651,0.0842344051483753,6,49918.7216055577,55077.1673082414,35928.6276302757,49108.7484966277,-4563.63310083531,-3152.00160511258,0.839180512732493,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",6,12264.3254727535,8640.35548520507,13531.2312772393,10729.8953226076,14921.9061659818,6672.26981464446,NA,1,8460.84935832857,8460.84935832857,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",12,20592.4321958871,6905.59046409068,23797.4583465235,33813.3292278958,7740.62893897634,6041.40210527212,1.57175918845396,1,814085.127954068,814085.127954068,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,6777.77777777778,6777.77777777778,NA,0,0,0,1,1,28651.1818181818,28651.1818181818,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",179,18718.1332363323,10569.2119615606,18296.8284270325,16746.7401857306,1925.0724780037,-262.881122568213,1.48563588218619,24,36105.5314479088,31400.137848245,19471.9773838759,5980.97863776095,-8841.46934661109,-288.393483283913,0.638027452136362,42,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,26350,26350,NA,0,0,0,1,1,28947.3684210526,28947.3684210526,NA,3.63797880709171e-12,0,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",8,2042.50906654166,2168.38765658945,1030.94186701977,332.892657560121,35.3319025780875,23.7044216664039,0.188888888888889,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",9,12854.9891954882,5005.02180279556,15083.0114340944,9884.17987448238,-2253.66929360028,2582.61002163617,1.09687280915931,3,45868.5049492621,37937.1972578038,35502.0782895793,63917.0422140661,33082.6206269591,25757.2449808229,3.87761064079903,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",12,15250.1117276155,11568.0314380375,13665.3397648694,22943.0794187215,21327.9029965257,23840.7060940795,1.54929277780564,1,88242.613148929,88242.613148929,NA,0,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",8,35835.8850909404,19079.2067939316,35513.600658426,62583.3865851993,33530.9936792272,32813.572579664,2.65962724571368,5,82058.1714539627,52025.6442492911,75823.4188243843,155199.174912176,85043.1257912869,87236.8168825793,10.3973088977127,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",2,11907.8491249054,11907.8491249054,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",1,288850.412842728,288850.412842728,NA,0,0,0,1,4,162723.066516736,151947.928458098,131229.417780422,137276.158703507,-29357.9730499914,-59633.284203322,0.893408972500505,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",469,12641.5780154622,9407.90341438033,11008.2716494999,10755.5904549066,-1990.54894678885,-2651.10489234212,0.483165317827212,34,32432.9518663046,24821.652904643,29211.4886335465,33146.9210340777,12863.6634453365,21060.7123736591,1.19338433546436,44,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",147,1647.39575885895,1039.1643789634,1489.69494845916,1776.10511771162,724.874090770361,726.039734317692,0.965265256504938,1,1154.62708773711,1154.62708773711,NA,0,0,0,1,52,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",114,21243.669370248,18294.231244217,16665.8958899479,14776.1098510984,-3897.64713791498,-5347.55039119157,0.595692945067867,2,8032.76127615289,8032.76127615289,1667.07369735275,2357.59823227172,252.502626458773,261.955359141302,1.19280711090962,22,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",5,21798.5525793308,19910.3194135165,6580.59945563148,9043.5150449672,-511.144056020061,-812.137915690784,0.792163180394598,1,21332.4850859105,21332.4850859105,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",8,107703.399940087,121229.029751787,83785.5708488468,140612.056202721,47526.9894169134,29801.207995688,1.80627850410459,9,42374.1241015912,43305.543130065,21776.4996797505,21975.9990158098,5456.41752578651,10031.5150225546,1.15482511400014,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",22,26839.7228308464,16451.5444458682,30038.3337026026,12688.547998295,6166.90772078112,6878.06657757117,0.837277895293861,2,22447.763222085,22447.763222085,626.282921476732,885.697801435039,-31.6320643369657,-31.6320643369657,0.933333333333333,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",3,26909.4891830903,26828.9287857645,1383.49386159372,1961.89424683852,-243.701302012795,-353.782940470703,0.441841703499224,4,182080.562909181,92236.7342415735,220807.56515117,393686.778865596,-39179.7145548508,-19204.0292068357,1.6636358243678,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",7,41867.9101138245,29460.5740282994,41627.8744879874,52475.647673064,-5183.91868644212,-5188.44809360376,2.17207315224917,1,91148.7676703346,91148.7676703346,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",7,12224.3494216377,12556.7709155202,6658.05834011356,6432.63460712759,643.137723532947,915.830893090349,0.862654015224431,3,14132.1866808605,11818.5573545778,7333.35446070121,12136.553941044,-1713.65398316355,-1507.11966548744,0.942156616451859,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",10,4692.39412208152,4392.8011123671,2655.14646142462,3496.87924034811,-581.468041211849,-751.998222573742,0.368891178985432,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",1,54061.4261502997,54061.4261502997,NA,0,0,0,1,6,42111.1026563842,51578.543723212,20168.6489610525,41627.2981357308,7108.01705232332,8615.31826880111,1.76721492840586,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",6,2409.76542221622,1890.40127073772,1943.8713192718,1030.43214012837,601.22939790747,528.355418907155,0.278443427082689,1,10017.1786870759,10017.1786870759,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",12,7977.41579298232,3522.39831592523,14193.9251923147,5373.82483921031,5037.46489667929,10068.8878787371,1,13,33675.0630748631,15879.9551666377,31381.355113279,54883.4897512791,31122.3390159549,53999.0774087145,1.23743071603426,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",3,4812.83044639763,4866.71704788111,1368.97191888824,1649.11085305273,-206.695281911198,137.425904421061,0.766518045971962,1,485032.603839039,485032.603839039,Inf,5.82076609134674e-11,-7.08898045552531e-27,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",16,19843.51895366,18374.498044809,13932.9544718649,22105.2964975276,6285.8486181,8512.12557866954,2.02493770725749,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",6,73199.6002219112,74287.4037797174,37226.4191000508,53673.4466004873,-17580.6697296999,15151.7811266479,0.193810084969626,1,29385.1442396302,29385.1442396302,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Namibia","Namibia2014",6,38602.2034218259,17699.5898717578,45408.0543000978,84924.770702645,32071.7600646462,33091.0503354737,0.629054401296837,3,70870.5583649988,4834.42963926188,135448.664985851,238702.615223162,-31336.2611511864,-34753.5212853844,0.900952289199654,10,1,2772.38809782999,2772.38809782999,NA,0,0,0,1,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",6,12634.0024019043,4454.89989925127,11889.5087157132,18079.4002721288,-1693.91225411287,-2840.76482486281,1.72058228495365,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",8,11192.8839960082,7531.88298026739,12409.8480537514,19490.5934162166,1067.08339364915,-3107.85804593416,1.0969770813377,2,6483.36817761755,6483.36817761755,4125.47405269669,5834.30135654196,617.946803502403,833.471622363137,1.56540460341448,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",85,2274.45238022933,1191.09371656899,2349.67119137185,2564.16008428046,-55.0348922137023,-230.250469181991,0.968534019761635,41,787.991521840451,744.433572855618,587.631972600356,703.312480259786,-291.626557545842,-263.746113391686,0.739869753840069,55,1,845.676538763982,845.676538763982,NA,0,0,0,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",34,5122.37978660028,5090.22605389479,5783.9271115258,6680.92169573691,-1539.43135615189,-1852.63854364519,0.714285714285714,7,6472.32032399736,1572.18778055453,8239.38785564921,11169.0871235905,-1792.12134837792,-1138.38764836861,0.613595259463065,100,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",4,10068.4604855215,10376.6771365793,13362.7135322787,14349.6,5573.08965768248,17034.7777777778,1,1,9259259.25925926,9259259.25925926,NA,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",10,26893.5904064645,14865.0373100938,22764.277249345,49059.5740181623,-10282.330470118,-5245.63043994119,0.4278725139299,2,11673.2302055899,11673.2302055899,6645.66235064482,9398.38582723417,3116.7694139296,3759.35433089367,5.79351314044303,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",11,172055.337936592,22015.8366069932,260545.211059514,451600.941942161,83741.626136726,89680.1976572378,2.18674667552738,7,65720.9256522234,65612.3777387378,35578.9161687048,51277.2177975543,12826.9641016283,17789.7959596871,1.28788169093598,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",70,58118.9566064264,37762.6462953387,60068.170433182,108289.178575626,6654.37142473914,6033.72669228084,1.52364864878992,20,11548.6293776641,13155.3668176816,6122.21579175778,8099.92218224822,1277.44486855084,1071.55060945828,1.93077936183808,19,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",3,95560.9760438322,110493.636042556,59070.2178427678,116226.751347841,-8630.00458220189,-8765.12780711688,1.00858484621993,1,98005.0682820643,98005.0682820643,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",2,46023.2279424302,46023.2279424302,32783.5402648812,46362.9272651994,9134.06367869241,8851.10429608353,1.54706375005347,5,25680.3554054419,25259.9097780053,14005.8059683909,16656.3151649551,-1657.76463920249,-4385.58984050243,0.235211337552472,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",74,45452.8305132719,35798.8146381837,41429.639743308,53443.2357125115,-10980.8299500098,-10348.6093013451,0.234868491748603,4,40013.3285518266,28933.5658483156,24501.4757439677,44892.3179985097,-6627.07289625806,-4110.23528183686,0.466085082892785,27,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",5,165455.143875364,170985.186173369,74296.4218055434,74345.600815335,-71211.5307809863,-47751.7022116339,0.609504299664364,5,195197.370491346,97685.2400325204,202521.845531338,311932.592162885,77563.5558477201,43906.6731621016,3.10185010119028,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",1,100654.251010116,100654.251010116,NA,0,0,0,1,7,280138.53624228,272195.679415419,59170.3525102845,100914.707063585,-37481.5973906038,-95494.5329389164,1.3127139103939,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",8,23802.67491083,10124.3646804105,33755.3001321538,18991.0443073538,-6343.16912890982,-6343.16912890982,1.58333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",17,3584.29598137465,2908.49627395946,2505.88910791726,3245.31637230631,688.29254486213,111.045329636877,0.674708804051267,1,6989.91218650591,6989.91218650591,NA,0,0,0,1,13,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",3,127461.170581787,120548.61161341,109959.151512001,157013.396375098,22600.9021143503,28593.0082885519,3.02095237913586,3,33054.4401481439,23148.1481481481,26909.7872223113,52777.7777777778,-2260.38835964177,-2244.66891133558,1.09322032939425,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Suriname","Suriname2010",9,33786.7383517334,31876.1384335155,4779.52681299165,3061.33382314674,1314.49019821418,1309.48732684509,0.815034655436371,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",3,232734.606908429,242612.841309782,40928.8286022157,79766.3226776717,-6874.74592018661,-6369.13405239742,0.894307147645639,2,615734.208511124,615734.208511124,135598.455796524,191765.175224293,-17217.8287168073,-19176.5175224293,0.763041316389614,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",12,6502.79101257299,7004.97486853902,4738.48690960109,9098.31448346256,-1435.73977274461,-908.149174441253,0.663689860735109,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",5,1416.39234750175,1410.7425440035,411.568971260093,715.040503433981,-151.451181774737,-151.50191515183,0.71832171765356,3,12622.6440739523,10375.8271417005,5038.0950540916,9113.06793342066,1746.81661980732,1756.80976117445,1.07532213187395,7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",3,75962.7995549053,76439.0765828266,35777.7436131598,46744.1041564044,-30148.3050262394,-26108.5696173226,0.31296529648566,3,244541.77139221,230016.739119869,212779.329476352,311978.40461443,-182837.940539558,-94280.3919224929,0.429435555318488,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",1,27670.5645616711,27670.5645616711,NA,0,0,0,1,7,110473.499640407,29924.5344389966,150223.473320935,292201.161771247,-21652.1108230143,-12626.7735705728,1.17341294439575,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",37,63956.8363098044,77049.9443445845,30954.6325080735,34697.8359951598,-2307.68613006767,-10254.7597131575,0.800922571636746,57,53500.9809894634,41398.2377158851,46837.9077804151,32951.4528711506,2386.6298505406,10903.9421990446,0.624542273987491,51,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",5,12813.4638587547,15255.7041590974,6715.35454895997,11641.9628058637,-3500.69872770583,-3616.13089421867,0.2959453895171,4,10029.6388468192,2795.05302133916,16246.7276624161,11687.8346701803,-4669.35081046517,-4695.87789341332,1.24248710728459,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",88,16922.4838277771,8464.26739422824,21123.0528373036,17979.3024613236,2976.67655861609,937.104297473956,0.563242591263504,18,6937.26365329876,6578.43736617482,3982.55805135946,0,-330.900758141154,-1172.3408314206,1.5684016321462,47,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",3,97687.7014752255,72839.2782003868,42340.3606436701,66740.1448301234,-10079.6365422774,-11273.2192216719,0.893974462882369,2,50616.511774536,50616.511774536,5371.25110187509,7596.09615518319,-1901.19218049901,-1799.07540517496,0.573470629195867,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",6,1718.38564999925,1593.47682811362,1609.89147508074,1407.304937458,795.538898554722,1651.00557369011,1.02801631632671,2,4689.47151645826,4689.47151645826,6430.7130836076,9094.40165856797,-2696.51612688182,-4426.15732894812,0.701764078020584,7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",72,29963.5537695661,7642.85728276735,40101.4066187155,47353.1367736014,-6868.36361368756,8640.77302811594,3.60391326533664,40,28000.5598613563,37464.5883561277,19784.1962264577,29366.7301315977,651.275139635091,5270.9990448456,0.723644300639815,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,50995.7874234346,13565.1645143645,66566.4438689031,91146.4652558009,16666.132235327,-5527.14646766272,1.2,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",27,9325.82270749779,9127.57759225512,9812.83580426661,16634.0384178694,341.273500657071,3506.82699061754,1.07714991470525,1,5322.89229371822,5322.89229371822,Inf,0,-1.77462793403774e-28,0,1,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",28,8641403.53233,6416666.44714538,6442606.00951323,11033523.6268177,-1509794.77993961,-1462745.54146781,1.28391455417094,3,66227428.2541963,14153875.2270869,105406003.738964,182257990.624574,100945565.833737,102972734.281708,16.1998614085332,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
