"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Cotedivoire","Cotedivoire2009",17,0.233997020923273,0.132306716758304,0.225412237449841,0.294444444444445,0.00980216354968793,-0.115512395633337,0.24,1,0.23437972675,0.23437972675,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",3,0.211552229598983,0.217369416821544,0.0484201138765135,0.0955772113943028,0.0394680513913565,0.0370470124158398,0.0510204081632653,8,0.167853213650196,0.185287999896736,0.100079054820986,0.08904821280133,0.0199715285185737,0.0191626574032744,0.64212885066853,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Drc","Drc2013",11,0.179878793484708,0.164241376827054,0.123774424377363,0.286349330662053,-0.0489735918009314,-0.0508172863309139,0.71250654725888,1,0.110799438990182,0.110799438990182,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",60,0.351693187820212,0.357648843875242,0.228526327070097,0.237647058823529,-0.0970505582758639,-0.0984709975492654,1.02073962334185,6,0.0814808777724357,0.095685117196818,0.044708956521211,0.0692307692307692,-0.00731920521329995,-0.00541978850164485,1.05889600324907,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",1,0.354211663066955,0.354211663066955,NA,0,0,0,1,6,0.2815077193212,0.185336715763549,0.191099868952854,0.352550283786494,-0.0433294202261594,-0.064582354202938,1.269788371405,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",7,0.194596249599385,0.218161656480818,0.0759332199242579,0.0478160912963227,-0.0140435937251124,0.0314647422432281,1.05095839177186,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",4,0.224406793334419,0.188858519170748,0.15185346221533,0.161250024784297,0.0331140346112808,0.0314503364498526,0.552210822883664,4,0.13428970266924,0.128106663136922,0.0907047827687481,0.109709368006247,0.000405657647189906,-0.0258912229826153,0.851802208958093,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",7,0.273472031177335,0.248589389659301,0.215087567415885,0.373229150994616,-0.0503554934285236,-0.0360147526544235,1.40032224724776,3,0.401139580243652,0.396871948430732,0.306654525442531,0.392105263157895,0.0794077442794142,0.0253643189677805,0.629019749625308,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",7,0.202836462729295,0.3,0.155466988197839,0.216666666666667,-0.0774583934491238,-0.00915018315018316,0.829251840760087,1,0.32,0.32,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",3,0.190247982593197,0.134129481946244,0.19451271235877,0.36969696969697,0.0812501907356292,0.0812358479788332,0.679820016074169,7,0.240161876127972,0.210741898839558,0.134639920511666,0.270714285714286,-0.0351141034176871,-0.0357025695036363,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",1,0.130847749484133,0.130847749484133,NA,0,0,0,1,1,0.225,0.225,NA,0,0,0,1,13,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",130,0.140222936381591,0.121004923304596,0.0919765384387413,0.11060606060606,0.0340550486818213,0.0332866949793197,0.439173399666652,10,0.108724917709348,0.0851876978869305,0.0767671311880076,0.166646551724138,-0.0173825861366761,-0.0230695941771934,0.667205936585994,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",24,0.305226301858615,0.21745678757718,0.205988336846576,0.372340425531915,-0.0810279135175938,-0.0687834604895926,1.17541025736158,11,0.113408755431089,0.110885299713063,0.112557214404747,0.135404285714286,0.0277766735325315,0.0167953793493502,0.740091439773614,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",8,0.33632800445438,0.399488139628296,0.149488023643901,0.280188679245283,0.00993319323186609,0.0139540587270838,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",1,0.514285714285714,0.514285714285714,NA,0,0,0,1,2,0.0284882737408689,0.0284882737408689,0.00909533428349756,0,0.00231199026375119,0.00298039215686275,0.466013071895425,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",5,0.247469206325142,0.229692726091872,0.0856199338145867,0.17789552238806,-0.00288234535638589,0.00453238427960736,1.27217278349987,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Laos","Laos2012",5,0.51866598979586,0.395888800320414,0.248824490930882,0.289090909090909,-0.0613508771652623,-0.0554019000637933,2.32940084799367,9,0.11175355116556,0.120869645377875,0.0665990880973413,0.0387591836734694,-0.0384703232944216,-0.0333361987413033,3.87686284494814,2,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",2,0.0909968386982965,0.0909968386982965,0.0192847303959968,0.0272727272727273,-0.00838808648925098,-0.00767045454545455,1.84886949416061,6,0.21579151389722,0.2,0.182122948077088,0.32,0.0490840494617138,0.072266139657444,0.273642541555202,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lithuania","Lithuania2013",3,0.425715142346387,0.511381312783149,0.337324478051167,0.645454545454546,-0.0148558135953645,-0.0145454545454545,1.00683655954851,5,0.212543514512251,0.216696884395144,0.0344196499123336,0,-0.00289560391911941,-0.0158000493864419,0.997367126151366,7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",24,0.326988425394951,0.268907004672375,0.179476041178809,0.210444444444444,0.0346066504207784,0.0353763417028793,0.934767466531715,2,0.0488613445378151,0.0488613445378151,0.0545422953320279,0.0771344537815126,0.014264590767814,0.014264590767814,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",4,0.225635713128938,0.184086991237238,0.197477301629885,0.23,-0.0625738190687789,-0.0472954260651629,0.677884990732843,2,0.105347665663796,0.105347665663796,0.00355321897987743,0.00502501047142416,0.00120574099899317,0.00175226379907595,0.740286359545369,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mauritius","Mauritius2009",3,0.232696430947059,0.170674532258244,0.289486857262793,0.168888888888889,-0.0662630712071912,-0.0886195286195286,1,2,0.414535809520274,0.414535809520274,0.0421983079095198,0.0596774193548387,0.000998843151981278,0.00102892102335929,0.960382345770396,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",6,0.321636832641213,0.365165497267673,0.126075056793845,0.188333333333333,-0.0600916677399143,-0.0297335847890529,1.26024693740963,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",5,0.236793687648297,0.258030107315186,0.0452550749848993,0.0602170366692674,-5.3507611244114e-05,0.00470551136237636,0.734937674090338,2,0.265,0.265,0.0777817459305203,0.11,-0.0392857142857143,-0.0392857142857143,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Myanmar","Myanmar2014",8,0.201879501014817,0.189879844225546,0.15477799416668,0.279,0.0347341444460069,0.0486987179487179,0.358966326940886,1,0.0784313725490196,0.0784313725490196,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",9,0.194601531074724,0.114008270684789,0.130984463984386,0.15,-0.0104164260688511,0.0219674005803038,1,1,0.2,0.2,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",16,0.317320936920222,0.323544467428951,0.231678496646646,0.183333333333333,0.10409702763152,0.109460222564404,0.45184511737401,10,0.344779100489143,0.345563640522898,0.174183921132355,0.2,-0.00617706406235639,0.0216192358246042,1.36739832451985,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,0.403015162530294,0.5,0.218895163237723,0.316666666666666,-0.0775489544042381,-0.0428845016267376,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",2,0.280858329369669,0.280858329369669,0.0032006453312713,0.00452639603582999,-0.00120084858806833,-0.0011315990089575,1.63885017240808,4,0.198316062105897,0.202684167342527,0.0833457045117934,0.128614387472985,0.0671504433797047,0.0649279980622735,0.110448586692585,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",5,0.0495883531233599,0.0522662569583786,0.0372973185114706,0.0314821100426993,-0.00817119739312636,-0.00193312096046394,0.957146250725489,3,0.157738161282109,0.115550044932395,0.142266154461596,0.206666666666667,0.0539061712707379,0.0436848954785233,0.764548725899781,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",4,0.0958177649722698,0.102454712508877,0.0369764059725586,0.0403778141361032,0.0133002304755468,0.0140671742426926,0.927599182836342,7,0.347662673166999,0.213890856292106,0.374710384360296,0.574937203883495,-0.165655327394777,-0.145302234397534,1.04315449274913,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",49,0.227822958866318,0.170975584435771,0.195863328008401,0.306969696969697,0.017182842361996,0.0472826576141426,1.04934830007707,8,0.129394633519229,0.144573521114121,0.0754160216817431,0.165679354442199,0.0306773747035694,0.0447241243119991,0.1451977908761,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",16,0.298381862013591,0.299192875250147,0.117113013847963,0.145645645645646,0.012108345439175,0.0133140103993169,0.316747153719397,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovakia","Slovakia2013",4,0.146332822989712,0.116542072107476,0.151028972530809,0.312903685402512,0.0259064670368274,0.0245181974851112,0.832660023429003,3,0.138479058557471,0.179469691031028,0.109277844369255,0.188421436522938,0.01117031245755,0.0119052584560837,2.03306574813081,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovak Republic","High income"
"SriLanka","SriLanka2011",19,0.249807346561161,0.22451199392174,0.167515329672872,0.361538461538462,0.0173281812084662,0.0146029522201463,1,1,0.2304,0.2304,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",5,0.338698396085449,0.276923076923077,0.114170469464461,0.15,-0.00402228097241968,-0.00807550122405943,1.60446442329245,4,0.403928571428571,0.415,0.112397345454891,0.181071428571428,-0.00690476190476191,-0.00690476190476191,1.0377358490566,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",2,0.189727464285714,0.189727464285714,0.0498828983864322,0.0705450714285714,0.0141090142857143,0.0141090142857143,0.714285714285714,7,0.101446634438504,0.0923494107738896,0.0540649422165306,0,0.0276610118444673,0.00891992852302305,0.665447600401802,4,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",1,0.1,0.1,NA,0,0,0,1,2,0.264281908881405,0.264281908881405,0.148197796223681,0.209583333333333,-0.0592197902708497,-0.055015625,1.72830214342936,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Uganda","Uganda2013",10,0.174502803197911,0.129197337575462,0.083925716662466,0.141073170731707,-0.0123675798108558,-0.0115987979749913,1.20426790971496,1,0.0666666666666667,0.0666666666666667,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Vietnam","Vietnam2009",16,0.212319865944824,0.240123862863778,0.0806350214656306,0.100168577208361,-0.0484522186238181,-0.0142374512685686,1.65341137968213,18,0.105446698406713,0.0722895332881049,0.0958490339314876,0.0879849812265329,0.0114186190050407,-0.0201919052632851,0.895690549883795,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0.119401922897063,0.0878804210892126,0.111360075868391,0.135,0.0157796623355279,-0.0200138888888889,0.806264571759043,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",13,0.222656089272444,0.153494482622592,0.178700308731638,0.330604651162791,0.0076467310536359,-0.00671937051268706,0.845102507398642,1,0.166666666666667,0.166666666666667,NA,2.77555756156289e-17,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
