"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Croatia","Croatia2013",3,47656.8298699745,52359.9825001357,21139.9669349556,37723.7985250729,4416.56079672089,3785.51125714859,1.54514836228452,6,22783.8853672358,22232.6183587459,13723.8706020626,14390.8906176814,12371.1843723041,11292.682372127,2.09437607949445,2,157356.774044089,157356.774044089,138726.883491287,196189.44009913,-77402.003302165,-77869.0045754278,0.560802951242479,3,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",6,37865.5757680658,26567.4191617981,25752.0669556016,28047.64805183,-8110.88383054181,-9478.18093300054,0.918127429657623,4,38875.5018975128,38437.1477665703,5009.68427666254,7494.78188849884,-2090.02167323397,-846.038028447752,1.78799909838565,1,129914.660412168,129914.660412168,NA,0,0,0,1,9,"2013","Europe and Central Asia","Czech Republic","High income"
"Egypt","Egypt2013",16,44160.7057272475,53485.9545619245,36073.1819345604,54863.890855346,14523.2768005723,13794.2121774725,8.87004377236702,1,2512.0110278596,2512.0110278596,NA,0,0,0,1,8,4264.45543465256,3794.26706662056,2989.44727294711,1989.89113137027,-325.475534640192,-7.07782205005773,0.825426530370051,26,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",2,16428.8255455738,16428.8255455738,24532.8516407961,34694.6915141009,-1076.5445804656,-1156.4897171367,0.952107279693487,1,1170.96826700708,1170.96826700708,NA,0,0,0,1,2,3350.62387271318,3350.62387271318,688.499669183205,973.685569848278,-378.655499385441,-378.655499385441,0.5625,4,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"India","India2014",156,7340.13421112138,5866.24558302468,5889.60087283636,5655.76910238584,841.236335177166,898.456786441023,0.878287483958352,278,7868.32926879663,6094.10790260229,6549.90861114434,6821.56367590475,180.283650638859,2325.66938303483,0.884143004058597,59,7982.5301960969,5954.4861022987,5824.23455835234,6774.93189296396,395.362075599869,563.298446848604,0.832311432993385,227,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,2,439.117067087969,439.117067087969,552.752714360113,0,473.528529212555,354.326669966362,3.12936004074411,NA,NA,NA,NA,NA,NA,NA,NA,7,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,6737.90609210083,6737.90609210083,NA,0,0,0,1,3,55086.1333750792,60202.0932790463,10013.9038031003,17520.2445377309,-1913.47347320756,-2173.35467181297,0.85846337400122,NA,NA,NA,NA,NA,NA,NA,NA,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,850107.025311182,850107.025311182,NA,0,0,0,1,7,63266.8592394055,69637.3470350267,23208.0388372166,30967.8623964818,7643.70007089926,30219.4269743876,0.850221787812614,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",5,93655.0160345725,60003.5922414576,90572.8819649268,147240.910280849,-53738.4203222283,-13933.4761501152,0.894383165560077,1,47259.0425085144,47259.0425085144,Inf,0,0,0,1,1,42630.0043408248,42630.0043408248,NA,0,0,0,1,2,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",1,6009.22774524657,6009.22774524657,NA,0,0,0,1,2,16192.2705242946,16192.2705242946,9018.42359277573,12753.9769561289,-4763.02072599226,-4180.13120332455,0.454202476662668,2,6303.82697650533,6303.82697650533,2191.42437801856,3099.14207630887,-430.041549613538,-426.69347427441,0.731069981089475,18,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",3,30932.4049612014,30337.7008434094,17531.9837268018,23565.1672215594,4086.55715127518,3984.83525972318,1.16209753548188,13,15641.7756495691,13317.4630207666,12545.8415038262,13147.1030266828,14314.2309372089,17840.4150085212,0.834043131972935,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",3,22762.2626259811,22279.1150256742,18824.3217862467,23835.6689319216,5282.3870405684,-2019.12714062915,3.0045249615557,1,18602.6368520703,18602.6368520703,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",31,19068.9981665452,14654.9429536508,16407.5468913242,7401.04620120678,105.113411441232,-2190.15219804956,1.25584334958159,62,24497.4393042875,19252.0699728907,20039.5985245702,20398.219773843,4312.65765446581,7856.78447565281,1.31388502632588,3,10001.0400908483,5633.89709485115,8857.15532990282,16029.6296844446,-857.11069626886,-1113.36136355608,1.35274542713168,14,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",14,4779.0658193638,3242.70769447168,5061.38619112017,5283.46044109313,-358.942147451437,683.151185504644,2.24124572390749,10,6525.62965937942,4275.22017207245,5232.89307109962,6096.01510162642,1084.82616220176,703.703668011307,0.785114825980171,3,7913.0676926411,3349.86657180062,7682.25056779803,12169.7684317314,-1404.91719042394,-1534.45851761838,0.896930250420497,15,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",4,3592.49210172155,3953.35146013616,1496.54427037553,2755.31052158232,345.456903632984,335.620990523728,1.68311174020608,4,2697.59860642474,2692.73236672643,113.314445669885,120.582478593357,14.7498276005031,121.722698101615,0.986104872485157,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",1,6213.53888810156,6213.53888810156,Inf,0,0,0,1,2,6562557.86342062,6562557.86342062,7083841.17663421,10018064.2656931,2177380.0162844,2831192.07508718,2.70309562199782,1,8890.32350047093,8890.32350047093,NA,0,0,0,1,17,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",3,7203238.25273766,6200229.64367306,8207571.48296466,12563059.6679664,-4647597.68233964,-3200602.36239232,0.338340770003097,4,464349.781623644,16688.3560625619,770490.80560753,1406543.98877734,-366886.662439235,-300859.385168153,0.0412224520808229,1,64272.5876405116,64272.5876405116,Inf,0,0,0,1,27,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",6,8592.18186027842,8138.10142873063,1685.19066354157,3433.71012864539,-196.302304198325,44.6167087768484,0.477867088733218,13,27149.2896229385,26277.586819555,16491.5496397596,26143.0457052253,11101.2736040609,12645.7986174081,0.971517305409979,NA,NA,NA,NA,NA,NA,NA,NA,6,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",2,-32.8988366480096,-32.8988366480098,2990.93834189421,4229.82556732849,-254.451310434231,-302.130397666321,1,3,232624.618018077,301416.309809804,180135.010318467,348772.811050604,-44359.9302202152,-50106.7590362008,0.764000394908424,NA,NA,NA,NA,NA,NA,NA,NA,2,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",NA,NA,NA,NA,NA,NA,NA,NA,5,38213.978256036,25456.2830590641,38688.8103929755,70781.4382037131,-2500.96994024206,647.141718237512,2.21309216663865,NA,NA,NA,NA,NA,NA,NA,NA,14,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",4,28228.3000725285,16894.921054253,23754.4512137186,44785.2629756672,-7112.30916382282,-7755.27304519939,1.01880290324261,2,14088.9547658558,14088.9547658558,661.026796316589,934.833060442958,-402.054714706293,-343.166566491719,0.443512814887496,1,1652.09293597421,1652.09293597421,NA,0,0,0,1,12,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",15,16120.1573575321,12855.7656128774,15358.8075773181,25334.0854011111,7177.12558559306,6802.51808521984,3.65968440851191,13,11700.2226468966,8994.36676436589,6185.39001564591,7907.66253633168,8050.1314146143,4009.27538161459,1.53827547717839,1,17956.9271994039,17956.9271994039,NA,0,0,0,1,103,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovakia","Slovakia2013",2,96579.2540463377,96579.2540463377,44242.3723666819,62568.1630325222,-13299.0784419906,-12725.7280744113,NA,4,40662.6534776338,40999.5811016441,40955.5571317082,56180.3891151332,-20771.4756347929,-22962.4150807023,0.263996159080842,NA,NA,NA,NA,NA,NA,NA,NA,9,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",2,90940.6764678868,90940.6764678868,22643.1228586914,32022.2114412417,7491.57348233342,8200.81024714725,2.19892979823924,8,88822.7162630066,90798.6230482895,10825.5104568378,13236.5049319543,5259.29669221151,24287.6984882959,1.11849766037568,1,63352.0105454726,63352.0105454726,NA,0,0,0,1,4,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",12,130706.583848694,124309.542964387,37814.7022564264,47133.140567628,3080.85079164911,-11424.9690194664,1.37000694371057,64,162011.363320073,164146.882072167,33769.2451438273,31636.1173448149,8588.001320323,16830.3746085008,0.96524953646748,7,249936.761045835,195499.462541387,183069.676365218,386047.969953315,-57515.3453550562,-17304.3805103357,0.754200506587771,28,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",3,46751.0729502663,47902.3993812437,8544.56570765165,12611.8810272844,1749.38168391174,1226.47157939495,1.72575018406229,5,42176.6882337774,51522.642981278,31053.3207121709,61664.9751011948,4946.20272585714,14502.8157311937,0.753852430511434,2,20766.0669394201,20766.0669394201,5212.06797846319,7370.97722315316,0,0,1,3,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",6,315069.198279711,175367.663865482,330517.370619547,442074.055677054,-10328.5993159759,25011.9998629344,0.980434475925184,5,65775.426434205,67091.9125157738,31044.8373638105,8957.05603005797,3693.45469419094,-13352.0048684456,2.8716943187185,2,7552.2502003318,7552.2502003318,10263.1481213882,14514.2832659111,-4332.21806929529,-5183.67259496825,0.66869013717703,26,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",25,7755.97302305625,6398.98171554706,5494.63160798569,5413.93113766919,-1741.62782314255,-1921.75001735468,0.169454706269742,12,9536.024866738,5030.71402599501,8385.96697401072,12964.5506327487,-4840.49922310793,-4828.37130632165,0.146121697040576,5,6098.69330520237,6167.07377966835,3624.99281185821,6920.1224483135,-3636.99769848576,-2216.51845370563,0.0214616960991481,85,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",1,4628.78501521106,4628.78501521106,NA,0,0,0,1,3,5512.4750369271,4698.00499549977,3732.97780535361,1928.87372051806,-725.625553611714,-593.732155978987,0.759122814479013,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",13,12165.3086625538,8225.63966326331,9817.91979217382,6041.90290625789,12926.5446069863,8794.95222016479,1.06717394868883,1,6105.18863262161,6105.18863262161,NA,0,0,0,1,1,6165.56018309457,6165.56018309457,NA,9.09494701772928e-13,0,0,1,15,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",4,13569898.1691818,9264320.1789288,14831192.6545754,22369985.2835539,8148349.94200128,8060218.30207809,2.3813160902233,9,13856037.5529999,7548314.82085479,11683130.6664016,17337643.3131202,290187.430066547,-384571.156967942,1.09366971137373,1,3887171.01038309,3887171.01038309,NA,0,0,0,1,4,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
