"countryOnly","country","N_0 to 10","mean_0 to 10","median_0 to 10","sd_0 to 10","iqr_0 to 10","OPcov_0 to 10","OPcovNoWeights_0 to 10","indAlloc_0 to 10","N_more than 20","mean_more than 20","median_more than 20","sd_more than 20","iqr_more than 20","OPcov_more than 20","OPcovNoWeights_more than 20","indAlloc_more than 20","N_11 to 20","mean_11 to 20","median_11 to 20","sd_11 to 20","iqr_11 to 20","OPcov_11 to 20","OPcovNoWeights_11 to 20","indAlloc_11 to 20","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Bih","Bih2013",8,0.457136003467051,0.405075298715891,0.49075243080806,0.946790380609733,-0.144480216181323,-0.202279171452235,3.08855868467101,20,0.95969382455719,0.994026786068818,0.791072554312636,0.873569471700313,-0.28918771186746,-0.274305922959709,0.458992955740004,44,1.46535488066776,0.845109459142569,1.4539609801903,0.926624535674658,-0.414233373634378,-0.154283452173734,1.3601752235348,3,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",NA,NA,NA,NA,NA,NA,NA,NA,28,0.813138369036117,0.129994494565807,1.13533842343927,2.28679165579535,-0.00762094381628297,0.14479731701345,0.916335661344708,8,1.46282981661445,0.355058387815671,2.15943165092433,2.04583940000058,-0.582981994960181,-0.808160314562667,0.672838578171294,3,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",2,1.02668051554014,1.02668051554014,1.09043308888241,1.54210526315789,0.495438882170657,0.479302987197724,0.594606809204826,27,0.864191539155917,0.69299810167637,0.710936867619793,1.03676550207994,-0.059791549200343,-0.0765831375175557,2.06622788824694,32,0.940320739143626,0.685297512778902,0.808004188320052,1.31343482350199,0.0816705528367586,0.128658606029521,0.983120413386613,3,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",6,0.959263436666273,0.633096219375363,1.03686887009118,1.57950463225562,-0.150858827135317,-0.115126042992143,1.02783342919337,709,0.619681867411632,0.456684700503719,0.48808039311862,0.458763740816439,-0.0912303623623714,-0.0884692381691768,0.525,330,0.554170107304396,0.51960791387687,0.42826853612467,0.55219427292694,0.0937626447954721,0.137239939590481,1.2157157167034,66,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",8,0.638714175987592,0.207234104088179,0.801453519362649,1.34213716447703,-0.374325004609709,-0.669568849373786,2.61393456512841,36,0.909947782863178,0.724879582059447,0.873870986511243,0.811232844666251,0.897539199583163,0.847555442714364,0.20104441098854,34,1.2146517571573,0.763827988019791,1.28971922082896,1.57411504424779,0.560588076049006,0.385896883624226,0.319339228079535,2,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",5,0.130958389611616,0.128350986980686,0.159323123626086,0.165876777251185,0.041968489974633,0.094273894551085,0.499326452286796,19,0.182330838201147,0.0779229339201843,0.218502340512354,0.295081967213115,-0.022374239612606,-0.0476937046472331,0.957635236657778,17,0.183510255644195,0.0601273360239444,0.228353850429513,0.239345253638625,-0.0175083563203193,0.011638245986691,0.287085439030849,2,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",10,0.950880960674201,0.839454388259523,0.797082003714029,0.747521451903151,0.20999171394839,0.2142619659236,0.498026229230963,21,0.957340218624576,0.832681486702088,0.993868173271727,1.17591638955297,-0.452474938940148,-0.486263059496215,0.614760781186052,16,1.15423147242392,1.05903485973793,0.665248549499356,0.831690772250435,0.181317353149754,0.234814408312313,0.672774000858887,1,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",1,0.680272108843537,0.680272108843537,NA,1.11022302462516e-16,0,0,1,43,0.375726694404688,0.309378018097678,0.367128833761731,0.493224497699143,-0.117277862755242,-0.136255255802637,1.57252283794532,25,0.272075315533385,0.128917336898801,0.305642532974708,0.282290112585755,-0.106323437894441,-0.0843958980624664,0.819207228242065,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",8,1.10521743224813,1.16985410338303,0.464986539177424,0.469298245614035,-0.0920690930421371,-0.158150728553993,0.66750420270384,494,1.03898576462559,0.831464825373778,0.843014657330076,0.928775045141259,-0.0700203604749439,-0.00113705070447508,0.795695865679709,104,0.765349052293816,0.403188519337429,0.782463193442756,0.973374438724485,0.0693016064390491,-0.154228583281522,0.643891752276925,28,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",154,1.15516552876109,0.729308758024934,1.05423786703516,1.61587526576896,-0.534510844516042,-0.466195106536367,0.458708711490248,324,0.890464930526921,0.619083403363007,0.770153988937727,0.89732383001614,0.109295439715473,0.0308637015160419,1.43070491217231,873,0.777914189016221,0.575543302737609,0.688443461494316,0.73873023365589,-0.0903491799352,-0.0601771244365728,2,63,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",16,0.745705939787693,0.69268048903646,0.36508701141127,0.190015041312511,-0.018035784442837,0.0768018608939106,1,386,0.786952427310642,0.376163465644935,0.79891532191835,0.815151427594655,-0.232846733069434,0.117961620853667,2.93636364523867,170,1.0218378165545,0.878069757150698,0.878526726019092,1.40667558064676,0.0762465641478184,-0.145068773674551,1.21168320847263,17,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",8,1.46264757948035,1.47539246514164,0.938188924598225,1.4920936116382,0.128604955432466,0.400015527679298,0.276124167455559,129,0.803941575876796,0.566598188996261,1.15012038000192,1.03448029543063,0.142288762982921,-0.00234240331023295,1.40392659713033,53,1.26279820059956,1.11367528780577,0.97911582150707,1.20658605608438,-0.241120639843447,-0.127821325439967,1.09659724792476,11,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",26,0.0869794705427812,0.0392295309607234,0.141926497823572,0.104196816208394,-0.00799342533717493,-0.0283772268117436,1.48481343933561,34,0.168969832654393,0.134860479014038,0.159301188555646,0.244946423399942,-0.101308527523728,-0.0995470880733395,0.39590313723711,66,0.205037704251679,0.0739236901679084,0.31032617875991,0.243379801475801,-0.0417810529510338,-0.0969776233995183,1.53859338726203,17,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",17,0.88340770114485,0.697217519385405,0.557764085432959,0.813873965761961,0.131987379518937,0.129986609278382,0.474989914832179,46,0.897125138792477,0.697557619836238,0.809267239942631,0.872646925973247,0.170611202872577,0.166722296356122,0.911875702829757,23,0.858559187399834,0.795823655936259,0.525356793844742,0.495305164319248,0.0905271608268865,0.100128046869102,0.291013305141522,3,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",NA,NA,NA,NA,NA,NA,NA,NA,25,0.629992471609349,0.347534676316591,0.667592276542793,0.955043024404007,0.0363054944366169,0.0515148958280323,1.35469892587503,23,1.11698527162635,0.652810208879932,1.05469890419913,1.35589810349419,-0.0622626291583908,-0.0704046451779567,0.634978153719484,4,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.266977788491917,0.168621483854061,0.206499386648863,0.376983439364309,0.0492540705965817,0.0534914641394021,0.669373689477603,2,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",3,0.830987494413633,0.79664570230608,0.172771334924196,0.340384577544988,-0.00404021083618271,-0.00404021083618271,1,12,1.13255753793011,1.08917489846493,0.454578776774333,0.860220155627254,0.140865333131296,0.146477856138103,0.767605633802817,8,0.884010175944515,0.934262366846637,0.280489619457199,0.120272119637439,0.0912964303078749,0.0948855792761367,0.238888888888889,1,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",NA,NA,NA,NA,NA,NA,NA,NA,57,0.895208930659461,0.783509284324597,0.530817316253197,0.698367166813768,0.175635625969858,0.149514883239739,0.560850819893878,34,0.927550540460492,0.722914726395437,0.636355895533879,0.773185389569402,0.12503770385089,0.0442145108999272,0.446519655385834,5,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",81,0.223351541693166,0.154064054168007,0.22359006340102,0.299235600564779,-0.0387357819842446,-0.0542264289624199,1.44806127984229,43,0.378169149097658,0.284502196701519,0.370930214372813,0.625279682262978,0.0282434529116717,-0.0224532005876443,0.0998658549123104,60,0.258130082744144,0.256537219776711,0.221252947043268,0.357505115368783,-0.0554216554489674,-0.0493518391541684,0.366581432882694,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",2,2.36113877943745,2.36113877943745,1.03023438269188,1.45697143642592,0.596033769446969,0.596033769446969,0.55,73,0.975739303751738,0.840846432453816,0.780099856934371,0.900220719716985,-0.218785688656127,-0.152659318184911,3.59578614720964,19,0.844725716699799,0.638256864241787,0.854872364432197,1.00277292800657,0.0883921534828716,-0.197662972038642,0.6,3,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",383,0.992499611515271,0.741488293102643,0.799426531317916,0.972091742695077,-0.00818514489082694,0.0450742858731847,1,563,0.90952758015579,0.684587844913616,1.07233576512286,0.990764744005185,0.246625236255872,0.203921187327286,1.2,418,0.756029238220586,0.625243304082462,1.00943539993615,1.05543130418364,0.26774507553275,0.131851853532588,1.33333333333333,103,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,1.20456211353295,1.1021174789337,1.08765758378116,1.62500049242108,-0.368250710994119,-0.279182155347422,1.3122677238839,67,1.33232054293958,1.05557490633285,1.16123311884237,1.05630706782184,-0.302937578710272,-0.331880213634559,1.3989830498437,19,0.782957902058392,0.557761396832443,0.751012103392189,0.987292277614858,-0.0397789899205048,-0.0521248648304166,0.0831505588251433,5,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",8,1.50906209280011,0.346425660621756,2.04332922952357,1.98474882039254,-0.0897919188726517,0.0657353315997668,1.08751967412871,26,0.830612474313739,0.794016719297424,0.720450528474979,0.779064428657567,0.0435916028842875,-0.14591400793355,0.908075579283966,18,0.497202698950185,0.365488519838473,0.536542013459359,0.649221924868669,0.0737440713755001,0.498253283251133,0.257143839027695,3,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",32,0.872048777567553,0.380222861994406,1.62083631441012,1.71786724929348,0.0956657851821094,0.0878543545912712,2.0764705882353,30,1.70418182826149,0.750032197642505,2.39218693083223,4.51024984777616,-0.765767117848004,-0.281504337961049,1.31319068197187,48,0.2875028952546,0.337282123560376,0.761077903078684,0.338534041221925,0.00818630243015157,0.01795878208217,0.567139127191347,17,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",15,0.20730307933288,0.0240174414596147,0.402428632720959,0.307168568594275,0.0198450338269998,0.353902490859004,0.657454996413885,36,1.00282228003627,0.692262955169777,0.883108442720054,0.850694444444444,-0.117985019861179,-0.0193079841577843,1.48238175285111,44,1.00136754902995,0.878118737216412,1.30753002188442,0.768225848133526,-0.0603933527388247,-0.032987657457579,1.10420761227381,9,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",24,0.940579444797997,0.792743617850072,0.646381474979285,0.597210113339146,-0.179033437112468,-0.320478881112623,0.921008033036167,10,3.69384554982057,3.51239246447407,3.18546040978982,4.98884791356418,-1.39550798693525,-1.27885498821149,1.93885112685345,23,1.54753822873464,1.65269626570762,1.846991528477,1.86902808553436,-0.936786051014193,-0.86460412222091,0.0999187886611094,4,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",37,1.11304588033182,0.471741356532386,1.86584047873439,1.84830979888746,0.24047183151536,0.0093673652417062,1.56405402985524,70,0.491803493092617,0.339066720267081,0.589181846012084,0.599558504581037,-0.0505630516243248,0.0901349893370279,0.608712056829171,73,0.599066105881002,0.384805354951683,0.764524896666783,0.668511573118922,0.229962436875669,0.201850119577872,1.36115601182526,9,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",NA,NA,NA,NA,NA,NA,NA,NA,13,1.22862787457989,1.18058674502235,0.61793014055298,0.728266269249876,0.132766224134434,0.125792292477616,0.16188123368411,4,0.527436418435698,0.587851421848739,0.264960720430417,0.530656707127295,-0.0547697283631548,-0.0581997001603035,1.27222222401588,3,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",3,0.332171952375687,0.338152875396789,0.310213278914691,0.361925011809469,0.256438480759414,0.241612528963323,0.137048977205688,162,0.72147129596618,0.571377201517965,0.595421027612211,0.786699224896183,0.149164968115716,0.11223768580813,1.06107162920856,42,0.577917161567068,0.610042802607371,0.648355810969973,0.772833033899803,0.202371949721097,0.0949481090979285,0.5,21,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",2,3.3166479898467,3.3166479898467,3.62023290003578,5.11978246617989,-0.853297077696648,-0.853297077696648,1.5,43,1.28529498400733,1.02926615743495,1.09321365628565,1.19952002299298,-0.134086238473849,-0.178338080745134,1.2390263183557,10,1.00811781039442,0.829064120360569,0.75162637952867,0.613181173029778,-0.773603442403238,-0.77593531333972,2.51623577816184,2,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,67,0.405555091626216,0.378263123601135,0.367332182244738,0.512173671542307,-0.0460557184025239,-0.0976349975180421,0.753438773111177,25,3.17808186620088,0.076718659267574,5.8016382113555,10.0315845116955,-0.848291086560851,1.51440483035185,0.910892611916213,9,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",4,0.180893170801337,0.18009592697364,0.201187807469876,0.29119425547997,-0.0185798749779967,0.0433771530557221,0.930958718803613,17,1.19069229832901,0.254274437583347,1.54792863460054,3.21867321867322,0.234092278749438,0.279897603228215,0.904007276769222,9,0.341097513640279,0.36084946284573,0.362341772518044,0.334497816593886,-0.274882426591756,-0.272446709233537,1.125,2,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",934,1.60768123059044,1.48857240522608,1.22265531559027,1.42966825956895,0.290676394373915,0.257700395821913,0.795939674789439,2315,1.78905340432585,1.56239479034912,1.22832765419246,1.38639483347386,0.0909506540580668,-0.00368930037185061,0.75,1791,1.5938111129281,1.39481147372659,1.12056870208293,1.19125796724114,0.170281642138147,0.13188687902288,1,201,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",21,0.69392345512034,0.709882444556956,0.435978563489446,0.457942228023381,0.0229270805808211,0.0654267487222721,1,407,0.61447797663149,0.404373804885501,0.693647655210559,0.854166666666667,0.157730114674588,0.191671959179282,0.552730483524288,274,0.699228737267269,0.561414272338619,0.728530251056204,0.750178132588814,-0.429971815139752,0.00405620916468443,1,63,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",80,0.325417301833273,0.308355307034719,0.373443078357194,0.363291250993202,-0.00155318769485462,-0.00944332463223186,1.12247634678345,87,0.209300562230686,0.102330854215983,0.251120563898614,0.257305977879142,0.034264856519711,0.025226441489133,1.66666666666667,259,0.240690473534778,0.166610552993,0.25969510726239,0.256583766666776,-0.00944814093969605,-0.0220055228319539,1.42857142857143,45,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",NA,NA,NA,NA,NA,NA,NA,NA,70,0.645945660070572,0.54843549357067,0.424410110183911,0.264461386053323,0.0840188388453739,-0.0133002048663003,0.266129618946415,35,0.782095242342778,0.635321049534392,0.522760242413327,0.52675513082525,-0.0875583707735868,-0.287228711500559,0.998165525399229,27,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",3,1.16304177846139,1.07280829949472,0.666148226127528,1.06419708309212,-0.38067075272258,-0.276182898218603,1.24307106540373,67,1.01158709760577,0.917094125099385,0.400956394052558,0.446076705069511,0.198282753780392,0.241845095670343,0.556061389026351,17,0.761780490329282,0.762100395089721,0.216546334286876,0.160428276287298,0.0417358849961686,0.0522571497671902,0.742572173748664,6,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",65,0.484664046231696,0.297348771216162,0.483849053107243,0.653082549634274,0.261690713519791,0.493133379727899,0.824123880802208,78,0.458954707087004,0.386922583925998,0.351642520963169,0.398833945152235,0.0132871589217086,0.0822533418251796,0.118287453535469,77,0.844964462779357,0.695219298520879,0.648327907903946,0.662486147838137,-0.325668738021229,-0.21747838399533,0.907941438257988,22,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",12,1.59262448474261,0.919517956844076,1.3347311435063,1.53333333333333,0.254941431452202,0.144098727963037,0.94497204142812,13,1.30128928144339,1.21123652018135,0.616115702536632,0.497165752129286,-0.22237066906626,-0.189410907885779,2.09372715994139,40,0.981008716991948,0.891869823654046,0.689459139403627,0.728796267927981,0.221160966767516,0.27540991534597,1.1827716523184,4,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",23,0.387641683723511,0.196310256961947,0.719390021485159,0.946604063037515,-0.0700350513475086,-0.0996827306566331,0.961043320126474,175,0.359051755622284,0.171934033155948,0.409945429034893,0.556572258533043,-0.0487697422290929,-0.102454580765841,0.59209921138246,57,0.37469173117454,0.120420609945482,0.445583845132143,0.550342130987292,-0.186829419209564,-0.184820115338395,0.849284032341818,19,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",16,0.862511636861166,0.640406484301882,0.805963741164155,1.02409593142443,-0.0200404749497568,-0.0269756205480363,0.700593024494802,9,0.338837082488744,0.275631624534007,0.261968728943569,0,0.0677766895849927,0.0263192682088259,0.326335434921529,13,0.936716869369704,0.798789860690993,0.599044473358731,1.09678878335595,-0.176390307746202,-0.0602165985335774,2.59793145852203,8,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",6,1.09188723006688,1.26246723129547,0.506773181497192,0.905185492096444,0.228359883336846,0.171420467373727,0.185083332560166,16,2.35633299439098,1.9317519596023,2.16558915848183,2.19566148137577,-0.0523462238945234,-0.0770280059958091,0.585154811601981,12,1.79976947298794,1.64383575088318,1.26696935412357,2.11639016304005,0.206772196965831,0.324788337922936,0.288672176190188,3,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",8,0.299827102659872,0.214493009463788,0.233942901635667,0.160261453731163,-0.00722584420252917,-0.0595571544693367,0.605135769830009,20,0.242655816740968,0.217242304084198,0.818758729829641,0.40811965951028,-0.465417823939503,-0.550689439243639,1.12960921371905,34,0.104371362099685,0.143425141744548,0.59129687737862,0.376884422110553,0.266184465188537,0.16027798306986,0.358325188708901,10,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",4,2.88455931185624,1.87657896176719,2.86723015828717,4.88029807490247,0.00841221293937752,-0.0499929893498033,0.972781414764784,12,1.00460126925772,1.06632660060341,0.970389356465449,1.18116839514985,-0.0395611558712227,-0.0734569305348642,0.788269712855222,9,2.83461851597135,1.5842399224412,3.35681808681168,2.55129511600137,-0.531795825558909,-0.330708400775007,NA,1,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",18,0.268059666180198,0.118496586195136,0.339074619463685,0.502127602401908,-0.0614293359981964,-0.0734999194290916,1.34317870561533,89,0.689182300441348,0.585160325128675,0.576392453403544,0.618039094834397,0.35288545065027,0.437160077702756,0.360115348310721,34,1.21779925994803,0.757462884109343,1.06375672270993,1.01972193521489,-0.0588098443237214,0.113421353887893,1.06314919506338,11,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",11,1.82753055161915,0.44101689147564,2.5928341538124,5.20310145929981,-0.47096194927143,-0.167682794134281,1.4,19,4.97226363554773,0.79825825308826,7.11938288406482,11.637904468413,-3.04248905448876,-0.605204708957454,22.6432571712453,13,1.1894917254463,1.05020615430461,0.989226928611325,1.95184078250238,0.271247208536099,0.178788709862273,0.541223825884182,1,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",52,0.36630189732787,0.288627112643245,0.693533740384202,0.509366636931311,-0.358975779980011,-0.379047612609284,0.866936114361266,53,0.16857363429151,0.0859023154095662,0.79974375277094,0.63492997217563,0.0488306093703581,-0.0405620290558903,1.07323146863873,50,0.295072149454056,0.254013087072666,0.252301811099234,0.203665283540802,-0.021481339128106,-0.0524099812750127,0.263048046577251,34,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",NA,NA,NA,NA,NA,NA,NA,NA,21,0.595765942406855,0.175806159462899,0.783759846483804,0.689261649226741,-0.296604311503153,-0.196842673414947,0.392264531430275,12,0.972409969183812,0.50859934284939,1.05334670189421,1.14358804581211,0.249310400467883,0.410953472720451,1.48680552922103,8,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",NA,NA,NA,NA,NA,NA,NA,NA,2,0.721012023803828,0.721012023803828,0.121755289364556,0,-0.141445963333277,-0.0857360115834692,81.6400102736474,10,0.198786560155553,0.035729011693346,0.292978286014263,0.572080205264658,0.0949425834274076,0.0892043883213269,0.611145709056155,4,"2010","Sub-Saharan Africa","Mali","Low income"
