"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Bulgaria","Bulgaria2013",3,0.116417338213497,0.0504697282760808,0.145806223135222,0.209355625217694,0.0137453657335787,0.017991118077325,0.863834492416268,5,0.0657981446888781,0.0587973685866974,0.0505841455686983,0.0966470588235294,0.0428369740812191,0.0315993739484344,0.0963464533941635,1,0.301724658145962,0.301724658145962,NA,0,0,0,1,0,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",6,0.136205466356602,0.117460859821727,0.119932445920489,0.246589259796807,-0.0025139755495767,-0.0643380660380892,0.523774691439956,6,0.280767241679355,0.269994449708212,0.18943901957395,0.344444444444444,-0.19523673059632,-0.123612716039218,1.87049362057945,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",3,0.191280864197531,0.125925925925926,0.20084808364402,0.385416666666667,-0.0721257716049383,-0.0721257716049383,1.5,5,0.197243741431924,0.197545728302903,0.0646872773269437,0.119945795817474,-0.031116716585592,-0.0203877282606539,6.90027848765321,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",24,0.314892127130943,0.34304667068253,0.16031398257833,0.233897967916757,0.00862619580176231,0.0246976772057087,0.998171573656495,107,0.282682262743254,0.266817597350938,0.150179367626758,0.15395205554142,-0.0412327546644325,-0.0420512778534774,1.69703035821868,3,0.105459705337457,0.094172855417649,0.125032296939643,0.118000784314123,0.0470828858592403,0.000470381263856449,1.44227748048698,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",112,0.186842428206596,0.1875,0.125681463768473,0.209677419354839,-0.00810210361206729,-0.0207223486544908,0.50682369447226,42,0.106405131656355,0.1,0.102748027290826,0.12952380952381,0.0643845366057384,0.020541291262157,0.266021155000381,18,0.127042543753846,0.128093923602847,0.0975750401057826,0.137575757575758,-0.00220346754316752,0.0743293956006634,0.20080616508545,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",38,0.249462314431676,0.244146687770634,0.151305508864417,0.251693063847795,-0.0357254169116793,-0.0388529178910254,1.73206657149593,67,0.467479218602134,0.488072327139623,0.246339420557314,0.365,-0.214403303567948,-0.0642920528296505,1.11726291946728,7,0.301206801569265,0.251529693104394,0.135991889725073,0.258932931646825,0.0250076441806726,-0.0100398899102533,0.308225873209324,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,0.479834430829657,0.422061559221973,0.284978559841369,0.617777777777778,-0.200763330515846,-0.20906103286385,1.77373389866989,18,0.30067815884533,0.29640252379216,0.209719148493125,0.160909090909091,-0.1020388021577,-0.0975102985881179,0.586206896551724,1,0.516666666666667,0.516666666666667,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",5,0.31544327330481,0.294583245700561,0.141532666287834,0.128472222222222,-0.114632332543271,-0.101671082237099,0.505534456077805,1,0.9,0.9,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",4,0.455920659580243,0.451912246264183,0.0950415727702173,0.229606426286857,-0.0243473209149398,-0.0223714518976876,1.20427466634547,6,0.318525280903753,0.29788838520542,0.163358997109474,0.272972972972973,0.0489239171445509,0.0662978465742642,1.02150611326071,4,0.325099915143677,0.330494351890399,0.163415649311293,0.281052631578947,0.0291153071299069,0.0287614870509607,0.882472250376565,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",4,0.245701483152459,0.231228649802248,0.19382891536103,0.423333333333333,-0.00205004722739508,-0.00949519230769231,0.882029955022202,7,0.157711463957224,0.0791444357857291,0.176313829192985,0.349642857142857,-0.0912124975974561,-0.0936703427708758,1.1600652098784,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",1,0.0946666666666667,0.0946666666666667,NA,0,0,0,1,4,0.170105699053378,0.156089202052481,0.0785154740237806,0.144836041555873,0.00875988732087428,0.0197883575649329,0.326830209804917,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",7,0.230483097669416,0.209081878217157,0.125456396555201,0.20798384591488,0.053645244984796,0.0536009424344453,0.0970978608886192,6,0.095341668805461,0.122417481729302,0.0863477939738744,0.163833901546823,0.0549934745737583,0.0343694039159719,1.43162414926993,14,0.244747774113776,0.259746440581515,0.197909315805204,0.395834871135286,0.024218779860525,0.0226604627683228,1.30040628743738,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,0.105031735180252,0.105031735180252,NA,0,0,0,1,9,0.152311364758478,0.173086116581828,0.0933352380375902,0.132411393811455,-0.0168342652054619,-0.05083946323916,0.162505182902818,1,0.25,0.25,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",21,0.165138332960154,0.142474418321899,0.114612385867956,0.187,-0.0354688603348717,0.0247890190027543,1.70727596471735,40,0.188066367867374,0.188276219447438,0.143472651251642,0.155,-0.0808509982497094,-0.132092552921204,0.714285714285714,8,0.0888681121370484,0.0887188496685422,0.0323614323689524,0.0561111111111111,0.000168791780507609,0.00917142328959556,2.96950037847871,8,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,0.347826086956522,0.347826086956522,NA,0,0,0,1,1,0.384681142075569,0.384681142075568,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,0.159472349575055,0.17840380188562,0.0811710179519261,0.147643097643098,0.0381097025213971,0.0557250645342312,0.170731707317073,1,0.899975151515152,0.899975151515152,NA,0,0,0,1,1,0.178810810810811,0.178810810810811,NA,0,0,0,1,1,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",3,0.27411278155523,0.129745752073098,0.276212318643456,0.492592592592593,0.0515526785621264,0.0515526785621264,1,1,0.0200001768970697,0.0200001768970697,NA,0,0,0,1,4,0.0749505985329141,0.0531736716776062,0.0894378494961716,0.0565474828571429,-0.0455127937541182,-0.0503713237536738,9.33732057416268,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",6,0.168490914086002,0.179140048989758,0.0859634581683201,0.0603333333333333,0.00776858491315993,-0.0361366664600122,0.794943221275109,6,0.2763831355119,0.201870316444463,0.195006290352248,0.31474543541021,-0.0184952081331476,-0.0384539821511919,1.14598272741851,4,0.302635920194669,0.174598492556266,0.336340130973367,0.678952644151375,0.0133683760019928,-0.0600918466720302,0.821542015648807,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",1,0.0119669624803089,0.0119669624803089,NA,0,0,0,1,1,0.53034684080187,0.53034684080187,NA,0,0,0,1,3,0.130244236977502,0.111863901497069,0.102946865253029,0.178807881869091,0.0159959768914789,0.0148207326241382,0.861825962581384,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",30,0.127948724279163,0.119577327793723,0.0760895789029501,0.1,-0.0476491031131333,-0.047680616734571,0.58461262425166,15,0.136078328481366,0.098018974630373,0.12965550283605,0.183230108317537,-0.0263909055596244,-0.0159679377394301,0.827586206896552,12,0.147581302490196,0.131811232143624,0.0833992256356982,0.125,-0.0147085818309981,-0.0166920379537954,1.47120852918255,2,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,0.55,0.55,NA,0,0,0,1,13,0.295473063428686,0.298746999826816,0.113089781814769,0,-0.0131728324450982,-0.0392779604476814,1.84334839477874,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,0.257142857142857,0.257142857142857,NA,0,0,0,1,1,0.489795918367347,0.489795918367347,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,12,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",4,0.14654897784624,0.0819938492938963,0.169786798274503,0.242429770156877,0.0166876878004848,-0.00638878899486342,0.755586266653023,1,0.207547169811321,0.207547169811321,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",168,0.149509714975779,0.126541323160794,0.114835781065296,0.14,0.00108991395436372,0.00720986775361917,0.946198681870034,286,0.113374540896411,0.1,0.0784574582586996,0.0975,-0.00875323700400206,-0.0139814532651316,0.672408652126606,96,0.110779914464014,0.0992497248707864,0.0677879069885224,0.0878787878787883,-0.00798752923880619,-0.00680166335340959,0.706497419659968,3,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,0.219043999040512,0.222384360185848,0.174852845043619,0.276666666666667,0.0223477676550297,-0.00279808322459042,1,10,0.166621527659482,0.111271870079055,0.240468778501029,0.166666666666667,-0.0185113186369761,-0.00448763763597823,1.81969344737033,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",25,0.251807812654779,0.207970574937488,0.199478655599866,0.223529411764706,0.0199307065662805,0.0011950804560603,0.664248561940572,7,0.582632904691039,0.499769253250838,0.477862861406019,0.701587301587302,-0.0503954933567019,-0.00060909084837674,1.05020520915168,1,0.0852941176470588,0.0852941176470588,NA,0,0,0,1,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,0.36159700838221,0.36159700838221,0.198193871842191,0.280288461538461,-0.0425749150797206,-0.0423691860465116,1,7,0.211564305032144,0.139176647640542,0.117059542596691,0.201129411764706,0.00175157431745439,-0.0121563287573983,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",8,0.359107125889798,0.226793990760518,0.296147850585446,0.52,-0.259260372254338,-0.176344052311511,1.82510508530454,7,0.248772890675419,0.155263982602738,0.264137686342981,0.476666666666667,-0.0230052525030151,-0.0106979388770434,1.55045867733159,1,0.36,0.36,NA,0,0,0,1,2,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",7,0.278171281350599,0.303691262021862,0.135653486350624,0.0911999999999999,0.0846209082236904,0.0493085692128101,0.08389200615815,1,0.1955,0.1955,NA,0,0,0,1,3,0.14171679609196,0.118219162106039,0.0622993477571773,0.122599469496021,0.0110259324354554,0.012303848075962,0.730707589482093,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",1,0.01,0.01,NA,0,0,0,1,8,0.0528269232603883,0.0576779101738035,0.0403365933820827,0.0533333333333333,-0.0019649786269643,0.00170132526472805,0.872384452855891,1,0.272727272727273,0.272727272727273,NA,0,0,0,1,5,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,0.48,0.48,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.057982832853003,0.057982832853003,0.0390633380338422,0.0552439024390244,0.0146517919904994,0.0138109756097561,0.610683192633738,5,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",3,0.140788831704659,0.0766666666666667,0.151171688398038,0.22105,-0.00965230711067914,-0.00553576388888889,1,1,0.251111111111111,0.251111111111111,NA,0,0,0,1,1,0.274545454545455,0.274545454545455,NA,0,0,0,NA,4,"2013","Europe and Central Asia","Lithuania","High income"
"Mauritius","Mauritius2009",2,0.170187030122756,0.170187030122756,0.266848630519209,0.377380952380952,-0.117601662214536,-0.144000626566416,4.92446123113191,3,0.294652907364577,0.316666666666667,0.0534056517752037,0.102102102102102,0.0113211625236492,0.0170096183139661,0.234475495085911,1,0.0346666666666667,0.0346666666666667,NA,0,0,0,1,0,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",38,0.309435710207936,0.328786136313133,0.155433166028649,0.274725274725275,-0.0365328538684748,-0.0353119739735321,0.887303322361914,101,0.243538653974482,0.231089678020928,0.15528173357615,0.205476730479179,-0.0359724171668157,-0.0592164911198454,0.232330995181379,16,0.264980721057167,0.290361558353178,0.169484141139271,0.28,-0.0400650532283196,-0.0553441980391313,0.993442321338223,3,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",4,0.148982401494691,0.151833972471186,0.0436282188449099,0.0567671056249635,0.00531767137445039,0.00531767137445039,0.7,3,0.307270363188509,0.30648382716765,0.0425415453558514,0.0614144896525263,-0.0109742686516986,-0.0137115136770416,1.46666666666667,1,0.568512,0.568512,NA,0,0,0,1,1,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",1,0.0142492743425103,0.0142492743425103,NA,0,0,0,1,2,0.228375699626866,0.228375699626866,0.0475823938173447,0.0672916666666666,0.0111490446649,0.0108592372134039,0.722313432835821,1,0.172292993630573,0.172292993630573,NA,0,0,0,1,1,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",4,0.227815750332009,0.163863087449238,0.180492497367806,0.270386666666667,-0.0351516390197869,-0.0585752827068091,NA,4,0.459685033822067,0.577830775172431,0.242566428736004,0.404107916731517,-0.0586549795580849,0.0239712885940905,2.53522107617952,1,0.05,0.05,NA,0,0,0,1,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",11,0.299243387460183,0.216419390636854,0.234162387314605,0.259277108433735,-0.0899578159596723,-0.114016121155223,0.538115368483672,1,0.144827586206897,0.144827586206897,NA,0,0,0,NA,3,0.219111111111111,0.3,0.169791157122616,0.309333333333333,0.0023030303030303,0.00230303030303029,2,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",6,0.320021851917398,0.24,0.149784289198505,0.21,-0.0596575868998567,-0.107854688267059,1.843504405753,9,0.209560564193888,0.176642752640889,0.112264424251331,0.0666666666666667,-0.0530486780321885,-0.0414599126023447,1.94732900877261,3,0.21384036653317,0.216216216216216,0.0717904900202109,0.151636363636364,-0.000433025064228122,-0.000384228384228391,0.937999129369146,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,6,0.0931670935324648,0.060808784551619,0.094709334527072,0.0929363810426166,-0.0351604517955574,-0.0367483585420948,6.72141764121256,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",33,0.231780802140578,0.164205728161978,0.210918078091357,0.273333333333333,-0.0112752166383583,-0.0264419437262446,1.66520551760477,34,0.277078826480707,0.3,0.180904817752304,0.25,-0.0261420820721464,-0.019137802463184,1,23,0.279216776440402,0.228924923475602,0.27269135690858,0.473326673326673,0.0193701944496083,0.0387713658357494,0.957848547609998,3,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,0.180674000149197,0.0935944530133326,0.193773529171905,0.392,0.00472926791045976,0.00454567404426559,0.662340023129622,20,0.197815831585831,0.190074563499926,0.161585671431315,0.207066666666667,-0.000346196283724832,-0.00572341243980569,0.697476915603766,2,0.179404915912031,0.179404915912031,0.198831474720191,0.281190168175938,0.0351487710219922,0.0351487710219922,0.8,0,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",2,0.263294497061964,0.263294497061964,0.230716251040995,0.326282051282051,-0.0265372250923147,-0.0271901709401709,1.14873130419123,2,0.0108925522963812,0.0108925522963812,0.0301560244917792,0,0.00930516032664286,0.013921973748177,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",NA,NA,NA,NA,NA,NA,NA,NA,5,0.258783593168012,0.212508177656119,0.181320386302715,0.254180602006689,0.0688258549119438,0.0370502366716184,0.300974332346807,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",41,0.24350729690009,0.240693898373541,0.13603822807641,0.16055900621118,-0.00171352573064051,-0.0115003600170732,0.227059204372164,56,0.207715352135857,0.177056162670191,0.156337478443265,0.164502762430939,0.00587821149455902,0.0232060426708933,2.05191875961898,2,0.200058432766479,0.200058432766479,0.00160944169724616,0,-3.469400147163e-05,-0.000487734487734491,1,8,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",9,0.234714913825614,0.251173774527046,0.0986730718315858,0.116844137746989,-0.00949690289521207,-0.0405948068133184,0.136490465645977,9,0.0759712510503904,0.0607589686272477,0.0746421073563009,0.124069971792451,-0.023096465372182,-0.00441570753501531,0.433205067645537,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",2,0.203578558001088,0.203578558001088,0.301825809908012,0.426846153846154,-0.177279309554348,-0.189261973875181,9.38382297479035,3,0.0292899817608557,0.0142948714066243,0.0389031813833397,0.0566634848484848,-0.000257782578924835,-0.00191061081955047,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",2,0.219429333309257,0.219429333309257,0.0150459668780342,0.0212782104179324,0.00270212891608091,0.00265977630224155,0.771751001092101,6,0.128169237399645,0.155349695374272,0.0802310267629627,0.125730634470088,0.0362147653056647,0.0231376142271029,0.261487111410714,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",47,0.170975789419292,0.146940896280622,0.132622343062329,0.228175936758381,0.0015879665584405,0.0218206208411513,0.646428651348404,18,0.246817174289139,0.245597496300431,0.179767823951987,0.266666666666667,-0.0612344423358401,-0.053552740705382,0.524594293469212,22,0.24305302631217,0.179765658889203,0.197721639257526,0.253968253968254,-0.0232937549177314,-0.0564504257919627,0.702172708674746,2,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",4,0.278399507533139,0.23037315663623,0.141376934370273,0.117619047619048,-0.00801242347441386,-0.00893892339544513,1.2,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,0.1,NA,0,0,0,1,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",1,0.0816779661016949,0.0816779661016949,NA,0,0,0,1,5,0.372279463462012,0.415575945787913,0.0852725432106905,0.138766117647059,-0.0760451340779013,-0.0764293623287345,1.0799780452887,2,0.633363656751426,0.633363656751427,0.330026048342847,0.466727313502853,0.0333376652502038,0.0333376652502038,0.875,2,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",1,0.16249593760156,0.16249593760156,NA,0,0,0,1,12,0.319527885171865,0.272415979514298,0.127159498180127,0.19010031952951,-0.0256297923340946,-0.0681376511025721,0.779011602157089,1,0.00054054054054054,0.00054054054054054,NA,0,0,0,1,3,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",1,0.203177699215734,0.203177699215734,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,0.261728632478632,0.294,0.102391184496043,0.171794871794872,0.0180375036840554,0.0180375036840554,0.8,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",21,0.444126772465068,0.437380712212115,0.106200671091449,0.175251509054326,-0.0115742375793623,-0.0169760287379488,1,77,0.406890600407599,0.400468586880555,0.155912911913123,0.250772357723577,-0.0966915727288374,-0.0474447222872581,1.01088068460823,10,0.312015647135673,0.338453297633966,0.142751300779175,0.0936911487758946,0.00108613654753071,0.0387204709026769,0.80502648176183,0,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",11,0.249163271920034,0.171177987926595,0.200259310625993,0.286666666666667,-0.147002985885987,-0.16438110071276,4.06905011516249,4,0.284833570496948,0.295550521511658,0.1120877799594,0.178947368421053,0.0022343083109127,-0.0441096949130727,0.732995718925994,1,0.02,0.02,Inf,0,0,0,1,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",3,0.271170543994227,0.272485091067868,0.040354434542228,0.05,-0.0149984288874319,-0.0378541553009638,0.6875,2,0.3625,0.3625,0,0,0,0,NA,1,0.357142857142857,0.357142857142857,NA,0,0,0,1,6,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",8,0.262413668509091,0.191808154263386,0.165525914317386,0.253339219472091,-0.0310814615566172,-0.0197418990631174,2.70937024198875,10,0.191804365347758,0.149770895331431,0.103579895999256,0.175134879861556,-0.0640445747605073,-0.0533446011812908,1.68756671752976,4,0.190723063167784,0.234374675919887,0.118124362076949,0.210714285714286,0.0157933298511858,-0.0162147358943577,0.543835454487732,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",20,0.290480899048892,0.249639599238021,0.19148817197724,0.31259790197523,-0.108770332002457,-0.0895221917677767,0.292275249922113,24,0.208145541598145,0.162260045609644,0.179094314296779,0.298051948051948,0.00205849522262579,0.0425178144324631,1.25954062237082,7,0.0333151092189083,0.00865980863944913,0.0571693562699948,0.0446666666666667,-0.0131638151116096,-0.0137610134963076,0.849761982374037,3,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",10,0.16719211312206,0.199734558776008,0.0772646293205867,0.122106312378516,0.0110469817533347,0.0166792536531633,0.737680379408049,13,0.164336735359319,0.166666666666667,0.13077778237277,0.18,-0.128234932024379,-0.12725160918117,0.642169635452137,1,0.35,0.35,NA,0,0,0,1,8,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",6,0.221687966723386,0.204218980444402,0.0848708935263396,0.111623931623932,0.0460854496335223,0.0117681614982428,0.0836672509234399,9,0.436946063583598,0.480041198971987,0.160135252357941,0.268421052631579,-0.0788332352834807,-0.016479764679775,0.894317216605835,2,0.218423028593019,0.218423028593019,0.0117851130197758,0.0166666666666667,0.00360199393346477,0.00416666666666667,0.736921143720771,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",1,0.216666666666667,0.216666666666667,NA,0,0,0,1,8,0.408436128918679,0.495899342542297,0.23039673858038,0.457142857142857,-0.0819541322072481,-0.0642871887661608,1.21742298428328,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",1,0.378176726441322,0.378176726441322,NA,0,0,0,1,10,0.177915701396597,0.192651209276828,0.0550727258670829,0.0598813126760996,-0.0336093162909378,-0.0463980725839447,6.92262746541534,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Venezuela, RB","High income"
