"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Elsalvador","Elsalvador2010",6,0.489286541866547,0.480197070957113,0.42003912473456,0.48511576028676,-0.13231610916084,-0.266433525135996,1.24505109175674,6,0.489286541866547,0.480197070957113,0.42003912473456,0.48511576028676,-0.13231610916084,-0.266433525135996,1.24505109175674,NA,NA,NA,NA,NA,NA,NA,NA,-6,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",5,-0.00509228793022148,0.0175187065070953,0.55981629739456,0.0611132401965436,0.0303081783079429,0.0293889829729974,0.225388888888889,5,-0.00509228793022148,0.0175187065070953,0.55981629739456,0.0611132401965436,0.0303081783079429,0.0293889829729974,0.225388888888889,5,-0.00509228793022148,0.0175187065070953,0.55981629739456,0.0611132401965436,0.0303081783079429,0.0293889829729974,0.225388888888889,-10,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",NA,NA,NA,NA,NA,NA,NA,NA,2,2.05114037937417,2.05114037937417,1.45071573993922,2.05162187457016,-0.598147817626258,-0.624919306621946,2.66170474193822,2,2.05114037937417,2.05114037937417,1.45071573993922,2.05162187457016,-0.598147817626258,-0.624919306621946,2.66170474193822,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",8,0.134770247549188,0.100274783747632,0.0865416065850459,0.12762829432701,-0.0443298655752712,-0.050354830792435,0.75,8,0.134770247549188,0.100274783747632,0.0865416065850459,0.12762829432701,-0.0443298655752712,-0.050354830792435,0.75,8,0.134770247549188,0.100274783747632,0.0865416065850459,0.12762829432701,-0.0443298655752712,-0.050354830792435,0.75,-16,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",12,-0.0960680007117203,0.108202456625996,1.40074142683408,0.423544554455445,0.140067772325946,0.278215964830134,14.6923067379494,12,-0.0960680007117203,0.108202456625996,1.40074142683408,0.423544554455445,0.140067772325946,0.278215964830134,14.6923067379494,12,-0.0960680007117203,0.108202456625996,1.40074142683408,0.423544554455445,0.140067772325946,0.278215964830134,14.6923067379494,-24,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",6,-0.354049239962506,-0.363226195781961,0.454660333952644,0,0.133552591853052,0.156394476525528,1,6,-0.354049239962506,-0.363226195781961,0.454660333952644,0,0.133552591853052,0.156394476525528,1,6,-0.354049239962506,-0.363226195781961,0.454660333952644,0,0.133552591853052,0.156394476525528,1,-11,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",375,0.362284743980725,0.352350481834772,0.235905465832243,0.358264139915761,0.00723051396682003,-0.0785351268542184,0.952380952380952,375,0.362284743980725,0.352350481834772,0.235905465832243,0.358264139915761,0.00723051396682003,-0.0785351268542184,0.952380952380952,375,0.362284743980725,0.352350481834772,0.235905465832243,0.358264139915761,0.00723051396682003,-0.0785351268542184,0.952380952380952,-747,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",115,0.513100306980619,0.506294643640705,0.316012276017605,0.472244279217498,-0.0449689307195739,-0.300190238141484,1,115,0.513100306980619,0.506294643640705,0.316012276017605,0.472244279217498,-0.0449689307195739,-0.300190238141484,1,115,0.513100306980619,0.506294643640705,0.316012276017605,0.472244279217498,-0.0449689307195739,-0.300190238141484,1,-224,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",133,0.283108889714343,0.22207855716446,0.227699981010841,0.357698372340471,-0.00917763417257903,0.01862361713307,1.42706342239212,133,0.283108889714343,0.22207855716446,0.227699981010841,0.357698372340471,-0.00917763417257903,0.01862361713307,1.42706342239212,133,0.283108889714343,0.22207855716446,0.227699981010841,0.357698372340471,-0.00917763417257903,0.01862361713307,1.42706342239212,-262,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",7,0.388476244881022,0.312305170826737,0.171595468277341,0.27327049013796,-0.0865727079979058,-0.0912659806391185,0.802780724478844,NA,NA,NA,NA,NA,NA,NA,NA,7,0.388476244881022,0.312305170826737,0.171595468277341,0.27327049013796,-0.0865727079979058,-0.0912659806391185,0.802780724478844,-7,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",14,0.23337747473266,0.231014238534284,0.123720948231486,0.203434678431965,-0.120912475594779,-0.0489883625938174,0.465816678440147,14,0.23337747473266,0.231014238534284,0.123720948231486,0.203434678431965,-0.120912475594779,-0.0489883625938174,0.465816678440147,14,0.23337747473266,0.231014238534284,0.123720948231486,0.203434678431965,-0.120912475594779,-0.0489883625938174,0.465816678440147,-27,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",13,0.452941788711374,0.47064741202489,0.204110855820684,0.33047084042447,-0.0390752881263251,-0.0311600396021015,1.74631324318067,13,0.452941788711374,0.47064741202489,0.204110855820684,0.33047084042447,-0.0390752881263251,-0.0311600396021015,1.74631324318067,13,0.452941788711374,0.47064741202489,0.204110855820684,0.33047084042447,-0.0390752881263251,-0.0311600396021015,1.74631324318067,-26,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",7,0.169043739729856,0.114689662868632,0.232348710303038,0.1018484605123,0.0321831103294568,0.0407618090552137,1.31980763276095,NA,NA,NA,NA,NA,NA,NA,NA,7,0.169043739729856,0.114689662868632,0.232348710303038,0.1018484605123,0.0321831103294568,0.0407618090552137,1.31980763276095,-7,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",7,0.528300908076995,0.435826229440776,0.355315975975723,0.651157547813181,0.168269742287451,0.135449864042302,0.568897438753643,7,0.528300908076995,0.435826229440776,0.355315975975723,0.651157547813181,0.168269742287451,0.135449864042302,0.568897438753643,7,0.528300908076995,0.435826229440776,0.355315975975723,0.651157547813181,0.168269742287451,0.135449864042302,0.568897438753643,-14,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",9,0.613000636950621,0.776878455693372,0.304165415188996,0.520787138751316,-0.240612213873727,-0.231757275930535,0.887852877987032,NA,NA,NA,NA,NA,NA,NA,NA,9,0.613000636950621,0.776878455693372,0.304165415188996,0.520787138751316,-0.240612213873727,-0.231757275930535,0.887852877987032,-9,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",8,0.554157378719463,0.579866668981394,0.247810267836377,0.297887323943662,-0.175371558942451,-0.0920396118925296,1.2297213465248,8,0.554157378719463,0.579866668981394,0.247810267836377,0.297887323943662,-0.175371558942451,-0.0920396118925296,1.2297213465248,8,0.554157378719463,0.579866668981394,0.247810267836377,0.297887323943662,-0.175371558942451,-0.0920396118925296,1.2297213465248,-16,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",5,0.267638851471889,0.078492712702366,0.381150311496441,0.639965065856953,-0.171708027104313,-0.143281249434142,NA,5,0.267638851471889,0.078492712702366,0.381150311496441,0.639965065856953,-0.171708027104313,-0.143281249434142,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",20,0.459455793523012,0.33844748572941,0.371180266361106,0.318570318570319,0.379958797195442,-0.0697374868154797,0.00732411268828532,20,0.459455793523012,0.33844748572941,0.371180266361106,0.318570318570319,0.379958797195442,-0.0697374868154797,0.00732411268828532,20,0.459455793523012,0.33844748572941,0.371180266361106,0.318570318570319,0.379958797195442,-0.0697374868154797,0.00732411268828532,-35,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,10,0.442882765839945,0.407862856122734,0.21239858830715,0.427672955974843,0.00670644601543441,0.0274888562361017,0.232046773128187,10,0.442882765839945,0.407862856122734,0.21239858830715,0.427672955974843,0.00670644601543441,0.0274888562361017,0.232046773128187,-10,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",NA,NA,NA,NA,NA,NA,NA,NA,5,0.307507421382856,0.278743692548326,0.0988703364318964,0.165129381996852,0.0160553249050761,-0.040737277953697,0.751829245358656,5,0.307507421382856,0.278743692548326,0.0988703364318964,0.165129381996852,0.0160553249050761,-0.040737277953697,0.751829245358656,-5,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Namibia","Namibia2014",NA,NA,NA,NA,NA,NA,NA,NA,5,0.145732133884159,0.152786917358917,0.257168822459813,0.246655306757371,0.281881707478142,0.272688290649761,1.66571002434969,5,0.145732133884159,0.152786917358917,0.257168822459813,0.246655306757371,0.281881707478142,0.272688290649761,1.66571002434969,-5,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",3,0.665127436718606,0.668470210876153,0.0567102435519974,0.0512038709463601,0.0130182073921059,0.0144339282002666,0.666666666666667,3,0.665127436718606,0.668470210876153,0.0567102435519974,0.0512038709463601,0.0130182073921059,0.0144339282002666,0.666666666666667,3,0.665127436718606,0.668470210876153,0.0567102435519974,0.0512038709463601,0.0130182073921059,0.0144339282002666,0.666666666666667,-2,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",8,0.160325381305669,0.14117759234651,0.174430009153947,0.205124560945451,0.108084329283649,0.277054511348488,0.285862060849597,8,0.160325381305669,0.14117759234651,0.174430009153947,0.205124560945451,0.108084329283649,0.277054511348488,0.285862060849597,8,0.160325381305669,0.14117759234651,0.174430009153947,0.205124560945451,0.108084329283649,0.277054511348488,0.285862060849597,-15,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",73,0.209495562296453,0.173104728830598,0.469789896997075,0.539856905398569,-0.0331684281174448,0.00170661338846309,1.92357947665585,73,0.209495562296453,0.173104728830598,0.469789896997075,0.539856905398569,-0.0331684281174448,0.00170661338846309,1.92357947665585,73,0.209495562296453,0.173104728830598,0.469789896997075,0.539856905398569,-0.0331684281174448,0.00170661338846309,1.92357947665585,-139,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",12,1.00165775975618,0.697458792719649,1.04733229475704,2.18473193473193,-0.647199950424645,-0.547722745801286,1.16199198444483,NA,NA,NA,NA,NA,NA,NA,NA,12,1.00165775975618,0.697458792719649,1.04733229475704,2.18473193473193,-0.647199950424645,-0.547722745801286,1.16199198444483,-12,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",13,0.3674342441848,0.29993578191508,0.3048193971364,0.47570540287787,-0.153167732332636,-0.098281590410807,0.528380257545663,13,0.3674342441848,0.29993578191508,0.3048193971364,0.47570540287787,-0.153167732332636,-0.098281590410807,0.528380257545663,13,0.3674342441848,0.29993578191508,0.3048193971364,0.47570540287787,-0.153167732332636,-0.098281590410807,0.528380257545663,-26,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",75,0.30377073112635,0.285411452083984,0.51684569610728,0.520800778330511,-0.211717958353427,-0.229106062150053,0.536522328623375,75,0.30377073112635,0.285411452083984,0.51684569610728,0.520800778330511,-0.211717958353427,-0.229106062150053,0.536522328623375,75,0.30377073112635,0.285411452083984,0.51684569610728,0.520800778330511,-0.211717958353427,-0.229106062150053,0.536522328623375,-148,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",7,0.251697872926338,0.383054383881691,0.490583076688724,0.406682048299945,-0.330754660874812,-0.605690813089644,0.079287654491422,7,0.251697872926338,0.383054383881691,0.490583076688724,0.406682048299945,-0.330754660874812,-0.605690813089644,0.079287654491422,7,0.251697872926338,0.383054383881691,0.490583076688724,0.406682048299945,-0.330754660874812,-0.605690813089644,0.079287654491422,-14,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",33,0.389868998364327,0.35535670653883,0.266418779047111,0.308704193734571,-0.0649976735269716,-0.0800931816079311,1.05396797149662,33,0.389868998364327,0.35535670653883,0.266418779047111,0.308704193734571,-0.0649976735269716,-0.0800931816079311,1.05396797149662,33,0.389868998364327,0.35535670653883,0.266418779047111,0.308704193734571,-0.0649976735269716,-0.0800931816079311,1.05396797149662,-63,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",7,0.190465825870171,0.103778718019911,0.235116673768462,0.288265056888304,0.0115182255702908,0.131441422756507,0.886982893242164,7,0.190465825870171,0.103778718019911,0.235116673768462,0.288265056888304,0.0115182255702908,0.131441422756507,0.886982893242164,7,0.190465825870171,0.103778718019911,0.235116673768462,0.288265056888304,0.0115182255702908,0.131441422756507,0.886982893242164,-14,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",NA,NA,NA,NA,NA,NA,NA,NA,3,0.166535292259182,0.167277397458548,0.00181463875045345,0.00262650148351587,-0.000991847581268267,-0.000513981012785351,7.01433081070148,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",9,0.215242209575988,0.136568910551824,0.189272885933917,0.22156862745098,0.0895201003203805,0.0895201003203805,0.277777777777778,9,0.215242209575988,0.136568910551824,0.189272885933917,0.22156862745098,0.0895201003203805,0.0895201003203805,0.277777777777778,9,0.215242209575988,0.136568910551824,0.189272885933917,0.22156862745098,0.0895201003203805,0.0895201003203805,0.277777777777778,-18,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",23,0.527752804664681,0.595331797507053,0.31138569116811,0.396177110173053,0.0799595370893824,0.209409707728709,0.847480116659731,NA,NA,NA,NA,NA,NA,NA,NA,23,0.527752804664681,0.595331797507053,0.31138569116811,0.396177110173053,0.0799595370893824,0.209409707728709,0.847480116659731,-22,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,0.47105272125193,0.343226786360912,0.325707321572419,0.587150471504715,-0.0902376563424567,-0.095491370583971,1.48305082348564,6,0.47105272125193,0.343226786360912,0.325707321572419,0.587150471504715,-0.0902376563424567,-0.095491370583971,1.48305082348564,6,0.47105272125193,0.343226786360912,0.325707321572419,0.587150471504715,-0.0902376563424567,-0.095491370583971,1.48305082348564,-12,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Suriname","Suriname2010",9,0.57222944790898,0.586134149707265,0.0918371915879668,0.153231663035585,0.0403466897481512,0.047007924725655,0.152315103800222,NA,NA,NA,NA,NA,NA,NA,NA,9,0.57222944790898,0.586134149707265,0.0918371915879668,0.153231663035585,0.0403466897481512,0.047007924725655,0.152315103800222,-8,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Tajikistan","Tajikistan2013",11,0.570207771523749,0.586933820227041,0.358593501864413,0.678442063745869,0.0240396165594083,-0.0163317451953838,NA,11,0.570207771523749,0.586933820227041,0.358593501864413,0.678442063745869,0.0240396165594083,-0.0163317451953838,NA,11,0.570207771523749,0.586933820227041,0.358593501864413,0.678442063745869,0.0240396165594083,-0.0163317451953838,NA,-22,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",6,0.305967246008328,0.295328259258316,0.239384947061197,0.105743740795287,0.25292730237094,0.193472307645516,0.117917714066485,6,0.305967246008328,0.295328259258316,0.239384947061197,0.105743740795287,0.25292730237094,0.193472307645516,0.117917714066485,6,0.305967246008328,0.295328259258316,0.239384947061197,0.105743740795287,0.25292730237094,0.193472307645516,0.117917714066485,-12,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",3,0.3093520544127,0.304788464361453,0.0589059893624229,0.0932557663636097,-0.00706027326201062,-0.00607221364770183,1.11736231910489,3,0.3093520544127,0.304788464361453,0.0589059893624229,0.0932557663636097,-0.00706027326201062,-0.00607221364770183,1.11736231910489,3,0.3093520544127,0.304788464361453,0.0589059893624229,0.0932557663636097,-0.00706027326201062,-0.00607221364770183,1.11736231910489,-2,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",23,0.397954974559411,0.14159721788921,0.576273150182142,0.307110689213652,-0.0652942779416537,-0.20870896507634,0.964617194104884,23,0.397954974559411,0.14159721788921,0.576273150182142,0.307110689213652,-0.0652942779416537,-0.20870896507634,0.964617194104884,23,0.397954974559411,0.14159721788921,0.576273150182142,0.307110689213652,-0.0652942779416537,-0.20870896507634,0.964617194104884,-36,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",70,0.53673037928272,0.578455528069868,0.254532973917989,0.424686610223565,0.0359454107287652,0.0446800469489381,0.789628951043615,70,0.53673037928272,0.578455528069868,0.254532973917989,0.424686610223565,0.0359454107287652,0.0446800469489381,0.789628951043615,70,0.53673037928272,0.578455528069868,0.254532973917989,0.424686610223565,0.0359454107287652,0.0446800469489381,0.789628951043615,-139,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",NA,NA,NA,NA,NA,NA,NA,NA,5,0.395981573414762,0.441760481758234,0.1298681409857,0.139184397163121,-0.00132706221440184,-0.00413639415061457,0.417609894149158,5,0.395981573414762,0.441760481758234,0.1298681409857,0.139184397163121,-0.00132706221440184,-0.00413639415061457,0.417609894149158,-5,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",12,0.697277634231286,0.777571757934986,0.350482092108008,0.209898740508978,-1.07417461860887,-1.65868683358489,0.423114746299357,12,0.697277634231286,0.777571757934986,0.350482092108008,0.209898740508978,-1.07417461860887,-1.65868683358489,0.423114746299357,12,0.697277634231286,0.777571757934986,0.350482092108008,0.209898740508978,-1.07417461860887,-1.65868683358489,0.423114746299357,-23,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",100,0.390950856452607,0.393222653526303,0.287731234449232,0.350098619329388,0.00337132948286732,-0.0509945939771755,3.06939364378305,100,0.390950856452607,0.393222653526303,0.287731234449232,0.350098619329388,0.00337132948286732,-0.0509945939771755,3.06939364378305,100,0.390950856452607,0.393222653526303,0.287731234449232,0.350098619329388,0.00337132948286732,-0.0509945939771755,3.06939364378305,-199,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",18,0.352370627358137,0.292267235749121,0.261774280494458,0.42067480258435,0.0391491841861047,0.145068694258176,0.886042507774536,18,0.352370627358137,0.292267235749121,0.261774280494458,0.42067480258435,0.0391491841861047,0.145068694258176,0.886042507774536,18,0.352370627358137,0.292267235749121,0.261774280494458,0.42067480258435,0.0391491841861047,0.145068694258176,0.886042507774536,-36,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",17,0.080551891746654,0.0771900708961146,0.0627161499861609,0.108726357160403,0.00616272803044774,0.0256852933730877,1.38707833809593,17,0.080551891746654,0.0771900708961146,0.0627161499861609,0.108726357160403,0.00616272803044774,0.0256852933730877,1.38707833809593,17,0.080551891746654,0.0771900708961146,0.0627161499861609,0.108726357160403,0.00616272803044774,0.0256852933730877,1.38707833809593,-24,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",NA,NA,NA,NA,NA,NA,NA,NA,19,0.146672602163959,0.110817122569753,0.125254797137503,0.130407539811505,0.0296366841607116,0.0125490545421334,0.443412262174881,19,0.146672602163959,0.110817122569753,0.125254797137503,0.130407539811505,0.0296366841607116,0.0125490545421334,0.443412262174881,-19,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
