"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Indonesia","Indonesia2009",154,0.273312566125346,0.250212838765028,0.190643771516099,0.272727272727273,0.0705181861447959,0.0588421519474454,1.00895097200441,154,0.273312566125346,0.250212838765028,0.190643771516099,0.272727272727273,0.0705181861447959,0.0588421519474454,1.00895097200441,154,0.273312566125346,0.250212838765028,0.190643771516099,0.272727272727273,0.0705181861447959,0.0588421519474454,1.00895097200441,-304,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",132,0.195733324912891,0.119019926865331,0.190674599515094,0.222727272727273,-0.0319339981327448,-0.0417529886678644,1.96781876354412,132,0.195733324912891,0.119019926865331,0.190674599515094,0.222727272727273,-0.0319339981327448,-0.0417529886678644,1.96781876354412,132,0.195733324912891,0.119019926865331,0.190674599515094,0.222727272727273,-0.0319339981327448,-0.0417529886678644,1.96781876354412,-259,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",8,0.433025488243911,0.412068192111911,0.0887523816818031,0.0321428571428571,0.140872369490598,0.151128367340823,0.0668880307905915,8,0.433025488243911,0.412068192111911,0.0887523816818031,0.0321428571428571,0.140872369490598,0.151128367340823,0.0668880307905915,8,0.433025488243911,0.412068192111911,0.0887523816818031,0.0321428571428571,0.140872369490598,0.151128367340823,0.0668880307905915,-16,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",16,0.251566502597571,0.25,0.151641061021065,0.25,0.0494010457722424,0.0953394007969032,0.391329460376331,16,0.251566502597571,0.25,0.151641061021065,0.25,0.0494010457722424,0.0953394007969032,0.391329460376331,16,0.251566502597571,0.25,0.151641061021065,0.25,0.0494010457722424,0.0953394007969032,0.391329460376331,-32,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",14,0.406035552212164,0.364068632979178,0.178761314288927,0.135052447552447,0.0128000767242902,-0.00308773886705137,0.457531041843662,14,0.406035552212164,0.364068632979178,0.178761314288927,0.135052447552447,0.0128000767242902,-0.00308773886705137,0.457531041843662,14,0.406035552212164,0.364068632979178,0.178761314288927,0.135052447552447,0.0128000767242902,-0.00308773886705137,0.457531041843662,-27,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",8,0.257616669926593,0.24919016576203,0.193160744501839,0.233392857142857,-0.00613689486042869,0.0129634706210247,0.511643409121783,8,0.257616669926593,0.24919016576203,0.193160744501839,0.233392857142857,-0.00613689486042869,0.0129634706210247,0.511643409121783,8,0.257616669926593,0.24919016576203,0.193160744501839,0.233392857142857,-0.00613689486042869,0.0129634706210247,0.511643409121783,-16,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",10,0.464137777817487,0.446962988169304,0.286775719702212,0.592966939655172,0.0311464753739003,0.0375379456249734,4.1507680723438,10,0.464137777817487,0.446962988169304,0.286775719702212,0.592966939655172,0.0311464753739003,0.0375379456249734,4.1507680723438,10,0.464137777817487,0.446962988169304,0.286775719702212,0.592966939655172,0.0311464753739003,0.0375379456249734,4.1507680723438,-20,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",NA,NA,NA,NA,NA,NA,NA,NA,8,0.177549393755424,0.15795139562408,0.0749864428144843,0.111546840958606,0.0600854512305281,0.0699356526798754,0.133481289596471,8,0.177549393755424,0.15795139562408,0.0749864428144843,0.111546840958606,0.0600854512305281,0.0699356526798754,0.133481289596471,-7,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",7,0.739823974560431,0.490076109870127,1.55553765961877,0.333333333333333,0.264010832909979,0.0969519051944119,0.0593179237817928,7,0.739823974560431,0.490076109870127,1.55553765961877,0.333333333333333,0.264010832909979,0.0969519051944119,0.0593179237817928,7,0.739823974560431,0.490076109870127,1.55553765961877,0.333333333333333,0.264010832909979,0.0969519051944119,0.0593179237817928,-12,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",NA,NA,NA,NA,NA,NA,NA,NA,3,0.0467973976824951,0.0445071279898463,0.031204045724881,0.0467027027027027,0.014198025727726,0.0228644644644645,0.658944770338497,3,0.0467973976824951,0.0445071279898463,0.031204045724881,0.0467027027027027,0.014198025727726,0.0228644644644645,0.658944770338497,-1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",18,0.234691518754974,0.136644182119039,0.204570385797877,0.296666666666667,0.338541889107445,0.0916112486140729,0.0444129272051641,18,0.234691518754974,0.136644182119039,0.204570385797877,0.296666666666667,0.338541889107445,0.0916112486140729,0.0444129272051641,18,0.234691518754974,0.136644182119039,0.204570385797877,0.296666666666667,0.338541889107445,0.0916112486140729,0.0444129272051641,-26,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",14,0.371798497309125,0.317377223473216,0.131898816211174,0.229429429429429,-0.03007455502957,-0.0769266327976692,0.833333333333333,14,0.371798497309125,0.317377223473216,0.131898816211174,0.229429429429429,-0.03007455502957,-0.0769266327976692,0.833333333333333,14,0.371798497309125,0.317377223473216,0.131898816211174,0.229429429429429,-0.03007455502957,-0.0769266327976692,0.833333333333333,-27,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",3,0.656051566661745,0.698358036902541,0.171357703023657,0.0517073170731707,-0.0750374474823355,-0.105004824270033,2.99631248101365,NA,NA,NA,NA,NA,NA,NA,NA,3,0.656051566661745,0.698358036902541,0.171357703023657,0.0517073170731707,-0.0750374474823355,-0.105004824270033,2.99631248101365,-1,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Namibia","Namibia2014",6,0.692459738920006,0.196379449344191,1.20161442876221,0.486666666666667,-0.186272192588619,-0.154669556139162,1.84400285825693,6,0.692459738920006,0.196379449344191,1.20161442876221,0.486666666666667,-0.186272192588619,-0.154669556139162,1.84400285825693,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",6,0.738790531327517,0.75629614061225,0.104186847506515,0.0464912280701755,-0.142182749531134,-0.0863807700001177,0.666666666666667,6,0.738790531327517,0.75629614061225,0.104186847506515,0.0464912280701755,-0.142182749531134,-0.0863807700001177,0.666666666666667,6,0.738790531327517,0.75629614061225,0.104186847506515,0.0464912280701755,-0.142182749531134,-0.0863807700001177,0.666666666666667,-11,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,6,0.0571319022312358,0.0267782123786765,0.158055331493498,0.0248888888888889,0.132518006419845,0.214926235571107,0.541071095175477,6,0.0571319022312358,0.0267782123786765,0.158055331493498,0.0248888888888889,0.132518006419845,0.214926235571107,0.541071095175477,-3,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",86,0.30210932241421,0.262055672711454,0.250058538073943,0.316666666666667,-0.0956164805223369,-0.0806137138890336,1.58254176696205,86,0.30210932241421,0.262055672711454,0.250058538073943,0.316666666666667,-0.0956164805223369,-0.0806137138890336,1.58254176696205,86,0.30210932241421,0.262055672711454,0.250058538073943,0.316666666666667,-0.0956164805223369,-0.0806137138890336,1.58254176696205,-168,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",16,0.213523172126528,0.219460032140694,0.191585978473299,0.27,-0.0785242705099749,-0.118408141828197,0.812644521072351,16,0.213523172126528,0.219460032140694,0.191585978473299,0.27,-0.0785242705099749,-0.118408141828197,0.812644521072351,16,0.213523172126528,0.219460032140694,0.191585978473299,0.27,-0.0785242705099749,-0.118408141828197,0.812644521072351,-30,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",5,0.283572252063943,0.175588982808505,0.228167821920914,0.374,-0.0811486835466431,-0.0856811594202899,1.75545267213972,NA,NA,NA,NA,NA,NA,NA,NA,5,0.283572252063943,0.175588982808505,0.228167821920914,0.374,-0.0811486835466431,-0.0856811594202899,1.75545267213972,-5,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",11,0.331981391977296,0.364719634897539,0.162320826626914,0.331738095238095,-0.0306748762096918,0.0097541672437334,0.699344768497586,11,0.331981391977296,0.364719634897539,0.162320826626914,0.331738095238095,-0.0306748762096918,0.0097541672437334,0.699344768497586,11,0.331981391977296,0.364719634897539,0.162320826626914,0.331738095238095,-0.0306748762096918,0.0097541672437334,0.699344768497586,-19,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",85,0.413042781341025,0.395544854562321,0.287613172865317,0.454301075268817,-0.00734586102494352,0.0331635182973698,0.864410065472529,85,0.413042781341025,0.395544854562321,0.287613172865317,0.454301075268817,-0.00734586102494352,0.0331635182973698,0.864410065472529,85,0.413042781341025,0.395544854562321,0.287613172865317,0.454301075268817,-0.00734586102494352,0.0331635182973698,0.864410065472529,-168,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,0.281421136342104,0.222651886408722,0.309525123907302,0.136210747910196,0.304459923652566,0.402351373994413,0.0752161125870319,6,0.281421136342104,0.222651886408722,0.309525123907302,0.136210747910196,0.304459923652566,0.402351373994413,0.0752161125870319,6,0.281421136342104,0.222651886408722,0.309525123907302,0.136210747910196,0.304459923652566,0.402351373994413,0.0752161125870319,-11,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",53,0.384403849201943,0.351139474119656,0.204166937124061,0.3,-0.0282327360114339,-0.0738604385803069,1.53161347277449,53,0.384403849201943,0.351139474119656,0.204166937124061,0.3,-0.0282327360114339,-0.0738604385803069,1.53161347277449,53,0.384403849201943,0.351139474119656,0.204166937124061,0.3,-0.0282327360114339,-0.0738604385803069,1.53161347277449,-104,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",NA,NA,NA,NA,NA,NA,NA,NA,5,0.175949281966154,0.163672432087126,0.133642051346597,0.124579016431361,-0.0113400916570857,-0.0309686536601774,1.6147836371072,5,0.175949281966154,0.163672432087126,0.133642051346597,0.124579016431361,-0.0113400916570857,-0.0309686536601774,1.6147836371072,-3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",4,0.237817633009788,0.301695638927384,0.228554949577734,0.317371428571429,-0.0613993054292802,-0.00867358542079038,3.19636410617006,4,0.237817633009788,0.301695638927384,0.228554949577734,0.317371428571429,-0.0613993054292802,-0.00867358542079038,3.19636410617006,4,0.237817633009788,0.301695638927384,0.228554949577734,0.317371428571429,-0.0613993054292802,-0.00867358542079038,3.19636410617006,-6,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",NA,NA,NA,NA,NA,NA,NA,NA,8,0.099586947735063,0.0729166666666667,0.0966018720983847,0.107313353077045,-0.0227000506474241,-0.0227000506474241,NA,8,0.099586947735063,0.0729166666666667,0.0966018720983847,0.107313353077045,-0.0227000506474241,-0.0227000506474241,NA,-7,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",21,0.410301143353773,0.481016240568567,0.255789553540486,0.544961240310078,-0.0670068217482392,-0.046067137508954,0.899571883211199,21,0.410301143353773,0.481016240568567,0.255789553540486,0.544961240310078,-0.0670068217482392,-0.046067137508954,0.899571883211199,21,0.410301143353773,0.481016240568567,0.255789553540486,0.544961240310078,-0.0670068217482392,-0.046067137508954,0.899571883211199,-38,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,6,0.5494399816358,0.592009680663931,0.165862873986471,0.25,0.0572517555798303,0.0625483461740772,0.527306959461559,6,0.5494399816358,0.592009680663931,0.165862873986471,0.25,0.0572517555798303,0.0625483461740772,0.527306959461559,-6,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Suriname","Suriname2010",10,0.448693790092855,0.423646552318852,0.125900663066307,0.025833333333333,0.193503255449388,0.197434999960071,0.0647517255652448,10,0.448693790092855,0.423646552318852,0.125900663066307,0.025833333333333,0.193503255449388,0.197434999960071,0.0647517255652448,10,0.448693790092855,0.423646552318852,0.125900663066307,0.025833333333333,0.193503255449388,0.197434999960071,0.0647517255652448,-20,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",NA,NA,NA,NA,NA,NA,NA,NA,5,0.412206070938684,0.398682840423851,0.175566750539139,0.180321696004479,-0.0862525521227626,-0.106370278394834,1.66008568049664,5,0.412206070938684,0.398682840423851,0.175566750539139,0.180321696004479,-0.0862525521227626,-0.106370278394834,1.66008568049664,-5,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",10,0.206225386229438,0.150406598054193,0.16892234899315,0.15,0.0137917952744247,0.020588923266204,0.0808602306445207,10,0.206225386229438,0.150406598054193,0.16892234899315,0.15,0.0137917952744247,0.020588923266204,0.0808602306445207,10,0.206225386229438,0.150406598054193,0.16892234899315,0.15,0.0137917952744247,0.020588923266204,0.0808602306445207,-19,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",6,0.266203168334375,0.305476216909426,0.14830296433863,0.0752688172043011,0.0756357836836439,0.0775082497315226,0.544041280940071,6,0.266203168334375,0.305476216909426,0.14830296433863,0.0752688172043011,0.0756357836836439,0.0775082497315226,0.544041280940071,6,0.266203168334375,0.305476216909426,0.14830296433863,0.0752688172043011,0.0756357836836439,0.0775082497315226,0.544041280940071,-12,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",6,0.307065280640154,0.408413469863171,0.191645067810199,0.206730769230769,-0.094606851632847,-0.0946513978752311,1.17823654562204,NA,NA,NA,NA,NA,NA,NA,NA,6,0.307065280640154,0.408413469863171,0.191645067810199,0.206730769230769,-0.094606851632847,-0.0946513978752311,1.17823654562204,-5,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",54,0.286115375083072,0.253510950847241,0.215753380705927,0.396556361727856,-0.028005358168029,-0.0429309225869066,2.02738401228523,54,0.286115375083072,0.253510950847241,0.215753380705927,0.396556361727856,-0.028005358168029,-0.0429309225869066,2.02738401228523,54,0.286115375083072,0.253510950847241,0.215753380705927,0.396556361727856,-0.028005358168029,-0.0429309225869066,2.02738401228523,-104,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",6,0.160441531557372,0.162113614665665,0.108157233579429,0.15546218487395,-0.000162217539938947,-0.00415562862826289,1.74243257019471,6,0.160441531557372,0.162113614665665,0.108157233579429,0.15546218487395,-0.000162217539938947,-0.00415562862826289,1.74243257019471,6,0.160441531557372,0.162113614665665,0.108157233579429,0.15546218487395,-0.000162217539938947,-0.00415562862826289,1.74243257019471,-12,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",88,0.0395634338554296,0.0298698984105752,0.0372954190201471,0.0573160173160173,-0.0127747068216892,-0.00937164117005006,0.523388725776179,88,0.0395634338554296,0.0298698984105752,0.0372954190201471,0.0573160173160173,-0.0127747068216892,-0.00937164117005006,0.523388725776179,88,0.0395634338554296,0.0298698984105752,0.0372954190201471,0.0573160173160173,-0.0127747068216892,-0.00937164117005006,0.523388725776179,-172,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",5,0.271528035839553,0.176810589040833,0.283306535262586,0.187823391666667,0.077450599348018,0.0239451112119049,0.417609894149158,NA,NA,NA,NA,NA,NA,NA,NA,5,0.271528035839553,0.176810589040833,0.283306535262586,0.187823391666667,0.077450599348018,0.0239451112119049,0.417609894149158,-5,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",5,0.401943072903782,0.398000455400296,0.196484646495215,0.318247729400241,0.096695495394565,0.020894423175224,0.301280632751593,5,0.401943072903782,0.398000455400296,0.196484646495215,0.318247729400241,0.096695495394565,0.020894423175224,0.301280632751593,5,0.401943072903782,0.398000455400296,0.196484646495215,0.318247729400241,0.096695495394565,0.020894423175224,0.301280632751593,-2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",98,0.426597137720657,0.510147098413275,0.269897233079659,0.423529411764706,0.00156401369629751,0.00155934909970517,3.16056553836884,98,0.426597137720657,0.510147098413275,0.269897233079659,0.423529411764706,0.00156401369629751,0.00155934909970517,3.16056553836884,98,0.426597137720657,0.510147098413275,0.269897233079659,0.423529411764706,0.00156401369629751,0.00155934909970517,3.16056553836884,-190,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",19,0.436295587871188,0.373411304785776,0.17510727577701,0.262857142857143,0.0166737049072763,0.0563168410446158,1,19,0.436295587871188,0.373411304785776,0.17510727577701,0.262857142857143,0.0166737049072763,0.0563168410446158,1,19,0.436295587871188,0.373411304785776,0.17510727577701,0.262857142857143,0.0166737049072763,0.0563168410446158,1,-37,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",24,0.409298998362735,0.414866457297897,0.188694978851575,0.166666666666667,-0.0565423413593002,-0.0911751809356898,1.99116811460368,24,0.409298998362735,0.414866457297897,0.188694978851575,0.166666666666667,-0.0565423413593002,-0.0911751809356898,1.99116811460368,24,0.409298998362735,0.414866457297897,0.188694978851575,0.166666666666667,-0.0565423413593002,-0.0911751809356898,1.99116811460368,-44,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",27,0.231176291786017,0.230342527983055,0.140636963618072,0.252439024390244,0.108675725565324,0.0979751785019323,0.761442889914306,27,0.231176291786017,0.230342527983055,0.140636963618072,0.252439024390244,0.108675725565324,0.0979751785019323,0.761442889914306,27,0.231176291786017,0.230342527983055,0.140636963618072,0.252439024390244,0.108675725565324,0.0979751785019323,0.761442889914306,-54,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
