"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Burkinafaso","Burkinafaso2009",3,0.0896378424645981,0.0880826123154202,0.0554547919874248,0.08,-0.0227291277320241,-0.03171875,0.944444444444444,0,2,0.152298364570769,0.152298364570769,0.108199911133895,0.153017781773118,-0.0218596831104454,-0.0218596831104454,1.4,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"China","China2012",14,0.148541569404027,0.0973731939923249,0.123995895351569,0.12,0.0180298949756283,-0.0278488716002844,0.172266965261325,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",9,0.195059918592798,0.191581994872653,0.0789930598397145,0.0649165390727377,-0.0164491906299626,-0.0121505889042365,0.702320111941982,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",7,0.317509192299362,0.30389884911524,0.0421655270788557,0.0333333333333333,-0.0105141250169982,-0.0115400278109071,3.0455053435523,3,1,0.16,0.16,NA,0,0,0,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",42,0.226838733593413,0.228842407306825,0.134295635766776,0.210484098228664,-0.0413150468938729,-0.0381601404224674,0.65290921055741,0,6,0.334289862711018,0.38250246726512,0.247842939577373,0.365938766321477,-0.20854387206235,-0.120753426973317,1.38202674804032,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",112,0.228552419059777,0.2,0.16209321281026,0.25,-0.015955557941086,0.0110365973506237,3,7,1,0.438,0.438,NA,0,0,0,1,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",6,0.292051233985239,0.345203907284807,0.178026536667328,0.117683074112423,-0.0135072928132073,0.0158186255999842,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",3,0.173006564163252,0.198744778400408,0.0456712610396686,0.0797250859106529,0.00978621768003296,0.00978621768003296,1.5,0,4,0.0532069981093582,0.0476245421245421,0.0318974295165417,0.0301831977875194,0.00527476795990904,0.00527476795990904,0.875,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",5,0.273232834103763,0.284861072189938,0.110269394515631,0.123411716388833,0.026813128141442,0.00257966373908908,0.377328069734814,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",6,0.199405173891313,0.193860985984207,0.0584940771250963,0.0908719028332237,0.0364489443888698,0.0322817905457237,0.189437104722351,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",21,0.137797278331268,0.155484204782213,0.0856846029890941,0.1375,-0.0137574995116247,-0.0113345560362529,0.363266415531193,1,2,0.429434207004628,0.429434207004628,0.149906637611548,0.212,-0.0176571900699416,-0.0187058823529412,1.14265322034105,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",10,0.993655131194946,0.363226445762821,1.18299807643021,2.31356357462999,-0.0993176048415484,-0.0977752521341546,0.574959885131102,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",6,0.169199443041199,0.161212988660359,0.116121808222548,0.133333333333333,-0.0125345670000227,-0.0245502174772637,4.35676132911894,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",88,0.187482253485034,0.161794163781098,0.119145706134638,0.185041528239202,-0.0397058689349689,-0.022183901739736,0.994634217172398,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",22,0.514279366227982,0.514463618983772,0.221365093106588,0.345,-0.148945310400924,-0.208248562999733,1,1,1,0.45,0.45,NA,0,0,0,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,0.164674454693397,0.15012477359295,0.106003623127869,0.144005305039788,-0.00407455566162893,-0.00287498021807098,1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",6,0.272136374807372,0.291361701379851,0.0759231173712342,0.0727272727272727,0.0114179144683373,-0.011332751980234,0.797548062474584,1,1,0.192307692307692,0.192307692307692,NA,0,0,0,1,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",13,0.280370029803699,0.290541817372871,0.0578105930055267,0.0625,-0.0172274095555426,-0.0110293417308585,0.92489022833274,1,1,0.15625,0.15625,NA,0,0,0,1,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",9,0.323067636528581,0.261275751744793,0.202732333330746,0.31875,-0.126437989348639,-0.0940512596471074,1.82592447594714,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",8,0.231039370928261,0.273577982724167,0.104214827398558,0.225465555555556,0.0233619949225812,0.02494538589279,0.333979249148693,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",10,0.186019184017381,0.195316135617627,0.127373164365028,0.194777070063694,0.0128289451479422,0.00190132485034522,1.79579335583517,0,1,0.126315789473684,0.126315789473684,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",7,0.600554407115885,0.750660995616256,0.524907986371974,0.9,-0.191476117323058,-0.0305822505211542,1.12452329363832,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",6,0.617700773778049,0.549521763460656,0.344213223488369,0.0555555555555556,-0.0280604907258006,-0.0536653169907318,0.602669367788468,1,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",16,0.254024262173215,0.171236278393814,0.191340537801894,0.388888888888889,0.0817343730886419,0.0553547394587859,0.27627081689464,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",1,0.44,0.44,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",12,0.312209314500454,0.390816017638883,0.283444856692956,0.476666666666667,0.166826544060355,0.0701245821585398,5.39057854782147,0,1,0.0541538461538461,0.0541538461538462,Inf,0,0,0,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",3,0.29873514749055,0.261768099139609,0.288396126640198,0.604571197411003,-0.0127929671221638,-0.0149416723112817,1.15384615384615,1,1,0.075,0.075,NA,0,0,0,1,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mauritius","Mauritius2009",20,0.292457575854977,0.185675020782539,0.257384067348289,0.545161290322581,-0.0576946200626869,-0.0434763269367266,1.24995164650139,2,1,0.461538461538462,0.461538461538462,NA,0,0,0,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",113,0.299933954931609,0.367841096430886,0.150871219694125,0.171428571428571,-0.0730177094466629,-0.0393094268059962,0.5,2,2,0.212365591397849,0.212365591397849,0.19070455613819,0.26969696969697,-0.0908434964714992,-0.126148582600196,19.7096774193548,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",16,0.286418252061109,0.301124154756658,0.137487042999177,0.12,-0.00747503704817944,-0.0197760418574304,1.53459392217983,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",10,0.23503349648468,0.20755600893787,0.257317297254141,0.278,-0.00433718402516915,-0.00322909452934947,0.572708291491959,0,2,0.346666666666667,0.346666666666667,0.263986531642978,0.373333333333333,0.115555555555556,0.115555555555556,0.617647058823529,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",28,0.235710453236936,0.215911235625766,0.155910410848347,0.160564102564102,-0.041558844859959,-0.0585882480493798,1.09090909090909,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",12,0.204749243189703,0.191993143584702,0.0883937721779389,0.133,-0.0385580021638258,-0.038391914664962,0.527756937960268,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",111,0.22140981084018,0.194172490471025,0.227727136986326,0.25920495275334,-0.00499213701975519,-0.00629356493408463,0.574436812465858,10,12,0.0448839393116888,0.0507011461324073,0.0333409095560996,0.0517857142857143,-0.00183453208627124,-0.00523666015625,1.84479145845619,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",11,0.164024960640285,0.142843607681443,0.0998679093197586,0.186666666666667,0.0356686234771728,0.0289065919379421,0.368739226924976,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",5,0.171679976103321,0.211304885381645,0.142195866575716,0.149061185,-0.00813112710468673,0.00909929766777058,0.768573760177449,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",10,0.190961474074026,0.208585199716204,0.107406530901336,0.151923076923077,0.00326301186930825,0.00423517186888645,1.28025811221872,0,1,0.15,0.15,NA,0,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",34,0.251991428521438,0.283036505513579,0.129630539633099,0.246771428571429,-0.0115937354688535,0.0514185216096562,1.46694976075308,0,3,0.0853984275637723,0.076957471264403,0.0883726939569941,0.137126852778612,-0.0301642672619733,-0.0187372080305023,1.9011618740652,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",5,0.537907950316132,0.160609697277526,0.848512724433459,1.78285714285714,-0.193161336449173,-0.125445822102426,0.817921865906028,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",6,0.185446098237404,0.166507079894403,0.11059113182072,0.171249730527541,0.016428531676856,-0.0428046381511311,0.0584819110570998,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",53,0.195991331954545,0.191731546478598,0.088106808331812,0.152777777777778,-0.0329535488647089,-0.0147321433262901,1.38509963632923,0,3,0.28568204309174,0.239118806352026,0.210166112233039,0.344112202762352,0.0555231602752519,0.0551096095513011,0.69659682776509,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",19,0.267331313420464,0.253302538936788,0.174615072703787,0.313333333333333,-0.0154267709538358,-0.00836182158217877,1.6,0,6,0.337173864873902,0.250879718462626,0.287822481703115,0.534123222748815,-0.019212004592385,-0.0202285700607975,1.06939531624549,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",8,0.29646057178214,0.299507545735628,0.11713717060489,0.148717948717949,-0.00417464703482647,0.00763327689148649,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,0.228158015577831,0.176050228727219,0.151200049674183,0.211842105263158,-0.0309342777350171,-0.0285873142189913,1.26515150461534,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,0.274390511833209,0.3,0.0753516195010721,0.128842105263158,-0.0146213398155666,-0.0168822966507177,0.563873627431172,0,1,0.14,0.14,NA,0,0,0,1,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",11,0.269571996205381,0.268421052631579,0.0257430978252773,0.0330206378986867,0.00199939596865195,0.00171975099770874,0.477849916040114,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",10,0.495804934749712,0.439522233934563,0.364559255346754,0.714906832298137,-0.13154228148355,-0.0677628109927391,2.94222290017815,0,1,0.182291666666667,0.182291666666667,Inf,0,0,0,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",35,0.143464053237692,0.1,0.130641300249454,0.143333333333333,0.00965052409086959,-0.0325849656834642,1.09065421081071,0,1,0.268732347566041,0.268732347566041,NA,0,0,0,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",8,0.307347894342689,0.350381506240182,0.139581757753595,0.157142857142857,0.143205550394223,0.0943590904622074,0.0390140557217311,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",9,0.158866314893312,0.127984472139269,0.125913104195618,0.232249173805628,0.0337136236769735,0.0494874698944888,0.501617904692742,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",16,0.0795997177952437,0.04,0.0965866176196432,0.113885454545455,0.0188491818942242,-0.00166690841377243,0.991128990350078,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",22,0.158693625458868,0.0256003449112126,0.222214570721157,0.390012986468937,-0.106722782648641,-0.00740344472191894,4.0353304877865,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",6,0.279888834858262,0.297840214998625,0.136073815101978,0.114887640449438,-0.13411545820638,-0.073050178160219,0.934095913276135,0,1,0.589090909090909,0.589090909090909,NA,0,0,0,1,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",7,0.296556442556543,0.174356501817193,0.306962316497678,0.1845,0.0837734819616291,0.0669109395851013,0.517613239665649,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",1,0.0861538461538462,0.0861538461538462,NA,0,0,0,1,4,1,0.14,0.14,NA,0,0,0,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,0.3375,0.3375,NA,0,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",3,0.0192048750658288,0.010449724801282,0.0146775631599413,0.0210666666666667,-0.00199949965134325,-0.00508586497295269,1.13796274114539,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",31,0.241860674853266,0.22153780315623,0.12341384073705,0.13855150697256,-0.0215768274656295,-0.0292416923365051,1.4,0,11,0.160278507718632,0.155434958098064,0.0920519684421363,0.126960784313725,0.0414982189270954,0.0363723519084597,0.14568926930007,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
