"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Croatia","Croatia2013",3,0.956670747753532,0.84704285398422,0.510301178303051,0.328611359874081,0.481808166539152,0.46653050445699,0.124322282022892,6,0.437123892882446,0.355231892421217,0.437335384590098,0.379123390439566,0.437075427828401,0.462935433378674,0.0490869393631513,2,0.482911992592512,0.482911992592512,0.300734682048613,0.425303066029109,0.167793482180145,0.168805856104337,0.560802951242479,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",6,0.578987664348684,0.477520889488406,0.39839426532778,0.743139993763085,-0.0393280601246957,-0.0136410042719038,1.45560022277018,4,0.824225197483541,0.9479482743982,0.552459391871663,0.901560130838495,0.269439164341362,0.156177071913313,2.50225116102248,1,0.261682242990654,0.261682242990654,NA,0,0,0,1,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Egypt","Egypt2013",9,1.23193730936878,1.24667640059594,0.263225107853271,0.0572038900671958,0.0593561281339945,0.389582002686515,0.733618982891057,1,1.25,1.25,NA,0,0,0,1,11,1.70636465791307,1.9230626838131,1.3340537153498,1.6234096692112,0.373954890000873,0.781983208335253,0.844387282968502,16,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",2,0.0974589498122807,0.0974589498122807,0.0139595111773048,0.0197417300310433,0.000612567846735193,0.000658057667701442,0.952107279693487,1,0.760869565217391,0.760869565217391,NA,0,0,0,1,2,2.94776119402985,2.94776119402985,2.90230395263136,4.10447761194031,1.59618573797679,1.59618573797679,0.5625,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"India","India2014",173,1.57002211492802,1.40992040170894,0.916478177236756,1.17921837113108,0.0670573739897725,0.0195631019122088,0.718939940315485,293,1.93586095495404,1.77024721768842,1.26072303602421,1.34695643433686,0.132887525917923,-0.146938337637855,0.8,61,1.58191902606438,1.57033410847872,0.699800861523604,1.09836557204978,0.0353091106204703,0.000968124135066947,0.840350461148692,18,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,1,1.29411764705882,1.29411764705882,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,0.025062656641604,0.025062656641604,NA,0,0,0,1,3,0.349252736575542,0.262881168194784,0.301333280124964,0.613731889597168,-0.0987541615592531,-0.120833930775237,3.43385349600488,NA,NA,NA,NA,NA,NA,NA,NA,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,0.15050350262697,0.15050350262697,NA,0,0,0,NA,7,0.859355896556056,0.766468653084066,0.442122016169179,0.611596316315047,0.0432490030961288,-0.199444459770789,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",5,0.759755053972013,0.710048435999435,0.264927513306039,0.388184307782298,-0.0043648871795266,0.220270731388346,0.894383165560077,1,0.666744453519577,0.666744453519577,NA,0,0,0,1,1,1.57068062827225,1.57068062827225,Inf,0,0,0,1,2,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",3,0.678192670667762,0.671653485259705,0.122018708272068,0.133176535413124,0.112037343083145,0.0944909595923513,0.313267434272828,2,1.41064053147024,1.41064053147024,0.104606095987636,0.147935359652617,0.0552470171897188,0.0484859910823169,0.454202476662668,2,2.99667333928986,2.99667333928986,0.344051925823351,0.486562899659965,-0.0675161893847211,-0.0669905441560821,1.28668316671748,1,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",3,0.298672858144213,0.216598422574966,0.472478391925209,0.301517261836227,-0.0542989596541973,-0.0118794839885122,1.16209753548188,15,0.769299437000239,0.372000559526921,0.960981614908939,0.551364233690447,-0.226539884692275,-0.206174707382989,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",3,0.782851829809193,0.785853740782999,0.385468504981711,0.523559506810541,0.148602762647869,0.252859533578903,0.701055824362997,1,0.640421925032963,0.640421925032963,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",32,0.879781975936775,0.640834446292833,0.728794255750871,0.967448340119115,0.107156962686096,0.260627210189674,0.354235831750105,59,0.769423128806244,0.605834658163952,0.656347021933342,0.751399455966961,-0.0601634651694928,-0.0156331495957957,1.51481039386643,3,1.2327139250139,0.746384750204644,1.33021121424333,2.5254401441976,-0.0512049311166676,-0.0920103283560584,NA,9,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",13,1.20555052284976,1.34699687235249,0.820671791288395,1.2001983798975,0.216020044131882,0.120900041134693,1.74530801295623,10,0.445177301388344,0.365980935114152,0.403824112039176,0.469378953421507,0.0602280516152403,0.0853661224879798,0.785114825980171,2,0.562435194268817,0.562435194268817,0.0651727245929234,0.0921681510161189,-0.00768067925134324,-0.00768067925134324,1.2,2,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",4,0.927165041282982,0.701257053291595,0.701051669931281,1.16982984293194,-0.123834323974849,0.247873150068992,1.53593211926338,6,1.22792018716438,1.2716871904029,0.624613275178128,0.99734833266372,0.022726439833973,0.0483739648802072,0.980925707200248,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Nepal","Low income"
"Pakistan","Pakistan2013",3,0.264139483177504,0.259510306901653,0.410264027507131,0.498485176587731,0.257041089554798,0.202253314599313,0.338340770003097,3,1.98020476708784,0.0771303275862713,3.94793785557129,7.06024277626704,4.40680253231379,4.17112595319967,0.0872714359399342,1,0.0527983104540655,0.0527983104540655,NA,0,0,0,1,1,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",8,1.55172784572953,1.3489972818855,0.829150705450645,1.61539707744894,-0.0899347487612509,-0.172195330566735,0.538185311996636,13,0.814206564396044,0.666247725536166,0.730459645436835,0.889817769200182,0.349168175766599,0.186218542779825,1.95087138052366,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",2,-3.63870962281862,-3.63870962281862,10.213457148547,14.4440096181916,-0.868900411322346,-1.03171497272797,0.917703139753786,3,0.70927879717752,0.882243077990155,0.484365200932473,0.946531461304047,0.138318511969348,0.152621134010435,0.764000394908424,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",NA,NA,NA,NA,NA,NA,NA,NA,4,0.917956968725984,0.739044185782259,0.69195747630477,1.3769592476489,-0.0603759172734548,-0.0826798942796473,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",4,0.0854235328789827,0.0687813800075188,0.0510458764755054,0.0557272337039826,0.00756914474593273,0.00818387403108675,1,3,0.461067866469484,0.441783573609568,0.339266940613162,0.42190228570015,-0.127993660894466,-0.148377306517576,0.838468131377141,1,4.06962219210199,4.06962219210199,NA,0,0,0,1,2,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",17,0.89735688510593,0.604505994869081,0.93217894010618,1.63632694657347,-0.653850929296504,-0.659234316167903,3.71348106706064,16,0.669613859542308,0.242861826598134,0.84449865696211,1.40821415848135,0.329070571908191,0.146765375204729,0.198721767380905,1,1.08695652173913,1.08695652173913,NA,0,0,0,1,9,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovakia","Slovakia2013",2,0.0283116199993718,0.0283116199993718,0.0468349381207024,0.066234604683202,0.0140783932364817,0.0134714450203123,0.652609057691766,3,0.00514880132676141,0.0055577676448025,0.00221912080625004,0.00447229627129885,0.000499276197324137,0.000565283382752814,1.01083329453031,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",2,0.0655325934574475,0.0655325934574475,0.102322788191651,0.144706274800463,-0.0338539295767128,-0.0370589240342649,2.19892979823924,9,0.516552676972602,0.483235500220952,0.448808966908677,0.865386031185435,-0.0721523494408262,-0.236415132557609,2.39958598845826,1,1.23893805309734,1.23893805309734,NA,0,0,0,1,0,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",14,0.830318129893404,0.693669512346626,0.393385038134764,0.601679032398366,-0.110104563902171,-0.0516689625309994,1.37396470088061,64,0.699157519657352,0.619051975724883,0.346596749283219,0.202129740525812,0.0882346757744583,0.0626413542319529,1.04329473931041,7,0.704413042291737,0.448856055060751,0.761800050718453,0.926501608394098,0.214609583675668,0.165671315989026,0.65843258626181,6,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",3,0.656117809296551,0.411409762906939,0.974178013704831,1.43883516933698,-0.202911836475525,-0.168447369458103,1.72575018406229,5,3.41673315862828,0.144110472194311,6.44053826843549,12.1076775148718,-0.291644564394765,-0.837996364181725,1.04947408061397,2,0.652969325168495,0.652969325168495,0.336627468673078,0.476063131664792,0,0,1,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",6,0.163096765144751,0.00126867016064307,0.351838589290909,0.318544828236262,0.0761061983341333,0.0929979670752373,0.761411327495431,6,0.297321655033281,0.177646220757639,0.290952566017133,0.504730787557008,0.0567419036670814,-0.0103375371741189,0.941875673237885,2,1.03055144748745,1.03055144748745,0.871515545913265,1.23250910484953,-0.367878876054506,-0.440181823160547,4.01214082306218,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",25,0.0387779974744433,0.0295816403079204,0.0498075185473555,0.0486385337849523,-0.0324358133110641,-0.0311969516770075,0.685485991659328,11,0.0272490731644127,0.0210712998798442,0.0178441140635651,0.0333906648432597,-0.0033332050861989,0.00334827357016457,0.529690286660752,5,0.0835009857269125,0.0925262868442626,0.0362092220268287,0.0649572649572649,0.0129963644482893,0.00770596275911575,0.953627688513902,2,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Vietnam","Vietnam2009",14,1.67712485347586,1.65107315536565,1.23684575761994,2.32094850652628,1.04950967193408,0.754580722262207,0.0699993579131376,1,0.949367088607595,0.949367088607595,NA,0,0,0,1,1,4.65889612615701,4.65889612615701,NA,0,0,0,1,8,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",4,0.18313059090426,0.0702023581133877,0.223998967752624,0.39213172352463,-0.0833318909466767,-0.0686195645610068,2.3813160902233,9,0.340361536824237,0.152796838806246,0.363776218851825,0.623974579967186,-0.0614236821536888,-0.0800748843066937,0.676262592494878,1,0.516528925619835,0.516528925619835,NA,0,0,0,1,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
