"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Jordan","Jordan2013",3,171882.394605406,180920.389928634,85641.1775386769,73045.2240014133,-65265.5708211659,-48852.231371158,0.177736185383244,1,7811.78090015114,7811.78090015114,NA,0,0,0,1,2,15511.9649303001,15511.9649303001,10179.5065563659,14395.9962302785,1599.55513669761,1661.07648810906,1.2,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",1,13202.9485928205,13202.9485928205,NA,0,0,0,1,1,19364.3246028033,19364.3246028033,NA,0,0,0,1,2,20864.6761539058,20864.6761539057,7413.79855895,10484.6944707692,0,0,1,1,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",1,656.14463144266,656.14463144266,NA,0,0,0,1,3,5700.7652012337,4499.27747274967,3769.81075815978,7246.73542529708,2823.25657331156,2823.25657331156,1,2,28120.4842046854,28120.4842046854,3.86013479035436e-12,3.63797880709171e-12,-5.3898704115218e-13,-5.28093697803636e-13,0.749847126387978,2,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",1,10848.2730978981,10848.2730978981,NA,0,0,0,1,4,10330.6015718245,10747.0805351513,3189.3186878824,2540.53575113169,969.983994517941,1246.61298726615,2.83570609139003,10,14297.2022434853,14057.5112090208,9929.35618834854,20692.0764645093,-5532.64797309977,-3662.41568153951,0.092184264623319,2,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",2,56683.9103727264,56683.9103727264,18206.2463099053,25747.5204513732,-11351.2312960229,-9515.38799289879,0.403700435142377,2,16514.7517312378,16514.7517312378,3058.64938006409,4325.5834358307,-1437.2040937288,-1297.67503074921,0.480306494129975,12,36639.289084703,26352.8338453526,31793.9683086742,53569.3843278155,13938.1609630647,14052.4397400261,1.62202754555578,1,"2013","Europe and Central Asia","Latvia","High income"
"Lithuania","Lithuania2013",3,24439.6321154276,24009.7271047998,3124.68245694764,6040.27644005953,-434.600411897447,-319.825120896586,0.992218025453249,1,49371.1866898299,49371.1866898299,NA,0,0,0,1,14,21915.7135771012,21925.9979635208,12463.5369326811,13972.0439486096,3523.68134256324,4514.34824494649,1.15686481708416,4,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",5,5926.2144082627,5215.78579749775,3881.13245492924,7868.35590752564,547.903310040261,1073.63405458726,9.1351908547673,25,1413.53308602207,1023.50425755413,1694.1640157484,1955.87309007071,80.3818908022221,143.691223992692,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5968.64770870886,6123.30356591448,5216.72320077453,10113.4323305879,4383.92320977056,4233.88202174374,1.14594046699702,4,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mauritius","Mauritius2009",1,12302.8618232283,12302.8618232283,NA,0,0,0,1,2,7889.4348173713,7889.4348173713,7373.80852443159,10428.1400215935,4230.42500921115,3688.00073934404,2.75592108124527,3,4157.3396625185,4556.38335710543,2922.29035261996,2405.89297876464,-496.043976442471,210.140384954487,1,0,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",NA,NA,NA,NA,NA,NA,NA,NA,1,19733.3895734936,19733.3895734936,NA,0,0,0,1,1,9250.02636257513,9250.02636257513,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,21245.4794469679,21245.4794469679,NA,0,0,0,1,7,10608.2084517377,9087.7806013683,2395.46089436336,4142.86849215874,-457.082454871417,-572.644298136687,1.39426991969541,1,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4369.45516307603,3970.00278664919,2413.39919276845,742.059050715328,-437.331636394549,-877.70377631359,0.79909605700417,3,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",3,21659.2820142968,13861.9404891499,20629.8265629756,38986.7076257342,11061.3449542781,11061.3449542781,1,1,19406.7166848099,19406.7166848099,NA,0,0,0,1,1,1979.48510185061,1979.48510185061,NA,0,0,0,1,5,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",2,12709.8092798887,12709.8092798887,10545.5633537846,14913.6787177869,-707.000099732134,-727.496522818874,0.922400955553534,1,3306.70329622841,3306.70329622841,NA,0,0,0,1,8,7690.13960595537,7249.16092571864,5148.48160676287,4612.85109823863,1062.20470388106,-405.484491700009,1,2,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",4,894.338320503233,86.7818438203121,1182.95617332724,1952.07025771029,-282.81067589855,-476.102839037246,1.49489098802877,1,372.216786427809,372.216786427809,NA,0,0,0,1,21,655.070866803085,561.875446451247,551.951379681013,558.325179641713,-25.899195336695,-80.1061425833524,0.897441787318728,31,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3750.70286774858,2545.1130269474,4104.26065440267,2850.52659018109,-573.78571911554,-1120.00372659446,0.155933155801272,8,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",3,21323.2803104349,17123.8587244477,14591.5519918149,6784.10013692393,9778.56548335226,10218.5653529719,0.927190336332603,NA,NA,NA,NA,NA,NA,NA,NA,2,13448.7932925213,13448.7932925213,1418.37422169477,2005.88406084112,0,0,1,3,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",2,40580.1024837629,40580.1024837629,2520.02321093311,3563.85100239659,286.486978403901,290.080895543909,1.15211634348579,1,1777.80378802434,1777.80378802434,NA,0,0,0,1,7,21654.8384956473,2728.71897907557,42387.2801077156,13837.4961148212,-12314.7928860651,-9968.89430452891,NA,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",3,242346.030395881,284602.141307329,189094.408607568,386575.547112587,56309.5968078027,71320.6771151565,5.42758916180388,3,91602.5413662192,78140.9756772076,79723.0341775197,160029.572143908,30857.1838646267,31620.4623965611,1.08752458464628,2,98005.0682820643,98005.0682820643,1.57720777292189e-11,1.45519152283669e-11,-4.31541100015101e-12,-4.85063840945562e-12,0.659495789880811,6,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",1,16386.7669227448,16386.7669227448,NA,0,0,0,1,2,12337.0216962463,12337.0216962463,10168.6147457885,14380.5928840411,-449.27549362172,-449.393527626285,0.93726841286212,9,50276.8963173991,40223.4017566153,34287.7081712595,33119.7393111918,13250.781941155,16980.8514493725,0.908448582844326,2,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",1,6995.84198200244,6995.84198200244,NA,0,0,0,1,25,49792.1082236652,41297.4132170801,41722.0307572515,47037.5834884502,-2449.73959483806,-2830.6376143349,1.11837705431329,44,43797.837329334,30148.4283338243,42492.6572648151,41032.9981705745,-4785.90983471007,-8015.97349889332,0.317334944810138,9,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,24951.7569836751,24951.7569836751,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,18,2920.15663007334,2229.90543883447,2335.42995498092,4356.84050942099,64.2409262451085,-1.39009525451015,0.688091142939256,4,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovakia","Slovakia2013",1,49565.4960282842,49565.4960282842,NA,-7.27595761418343e-12,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,158512.495167436,115929.099104726,153051.533400756,149164.426682069,-966.858437696778,-7008.91865720014,3.03165560170235,2,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",2,78547.7988608749,78547.7988608748,38057.3192992612,53821.1771005785,19687.7355206788,18700.5784840993,3.09292150782462,NA,NA,NA,NA,NA,NA,NA,NA,3,189773.452078735,188902.596369882,124512.847268488,177520.182470075,49754.2875413324,38635.7412862279,1.94353380893783,0,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,1,3076.54585673676,3076.54585673676,NA,0,0,0,1,22,5400.50101096356,3837.33169595869,3502.96780055346,4980.31243288546,50.4964401712053,-1044.94194886668,1.13006499004133,3,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,1,9415.72089113073,9415.72089113073,NA,0,0,0,1,7,29369.3045014381,32231.7703863935,22811.6593210229,32025.0383091913,-3769.12529559338,-3622.53086916723,0.722008990481603,1,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",6,205984.665264845,185976.595827727,71150.7571459001,115377.258157882,42637.6623513027,32937.5709172628,1.57094124534381,5,306635.613402855,300951.772097188,182609.205836347,297920.897223456,86755.9423929077,147237.661471848,1.96818918090424,1,875449.712980469,875449.712980469,NA,0,0,0,NA,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",1,19692.9187830998,19692.9187830998,NA,0,0,0,1,4,2692.50696957813,1409.14546948039,3211.15680918492,6037.95254583936,2272.55361751204,2289.00906799117,3.44318894259586,5,758.35159893334,851.704111615121,819.766869187118,1184.58376735563,-164.411323914479,-355.640947523784,0.858903182841764,8,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Uganda","Uganda2013",1,30370.3377544271,30370.3377544271,NA,0,0,0,1,2,6078.52204612285,6078.52204612285,2550.1647730534,3606.47760833822,-162.077876924759,-163.93080037901,0.90330291570291,12,3025.94060932916,3041.7827282347,2190.34768457359,3634.49786043308,-142.196018709845,-105.267215652126,1.15426891397826,7,"2013","Sub-Saharan Africa","Uganda","Low income"
"Vietnam","Vietnam2009",8,23010.5664600983,10749.3689193962,22005.6070729631,42659.0395595839,-7077.24222277436,-2794.97135788876,0.70559548267485,14,34820.4039663616,15227.2620176687,41736.0509453792,82138.5233755963,970.436218044949,-6876.2944650768,2.97924397250456,12,20157.579578498,18688.466056311,9065.00485074091,7055.08091101359,-1215.58791422322,-1912.75183273093,0.0749241933427115,3,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",3,213178.372068485,207698.25076826,265773.335294645,345216.567093133,16306.2870808004,151032.248103246,0.9,3,26147.1529545648,25675.8505125847,31371.4812922104,45206.9314050532,9875.7822233585,11382.8734973749,1.7282191763437,2,8391.83956626336,8391.83956626336,3011.68476351975,4259.16543816204,-817.009532020071,-798.593519655382,0.642993502341265,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",2,13727287.8112794,13727287.8112794,20940035.8943082,29613682.75831,-5448599.88337453,-7476721.88452382,0.788074390017904,3,21345530.4335086,23090117.0554781,9206924.46536009,18164225.4169761,436146.655492364,436146.655492364,1,13,3875406.8026968,3101299.25994422,2683779.67787371,5084443.77561628,-454220.659114995,-178001.09372917,0.563211954339922,1,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
