"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Cameroon","Cameroon2009",2,0.166504543909188,0.166504543909188,0.19367302432434,0.273895017665297,-0.0291892534323503,-0.0290494715705618,1.21875665066566,1,0.115119149417291,0.115119149417291,NA,0,0,0,1,1,0.235439052073827,0.235439052073827,NA,0,0,0,1,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",27,0.146436235528199,0.129949134194386,0.0826204317852874,0.12037359712897,-0.0264071409517428,-0.0265385836088757,1.04749696524925,30,0.18964418004483,0.181825960897319,0.126367671891771,0.142929738915803,-0.0017350448077923,-0.0089431667525532,1.75952778169131,14,0.15666990960136,0.146167753716758,0.0969176344211686,0.209162577165057,0.0175142321797397,0.0128105767237171,0.839291910624192,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",58,0.159210582927185,0.1,0.123354133010644,0.21796875,-0.00104194938426123,0.000575344852703423,0.357584246928489,65,0.148070945000472,0.128985715409895,0.0935955905765797,0.145,0.00702435441113146,0.00624476565258391,0.810962211841128,18,0.147749579634867,0.170199500479281,0.059097473012071,0.070909090909091,-0.00140268987222666,0.00244499641195831,1.02595193464453,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,0.3,0.3,NA,0,0,0,1,1,0.03,0.03,NA,0,0,0,1,37,0.30699742541103,0.244724659928421,0.216461232760931,0.35,0.0290527563508205,0.00655630532364272,0.464529092717278,59,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",2,0.221090943675635,0.221090943675635,0.0505076272276106,0.0714285714285715,-0.00760821333417159,-0.00757575757575758,1.21792980921445,7,0.179918964509911,0.175495191930832,0.0504675424523999,0.0402298850574713,-0.00411242606295295,-0.00513244889271162,0.44968656538907,1,0.185,0.185,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",5,0.0565130388642395,0.0291127889208547,0.0550451655501566,0.0934397163120567,-0.0119330121413071,-0.0111618608075369,0.8,7,0.0944117437086429,0.10992853836091,0.05261558461871,0.0394966615305598,0.00683625516840908,0.00457561868568974,NA,9,0.17518970393225,0.165415258145029,0.0678770252740469,0.118048780487805,0.00347836885998255,0.00690551142729516,0.887105273867993,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominica","Dominica2010",1,0.434404865334492,0.434404865334492,NA,0,0,0,1,1,0.108333333333333,0.108333333333333,NA,0,0,0,1,3,0.324059650455927,0.342857142857143,0.0457781923340761,0.0855718085106383,-0.0101512848853274,-0.0101512848853274,1.4,0,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",1,0.267716535433071,0.267716535433071,NA,0,0,0,1,6,0.213690057481818,0.234079096999924,0.0532241840410952,0.0526315789473684,-0.0237157491209454,-0.0161303998638779,2.524463109184,5,0.19241075741377,0.206896551724138,0.0790727595457234,0.150474399093582,-0.00188909874719297,0.000494465454602617,1,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",2,0.159220575066371,0.159220575066371,0.00357571839351225,0.00505682944733196,-0.000224547081943751,-0.000229855883969635,1.11139240506329,9,0.179225705791479,0.15188402577355,0.159267653963873,0.325596894353903,0.0115403424673508,0.010661638494651,1.93257577331271,8,0.234776520147081,0.216008886373874,0.135676027660985,0.19453125,-0.000976508304960852,0.012962561769213,0.834616053866256,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,0.125706461538462,0.125706461538462,NA,0,0,0,1,1,0.111111111111111,0.111111111111111,NA,0,0,0,1,5,0.106421532808373,0.104668554627734,0.0477868537375531,0.0528534370946822,-0.000367649187214668,0.00172249027382951,0.873332123292839,7,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",1,0.111111111111111,0.111111111111111,NA,0,0,0,1,65,0.145995807546808,0.0999418813451526,0.135049088733867,0.186769230769231,-0.00905197675850038,0.000377038073889209,0.953651647364172,48,0.169046924072229,0.082364986788272,0.167456704704672,0.147619047619047,0.0133211630134516,0.00260742907932412,NA,40,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",6,0.134262776530911,0.143668169172149,0.041376343845337,0.0265993834157307,0.000464896256505248,0.00233223929536563,0.202512970060686,1,0.185417160493827,0.185417160493827,NA,0,0,0,1,1,0.6,0.6,NA,0,0,0,1,8,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",7,0.113461998008454,0.0814844031591167,0.102934799117981,0.19439423879044,-0.0123687789960544,-0.0109681310507091,1.41937191249118,1,0.0821965551184948,0.0821965551184948,NA,0,0,0,1,1,0.159352941176471,0.159352941176471,NA,0,0,0,NA,7,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",1,0.146,0.146,NA,0,0,0,1,1,0.177414965986395,0.177414965986395,NA,0,0,0,1,3,0.137348552603163,0.0630531226911209,0.156961435028658,0.276785714285714,0.0276385288737716,0.0262454212454212,0.882352941176471,0,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",4,0.0971412087501616,0.101399693428952,0.118607796679086,0.147472808701216,-0.0168184694856713,-0.000136559253641801,0.713416783765947,6,0.0478050768351523,0.0275371194073096,0.0402318799143753,0.0727586206896552,0.00665506173693722,0.00501994127721967,0.387569770210874,8,0.185792743025714,0.160980852444872,0.173105237971785,0.122115384615385,0.0268188207528588,0.0191504402419231,0.433333333333333,2,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,0.133333333333333,0.133333333333333,NA,0,0,0,1,3,0.129424221459875,0.0998293593092843,0.0571302488996164,0.102654867256637,0.0230017224456484,0.0234321871692675,0.402799675939072,1,0.375,0.375,NA,0,0,0,1,8,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,0.25,0.25,NA,0,0,0,1,1,0.228571428571429,0.228571428571429,NA,0,0,0,1,4,0.138072039072039,0.11268253968254,0.0727956227234408,0.0632545787545787,-0.00207801136062005,-0.00207801136062005,1.04545454545455,6,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",152,0.143915112714715,0.146085818456619,0.108908778034427,0.137368421052632,0.00572017735490384,0.0226783151906361,0.746591046976613,234,0.152650297834845,0.12,0.119694644104466,0.168318181818182,-0.00902721183831131,-0.00765722994867709,0.94179826600609,147,0.107236818708273,0.104036052018093,0.0655542795196382,0.0962732919254661,-0.00350806383920414,-0.00207624327383683,1.5660547084165,4,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",34,0.25315407820483,0.36957380836087,0.193969488044297,0.335347296120731,0.135205719088236,0.0863742598148013,0.326506771398027,28,0.137433787373004,0.0456085397157571,0.135870355754196,0.218719492868463,0.0305311201488948,0.0118209393093929,0.950660957369597,42,0.298206359875279,0.316056049845325,0.189214233996575,0.27,-0.0163979310992272,-0.0128289657236333,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",3,0.254935123577301,0.299015897047691,0.091262661250003,0.165789473684211,0.00640718800746683,0.00640718800746683,0.881889763779528,9,0.203963031012257,0.184204937385121,0.103998502452823,0.181617647058823,-0.00716112043040178,0.000209216913902264,1.11509248952556,22,0.225160197643796,0.218112473719403,0.0968871934735451,0.165,-0.00102751986334743,-0.000873656581058195,1.10328953947738,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,0.382155910513914,0.382155910513914,0.316514463959693,0.447619047619048,0.0823232885513053,0.0864214992927864,0.749598314150297,1,0.15,0.15,NA,0,0,0,1,4,4.63894609901827,0.164712994875734,9.0247638459517,17.3888888888889,0.682120256430028,0.862444444444444,1.00234440614912,5,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",18,0.127421288458446,0.0787353675854889,0.111884398725249,0.1,0.0474405765662968,0.0307768886756619,0.314116600153439,9,0.128713064315463,0.0941383177834517,0.117451996320182,0.153846153846154,0.0170043026263559,0.00409378064352434,1.28704421807408,18,0.131772729286798,0.0743411343110159,0.131568860926143,0.180952380952381,-0.0122634711970872,-0.00900318434466304,1.13812033996496,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",12,0.110977542222969,0.104955398955909,0.0757209209793695,0.0715384615384615,-0.0513039947569159,-0.053809597286971,1.39649471460689,11,0.0627559622678813,0.062615103482761,0.0546554695520658,0.0914641744548287,-0.00562086592562238,-0.00564037833177298,0.952380952380952,5,0.121643501308505,0.128806040810282,0.0507517271743305,0.1,0.00211285597927525,0.00292903456918856,1.17861091679252,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",NA,NA,NA,NA,NA,NA,NA,NA,3,0.0723141680878929,0.0794710588898307,0.055489113780256,0.108,0.0271022478460864,0.0271363636363636,0.319514075187281,5,0.114604299976011,0.0850792201627888,0.138595912137593,0.171371428571429,0.0207192260517125,0.0714639800995025,0.890937158026615,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",1,0.539333333333333,0.539333333333333,NA,0,0,0,1,5,0.166059979465541,0.0989009295170084,0.18062247119173,0.144049368541906,-0.0506133620760704,-0.0568330556204534,2.43188669537742,4,0.0820361689794035,0.0803981099954121,0.0408810605150758,0.0370629370629371,-0.00464391124803581,-0.00923600717793815,1.10023640503518,4,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",2,0.0312077497621857,0.0312077497621857,0.00159982909243456,0.0022625,0.000451117214168933,0.000465808823529411,0.728057028924479,3,0.145146862165727,0.170939613879656,0.0672567927151653,0.109533333333333,-0.000427555710435801,-0.00633844924060751,0.98640403015183,3,0.0899791121669924,0.0961538461538462,0.0158030566575345,0.0271276595744681,-0.00558088269234406,-0.0041091277959629,3.25,1,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",1,0.0995631125288358,0.0995631125288358,Inf,0,0,0,NA,3,0.161884665850804,0.149646844604634,0.147832149004917,0.288713845588235,-0.00634580595694636,-0.00480831783173018,1.03269060206783,3,0.0503183643064174,0.0720674457026755,0.0407548615412952,0.072232358276644,-0.00438006251917779,-0.004778,1,0,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",2,0.331841383921737,0.331841383921737,0.386551707048646,0.546666666666667,-0.0696648342886691,-0.0780952380952381,1.48998821865112,4,0.13548702935173,0.0984793707050877,0.119078249392231,0.226086956521739,-0.00626772807217852,-0.0053727681507563,1.12007139419646,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",56,0.143198438592589,0.110124636970837,0.0973015933755031,0.129333333333333,0.0208658692146423,-0.0111205907643039,0.237477484426882,38,0.158413540510708,0.133280286106905,0.0885817954566472,0.143269230769231,-0.0125502661995782,-0.00776515205774775,1.48046461632201,41,0.257741288723329,0.198534033215537,0.167638950265586,0.198933333333333,0.00201460182348828,0.00965400000972115,1.77714619650761,5,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",1,0.0785714285714286,0.0785714285714286,NA,0,0,0,1,3,0.101888957910481,0.0988169103063833,0.0439112364928707,0.0909090909090909,0.00671221735466856,0.00714285714285714,0.664610600511228,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",2,0.0398809523809524,0.0398809523809524,0.0143104943811563,0.0202380952380952,-0.00404761904761905,-0.00404761904761905,1.66666666666667,6,0.201500234301324,0.102649852880297,0.231785069481529,0.212083333333333,-0.0245743413881758,-0.0195014261486278,1,5,0.463627513129024,0.263400039563254,0.325668728686693,0.492647058823529,0.0737318775689892,0.0669845301757067,0.642857142857143,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",4,0.136619683400523,0.0484090909090909,0.188293102328788,0.109500823999055,-0.0162486705876494,-0.0162486705876494,1.05347593582888,4,0.112166907565323,0.11140350877193,0.0949604555011295,0.156140350877193,0.000114118369351685,5.51116009920201e-05,0.490635420248565,2,0.154166666666667,0.154166666666667,0.11195857368787,0.158333333333333,-0.0113095238095238,-0.0113095238095238,1.16666666666667,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",2,0.486614600276057,0.486614600276057,0.00499062340848074,0.0017644518272425,-0.000107751731684588,-0.000141156146179402,1.02075116569804,5,0.233421345512666,0.149985744834846,0.192470681213275,0.365588235294118,0.0155907195006363,-0.00858422281687768,0.744913504027706,3,0.121381787045681,0.100360237325554,0.116331100810312,0.0833333333333333,-0.026861096200761,-0.0262193362193362,1.39567715209335,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",2,0.250944221932386,0.250944221932386,0.164991582276861,0.233333333333333,0.0395517188632229,0.0388888888888889,0.680594761283683,7,0.383209265026812,0.4,0.245787895377171,0.223333333333333,-0.0591281672656835,-0.0676470196470196,1.17544998053497,1,0.444444444444444,0.444444444444444,NA,0,0,0,1,7,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",14,1.12356912121896,0.182171087450077,1.76357678134315,0.94,-0.251576001361123,-0.245881246587125,0.862694859571006,13,0.17891269202844,0.0794388805007281,0.204686241986464,0.214,-0.00158170289835414,-0.00229481706237132,0.736790355751952,14,0.145140279578751,0.141570056224082,0.131271613120415,0.256666666666666,-0.0205837786714867,-0.00217604934747792,3.53968292786901,2,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",10,0.0996266330108625,0.089120050218716,0.0576619677324462,0.0586518786999354,-0.00501101112523731,-0.00616965270684714,1.37307968040433,8,0.104977628198858,0.0833282503156385,0.0955097095698694,0.115147388059701,0.00757186746349806,0.000946641277214595,1.17243267479723,2,0.426075035991239,0.426075035991239,0.0219161074741385,0,-0.0019170397615876,-0.0030994056424353,1.0793542536957,1,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",21,0.130544329362461,0.10266347071687,0.0921657086336144,0.173441428571429,-0.00173401312619051,-0.00990581491677584,0.551372351505572,36,0.17273125550383,0.160661646501168,0.09400569177065,0.125411764705882,-0.00878888714172574,-0.00888255441221421,0.863968784390241,33,0.230190728255851,0.17233315998227,0.174193268100662,0.238888888888889,0.00570621839361281,0.00388080570638688,0.899595810697224,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",22,0.0394567094732633,0.0366754881823563,0.0273064006189631,0.0268836670799918,0.0104627891415233,0.0167364881976407,0.785983115762319,68,0.124397635120691,0.0620378772822283,0.128819425138714,0.126369918330293,0.00760072195405077,-0.00245062611962448,0.919068888402599,17,0.136782542911836,0.0846974941691405,0.123334397770796,0.116741506905967,0.0117320818839608,0.0104529553427821,0.957622073476584,4,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",14,0.229416924162744,0.205685890174064,0.140748507242715,0.122824929457499,0.00143434302191405,0.0160798731004441,1.4123472565873,28,0.262888696786259,0.316582340845294,0.180953314318632,0.223949044585987,0.0124272037450453,0.0222397626406283,1.0023204960888,30,0.16350367861579,0.164078171698912,0.138791498448705,0.16,-0.0219315570366992,-0.0189288286433123,1.58440863367058,2,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",4,0.0863411699250672,0.0512102219269167,0.104256264603573,0.0675597661507111,0.0036728257068179,0.00369455756502792,0.844322840528692,3,0.0591129744396061,0.043575947155011,0.0530693934987637,0.0934619625137817,-0.00155245015269398,-0.00136062405899159,1.02128976052724,2,0.177067153029464,0.177067153029464,0.230939503387124,0.326597777777778,0.0473403623624304,0.0480290849673203,0.782515109442557,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",NA,NA,NA,NA,NA,NA,NA,NA,2,0.307854630715123,0.307854630715123,0.04798224586623,0.0678571428571428,-0.0147952319053737,-0.0150175644028103,1.81925384456244,3,0.151839807743094,0.147211967969759,0.0167116325777326,0.0238095238095238,-0.000580296613902349,-0.000640040962621608,1.06966810306728,0,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",1,0.107692307692308,0.107692307692308,NA,0,0,0,1,1,0.1,0.1,NA,0,0,0,1,1,0.166666666666667,0.166666666666667,NA,0,0,0,1,3,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,4,0.153286588498986,0.151160692997716,0.0792368720731688,0.111937984496124,-0.0211326108999231,-0.0255115363158727,2.5306122319228,4,0.225,0.2,0.0866025403784439,0.05,0.00517241379310345,0.00517241379310345,0.852941176470588,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Sweden","Sweden2014",1,0.0698451079962521,0.0698451079962521,NA,0,0,0,1,5,0.407869015675636,0.395544547166961,0.205097806860205,0.269017094017094,-0.0473726329940524,-0.0414135453285603,1.06774414687656,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Europe and Central Asia","Sweden","High income"
"Trinidadandtobago","Trinidadandtobago2010",6,0.197335649896349,0.225099749576898,0.115212005210514,0.149141984732824,0.00535998626050039,0.00624913607616653,1.61954583052206,3,0.236220845540943,0.228486614435154,0.107215128201104,0.16525,0.0327155142001118,0.021082050701675,0.595828903485307,1,0.133333333333333,0.133333333333333,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",3,0.131187876793332,0.132367530038896,0.0318638871012593,0.038195530726257,-0.00524619589804757,-0.00146652512791413,2.15364927155668,6,0.195234180811534,0.138636657819258,0.211787319443078,0.356938931313659,-0.0396679007460308,-0.031617448086669,1.0052905947187,3,0.0604483440752567,0.0590218685067878,0.0298217991216742,0.0362975008942754,0.00391037323148407,0.0032577451832083,0.840293085171725,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",19,0.175212658217671,0.0894046962382246,0.177517185534616,0.274404761904762,-0.0102788695417852,0.0782684831020458,1.3188170441794,30,0.155485216321341,0.085194431376588,0.144048226498465,0.209107836146106,0.007638657827116,-0.000186113585440293,0.888623023922003,18,0.210485250230978,0.264004392237628,0.127062617756581,0.191666666666667,-0.0171064712872928,0.0102636260670783,1.03498158839448,0,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",2,0.062691911630423,0.062691911630423,0.014142135623731,0.02,0.00583068617204417,0.00756662804171495,0.685212288566373,1,0.00096,0.00096,NA,0,0,0,1,1,0.0166666666666667,0.0166666666666667,NA,0,0,0,1,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,0.184,0.184,NA,0,0,0,1,1,0.411895910780669,0.411895910780669,NA,0,0,0,1,7,0.295726080049642,0.235749809380655,0.191089428920788,0.133333333333333,-0.00397545560861133,-0.00193121693121693,0.890596256828136,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",8,0.143620623670745,0.145842167480739,0.0453329791386468,0.0658264549661408,-0.00330466462791604,-0.00330206306297321,1.26953506222088,14,0.125615112812276,0.0933592965945307,0.0964017459964563,0.105601543768074,0.0248322076493706,0.0252315202572597,0.448206240845309,1,0.09276,0.09276,NA,0,0,0,1,8,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",1,0.140740740740741,0.140740740740741,NA,0,0,0,1,3,0.14019938802434,0.141036034489752,0.141090837910829,0.200484552122694,-0.0529816391607732,-0.0732352704847073,2.23204835545947,1,0.048,0.048,NA,0,0,0,1,1,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",12,0.0849710302631538,0.0419922791529882,0.091899408608981,0.125383848454636,0.0114106497961492,0.010762593418397,0.716735262086125,7,0.0893314727877763,0.0352660229323219,0.103962384297061,0.137254901960784,-0.0289529138313166,-0.0359602551529961,2.81014251820071,1,0.253164556962025,0.253164556962025,NA,0,0,0,1,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",2,0.045,0.045,0.00707106781186548,0.01,-0.00201754385964912,-0.00201754385964912,1.67647058823529,1,0.233333333333333,0.233333333333333,Inf,0,0,0,1,3,0.0941269841269841,0.1,0.0259789437383944,0.0509523809523809,0.00312169312169312,0.00312169312169312,0.666666666666667,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",1,0.466666666666667,0.466666666666667,NA,0,0,0,1,11,0.189331012319674,0.156680962612534,0.112007908191861,0.108666666666667,-0.0195309139017903,-0.0189157597763894,1.47490445355879,7,0.0643338547715872,0.0704759149556391,0.0413663982062798,0.0783909666666667,-0.00454381437194824,-0.00401188299084914,1,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
