"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Myanmar","Myanmar2014",1,0.640204865556978,0.640204865556978,NA,0,0,0,NA,1,0.30188679245283,0.30188679245283,NA,0,0,0,1,4,0.0984778556769641,0.0927393579539645,0.0839521253027921,0.0868778280542987,0.0110080114034389,0.00336875933175109,1.10367639316286,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",1,0.31413612565445,0.31413612565445,NA,0,0,0,1,1,0.0404411764705882,0.0404411764705882,NA,0,0,0,1,5,0.181578610114935,0.172655671245444,0.151124266110006,0.15739356741104,0.00610696639079041,-0.0377155092140493,0.882424011668206,10,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",2,0.265793628167634,0.265793628167634,0.331974873220168,0.469483368075051,-0.0241897212741553,-0.0242836224866405,1.10012148234475,5,0.207227011393835,0.180918974278325,0.214420905348927,0.195093082197949,-0.0262047704446374,-0.0440003976748936,1,10,0.400170011224122,0.553205120082849,0.333114847482259,0.692066214061012,-0.000521629305441845,0.0192886458101629,1.23798613496795,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",6,0.231947240092716,0.155941182925404,0.214449081253281,0.416282196620179,0.00493881001465472,0.0258654760926833,1.10625710159003,14,1.46774154646429,0.122910999467682,2.42055913315167,5.15376708937404,-1.33769439284965,-0.435193307452704,1.63925610916566,7,0.174302796685164,0.0247200334347562,0.283601365536702,0.495179063360882,-0.0664937957057807,-0.054128690760057,1.69930435920005,1,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",13,0.647864203224267,0.63025381846884,0.479044485412357,0.744633677059558,-0.0217437269751201,0.00226952507311187,1.73124453160512,15,0.530890756561023,0.542761009364963,0.225997042361614,0.195324834804982,-0.0784562155896021,-0.0675001501826578,0.641047548985715,10,0.358918767390796,0.389073515084079,0.211815552285513,0.379487111219581,-0.0167537478047721,-0.0361559180170093,1.15808387270198,2,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",7,0.376315634516266,0.318102470412656,0.189566354641704,0.289880987253666,-0.00456803710234331,0.0313549137674104,0.663863749601458,2,1.47971813776618,1.47971813776618,1.38553067773184,1.95943627553236,0,0,1,3,0.378281382666913,0.201898493977988,0.335198915536195,0.577583188569736,-0.00692821437696627,0.0122605110765173,1.09733292544998,1,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",NA,NA,NA,NA,NA,NA,NA,NA,4,0.293384698773022,0.291520068971709,0.301801260374588,0.582460337971366,0.0463678390403541,0.0603820715652045,0.96047485531317,1,0.340425531914894,0.340425531914894,NA,0,0,0,1,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"SriLanka","SriLanka2011",1,0.544135429262394,0.544135429262394,NA,0,0,0,1,1,0.866462793068298,0.866462793068298,NA,0,0,0,1,9,0.720444917661049,0.626392044798666,0.269625459370351,0.223184728237885,0.0676136458548929,0.0440631587485059,0.461538461538462,1,"2011","South Asia","Sri Lanka","Lower middle income"
"Tajikistan","Tajikistan2013",3,0.546727716349962,0.490042156880828,0.359805141725698,0.534436653360202,-0.0670953646522835,-0.0544398985024295,1.42021457240514,2,0.588386884286506,0.588386884286506,0.405216222990415,0.573062278246646,0.0214165863983275,0.0246338988386567,0.889111831858245,2,0.746219855748912,0.746219855748912,0.138959475761225,0.19651837524178,0.0333509696471536,0.0327530625402966,0.73324638495171,1,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",NA,NA,NA,NA,NA,NA,NA,NA,2,0.543772724377954,0.543772724377954,0.0762756657079875,0.107870080923272,0.00177990830620978,0.00177942681841575,0.967493279357305,1,0.285714285714286,0.285714285714286,NA,0,0,0,1,3,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",7,0.420360856797027,0.417336863864819,0.187298098122859,0.230842411796782,0.00568929324702614,0.0692759163961368,1.57936432103901,4,0.750776196050979,0.793360444478219,0.217654984249902,0.456336009405171,-0.0110543331720741,-0.0174996627709364,1.81090538718816,5,0.599935747871463,0.551227118873613,0.342204912632201,0.396831987041846,-0.0533202057592548,0.0133280760802168,2.08279952021493,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",11,0.405979679939641,0.325584672700194,0.409698254583858,0.564948485618407,0.0354056897257847,0.056333845998673,1.06627899737346,5,0.292823376640968,0.291743998039572,0.0209820000315721,0,-0.00471482507421851,-0.00670842168489683,0.286334410304881,8,0.745251231843966,0.819144412130529,0.501307280427044,0.776719576719577,0.047550092343535,0.0147023500304773,1,7,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",2,0.154049673765887,0.154049673765887,0.24540386604198,0.347053475615358,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0198600340457727,0.0198600340457727,NA,0,0,0,1,10,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uruguay","Uruguay2010",7,0.256006383270888,0.269004179266606,0.0666006364442721,0.0274507619428697,0.0127844361194579,0.0217421859880114,0.856717533238886,5,1.32829116831105,0.755540517235096,1.63785362527095,1.53859045917988,0.155930398956746,-0.0447463791532021,1.17115125363525,12,0.650562793903603,0.595869072697719,0.51477589777727,0.654964035752321,0.0458137923828016,-0.0109844679417918,0.755328469565716,4,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",10,0.315345543806791,0.0959714871741131,0.447577519644822,0.682435014383335,-0.014705239992189,-0.0657725744092986,0.949493704388683,11,0.306447813113497,0.168225752925525,0.292155968476678,0.24312816135174,0.021847929293683,-0.00260870963650477,1.23522200442678,1,0.618238021638331,0.618238021638331,NA,0,0,0,1,0,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",37,0.450604040794835,0.468121737771812,0.542512278334148,0.559897740641773,0.00275517900083431,-0.00687571878285252,1.24988373414412,25,0.36452015039536,0.301536787097152,0.341719906445462,0.419647584956796,0.0229969518271871,0.0557891579956657,1.92556759126342,15,0.287884346928648,0.209542170150471,0.25012053320271,0.304860088365243,-0.0147978847938448,-0.0394249848207391,0.978430264521835,6,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Yemen","Yemen2013",2,0.126398757706327,0.126398757706327,0.0933122330010182,0.131963425445358,-0.01377367605512,-0.013651388839175,1.22216225172477,NA,NA,NA,NA,NA,NA,NA,NA,3,0.465402138477917,0.467532467532468,0.0549048309907246,0.10974765126798,-0.00824271064563148,-0.00824271064563148,1,0,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
