"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Guatemala","Guatemala2010",5,0.513436871415548,0.504054411215986,0.190656132136481,0.266666666666667,-0.200320197963261,-0.177024738210697,0.132833056415747,5,0.513436871415548,0.504054411215986,0.190656132136481,0.266666666666667,-0.200320197963261,-0.177024738210697,0.132833056415747,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",85,0.56076537009905,0.583976726479163,0.154820238760943,0.157142857142857,-0.0336665754087584,-0.00847079797859743,0.86803046744647,85,0.56076537009905,0.583976726479163,0.154820238760943,0.157142857142857,-0.0336665754087584,-0.00847079797859743,0.86803046744647,85,0.56076537009905,0.583976726479163,0.154820238760943,0.157142857142857,-0.0336665754087584,-0.00847079797859743,0.86803046744647,-164,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",13,0.310046193062195,0.306768547231362,0.135354684325701,0.210526315789474,0.0127488297486675,0.0280212255057091,0.204966503050359,13,0.310046193062195,0.306768547231362,0.135354684325701,0.210526315789474,0.0127488297486675,0.0280212255057091,0.204966503050359,NA,NA,NA,NA,NA,NA,NA,NA,-12,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",7,0.316726956676015,0.34417334179482,0.237217453503754,0.463777777777778,0.00684865749323507,-0.00462744864628499,1.44374309462044,7,0.316726956676015,0.34417334179482,0.237217453503754,0.463777777777778,0.00684865749323507,-0.00462744864628499,1.44374309462044,NA,NA,NA,NA,NA,NA,NA,NA,-7,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",4,0.161595725476152,0.177136730232253,0.1619534147405,0.179365079365079,0.0523825566766929,0.00412219485495347,0.441593219494434,4,0.161595725476152,0.177136730232253,0.1619534147405,0.179365079365079,0.0523825566766929,0.00412219485495347,0.441593219494434,4,0.161595725476152,0.177136730232253,0.1619534147405,0.179365079365079,0.0523825566766929,0.00412219485495347,0.441593219494434,-6,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",22,0.249603277856229,0.262638617290687,0.133698323839516,0.072727272727273,0.151126539128755,0.0713644357662282,0.0449548711287074,22,0.249603277856229,0.262638617290687,0.133698323839516,0.072727272727273,0.151126539128755,0.0713644357662282,0.0449548711287074,22,0.249603277856229,0.262638617290687,0.133698323839516,0.072727272727273,0.151126539128755,0.0713644357662282,0.0449548711287074,-41,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",5,0.146369750527104,0.134223818532145,0.0978100286034938,0.0574358974358974,0.036255318174792,0.0905827344512465,0.554003953442376,5,0.146369750527104,0.134223818532145,0.0978100286034938,0.0574358974358974,0.036255318174792,0.0905827344512465,0.554003953442376,NA,NA,NA,NA,NA,NA,NA,NA,-4,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",5,0.339187068868657,0.315059434959201,0.139892052080247,0.207407407407407,-0.0507420456852035,-0.0580054794520548,1.63184842272411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",10,0.350693006840599,0.0220685146260911,0.464905096306564,0.99988,-0.0601611549780843,0.00720532452830306,1.16666666666667,10,0.350693006840599,0.0220685146260911,0.464905096306564,0.99988,-0.0601611549780843,0.00720532452830306,1.16666666666667,10,0.350693006840599,0.0220685146260911,0.464905096306564,0.99988,-0.0601611549780843,0.00720532452830306,1.16666666666667,-19,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",10,0.478151598345151,0.3,0.628055939319298,0.692857142857143,0.541915149725239,0.69839888457353,0.199605180304787,10,0.478151598345151,0.3,0.628055939319298,0.692857142857143,0.541915149725239,0.69839888457353,0.199605180304787,10,0.478151598345151,0.3,0.628055939319298,0.692857142857143,0.541915149725239,0.69839888457353,0.199605180304787,-20,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",7,0.98955921369833,0.352164167099478,1.79929283998576,0.317809405474339,-0.472174036670428,-0.387347624491475,3.17706835510142,7,0.98955921369833,0.352164167099478,1.79929283998576,0.317809405474339,-0.472174036670428,-0.387347624491475,3.17706835510142,7,0.98955921369833,0.352164167099478,1.79929283998576,0.317809405474339,-0.472174036670428,-0.387347624491475,3.17706835510142,-4,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",6,0.361259527855316,0.296420411404951,0.200859533239429,0.25,-0.103665624051817,-0.133748292349727,1.33956050618462,6,0.361259527855316,0.296420411404951,0.200859533239429,0.25,-0.103665624051817,-0.133748292349727,1.33956050618462,6,0.361259527855316,0.296420411404951,0.200859533239429,0.25,-0.103665624051817,-0.133748292349727,1.33956050618462,-12,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Senegal","Senegal2014",5,0.372340072572561,0.397331886032403,0.177609528405224,0.166666666666667,-0.0381188858286197,-0.0375287356321839,1,5,0.372340072572561,0.397331886032403,0.177609528405224,0.166666666666667,-0.0381188858286197,-0.0375287356321839,1,5,0.372340072572561,0.397331886032403,0.177609528405224,0.166666666666667,-0.0381188858286197,-0.0375287356321839,1,-10,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Tunisia","Tunisia2013",5,0.46175034694729,0.493072162041994,0.191508789234768,0.02,-0.282599513812561,-0.293866554618728,1.97467223057367,5,0.46175034694729,0.493072162041994,0.191508789234768,0.02,-0.282599513812561,-0.293866554618728,1.97467223057367,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Ukraine","Ukraine2013",5,0.0211317307069041,0.027717999491173,0.0191933179711804,0.03,-0.0115205896066657,-0.014401473234578,4.09367841824174,5,0.0211317307069041,0.027717999491173,0.0191933179711804,0.03,-0.0115205896066657,-0.014401473234578,4.09367841824174,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Vietnam","Vietnam2009",4,0.397018651872249,0.428582884055489,0.182191310146724,0.375628233555063,0.125584063167711,0.158071249005592,0.329220768417998,4,0.397018651872249,0.428582884055489,0.182191310146724,0.375628233555063,0.125584063167711,0.158071249005592,0.329220768417998,NA,NA,NA,NA,NA,NA,NA,NA,-1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
