"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",58,81113.8638642334,60829.898997392,65992.1815284934,73501.3004194182,51919.7743679704,44242.8098388232,2.95386212235544,NA,NA,NA,NA,NA,NA,NA,NA,16,70174.6058064044,59566.5848335581,44568.0113306016,66861.6179279728,12243.3635759665,24066.6534704183,1.02286691418682,11,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",34,55821.4387925746,54741.2039729826,29585.5917156007,54093.7042698767,-13626.7814157574,-2042.90049864513,0.453624298277778,12,111657.669805746,118352.398623606,89250.6623942267,148063.843121627,-54302.7540715196,6560.08536391923,0.141647583823841,96,37171.8458935375,29937.9094087226,25291.8768278607,24966.3250476354,4294.80384088953,3760.77871685528,0.814482227490676,4,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",35,54355.881011618,35417.9170973054,47917.3336311785,54503.0729601576,30209.1097981042,26806.1021253033,4.69968731668357,2,49712.2081389954,49712.2081389954,17063.9997489518,24132.1398732987,2413.21398732987,2413.21398732987,1.25,16,39731.6331978419,25401.7490766688,30298.6866283957,37027.3653850819,15015.900412832,7730.18718376868,0.933746178212704,3,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",11,31987.5972127686,32262.9539556513,21519.0466134192,26580.1767839787,6265.63621531666,9253.88195896421,0.635383018793416,1,3488.64820289721,3488.64820289721,NA,0,0,0,1,2,35695.6086590637,35695.6086590637,1072.54208758386,1516.80356647705,-286.333218411066,-280.504769143016,0.711941354895244,3,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",7,35428.1615044944,37756.9403430453,24159.4303999134,43499.6634517274,-5599.07392997443,-5058.27104292341,23.2852490322191,NA,NA,NA,NA,NA,NA,NA,NA,1,15878.0644438683,15878.0644438683,NA,0,0,0,1,4,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",4,53244.8103997957,52769.4006592462,23669.4953292661,39459.5891974184,24880.1370682188,24835.4270750606,2.01342752961175,NA,NA,NA,NA,NA,NA,NA,NA,3,86291.8208284283,71072.7460262575,36245.6219619467,66412.8605071304,-3586.83872248395,-3498.67283790477,0.997259572281497,1,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",4,94648.7450922613,116403.382255002,64676.9935008949,111702.324840368,12555.0350819276,-547.560415884159,1.7206988285824,NA,NA,NA,NA,NA,NA,NA,NA,2,61163.3056908151,61163.3056908151,19010.4783574281,26884.876320275,-9353.65900074836,-8356.11020765304,0.467655243018885,1,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",3,30829.7125621976,30431.6049748549,3056.3364631616,0,4091.42157255285,4138.00137510247,0.592052985151569,NA,NA,NA,NA,NA,NA,NA,NA,1,36092.5511185377,36092.5511185377,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",6,87130.0461573959,93225.7979528553,35169.8079151164,21904.7619047619,11095.7902543498,20534.4591478995,8.11260887401673,NA,NA,NA,NA,NA,NA,NA,NA,1,64000,64000,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",31,28655.9557808001,15382.3540623121,31380.3382430524,63675.0852342468,12871.9923506024,435.618764180083,3.59276268333725,34,27451.9517530741,18451.7493664172,27873.474332634,18614.0968683724,-2397.74841762374,8447.25811195058,0.73777508314956,39,28240.5266194083,9766.61310175766,28853.1582737752,38010.6931847176,-14857.0683472478,1059.9919421372,0.764292286754218,17,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,28662.8357077632,19297.8591166161,18819.4588291591,36333.3333333333,6679.27646579586,7227.67417762355,0.926878291148518,NA,NA,NA,NA,NA,NA,NA,NA,2,131866.860464025,131866.860464025,107886.958560894,152575.2,-47868.7644651595,-44166.5052631579,0.473980627212339,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",3,5212.25780683935,888.759647934531,7718.26892606828,13500.6822710055,-1583.98945364409,-1611.91336324069,1.00451127819549,5,4335.82241650803,3945.65394317602,2159.80109512551,1536.4646569388,-22.2850623096265,85.0557102419585,NA,11,8916.63686619632,5785.22295533673,8881.99142184223,15015.7956500231,-1785.45220998142,-1859.94922203815,1.00063829787234,8,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,18600.7521492762,18600.7521492762,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,38004.5040232998,51842.5112916021,28613.399385734,51922.8091765669,-3152.26643171767,1770.79721890405,0.810157705377105,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",11,30609.5640765524,29781.6309106457,27283.3357757271,41156.7749755802,16482.0517646122,14812.7737478725,8.16002317190134,2,19285.8198812123,19285.8198812123,29342.1658067344,41496.0888332838,2253.33043225261,2305.33826851577,1.09824800448636,6,12383.9430643768,14852.5955950445,7964.1956149618,11765.6817531905,-5123.62601135336,-3668.55778248685,0.119094344029008,6,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",9,63917.9953350452,53076.3547888793,38703.8046984225,53094.454575218,16903.2255009836,15536.5793725871,1.13373689761035,NA,NA,NA,NA,NA,NA,NA,NA,3,52576.3485225049,50592.0453660422,58927.4614111591,87794.5267498392,22159.5813150552,31646.6491868671,1.49357209555688,3,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",248,31037.892832526,18871.2063760839,28315.739589668,27979.0697644529,3175.99927690589,3799.57816460826,0.965951330118875,157,29748.6200115545,20820.601200925,27819.4016092087,30148.8751747575,7903.81153396748,9991.97425031798,1.07008565216011,243,21790.7950749789,12790.4318923213,22771.0388690964,26979.8172728653,56.0141803257228,887.051478790919,2.2,56,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",52,4032.5363795937,3619.92588858307,3142.27912000281,3547.01441352842,2795.58952847484,192.341075587937,1.18554301926313,4,2965.71388603463,2887.69632240112,1685.42340421671,2273.69166117193,-561.826742881645,-913.586514308077,0.247379129315545,33,4117.72461798925,2078.32875792681,4462.45280372734,6209.00716430633,4038.35150332606,9924.87797286226,0.51526391035794,49,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",6,52329.7308375966,45022.5648911336,44063.4762481673,95927.4433190351,-19483.2644710755,-23498.0439646709,0.891779724730015,7,24055.032636028,21269.0963044674,10898.980795569,19701.4798014644,-171.494770508056,-134.607451546908,0.936924068970235,13,17682.5350891634,10862.5289145638,17107.0819196949,10587.8700973856,380.277925015758,-332.976204622064,0.724452552092559,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,154892.943091869,154892.943091869,43590.1535732112,61645.7863691614,-29919.4685341344,-29221.7039282388,0.501041856130725,1,180827.640016207,180827.640016207,NA,0,0,0,1,1,98633.2581906582,98633.2581906582,NA,0,0,0,1,2,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",1,107132.995202073,107132.995202073,NA,0,0,0,1,2,51532.303629381,51532.303629381,17497.6351322771,24745.3929135223,5193.48564354755,8706.7123214245,4.46540880503145,4,39747.207463532,39144.9009334162,3884.98242185028,2678.32488005183,102.71412648748,291.473403887218,0.973418609981092,5,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",3,29487.7752470313,29621.7918323373,13070.6618599116,17381.5413655482,6117.57810280811,3073.61168143423,2.13613489334893,5,134047.425536534,46249.2091556994,196014.87302177,409673.596994595,-84.4732848926294,9856.03333353995,0.966616378252953,5,37155.1277411799,40025.4303161132,11213.5521049637,17741.4621716025,-3542.26656824533,-3695.68384156739,0.533333333333333,2,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",5,84080.9034689162,54176.7639307241,87302.2310985517,92109.8213268024,-46571.5077341415,-51609.0690451708,0.13869855406424,1,6489.34250877356,6489.34250877356,Inf,0,0,0,1,2,29990.4157626633,29990.4157626633,28779.2611734786,40700.0214666109,-7215.44112525678,-7002.15423081478,0.690645450849326,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",NA,NA,NA,NA,NA,NA,NA,NA,1,10848.2730978981,10848.2730978981,NA,0,0,0,1,3,5352.61676177315,5425.57379362702,2497.50802992071,2697.60951883028,314.33929914293,352.211874455898,1.68008922401958,1,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",3,32034.955938473,28315.8105644775,52458.1034666394,53900.4013659668,-1200.95720607631,-898.340022766113,0.969534701270528,2,63112.6718577571,63112.6718577571,12191.6827968116,17241.6431594017,6368.53969861593,6052.91727936442,3.17082933827235,1,25747.5204513732,25747.5204513732,NA,0,0,0,1,0,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",1,78839.5798025204,78839.5798025204,NA,0,0,0,1,3,136141.119750765,59496.5881026595,164519.367118086,268054.571328569,26052.4382352092,15097.0719974921,2.20326962129716,1,283822.487289074,283822.487289074,NA,0,0,0,1,7,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",4,4911.39546822697,2280.81339755914,6564.74211632497,13749.5105940938,-2502.23856488286,-2207.75956122612,0.271756661084031,1,356.441385251319,356.441385251319,NA,0,0,0,1,2,532.218640225987,532.218640225987,123.133077671415,174.136468419655,-55.6507213103078,-52.2409405258964,0.577154935070894,3,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",8,17598.0954513544,16755.4751278479,11102.1134922615,18778.0522565063,-3629.83061189933,-3012.16911160305,0.521518714534109,NA,NA,NA,NA,NA,NA,NA,NA,2,181428.419099772,181428.419099772,326282.588598756,461433.261962562,32381.8726837272,34362.051422744,1.11895099017182,0,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",81,33613.342017487,34199.3917125367,20370.6156135572,17266.7158768069,7851.577728958,8926.23504574524,1.83514091784001,7,53126.5647320143,21395.811624914,68221.1842845273,123333.684834335,17706.7589227513,3748.26014519292,1.67386755569775,44,38279.8463573394,29617.4746721943,30339.3327649303,49775.0364810762,15590.9364969834,9122.55520051973,1.15369194020668,19,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",2,24468.1738063235,24468.1738063235,17871.1627770815,25273.6407747258,-2527.36407747258,-2527.36407747258,0.833333333333333,2,4315.66307464864,4315.66307464864,728.810916951199,1030.69428315796,0,0,1,4,16971.9211929939,13721.6122080814,12431.7208752452,20876.1728178828,-3260.89110403619,-2763.45381383755,0.868618192049331,1,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",6,1161688.03025177,158838.620313591,1696564.94313098,3129803.61735577,-183073.354962442,-408214.675263903,4.60189480154816,1,979504.807987673,979504.807987673,Inf,0,0,0,1,1,64542.3703834734,64542.3703834734,Inf,0,0,0,1,1,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",1,14841.1810143066,14841.1810143066,NA,0,0,0,1,8,21117.2507977643,16006.2346232863,17142.8695640822,27668.2017481001,-14050.3209689518,-11913.037745504,0.0516439757436711,15,7200.17762677113,4447.87998639956,6476.91733059957,5738.58999219853,-993.688875179612,-3062.25848425171,1.31070718091178,8,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",10,7119.10575407769,5687.34506510289,2775.51231989379,3641.72455124102,635.752046437446,2964.16113440082,1.05747308866679,1,9565.82024980361,9565.82024980361,NA,0,0,0,1,10,6642.35437036993,5110.383732896,4350.30860678081,3422.43791159641,2761.38344934487,5369.92717695492,0.25,6,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",6,34719.5476837239,37072.7631960189,15963.6848027679,24582.7304348678,-9624.10240360743,-9923.35511280499,0.166859261089729,1,63212.7354039458,63212.7354039458,NA,0,0,0,1,1,1579850.16146093,1579850.16146093,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",9,4448505.63427303,200318.555492243,6128151.59043699,11420383.1207042,-1631784.41110927,-414920.204513132,0.367229389203649,2,518.10317373706,518.10317373706,542.050875506845,766.57569963799,-145.108948521514,-141.211313091209,0.655379032589238,3,188.27503590905,190.014803166697,35.7871510389347,0,-33.4596267990698,-32.9593251235898,0.291505961942827,12,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",11,50122.6977611371,22558.5647392612,72236.409576833,14365.7490854364,-22991.665665812,-10123.4943041036,19.0647045636532,4,5840.19158169356,4702.10040180131,4909.66432321681,1425.26329509054,291.507515046179,659.137142256655,1.33333333333333,5,5364.33106273905,5754.98062405996,3226.67720966451,4241.85504491233,-2114.54101976835,-2550.31659445093,0.170807900815027,20,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",5,16921.6829280931,16330.7179278016,12667.6417256624,11328.411488184,6300.57249991251,9161.84502015321,1.03151160068727,1,62935.6193788002,62935.6193788002,NA,0,0,0,1,2,38360.7584785068,38360.7584785068,6781.28811290287,9590.1896196267,368.853446908719,368.853446908719,1.08333333333333,2,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",22,45960.4769129977,32688.4578373527,31814.0806141788,25098.5244662278,20093.9052500397,13654.5465784613,1.63777599872237,1,63091.308065449,63091.308065449,Inf,0,0,0,1,14,80859.0385963243,35764.2126972438,101128.314731619,111101.579773148,49491.7913940079,44708.0178693853,2.82142398142585,5,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",87,20069.2789087994,16276.5857151387,18185.4847784365,19678.2254651333,1679.10064253286,1600.22071310261,1.51592818600973,5,16589.4089450274,10731.0786770936,13014.12435556,18425.2173793311,-7873.56463506057,-8037.44150857935,0.163657477218788,49,77277.4794083846,25350.9038954838,98588.0259136897,173842.295951258,-8712.34059727127,6500.96225746614,1.0145751304996,27,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",5,21841.4382340153,22764.2900051903,10033.8374301776,5986.25552209366,-1370.962477181,-3290.68365899968,0.694020031320987,1,60740.1595717987,60740.1595717987,NA,0,0,0,1,4,476437.441754214,383689.626716404,377412.36446382,844710.350431126,104982.26287683,94149.0355359665,0.799370915373067,8,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",1,19049.6165476908,19049.6165476908,NA,0,0,0,1,1,70435.6396914777,70435.6396914777,NA,0,0,0,1,3,10969.8466028316,13325.6239890231,18813.5554643787,26986.9567758953,7056.94326327439,3856.02799205183,1.65921284381654,4,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",17,18026.7199754246,12610.5714419061,17895.5281407624,21531.6858548408,-9515.80214878131,-8599.71592129561,0.191039258916091,23,28338.3337206197,33174.2404830335,17010.1677911033,23372.8729075178,-6729.41831646278,-1342.69456082021,0.162931625874039,50,36373.9849295408,34329.8679725054,25319.6594623164,30960.2860799763,9826.1241854483,7561.5193374456,1.37139861266055,41,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",3,135995.467088192,136337.922689451,19354.9316258889,27654.86399024,5126.79105971634,4157.71816696684,5.11521865650754,1,207737.971312991,207737.971312991,NA,0,0,0,1,2,103106.563146601,103106.563146601,104906.511626969,148360.211524111,-26443.9538719852,-25677.7289176345,0.708320313196257,2,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovenia","Slovenia2013",5,86457.1329590635,98032.5453895391,34633.4861727139,64797.8645355649,-22157.9740114468,-14043.2922726408,0.189158301849629,1,144163.867233692,144163.867233692,NA,0,0,0,1,4,96089.804900258,65005.7213182718,83894.4261531508,122577.730846568,26740.7879217279,24621.0619462909,1.68084937547833,2,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",7,18433.3061009234,17423.3519312576,12131.4753548209,9647.9199796645,-3320.17048658072,-7610.347083335,0.917739515321052,NA,NA,NA,NA,NA,NA,NA,NA,7,15073.1278914793,8039.42470658008,22611.2266582277,42376.3426306921,-1591.84111629288,-10831.778476983,0.260489280913382,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Sudan","Sudan2014",1,26260.5801931541,26260.5801931541,NA,0,0,0,1,1,1209.36882468473,1209.36882468473,NA,0,0,0,1,3,9567.28581352993,11377.409676403,7770.02235581657,15663.1599956418,-5852.7422897698,-6182.32665603493,0.247960721674413,2,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Sweden","Sweden2014",5,224343.455231797,202921.843716965,69422.5987902809,26966.9777659162,77505.700138784,48905.7829497852,2.95391647632984,NA,NA,NA,NA,NA,NA,NA,NA,2,243130.847159372,243130.847159372,4842.80199273304,6848.75625801052,-1506.72637676231,-1506.72637676231,0.694444444444444,5,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",5,28200.1731749576,27093.7799521449,19501.2530511078,17700.5026440975,-312.957530378049,-853.958851820067,0.674543615551692,NA,NA,NA,NA,NA,NA,NA,NA,4,8351.09150422324,7773.62371591833,7168.72836153633,15176.0196448828,-914.944556596031,-829.625744109276,3.83497612475736,8,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",1,25296.8093081718,25296.8093081718,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,30235.3771980418,13913.2451194945,24160.6830632713,35761.8583969691,553.320653065143,-5965.19685659803,1.41272363398198,1,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",9,75092.6585535218,84713.0472192992,32632.6021920444,49473.1265766682,6266.78887912465,4641.70787328326,1.51931891598912,1,85225.338849947,85225.338849947,NA,0,0,0,NA,4,126927.179278294,90563.7378415523,103438.407723389,167106.359010962,51131.8492980209,43476.3470420014,6.22544213988241,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",14,74280.7959041534,57787.4582584384,25286.8952386475,41735.3865199833,18638.5169413551,1816.13262081783,1.30488979021426,1,16510.7023595538,16510.7023595538,NA,0,0,0,1,1,69.6091211478789,69.6091211478789,NA,0,0,0,1,23,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",3,14096.2107351865,13973.6585878357,14062.68350666,20117.3816729405,6329.05864671201,1952.60004712107,2.66374017267434,1,7592.6108367076,7592.6108367076,NA,0,0,0,1,6,6124.47029688441,6163.54956629252,1493.1910758491,1822.22660080982,565.032853933985,-288.643133880109,1.00322465289387,5,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",10,51561.7781895833,47417.7372257019,23855.751809798,40886.6693079615,4936.02098533643,5321.32908791326,0.905429047470254,NA,NA,NA,NA,NA,NA,NA,NA,3,57729.6857714522,45906.3736379876,81734.3587472861,63214.7947696971,38644.2493606219,27538.1420698323,1.95090447591915,2,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",1,80003.6916209319,80003.6916209319,NA,0,0,0,1,4,21098.0642554836,20787.5271331363,9134.0334226852,16504.5115698619,-3341.22867978143,-3760.46396076275,0.243424757682158,1,90584.8250288616,90584.8250288616,NA,0,0,0,1,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Venezuela","Venezuela2010",4,86543.0349358327,93059.0944080701,42048.3055109235,75947.3136250308,22017.0322533487,22899.474615102,1.66648686327781,NA,NA,NA,NA,NA,NA,NA,NA,2,104416.960098802,104416.960098802,81373.90208775,115080.075955716,26738.0991667322,25573.3502123814,1.6876123403824,1,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",7,40036.6382381204,32509.9354967037,30258.9428439973,48635.4267442599,18324.3051500713,29101.6215878952,2.33063648630081,1,18933.8128480037,18933.8128480037,NA,0,0,0,1,20,43503.2359552485,37180.5000894602,40041.6665770843,52728.6479313864,-279.642988470792,-18.3492220825122,1.04450001092059,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",7,49285.6734073476,21186.5867480773,57310.1844341072,91572.0569204838,4895.40881016227,-8966.33275498042,1.1,3,22134.2729062855,21733.4177470208,5592.3208477802,7989.01588614142,2500.92377305012,1897.39166436059,0.431904438528201,4,50478.8316343245,16819.8595820425,62352.6631234804,110962.467994221,-12052.8151306219,-8486.57394103953,1.4,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",11,10951408.7018117,9801581.08168479,6958076.62898067,0,8440446.27475682,8184181.34893443,0.41028539107932,2,2040722.00496212,2040722.00496212,2748903.11828074,3887536.07152231,-914147.390555835,-900770.553157609,0.672553791059283,7,10626326.7546343,8375917.71283269,11629235.844564,7004002.17349499,2247466.1371775,3275734.00042184,NA,3,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
