"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Costarica","Costarica2010",4,0.320293723834252,0.21813108053775,0.485921663769368,0.266666666666667,-0.0366503432333397,-0.116515151515152,1.51959665496578,4,0.320293723834252,0.21813108053775,0.485921663769368,0.266666666666667,-0.0366503432333397,-0.116515151515152,1.51959665496578,4,0.320293723834252,0.21813108053775,0.485921663769368,0.266666666666667,-0.0366503432333397,-0.116515151515152,1.51959665496578,-7,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",20,0.0914021956253252,0.0728858706976512,0.0827657333757778,0.0709415584415584,-0.0273233392840903,-0.0306720619294488,1.400231089219,20,0.0914021956253252,0.0728858706976512,0.0827657333757778,0.0709415584415584,-0.0273233392840903,-0.0306720619294488,1.400231089219,NA,NA,NA,NA,NA,NA,NA,NA,-6,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",9,0.392035522243718,0.338089904009626,0.142422654870124,0.234127722222222,-0.00058198412741249,-0.0482021091348103,0.71426004523788,NA,NA,NA,NA,NA,NA,NA,NA,9,0.392035522243718,0.338089904009626,0.142422654870124,0.234127722222222,-0.00058198412741249,-0.0482021091348103,0.71426004523788,-9,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",34,0.146293264934223,0.13338294591236,0.115186109850871,0.163875469672571,0.00588725871031777,0.00758183778333017,0.861330938277018,34,0.146293264934223,0.13338294591236,0.115186109850871,0.163875469672571,0.00588725871031777,0.00758183778333017,0.861330938277018,34,0.146293264934223,0.13338294591236,0.115186109850871,0.163875469672571,0.00588725871031777,0.00758183778333017,0.861330938277018,-66,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",8,0.285240109509818,0.199314566784848,0.165157608777446,0.235997718696296,-0.0417956350058336,-0.0405872356812015,0.960728934224167,8,0.285240109509818,0.199314566784848,0.165157608777446,0.235997718696296,-0.0417956350058336,-0.0405872356812015,0.960728934224167,8,0.285240109509818,0.199314566784848,0.165157608777446,0.235997718696296,-0.0417956350058336,-0.0405872356812015,0.960728934224167,-15,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",158,0.440269007185722,0.440223683416406,0.235548380617274,0.294570135746606,-0.016553380127523,0.0453659845357967,3.07873345410204,158,0.440269007185722,0.440223683416406,0.235548380617274,0.294570135746606,-0.016553380127523,0.0453659845357967,3.07873345410204,158,0.440269007185722,0.440223683416406,0.235548380617274,0.294570135746606,-0.016553380127523,0.0453659845357967,3.07873345410204,-313,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",15,0.460041911664831,0.542624941852816,0.256922263761267,0.254450095928469,-0.293863837536159,-0.0818917479563303,1.04839712995136,15,0.460041911664831,0.542624941852816,0.256922263761267,0.254450095928469,-0.293863837536159,-0.0818917479563303,1.04839712995136,15,0.460041911664831,0.542624941852816,0.256922263761267,0.254450095928469,-0.293863837536159,-0.0818917479563303,1.04839712995136,-28,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",5,0.105265284410978,0.069222873576623,0.0968919740525246,0.175614754098361,-0.0449900046811835,-0.0364684751212353,0.904905452282673,NA,NA,NA,NA,NA,NA,NA,NA,5,0.105265284410978,0.069222873576623,0.0968919740525246,0.175614754098361,-0.0449900046811835,-0.0364684751212353,0.904905452282673,-4,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",4,0.199953279664144,0.160710935299125,0.190272381599201,0,0.146251759065995,0.131893716492204,0.179509150565637,4,0.199953279664144,0.160710935299125,0.190272381599201,0,0.146251759065995,0.131893716492204,0.179509150565637,4,0.199953279664144,0.160710935299125,0.190272381599201,0,0.146251759065995,0.131893716492204,0.179509150565637,-2,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",15,0.309492024054984,0.375,0.237720141639192,0.453333333333333,-0.116379483387419,-0.12398833611911,1.05124657075379,15,0.309492024054984,0.375,0.237720141639192,0.453333333333333,-0.116379483387419,-0.12398833611911,1.05124657075379,15,0.309492024054984,0.375,0.237720141639192,0.453333333333333,-0.116379483387419,-0.12398833611911,1.05124657075379,-30,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",21,0.278811519388416,0.261477917397776,0.201344386042071,0.146428571428571,-0.0815223232641463,-0.0656630682796461,0.953973040988702,21,0.278811519388416,0.261477917397776,0.201344386042071,0.146428571428571,-0.0815223232641463,-0.0656630682796461,0.953973040988702,21,0.278811519388416,0.261477917397776,0.201344386042071,0.146428571428571,-0.0815223232641463,-0.0656630682796461,0.953973040988702,-41,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",8,0.300023237819574,0.201803270001077,0.277058325230407,0.579888311688312,0.133399538115397,0.0723768567675248,0.0150611411018957,8,0.300023237819574,0.201803270001077,0.277058325230407,0.579888311688312,0.133399538115397,0.0723768567675248,0.0150611411018957,8,0.300023237819574,0.201803270001077,0.277058325230407,0.579888311688312,0.133399538115397,0.0723768567675248,0.0150611411018957,-16,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",229,0.5447063546295,0.578646999858052,0.192223618706609,0.186666666666667,0.0313156531025842,0.0217741199021217,0.773568384565384,229,0.5447063546295,0.578646999858052,0.192223618706609,0.186666666666667,0.0313156531025842,0.0217741199021217,0.773568384565384,229,0.5447063546295,0.578646999858052,0.192223618706609,0.186666666666667,0.0313156531025842,0.0217741199021217,0.773568384565384,-456,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",112,0.464876292951457,0.48025270252832,0.236104501252837,0.271560283687944,-0.0321089471500529,-0.018859014548903,1.24090713171238,112,0.464876292951457,0.48025270252832,0.236104501252837,0.271560283687944,-0.0321089471500529,-0.018859014548903,1.24090713171238,112,0.464876292951457,0.48025270252832,0.236104501252837,0.271560283687944,-0.0321089471500529,-0.018859014548903,1.24090713171238,-219,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",8,0.394626787173133,0.402718905292044,0.0856132168604257,0.111111111111111,0.0141414113025698,0.00579774575977849,0.242606046385332,8,0.394626787173133,0.402718905292044,0.0856132168604257,0.111111111111111,0.0141414113025698,0.00579774575977849,0.242606046385332,8,0.394626787173133,0.402718905292044,0.0856132168604257,0.111111111111111,0.0141414113025698,0.00579774575977849,0.242606046385332,-16,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",50,0.274750482133523,0.194096638929041,0.20394063561076,0.370512820512821,0.0326307696491464,0.0719280768667274,0.0573341836734694,50,0.274750482133523,0.194096638929041,0.20394063561076,0.370512820512821,0.0326307696491464,0.0719280768667274,0.0573341836734694,50,0.274750482133523,0.194096638929041,0.20394063561076,0.370512820512821,0.0326307696491464,0.0719280768667274,0.0573341836734694,-99,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",4,0.534927591985808,0.534336416382264,0.0160181790392429,0.00627683839611914,-0.00254378488317319,-0.00240961399338362,4.79152020439729,4,0.534927591985808,0.534336416382264,0.0160181790392429,0.00627683839611914,-0.00254378488317319,-0.00240961399338362,4.79152020439729,4,0.534927591985808,0.534336416382264,0.0160181790392429,0.00627683839611914,-0.00254378488317319,-0.00240961399338362,4.79152020439729,-7,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",7,0.203524286050564,0.104992596225003,0.201823114423029,0.335064935064935,-0.13932517039816,-0.141174984591591,0.989741582714292,7,0.203524286050564,0.104992596225003,0.201823114423029,0.335064935064935,-0.13932517039816,-0.141174984591591,0.989741582714292,7,0.203524286050564,0.104992596225003,0.201823114423029,0.335064935064935,-0.13932517039816,-0.141174984591591,0.989741582714292,-14,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",19,0.451663075457615,0.2,0.798393791952739,0.35,0.50902839658081,0.510428322005891,0.227085050196466,19,0.451663075457615,0.2,0.798393791952739,0.35,0.50902839658081,0.510428322005891,0.227085050196466,19,0.451663075457615,0.2,0.798393791952739,0.35,0.50902839658081,0.510428322005891,0.227085050196466,-36,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",8,0.262433341043232,0.26002315924677,0.118863721977185,0.110714285714286,-0.0162592901166204,0.00575702732738869,0.640354810859717,8,0.262433341043232,0.26002315924677,0.118863721977185,0.110714285714286,-0.0162592901166204,0.00575702732738869,0.640354810859717,8,0.262433341043232,0.26002315924677,0.118863721977185,0.110714285714286,-0.0162592901166204,0.00575702732738869,0.640354810859717,-16,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mali","Mali2010",9,0.127357223910109,0.121058280166168,0.124680475997777,0.241666666666667,-0.00531593814239834,-0.0068652331902498,1.02713477394492,9,0.127357223910109,0.121058280166168,0.124680475997777,0.241666666666667,-0.00531593814239834,-0.0068652331902498,1.02713477394492,9,0.127357223910109,0.121058280166168,0.124680475997777,0.241666666666667,-0.00531593814239834,-0.0068652331902498,1.02713477394492,-18,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",4,0.327298958493733,0.31729129803616,0.230299665417441,0.312745098039216,0.105682514699623,0.136314970432618,0.559135205636282,4,0.327298958493733,0.31729129803616,0.230299665417441,0.312745098039216,0.105682514699623,0.136314970432618,0.559135205636282,4,0.327298958493733,0.31729129803616,0.230299665417441,0.312745098039216,0.105682514699623,0.136314970432618,0.559135205636282,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",113,0.382627146969364,0.371976603215233,0.211504075442537,0.388888888888889,0.0311133623854507,-0.00289679991744893,0.433594268310279,113,0.382627146969364,0.371976603215233,0.211504075442537,0.388888888888889,0.0311133623854507,-0.00289679991744893,0.433594268310279,113,0.382627146969364,0.371976603215233,0.211504075442537,0.388888888888889,0.0311133623854507,-0.00289679991744893,0.433594268310279,-222,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",6,0.471076681042277,0.485023974889261,0.0819850600160276,0.119826658523107,0.0317999065377575,0.124665025113899,0.593868984639839,6,0.471076681042277,0.485023974889261,0.0819850600160276,0.119826658523107,0.0317999065377575,0.124665025113899,0.593868984639839,6,0.471076681042277,0.485023974889261,0.0819850600160276,0.119826658523107,0.0317999065377575,0.124665025113899,0.593868984639839,-10,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",31,0.263336080997894,0.213978717298691,0.226878169714139,0.282088625694895,0.0180128230843901,0.017406301165894,1.01639463585207,31,0.263336080997894,0.213978717298691,0.226878169714139,0.282088625694895,0.0180128230843901,0.017406301165894,1.01639463585207,31,0.263336080997894,0.213978717298691,0.226878169714139,0.282088625694895,0.0180128230843901,0.017406301165894,1.01639463585207,-61,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,24,0.146468057158981,0.22002863606405,0.125531450679202,0.21,-0.104852741237844,-0.0357790423557803,1.04313555145816,24,0.146468057158981,0.22002863606405,0.125531450679202,0.21,-0.104852741237844,-0.0357790423557803,1.04313555145816,-1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",13,0.44072754411033,0.52766348613501,0.117501442080149,0.25,0.0200397456950235,0.0460032798845125,0.470041448221007,13,0.44072754411033,0.52766348613501,0.117501442080149,0.25,0.0200397456950235,0.0460032798845125,0.470041448221007,13,0.44072754411033,0.52766348613501,0.117501442080149,0.25,0.0200397456950235,0.0460032798845125,0.470041448221007,-20,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",5,0.311215300034791,0.292612026326071,0.254465920056737,0.418722482435597,0.0293405531204182,0.12054145063539,1.56483301147559,5,0.311215300034791,0.292612026326071,0.254465920056737,0.418722482435597,0.0293405531204182,0.12054145063539,1.56483301147559,5,0.311215300034791,0.292612026326071,0.254465920056737,0.418722482435597,0.0293405531204182,0.12054145063539,1.56483301147559,-10,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",56,0.533139128006768,0.68144810470828,0.383413614596801,0.5,-0.105405489744178,-0.0403571826345945,1.71047787694354,56,0.533139128006768,0.68144810470828,0.383413614596801,0.5,-0.105405489744178,-0.0403571826345945,1.71047787694354,56,0.533139128006768,0.68144810470828,0.383413614596801,0.5,-0.105405489744178,-0.0403571826345945,1.71047787694354,-109,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",45,0.221559252558028,0.209108350107497,0.184361868275339,0.355555555555556,0.163075667615282,0.160971749674583,0.486319797874359,45,0.221559252558028,0.209108350107497,0.184361868275339,0.355555555555556,0.163075667615282,0.160971749674583,0.486319797874359,45,0.221559252558028,0.209108350107497,0.184361868275339,0.355555555555556,0.163075667615282,0.160971749674583,0.486319797874359,-88,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",6,0.514132001087875,0.514849958524663,0.215949569791929,0.358974358974359,-0.112220802037664,-0.091785027502178,0.758143279230493,6,0.514132001087875,0.514849958524663,0.215949569791929,0.358974358974359,-0.112220802037664,-0.091785027502178,0.758143279230493,6,0.514132001087875,0.514849958524663,0.215949569791929,0.358974358974359,-0.112220802037664,-0.091785027502178,0.758143279230493,-12,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",92,0.428624279410326,0.417872276777274,0.16063218444554,0.166666666666667,-0.0241003179615265,-0.0125941653017977,1.39030493169456,92,0.428624279410326,0.417872276777274,0.16063218444554,0.166666666666667,-0.0241003179615265,-0.0125941653017977,1.39030493169456,92,0.428624279410326,0.417872276777274,0.16063218444554,0.166666666666667,-0.0241003179615265,-0.0125941653017977,1.39030493169456,-181,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",75,0.322204323241088,0.216891737490283,0.325001006144878,0.503231905724696,0.17450415377825,0.0551393985902083,0.242878759846486,75,0.322204323241088,0.216891737490283,0.325001006144878,0.503231905724696,0.17450415377825,0.0551393985902083,0.242878759846486,75,0.322204323241088,0.216891737490283,0.325001006144878,0.503231905724696,0.17450415377825,0.0551393985902083,0.242878759846486,-143,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",22,0.151318338364736,0.0987431496005217,0.148762871973869,0.197404919200283,0.0401539687141475,0.0321700358038161,1.89844816123857,22,0.151318338364736,0.0987431496005217,0.148762871973869,0.197404919200283,0.0401539687141475,0.0321700358038161,1.89844816123857,22,0.151318338364736,0.0987431496005217,0.148762871973869,0.197404919200283,0.0401539687141475,0.0321700358038161,1.89844816123857,-44,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",6,0.263704561719388,0.138054801100285,0.231647903225054,0.384223531202792,-0.0285246648481159,-0.0277924171560689,4.24403028149328,6,0.263704561719388,0.138054801100285,0.231647903225054,0.384223531202792,-0.0285246648481159,-0.0277924171560689,4.24403028149328,6,0.263704561719388,0.138054801100285,0.231647903225054,0.384223531202792,-0.0285246648481159,-0.0277924171560689,4.24403028149328,-7,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",14,0.249053338841059,0.281468060047364,0.198574643457267,0.416666666666667,0.0414202200107666,0.0361598947252742,0.644529731300716,14,0.249053338841059,0.281468060047364,0.198574643457267,0.416666666666667,0.0414202200107666,0.0361598947252742,0.644529731300716,NA,NA,NA,NA,NA,NA,NA,NA,-14,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",NA,NA,NA,NA,NA,NA,NA,NA,11,0.312021509642749,0.329241424057466,0.107622694393927,0.0711749188311688,-0.0063526432295322,0.0597293487503096,1.77284977888967,11,0.312021509642749,0.329241424057466,0.107622694393927,0.0711749188311688,-0.0063526432295322,0.0597293487503096,1.77284977888967,-10,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",98,0.339533011026957,0.337933788454354,0.209664356003929,0.405555555555556,0.00280793163040151,0.0492957817379268,0.971500135183479,98,0.339533011026957,0.337933788454354,0.209664356003929,0.405555555555556,0.00280793163040151,0.0492957817379268,0.971500135183479,98,0.339533011026957,0.337933788454354,0.209664356003929,0.405555555555556,0.00280793163040151,0.0492957817379268,0.971500135183479,-196,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,7,0.470824678463261,0.46846004802616,0.0954324786211078,0.112146667544784,0.00809383045777843,0.00717897928402131,2.14999993046125,7,0.470824678463261,0.46846004802616,0.0954324786211078,0.112146667544784,0.00809383045777843,0.00717897928402131,2.14999993046125,-7,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",7,0.420072235599214,0.3877318828921,0.265880547322497,0.451428571428571,-0.149482241440025,-0.0922952377661698,1.45958499505155,7,0.420072235599214,0.3877318828921,0.265880547322497,0.451428571428571,-0.149482241440025,-0.0922952377661698,1.45958499505155,7,0.420072235599214,0.3877318828921,0.265880547322497,0.451428571428571,-0.149482241440025,-0.0922952377661698,1.45958499505155,-14,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",18,0.277107284290853,0.222829843002119,0.205820790439151,0.311688311688311,-0.0414065429837104,-0.0750924748017589,1.02838883225362,18,0.277107284290853,0.222829843002119,0.205820790439151,0.311688311688311,-0.0414065429837104,-0.0750924748017589,1.02838883225362,18,0.277107284290853,0.222829843002119,0.205820790439151,0.311688311688311,-0.0414065429837104,-0.0750924748017589,1.02838883225362,-34,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",6,0.347860301004562,0.347114807827449,0.136299069131961,0.228246753246753,0.00709158938611728,0.0170424798293785,1.372884192752,6,0.347860301004562,0.347114807827449,0.136299069131961,0.228246753246753,0.00709158938611728,0.0170424798293785,1.372884192752,6,0.347860301004562,0.347114807827449,0.136299069131961,0.228246753246753,0.00709158938611728,0.0170424798293785,1.372884192752,-10,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",62,0.357804316789639,0.313067227916456,0.251733386344909,0.336477987421384,0.0891074035600469,0.0802782291273368,1.50214904995001,62,0.357804316789639,0.313067227916456,0.251733386344909,0.336477987421384,0.0891074035600469,0.0802782291273368,1.50214904995001,62,0.357804316789639,0.313067227916456,0.251733386344909,0.336477987421384,0.0891074035600469,0.0802782291273368,1.50214904995001,-104,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",52,0.328916764177687,0.375575404009495,0.165574692137884,0.270833333333333,-0.151463746075937,-0.180789056769008,0.882612405169888,52,0.328916764177687,0.375575404009495,0.165574692137884,0.270833333333333,-0.151463746075937,-0.180789056769008,0.882612405169888,52,0.328916764177687,0.375575404009495,0.165574692137884,0.270833333333333,-0.151463746075937,-0.180789056769008,0.882612405169888,-99,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",6,0.138835309703531,0.143578892777051,0.0927477981742144,0.080497512437811,-0.0183680829834185,-0.0171030995258449,2.3341966381117,6,0.138835309703531,0.143578892777051,0.0927477981742144,0.080497512437811,-0.0183680829834185,-0.0171030995258449,2.3341966381117,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",92,0.0674254111140859,0.0793044380146877,0.044887182232005,0.077,-0.0119233847531369,-0.00185903870106568,1.01781407372872,92,0.0674254111140859,0.0793044380146877,0.044887182232005,0.077,-0.0119233847531369,-0.00185903870106568,1.01781407372872,92,0.0674254111140859,0.0793044380146877,0.044887182232005,0.077,-0.0119233847531369,-0.00185903870106568,1.01781407372872,-168,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",37,0.322284905469379,0.303521419008214,0.216341997789854,0.261904761904762,0.0432429118532114,0.0570016666896403,0.880724588512313,37,0.322284905469379,0.303521419008214,0.216341997789854,0.261904761904762,0.0432429118532114,0.0570016666896403,0.880724588512313,37,0.322284905469379,0.303521419008214,0.216341997789854,0.261904761904762,0.0432429118532114,0.0570016666896403,0.880724588512313,-74,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",101,0.3557247131218,0.301365953257417,0.243756589160974,0.416666666666667,0.00462530629228011,0.0405859377231945,0.149644101742058,101,0.3557247131218,0.301365953257417,0.243756589160974,0.416666666666667,0.00462530629228011,0.0405859377231945,0.149644101742058,101,0.3557247131218,0.301365953257417,0.243756589160974,0.416666666666667,0.00462530629228011,0.0405859377231945,0.149644101742058,-200,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",9,0.281163018057272,0.23214389759631,0.182325568564946,0.277777777777778,0.0166593415320805,-0.00419203272922689,4.28264234568253,9,0.281163018057272,0.23214389759631,0.182325568564946,0.277777777777778,0.0166593415320805,-0.00419203272922689,4.28264234568253,9,0.281163018057272,0.23214389759631,0.182325568564946,0.277777777777778,0.0166593415320805,-0.00419203272922689,4.28264234568253,-18,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",NA,NA,NA,NA,NA,NA,NA,NA,2,0.0694067296586594,0.0694067296586594,0.347380236154344,0,0.0115437039880433,0.132264957264957,1,2,0.0694067296586594,0.0694067296586594,0.347380236154344,0,0.0115437039880433,0.132264957264957,1,4,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",18,0.22205156170541,0.210361733037567,0.122704114668243,0.18,0.0650726776647098,0.0511889425004131,1.81672085159529,18,0.22205156170541,0.210361733037567,0.122704114668243,0.18,0.0650726776647098,0.0511889425004131,1.81672085159529,18,0.22205156170541,0.210361733037567,0.122704114668243,0.18,0.0650726776647098,0.0511889425004131,1.81672085159529,-35,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
