"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Fyrom","Fyrom2013",3,5831.96491932925,5911.11720042786,477.201217318995,0,-394.277617599972,-387.518795985627,0.145358952293293,1,4774.52461585699,4774.52461585699,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",20,11767.4656818569,8448.2660527128,10495.4019595616,17557.9277091433,2186.5624827056,2345.3338267198,0.315346889913901,13,4437.10499870134,4593.20659662113,1920.66026902827,1730.67500971143,-377.838702202695,-313.686702101328,0.444153763511535,6,3732.05296654284,3145.38018756858,2769.38251769635,4615.13335923049,2541.21612477461,2070.5096682647,1.28195746709529,22,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",27,12492.5773833335,8215.9932390974,9704.76932866283,11502.3014838495,-4250.16273458275,-5345.54103534182,0.824686019862755,261,8318.06101203891,4867.71780610518,8230.1931372602,6512.46157184028,-323.796511409561,-95.2237171308875,0.864008799805749,97,10261.5974872486,5673.55375231973,11734.8988666003,10620.0249256724,-2820.74591571773,-4141.60292210487,0.686647176337606,179,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",11,676.763174218805,259.651960446932,1441.08484256556,797.662577292308,1109.54681721538,-68.5826852443149,6.18922856074375,1,8058.71975886119,8058.71975886119,Inf,9.09494701772928e-13,0,0,1,85,1580.3435004158,1472.83567128049,1172.74181852456,1288.39378483443,-64.328910239856,291.441966456119,0.941904599821211,105,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",8,19417.3862066077,16833.3183698215,15813.6873033405,24065.695929799,-10396.4477589655,-10709.1356327845,0.0770621468926554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",9,15291.4651832621,10765.4102887823,13151.0885873916,19404.5401254432,2191.03210935686,2402.68533655762,2.47323084622622,7,19032.284197981,11615.1013329244,27150.6711595082,41067.1551325226,660.773104591566,-3903.48077884659,0.516569294744142,11,30689.0946550418,14095.205155827,34238.8351891375,42392.2548382123,-14160.2040751291,-14079.4436565326,1.66334864235927,11,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Madagascar","Madagascar2013",23,7422.93226623822,1693.39192889174,10826.9546454761,7331.31345770892,-2773.25204868976,-190.626152538062,0.35815458429895,16,515.64439025524,497.634647753156,744.079761647285,688.185590493297,-235.717640455937,-178.81890369639,0.211981354528306,2,190.334336601509,190.33433660151,73.6797298265339,104.19887319267,-13.0248591490837,-13.0248591490837,0.8,24,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",11,9022.31721805746,8502.57850257044,4237.23704897754,8211.0940189802,-1929.24907835994,-363.573916494885,2.85652385706493,5,1384.83367906873,1315.45566107879,468.242440518152,0,285.815907482564,298.952306407211,1,15,9081.63018163046,3000.71963730759,10157.6646493636,20747.2084530735,1874.18677597717,4963.97075058802,1.03523873512012,9,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",7,10761.7454078088,8511.93310051319,7986.37602685387,9553.71563834598,2327.41307801197,-123.437484848437,1.60780390652588,1,12567.3501026621,12567.3501026621,NA,0,0,0,1,7,9721.18353473514,12644.8240179124,5854.96287712274,10006.1739721413,2576.54226230782,3014.12736701073,2.95317621095016,8,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",3,2494.3364464429,2196.58428289058,3312.62184092694,3088.76585805918,2256.55467527448,1690.73681281402,1.87580793593654,NA,NA,NA,NA,NA,NA,NA,NA,4,12147.7778111573,13980.422685025,11442.2727826033,19095.6493817292,1476.17633858861,-1418.82122017225,1.09035680779085,2,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",3,16112.2268776773,16745.1639402108,5908.79984117407,5525.4565864876,-3082.84072408165,-4500.02319434751,0.190586234470721,1,11746.7114097922,11746.7114097922,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,8,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,1,12110.4037076741,12110.4037076741,NA,1.81898940354586e-12,0,0,1,5,4819.55715204427,3759.2846118651,2584.51854625927,5370.91740064173,-1079.40335799083,-824.734668957788,0.855570325495519,2,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",4,12423.1842776697,12105.1196046834,8794.63099542997,10383.2550191132,3045.13528796205,8718.95724846539,0.875,8,4081.55979151607,4035.75269195663,2433.27508015745,2884.89195700327,-90.6512021324459,37.0744173387645,0.984481336670855,4,1596.83181696396,1345.09470872095,924.813269881024,1824.23735060144,-219.634367014332,-212.354236824024,0.325189015021264,1,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",5,-500.565518761046,160.786633890988,1880.86294019161,2672.51652655167,1701.32137950464,1570.77193290105,1.58907364743256,1,195.15612433015,195.15612433015,NA,0,0,0,1,8,193.127279858342,167.051036964807,176.072075191573,122.512496561382,150.369085447392,138.159674682902,0.898144684503498,33,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",6,19823.1823436802,14580.4284602991,16719.59516145,27426.2683328934,11597.6265913692,19527.8327718976,10.8109850218172,1,9854.67764034032,9854.67764034032,NA,0,0,0,1,15,7149.86003401236,6546.87859900217,5159.16851132117,7160.25131581201,2233.45909843353,3401.37536299009,4.13900357249942,145,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",23,22678.0982733121,20237.1298074337,18869.508342795,25266.7695168883,2117.22415203982,733.356674701057,3.84922968509372,14,6873.23904089423,6380.9571478692,4727.21823232947,2913.23930514702,-503.99797098135,-119.484319721231,0.963287496968204,3,3346.52440870315,3543.8207184672,4086.92340033188,5623.27696958461,-2468.40798332801,-3147.42109247078,0.473045309639045,12,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,5457.43795815113,5457.43795815113,Inf,0,0,0,1,3,4521.48403414477,3520.80784933019,4791.40063382434,7958.76368897041,2272.92612065254,2506.17678678207,2.61908831018328,10,6925.48001043662,6596.30681630535,6061.27188839206,9622.44712660341,-1730.32824194268,-1988.6611657359,0.958386549630727,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",3,12121.4618742745,10870.2713614265,6179.3680241414,3481.71099911749,4968.48416212269,2940.85607513637,12.5846198922957,1,58842.1488917561,58842.1488917561,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,1,700.738696697217,700.738696697217,NA,0,0,0,1,10,1526.94748773056,1353.97501930404,574.164304816814,1172.99943956189,-45.6285190320835,-203.750084427719,0.992263968519529,3,"2011","South Asia","Sri Lanka","Lower middle income"
"Tajikistan","Tajikistan2013",NA,NA,NA,NA,NA,NA,NA,NA,2,325.255310363495,325.255310363495,451.000899853416,637.811589215171,-130.879377216753,-184.36741250751,0.769643109507748,6,43730.4531467336,1691.48374938072,92168.3712303386,78778.9398776232,17827.9031131917,7670.63979044182,5.54292545908947,5,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",2,4148.87398360614,4148.87398360614,659.938561210913,933.29406359746,-15.3998017032637,-15.3956358613915,0.967493279357305,1,84.0887632038361,84.0887632038361,NA,0,0,0,1,1,528.557940138399,528.557940138399,NA,0,0,0,1,33,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",9,13015.3275067935,13515.7149818186,2288.398166532,1902.02664565737,316.300626286868,1775.77194042882,0.633756547727037,1,4778.7064998006,4778.7064998006,NA,0,0,0,1,1,3409.01355399788,3409.01355399788,Inf,0,0,0,1,7,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",7,27415.0303999267,23402.9007442358,18342.5914612845,19967.3147312698,-10113.7678332269,-12125.6673646711,0.297222486590308,1,-1926.24860861461,-1926.24860861461,NA,0,0,0,1,17,11933.6508768232,13200.5599202602,5872.5409366708,8480.46700764658,757.777444677079,484.361267514616,1.80282401327552,144,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",4,20550.2726204808,11589.6624939607,20847.4405967901,42123.4306878573,5533.71691882116,5018.71406315968,NA,1,37633.1193064819,37633.1193064819,NA,0,0,0,1,4,1413.53029475813,1359.76591740968,531.904622938746,1265.11438208286,186.917816667623,181.40580811529,1.63586244541485,34,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uruguay","Uruguay2010",17,19237.7793835464,20073.2741611824,11939.6760141556,15793.8089284303,-3211.49786035992,-4443.82624211938,1.04840053446332,7,14950.5921099227,15349.4589311259,2420.05298850426,2779.04127349397,-601.355670733005,-193.631657307532,0.567899749983652,1,210253.611495341,210253.611495341,NA,0,0,0,1,19,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",3,3272.16000317124,3288.34942086141,250.165173094701,271.170520933108,37.4311807609066,114.007417323786,20.9720186089872,NA,NA,NA,NA,NA,NA,NA,NA,13,6889.70897135787,3369.68910485972,7998.75172335458,8681.72423831429,5007.53841010598,4364.70696324021,0.909326002835165,8,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",35,8358.72797561863,5463.19402892782,9049.92040394114,13193.3833147952,-3956.35925685392,-2107.2224572512,0.12490140933087,25,5102.85152350023,3280.22950699642,6919.9488766973,6574.0259031436,-1429.99419099052,-1492.97606826792,1.2,23,4282.69496013854,4901.25952243541,4474.97131960585,4510.1355329573,71.5463553120645,-48.7997458257826,1.08611966218922,16,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Yemen","Yemen2013",1,2102.7959270803,2102.7959270803,NA,0,0,0,1,2,4072.69502678337,4072.69502678337,3900.89609784216,5516.70016697667,-1225.93337043926,-1225.93337043926,0.692307692307692,2,3761.07090742587,3761.07090742587,1296.51409892812,1833.54782251207,107.39693090207,111.801696494639,1.1594969493132,0,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
