"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Guatemala","Guatemala2010",2,0.478113985852404,0.478113985852404,0.205614672318241,0.290783058215356,0.0661292027448842,0.0900042799238005,0.745963322897418,1,0.215568862275449,0.215568862275449,NA,0,0,0,1,2,0.60606114469122,0.60606114469122,0.132259061810441,0.187042558959068,-0.00850327258406067,-0.00850193449813943,1.09108418470553,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",39,0.23191684634499,0.192417741691398,0.194785605521758,0.278056729257063,0.0072977846705101,-0.00428709547338008,0.882964469669524,27,0.343035602450008,0.372501760607883,0.248674509851591,0.480601503759398,-0.0488941506640114,0.00499570055134537,1.23105164809918,9,0.296731580805348,0.269756721361962,0.242237052238871,0.317501290655653,-0.0232318925189292,-0.039362074264265,0.647936007971157,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",4,0.432760714317243,0.482320673430168,0.253880041034575,0.497009351971184,-0.0107428027482937,-0.0179389192184051,0.737623109587094,NA,NA,NA,NA,NA,NA,NA,NA,6,0.313395225367607,0.276421119992524,0.505512372400542,0.526663776702688,-0.0122596022416152,0.00718291202154672,1.12541935370674,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",2,0.17802649774912,0.17802649774912,0.135688282934587,0.191892209981211,-0.0029796927015716,-0.0029796927015716,1,4,0.460257078911111,0.543249044404091,0.343295369610464,0.194797953494072,0.0111783142000538,0.00846752907832166,0.957358036036782,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",1,0.892857142857143,0.892857142857143,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.170553835231672,0.170553835231672,0.253959433022975,0.359152874473673,0.133417192552466,0.119717624824558,0.512810200413428,2,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",7,0.498504870896746,0.4666148922794,0.252699456568884,0.488948377820181,0.0294331991875036,0.00351107298008014,0.974493996501155,9,0.423225728397563,0.462519797898442,0.233823441845147,0.485799019048705,-0.0396954443946218,-0.0329716607535573,0.0595175123168454,1,0.541666666666667,0.541666666666667,NA,0,0,0,1,8,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",1,0.509554140127389,0.509554140127389,NA,0,0,0,1,2,0.270962777285751,0.270962777285751,0.336383889022749,0.475718658019778,0.190287463207911,0.190287463207911,0.555555555555556,1,0.0488798370672098,0.0488798370672098,NA,-6.93889390390723e-18,0,0,1,2,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.23343211614195,0.169989689720587,0.268603322101411,0.388158751362951,-0.0237592958230048,-0.0149944072895914,1.0579908700061,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",1,0.013840830449827,0.013840830449827,NA,0,0,0,NA,2,-0.428004656086808,-0.428004656086808,1.63245639607265,2.30864197530864,-0.303553047985073,-0.314814814814815,0.708178098876313,4,0.374332051737632,0.3924040983327,0.0887363466741705,0.101449275362319,0.0319280171579483,0.0365355821114784,0.761296553873983,0,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",4,0.510108219422866,0.501602138675915,0.0164915152894555,0.0229205835802981,-4.58296658341464e-05,-0.00156217359053072,0.962972430987403,1,0.617283950617284,0.617283950617284,NA,0,0,0,1,4,0.106041402892137,0.19886256537667,0.228155455727968,0.424776759312196,0.065615317058744,0.0720338116619862,2.5,7,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",2,0.676112363855843,0.676112363855843,0.201179667716959,0.284511014559037,0.041651734508097,0.0408456407040201,0.753455097908473,1,0.158730158730159,0.158730158730159,NA,0,0,0,1,2,0.406152660503307,0.406152660503307,0.386407097959196,0.546462158531124,0,0,1,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Tunisia","Tunisia2013",6,0.606490895113952,0.641260743814135,0.378745506880796,0.741664889457596,0.0107915906046955,0.0462934506712259,1.02667642866,4,0.467105940476384,0.357247291591742,0.255894776176334,0.490551785888573,-0.0878230271599212,-0.0695734119978386,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",1,0.857142857142857,0.857142857142857,NA,0,0,0,1,4,0.528862022032329,0.535093070244549,0.0228520768186891,0.0392435579947608,-0.0157136698793925,-0.01583699965581,1.73803887031834,NA,NA,NA,NA,NA,NA,NA,NA,2,"2009","East Asia and Pacific","Vietnam","Lower middle income"
