"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Ecuador","Ecuador2010",7,0.552901908877552,0.571031634440623,0.17979794053914,0.246272826112835,-0.0473057254572781,-0.0553235920394897,1.5,2,0.215698049436361,0.215698049436361,0.234332428771669,0.331396098872722,0.0161960499449075,0.0161960499449075,0.910958904109589,2,0.425,0.425,0.247487373415292,0.35,-0.0532608695652174,-0.0532608695652174,1.4375,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",40,0.554144156556812,0.5,0.332070353943141,0.247222222222222,0.0292192220001845,0.00242542995092444,NA,24,0.444393503324152,0.579061738808409,0.231512828223818,0.4,-0.0255228381162022,0.0367862869381696,1.2203836805613,11,0.696462288618528,0.719806796924899,0.228433337164546,0.213164059398078,-0.111345423463329,-0.0217774909552605,0.924276682778742,3,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,0.776008421068202,0.774725965930256,0.378396428750678,0.53380176470151,-0.0984192332838492,-0.0706763544952052,1.38968592212659,2,0.495360191828284,0.495360191828284,0.00862325342910425,0.0121951219512195,-0.000175485071421327,-0.000184774575018477,1.02377901688005,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,0.144293311664092,0.206870061669473,0.160585959465648,0.239259259259259,-0.000867936113297633,-0.00756007304526749,1,1,0.590909090909091,0.590909090909091,NA,0,0,0,NA,1,0.789778787878788,0.789778787878788,NA,0,0,0,1,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",3,0.490619995832439,0.342857142857143,0.293830559930206,0.529002844640175,0.0192771424782737,0.0192771424782737,1,2,0.800938212718963,0.800938212718963,0.137510361380069,0.194469018030518,0.0106074009834828,0.0106074009834828,0.901639344262295,1,0.818695216658135,0.818695216658135,NA,0,0,0,1,2,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",8,0.46627898308972,0.463212890966038,0.312362320872844,0.650538191930018,0.0209825964772769,0.0105831090474531,1.0940500806553,2,0.464211643319212,0.464211643319212,0.00589255650988791,0.00833333333333336,0.000785240224481743,0.00104166666666667,0.882158879322195,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",3,0.319381057392716,0.369507108511378,0.210355625283608,0.125151118492607,0.044289283736319,0.0502967721993791,0.861825962581384,1,0.8807,0.8807,Inf,0,2.22480312164527e-32,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",47,0.342270966184286,0.344408589374828,0.238353982969297,0.378571428571429,0.0200339238354989,0.0153533658075427,1,6,0.245413868235818,0.0511784944758876,0.338437150035252,0.628375136637393,-0.00999463718441513,-0.0387783333565761,0.994922756127584,2,0.47359546728518,0.47359546728518,0.300860262259933,0.425480663267123,0.125666518722621,0.118013653355167,0.591199847758237,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,0.372321128522084,0.354574438745175,0.156519981568204,0.25,0.0202839851260211,0.0294111111111111,0.8,5,0.553660793967097,0.214433559704329,0.704357923937996,0.723555555555555,-0.156566254483092,-0.131153716339798,2.43102773132457,1,0.5,0.5,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",5,0.550813437819846,0.261913698031912,0.415369802908609,0.602040816326531,-0.0009427279090915,-0.0193429200861839,1,6,0.493597854707069,0.492162640230261,0.299603970681573,0.288235294117647,-0.027275530553195,-0.0173261772540521,0.698669461194346,1,0.0348314469387755,0.0348314469387755,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",6,0.435826642433039,0.458847236367645,0.226420820335985,0.495098039215686,-0.0370993565501656,-0.0354190450468412,1.31022619090467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",199,0.544978542416905,0.596362908610985,0.183339071592699,0.196461538461538,0.00112406235314926,0.000358597311912499,1.05460161650668,239,0.565456854662995,0.576860134627195,0.166131510831051,0.180952380952381,0.0130486751937858,0.013564330638308,1.14285714285714,103,0.630533509292475,0.678266836679325,0.195995406712897,0.235,0.00962893966859646,0.0103033259143857,1.5,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",7,0.413993504949125,0.345943172757,0.258063322888564,0.381818181818182,0.0512203064890303,0.0496071310915935,1,2,0.6,0.6,0,0,0,0,1.28125,5,0.461110654650865,0.415596023805851,0.195968427071711,0.316666666666667,0.0311525837778638,0.0241244290538921,0.590126056309089,2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",32,0.211613493944477,0.10541562591083,0.237358784620475,0.286263736263736,0.011209595847171,-0.00187659335339918,0.900013078562916,3,0.0441208503201138,0.0383568105601917,0.0542883033992437,0.0515454545454545,0.00338484772706985,0.00543855218855219,0.785714285714286,NA,NA,NA,NA,NA,NA,NA,NA,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,0.323382220551118,0.323382220551118,0.0780697079681075,0.110407239819005,0.00183816414992143,0.00190357310032766,0.972315493830047,1,0.4375,0.4375,Inf,0,0,0,1,4,0.523454538800777,0.557161797414349,0.108495652930016,0.188235294117647,-0.000848966267347517,-0.0163982259570495,0.723915271532151,0,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",7,0.174250262027927,0.0867293744333635,0.19162048223246,0.35,-0.012198345654035,0.00303571428571429,0.857142857142857,2,0.422794117647059,0.422794117647059,0.0675910893781259,0.0955882352941176,0.0159313725490196,0.0159313725490196,0.75,1,0.333333333333333,0.333333333333333,NA,0,0,0,1,3,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",2,0.535817569379288,0.535817569379288,0.0693942559196372,0.0981382978723403,-0.0126983410437236,-0.0129129339305711,1.37616325809887,1,0.258620689655172,0.258620689655172,NA,0,0,0,1,2,0.513645881912318,0.513645881912318,0.0147313912747198,0.0208333333333334,0.000487601895744773,0.000548245614035089,0.965500233179124,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",1,0.454545454545455,0.454545454545455,NA,0,0,0,1,5,0.352717819520913,0.409266190672128,0.23056240036021,0.495555555555556,-0.00367519160232305,0.00280676328502416,1.03697526902485,1,0.1,0.1,NA,0,0,0,1,7,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,0.5,0.5,NA,0,0,0,1,1,0.307317073170732,0.307317073170732,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",1,0.261111111111111,0.261111111111111,NA,0,0,0,1,4,0.406083842543744,0.520858890247432,0.385067250664804,0.704227129337539,0.0743777022374552,0.0537066235405562,0.81030974122635,1,0.075,0.075,NA,0,0,0,1,1,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",55,0.393748699009558,0.41103477873359,0.187901565872197,0.25,0.0268585149894292,0.0262408389019108,0.839358354579873,40,0.376104668587644,0.385304325600516,0.1693647177398,0.253623188405797,-0.000268772848099802,0.0126620694586645,0.729923830096584,56,0.456505224645103,0.444883988442924,0.213024884438178,0.221282051282051,0.000736751423020295,-0.00171573789763364,0.899440717819559,9,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",4,0.408305001059155,0.442490620086249,0.205605808519281,0.164184613829773,0.00965778349119387,0.00965778349119388,1.4,2,0.542129789872978,0.542129789872978,0.0287084029669774,0.0405998128299715,-0.00645906113204092,-0.00645906113204092,1.46666666666667,1,0.515384615384615,0.515384615384615,NA,0,0,0,1,0,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,3,0.230437602594018,0.399583840025608,0.264191193772437,0.407141670863836,0.0804910653669535,0.0689546714411013,0.773275093793333,2,0.176573188743781,0.176573188743781,0.270738419310558,0.382881944444445,0.0634367985138557,0.0617878270135215,0.722313432835821,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",2,0.186613100699749,0.186613100699749,0.214489056959919,0.303333333333333,-0.0138141707006353,-0.0137878787878788,1.09673861492324,NA,NA,NA,NA,NA,NA,NA,NA,2,0.466248967586477,0.466248967586477,0.0146607207669409,0.0207333901427728,-0.00143002673747393,-0.00144910791320455,1.1295360155724,1,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",11,0.32619515474017,0.338512379726176,0.143769485109997,0.122672508214677,0.0308000527178675,0.0359331071740999,0.558400549510633,3,0.422849712395303,0.561526684661756,0.26720169393532,0.420689655172414,0.033980043173646,0.0204885057471265,0.766467649024344,2,0.333333333333333,0.333333333333333,0.117851130197758,0.166666666666667,0.000599520383693047,0.000599520383693042,0.992857142857143,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",11,0.461558283694643,0.483607751203187,0.169648694621401,0.117241379310345,-0.0154260900033814,-0.0116889791951897,1.6,1,0.761904761904762,0.761904761904762,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",2,0.28,0.28,0.311126983722081,0.44,-0.0244444444444445,-0.0244444444444445,1.125,1,0.166666666666667,0.166666666666667,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",53,0.248742235995058,0.2,0.237926357828755,0.283333333333333,-0.013461795507076,-0.00272347942856787,0.869058001743212,15,0.213976410055914,0.160249603389782,0.240509740806613,0.3875,-0.00945515901544324,-0.0378526325008393,0.820673045404677,1,0.133333333333333,0.133333333333333,NA,0,0,0,1,2,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",19,0.226856331819474,0.14595302031565,0.230110787093109,0.377856834842605,-0.0136889096184837,-0.012123129712586,1.16666666666667,6,0.211530543590095,0.209633886924289,0.104408929269039,0.116666666666667,0.00180904530724381,0.00222345459923099,1.03798798276363,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",2,0.265220721652355,0.265220721652355,0.358086126370111,0.506410256410256,0.0411874416953411,0.0422008547008547,NA,1,0.00588235294117647,0.00588235294117647,NA,0,0,0,1,1,0.2,0.2,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Peru","Peru2010",42,0.379250243202951,0.392495089888821,0.255600247227736,0.468421052631579,-0.0282967061842918,-0.0273350867967789,0.866967259755169,43,0.444474836991916,0.440574189721939,0.200145224960613,0.222222222222222,-0.0195968250016514,-0.00785437578522101,1.46273489240695,17,0.494095037464113,0.504600149758958,0.118139242482987,0.225580976615867,-0.00776004514135762,-0.00276854670669214,1.72675521235115,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,0.16,0.16,NA,0,0,0,1,7,0.697413708104305,0.659705907077084,0.179205696622748,0.142334946826681,0.071623563399755,0.0598853912113602,0.427033503927489,6,0.540210621787993,0.515584254457783,0.34380424666293,0.345217557983515,0.0511744156961091,-0.0142108625841832,0.877589182958336,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,0.386667997329481,0.52266995260197,0.329975086526006,0.47418725143795,0.0544281548730385,0.0485091120001329,0.848437213676314,5,0.349154628356177,0.356344756543405,0.159999866159764,0.245541258019139,-0.00417570215414587,0.00038393951911081,1.18308675214178,1,0.551724137931034,0.551724137931034,NA,0,0,0,1,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",21,0.54523163094305,0.671747403415365,0.259754436460112,0.438095238095238,-0.00632849696225693,-0.00960622764695409,1.64683869568797,40,0.45070219298158,0.533397353550392,0.242717812902461,0.317158732520108,0.0230169798792797,-0.00171482554729462,0.711898097030412,14,0.430101412467232,0.370566711615817,0.194618677778845,0.177521904761905,-0.0177450143196436,0.00535076225853101,0.775743778628569,1,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,0.52624530218845,0.517441022366725,0.180343641441362,0.25,0.0149915742495288,0.0104292929292929,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",5,0.368682854335691,0.341417666386421,0.0833149062661609,0.090781796966161,0.0142783897466237,0.0212859667434383,0.629947220056841,2,0.475462872655479,0.475462872655479,0.00508710627620499,0.00719425468904239,-0.00159872326423164,-0.00159872326423164,1.8,1,0.562352941176471,0.562352941176471,NA,0,0,0,1,2,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",8,0.412794860759155,0.492563571313104,0.183116467462979,0.386222910216718,0.0158277522105324,0.0136377828432331,0.753245326859204,6,0.360809618528075,0.369008745924974,0.127549656915722,0.187419730072725,-0.00217107330099144,0.0255870069707324,1.06730696068946,2,0.702414659631468,0.702414659631468,0.0179858049305189,0.0254357692629367,0.00186445646931436,0.00186445646931436,1,1,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",7,0.413288174187144,0.375,0.25040943288724,0.521425088382299,0.0262564276478503,0.0262564276478503,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",33,0.237487544381353,0.244333681934672,0.138545780038878,0.186111111111111,0.0107833732474947,-0.0029232881013356,0.772911390241075,59,0.359337480315791,0.366610681349614,0.179171709136994,0.3,0.0165832095897645,0.00476890483958128,0.974041518004613,14,0.450463226894649,0.395833333333333,0.181578081535632,0.236835748792271,-0.0103853524773743,-0.01520142556789,1.05874390511957,0,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,0.335112724873883,0.33251219291144,0.0532441146930062,0.075,-0.0178809984947355,-0.0119226026251985,1.7257667227425,4,0.379908388233838,0.389127574650553,0.0917465336509965,0.131944444444444,-0.0065873809332096,-0.00323689887922082,1.09698412236591,1,0.0123809523809524,0.0123809523809524,NA,0,0,0,1,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",5,0.401652904172564,0.394715535261631,0.107395118640415,0.166666666666667,-0.0332446645860434,-0.0203975535168196,1.91666666666667,2,0.4,0.4,0,0,0,0,1,3,0.460957600319302,0.443262411347518,0.0816458606715193,0.16038961038961,0.00427826644602173,0.00427826644602174,0.907563025210084,1,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",8,0.421536601943909,0.41912840471524,0.169652406762961,0.209982788296041,-0.00176894374018248,-0.00294779978017947,1.60225509536592,5,0.531652125946102,0.53813707581903,0.248353896829007,0.358183626373626,-0.0480030049114819,-0.0392321174881457,1.11398531871868,3,0.491221825808772,0.572649572649573,0.278145729063877,0.497862772637397,0.00806296018011345,0.00610159766203359,0.924073649754197,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",15,0.224862722964642,0.15798660107742,0.213228887382771,0.367532467532467,-0.0122503634848015,-0.0257367742016329,1.56270817694231,21,0.25645061168941,0.181988464407562,0.230404743584535,0.261244019138756,-0.0292002559654519,-0.0293847417850275,1.53532702267314,8,0.0215291516476007,0.0119948125754572,0.0217990535425164,0.021304347826087,0.00144359525247385,-0.00284691431474676,0.414758698448936,6,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",15,0.133275299554512,0.0870554875244411,0.237438669720745,0.2225,0.0387242098996645,0.0304114856055768,0.594185424577944,1,0.15,0.15,NA,0,0,0,1,2,0.0435,0.0435,0.0445477272147525,0.063,-0.0199175257731959,-0.0199175257731959,2.7196261682243,9,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,0.45,0.45,NA,0,0,0,1,3,0.0179972534171361,0.0180465942175723,0.00334458049845072,0.00440789473684211,-0.000224150735115109,0.00018483811153901,1.27323114995747,1,0.04,0.04,NA,0,0,0,1,8,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",3,0.113650793650794,0.114285714285714,0.0533361677251369,0.106666666666667,0.0111612364243943,0.0111612364243943,0.555555555555556,2,0.602083333333333,0.602083333333333,0.00294627825494402,0.00416666666666676,3.10945273631847e-05,3.10945273631849e-05,0.985294117647059,4,0.323823399698547,0.323264642000085,0.21734588250322,0.324307800324197,0.017338420727958,0.0182821074042038,0.850132372360269,0,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",1,0.676818950930626,0.676818950930626,NA,0,0,0,NA,5,0.469045532636229,0.322706945672613,0.347890476938889,0.535568016056345,0.165257932054849,0.0644535555506936,0.426330308114781,1,0.525307125307125,0.525307125307125,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",15,0.297432458444268,0.274553434987259,0.214193797877385,0.139473684210526,0.0104422259523021,0.0207718481471391,1.1794216110617,35,0.602452488022665,0.60641400050627,0.314370645831323,0.372222222222222,0.00379538702290663,0.0132168334971156,1.17828354752304,27,0.592194781674203,0.585899923869101,0.122398554617831,0.180952380952381,0.0031743583345566,-0.00134273446611137,1.29029702947866,4,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",2,0.461562903917451,0.461562903917451,0.188714861732254,0.266883116883117,-0.0221997375800069,-0.0222402597402597,1.16466484473686,1,0.64304312806372,0.64304312806372,NA,0,0,0,1,2,0.488091688520348,0.488091688520348,0.149645210684261,0.211630286493861,0.0144445099314108,0.014651327526498,0.886741881075634,6,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",7,0.459016856692123,0.384861573724008,0.239020671060294,0.212,0.00411835584794723,-0.0414006043850874,NA,4,0.782330542056639,0.722640417699675,0.13491152907886,0.217959183673469,-0.00788131441902911,-0.00646136077520991,1.04352609037233,1,0.515463917525773,0.515463917525773,NA,0,0,0,1,1,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
