"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",35,0.28341573870732,0.235740551143277,0.17697828090342,0.0727272727272726,0.0125894135796141,-0.0148121319805016,0.531599464409396,NA,NA,NA,NA,NA,NA,NA,NA,35,0.28341573870732,0.235740551143277,0.17697828090342,0.0727272727272726,0.0125894135796141,-0.0148121319805016,0.531599464409396,-31,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",118,0.157973508170291,0.130753602279625,0.0948849252777734,0.095,0.0214781619383537,-0.010654345257019,0.444907206736807,118,0.157973508170291,0.130753602279625,0.0948849252777734,0.095,0.0214781619383537,-0.010654345257019,0.444907206736807,118,0.157973508170291,0.130753602279625,0.0948849252777734,0.095,0.0214781619383537,-0.010654345257019,0.444907206736807,-229,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",98,0.286346685455679,0.247257309699398,0.166960090078947,0.16968,-0.0237105904638618,-0.0139052121289294,3.19588814657044,98,0.286346685455679,0.247257309699398,0.166960090078947,0.16968,-0.0237105904638618,-0.0139052121289294,3.19588814657044,98,0.286346685455679,0.247257309699398,0.166960090078947,0.16968,-0.0237105904638618,-0.0139052121289294,3.19588814657044,-195,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.388038012802696,0.503282926656515,0.200526524138709,0.366666666666667,-0.0541682460930857,-0.0460567906669602,0.990076079314344,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",37,0.327999949049736,0.352691186334281,0.196790401499032,0.33,0.0625453892808128,-0.00705871501340192,0.272727272727273,37,0.327999949049736,0.352691186334281,0.196790401499032,0.33,0.0625453892808128,-0.00705871501340192,0.272727272727273,37,0.327999949049736,0.352691186334281,0.196790401499032,0.33,0.0625453892808128,-0.00705871501340192,0.272727272727273,-74,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",5,0.438540968776973,0.348405257295275,0.174352942890614,0.293877551020408,0.0487862423782922,0.0479758792703923,0.986021332620157,5,0.438540968776973,0.348405257295275,0.174352942890614,0.293877551020408,0.0487862423782922,0.0479758792703923,0.986021332620157,5,0.438540968776973,0.348405257295275,0.174352942890614,0.293877551020408,0.0487862423782922,0.0479758792703923,0.986021332620157,-10,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",9,0.243321583894276,0.21573591877359,0.079232073953641,0.0931722105263158,-0.00685695487574082,-0.036300680740918,0.60077947730289,9,0.243321583894276,0.21573591877359,0.079232073953641,0.0931722105263158,-0.00685695487574082,-0.036300680740918,0.60077947730289,9,0.243321583894276,0.21573591877359,0.079232073953641,0.0931722105263158,-0.00685695487574082,-0.036300680740918,0.60077947730289,-18,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",37,0.223429100291413,0.224457346979701,0.146626437556027,0.243333333333333,0.000125630824525759,0.0012324097944201,0.857142857142857,37,0.223429100291413,0.224457346979701,0.146626437556027,0.243333333333333,0.000125630824525759,0.0012324097944201,0.857142857142857,37,0.223429100291413,0.224457346979701,0.146626437556027,0.243333333333333,0.000125630824525759,0.0012324097944201,0.857142857142857,-74,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",6,0.295647850788419,0.213112890571346,0.188922218326121,0.338850595113802,-0.12044328835585,-0.0361571098092912,9.14586096905209,NA,NA,NA,NA,NA,NA,NA,NA,6,0.295647850788419,0.213112890571346,0.188922218326121,0.338850595113802,-0.12044328835585,-0.0361571098092912,9.14586096905209,-3,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",172,0.203043562360356,0.149882824219379,0.156080052058179,0.2,0.00770635941653031,-0.0141208190187064,0.176956261957505,172,0.203043562360356,0.149882824219379,0.156080052058179,0.2,0.00770635941653031,-0.0141208190187064,0.176956261957505,172,0.203043562360356,0.149882824219379,0.156080052058179,0.2,0.00770635941653031,-0.0141208190187064,0.176956261957505,-340,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",18,0.271349359706583,0.14016712044137,0.352045209993759,0.092950483733067,0.356335503937647,0.102390174735069,0.0204401531659153,18,0.271349359706583,0.14016712044137,0.352045209993759,0.092950483733067,0.356335503937647,0.102390174735069,0.0204401531659153,18,0.271349359706583,0.14016712044137,0.352045209993759,0.092950483733067,0.356335503937647,0.102390174735069,0.0204401531659153,-36,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",3,0.572422033908891,0.509422803886795,0.204176223346325,0.392605554045483,-0.070021640649887,-0.078229971128474,3.06724294294353,NA,NA,NA,NA,NA,NA,NA,NA,3,0.572422033908891,0.509422803886795,0.204176223346325,0.392605554045483,-0.070021640649887,-0.078229971128474,3.06724294294353,1,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",12,0.48707817194487,0.379490519132853,0.272747950354627,0.499125818537374,0.0156025866566078,0.015873541974072,0.642129229382759,12,0.48707817194487,0.379490519132853,0.272747950354627,0.499125818537374,0.0156025866566078,0.015873541974072,0.642129229382759,12,0.48707817194487,0.379490519132853,0.272747950354627,0.499125818537374,0.0156025866566078,0.015873541974072,0.642129229382759,-24,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",17,0.192383296368168,0.161253309245981,0.165830590240861,0.348062015503876,-0.0581493044664882,-0.0631935022808314,0.81157951694284,17,0.192383296368168,0.161253309245981,0.165830590240861,0.348062015503876,-0.0581493044664882,-0.0631935022808314,0.81157951694284,17,0.192383296368168,0.161253309245981,0.165830590240861,0.348062015503876,-0.0581493044664882,-0.0631935022808314,0.81157951694284,-34,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",21,0.25892887977571,0.204771724035663,0.169944518192054,0.160983660902247,0.113942225031726,0.114204924314096,0.0737709654758292,21,0.25892887977571,0.204771724035663,0.169944518192054,0.160983660902247,0.113942225031726,0.114204924314096,0.0737709654758292,21,0.25892887977571,0.204771724035663,0.169944518192054,0.160983660902247,0.113942225031726,0.114204924314096,0.0737709654758292,-41,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",8,0.149491638205537,0.164801318694258,0.101517448739024,0.142857142857143,-0.124823638808197,-0.0961176947432102,0.980875746693074,NA,NA,NA,NA,NA,NA,NA,NA,8,0.149491638205537,0.164801318694258,0.101517448739024,0.142857142857143,-0.124823638808197,-0.0961176947432102,0.980875746693074,-7,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",235,0.148622763590031,0.113365997462444,0.117034259853194,0.147,-0.0315155738751335,-0.0117602440051996,1.65057097242546,235,0.148622763590031,0.113365997462444,0.117034259853194,0.147,-0.0315155738751335,-0.0117602440051996,1.65057097242546,235,0.148622763590031,0.113365997462444,0.117034259853194,0.147,-0.0315155738751335,-0.0117602440051996,1.65057097242546,-470,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",124,0.292027708326364,0.266666666666667,0.188308769014368,0.233137931034483,0.00197738994388502,0.0302755050131064,0.625729369652145,124,0.292027708326364,0.266666666666667,0.188308769014368,0.233137931034483,0.00197738994388502,0.0302755050131064,0.625729369652145,124,0.292027708326364,0.266666666666667,0.188308769014368,0.233137931034483,0.00197738994388502,0.0302755050131064,0.625729369652145,-247,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",8,0.273745236952699,0.287477143687006,0.0666253657960302,0.0814285714285715,-0.0507590524979197,-0.0595916131722206,1.07914250612084,NA,NA,NA,NA,NA,NA,NA,NA,8,0.273745236952699,0.287477143687006,0.0666253657960302,0.0814285714285715,-0.0507590524979197,-0.0595916131722206,1.07914250612084,-8,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",34,0.283220335346116,0.356314922511822,0.157800747595817,0.217142857142857,-0.121087669770573,-0.0954207075333526,2.16859791207612,34,0.283220335346116,0.356314922511822,0.157800747595817,0.217142857142857,-0.121087669770573,-0.0954207075333526,2.16859791207612,34,0.283220335346116,0.356314922511822,0.157800747595817,0.217142857142857,-0.121087669770573,-0.0954207075333526,2.16859791207612,-45,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",8,0.388113612965639,0.395735117119925,0.0872036843426712,0.138458386070024,-0.0146922513042328,-0.0116257535023775,1.06382296634942,8,0.388113612965639,0.395735117119925,0.0872036843426712,0.138458386070024,-0.0146922513042328,-0.0116257535023775,1.06382296634942,8,0.388113612965639,0.395735117119925,0.0872036843426712,0.138458386070024,-0.0146922513042328,-0.0116257535023775,1.06382296634942,-16,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",6,0.19548050725522,0.231970418101468,0.0899879362546931,0.155555555555556,0.0121856872967204,0.0122438355990988,4.59934262447706,6,0.19548050725522,0.231970418101468,0.0899879362546931,0.155555555555556,0.0121856872967204,0.0122438355990988,4.59934262447706,6,0.19548050725522,0.231970418101468,0.0899879362546931,0.155555555555556,0.0121856872967204,0.0122438355990988,4.59934262447706,-12,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",24,0.860186786945736,0.55789166708243,1.14385002322754,0.484583333333333,0.354748834149762,0.356750478386665,0.374253389377756,24,0.860186786945736,0.55789166708243,1.14385002322754,0.484583333333333,0.354748834149762,0.356750478386665,0.374253389377756,24,0.860186786945736,0.55789166708243,1.14385002322754,0.484583333333333,0.354748834149762,0.356750478386665,0.374253389377756,-48,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",9,0.235422628122433,0.254205466646975,0.0949517509644864,0.2,0.0133671553783743,-0.0397149060272322,0.351459594796124,9,0.235422628122433,0.254205466646975,0.0949517509644864,0.2,0.0133671553783743,-0.0397149060272322,0.351459594796124,9,0.235422628122433,0.254205466646975,0.0949517509644864,0.2,0.0133671553783743,-0.0397149060272322,0.351459594796124,-15,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mali","Mali2010",10,0.179531740501394,0.214338169488994,0.154410617551589,0.28,0.114374465147511,0.119576860538236,0.213333333333333,10,0.179531740501394,0.214338169488994,0.154410617551589,0.28,0.114374465147511,0.119576860538236,0.213333333333333,10,0.179531740501394,0.214338169488994,0.154410617551589,0.28,0.114374465147511,0.119576860538236,0.213333333333333,-20,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",15,0.499105645131763,0.494200739216282,0.236024258229884,0.429412403883644,-0.0804359415987613,-0.0938365302509206,1.0930183574101,15,0.499105645131763,0.494200739216282,0.236024258229884,0.429412403883644,-0.0804359415987613,-0.0938365302509206,1.0930183574101,15,0.499105645131763,0.494200739216282,0.236024258229884,0.429412403883644,-0.0804359415987613,-0.0938365302509206,1.0930183574101,-30,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",115,0.294398829320269,0.257483996401832,0.217520104588817,0.22,-0.0388964302205036,-0.0058566627142441,1.55483286735672,115,0.294398829320269,0.257483996401832,0.217520104588817,0.22,-0.0388964302205036,-0.0058566627142441,1.55483286735672,115,0.294398829320269,0.257483996401832,0.217520104588817,0.22,-0.0388964302205036,-0.0058566627142441,1.55483286735672,-230,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",8,0.442592537011621,0.44202276559113,0.25801916847508,0.299520547945205,0.0352997071552696,0.00554422533658424,0.854403959654546,NA,NA,NA,NA,NA,NA,NA,NA,8,0.442592537011621,0.44202276559113,0.25801916847508,0.299520547945205,0.0352997071552696,0.00554422533658424,0.854403959654546,-8,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",35,0.311731775256054,0.300606259921347,0.177456822430425,0.137714494341,0.0482420569072554,0.0402719010713271,0.37556771237325,35,0.311731775256054,0.300606259921347,0.177456822430425,0.137714494341,0.0482420569072554,0.0402719010713271,0.37556771237325,35,0.311731775256054,0.300606259921347,0.177456822430425,0.137714494341,0.0482420569072554,0.0402719010713271,0.37556771237325,-69,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",54,0.368463323895884,0.36,0.218920911998993,0.243713080168776,0.0412425645786029,-0.00588413883888076,0.0962371794426811,54,0.368463323895884,0.36,0.218920911998993,0.243713080168776,0.0412425645786029,-0.00588413883888076,0.0962371794426811,54,0.368463323895884,0.36,0.218920911998993,0.243713080168776,0.0412425645786029,-0.00588413883888076,0.0962371794426811,-108,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",19,0.304239033754661,0.331994496827567,0.150842864707316,0.142857142857143,-0.0185379446925171,-0.139006901474358,0.390470523080118,19,0.304239033754661,0.331994496827567,0.150842864707316,0.142857142857143,-0.0185379446925171,-0.139006901474358,0.390470523080118,19,0.304239033754661,0.331994496827567,0.150842864707316,0.142857142857143,-0.0185379446925171,-0.139006901474358,0.390470523080118,-38,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",5,0.266394083792504,0.266712539696749,0.0637796810296541,0.068308899297424,0.0408780324485592,0.067592407256114,0.425328803691602,NA,NA,NA,NA,NA,NA,NA,NA,5,0.266394083792504,0.266712539696749,0.0637796810296541,0.068308899297424,0.0408780324485592,0.067592407256114,0.425328803691602,-5,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",94,0.294936869603426,0.274865399427097,0.260837476436966,0.326,0.0120291328928191,-0.00261050161038088,1.56786551326872,94,0.294936869603426,0.274865399427097,0.260837476436966,0.326,0.0120291328928191,-0.00261050161038088,1.56786551326872,94,0.294936869603426,0.274865399427097,0.260837476436966,0.326,0.0120291328928191,-0.00261050161038088,1.56786551326872,-180,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",49,0.248070633688428,0.2,0.261221403601151,0.166666666666667,-0.061949618256527,-0.0191592272464974,5,49,0.248070633688428,0.2,0.261221403601151,0.166666666666667,-0.061949618256527,-0.0191592272464974,5,49,0.248070633688428,0.2,0.261221403601151,0.166666666666667,-0.061949618256527,-0.0191592272464974,5,-96,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",6,0.200366048463406,0.159747050510281,0.145552603200727,0.291329179594921,0.0652194543955347,0.086091465382049,0.501409903783405,NA,NA,NA,NA,NA,NA,NA,NA,6,0.200366048463406,0.159747050510281,0.145552603200727,0.291329179594921,0.0652194543955347,0.086091465382049,0.501409903783405,-6,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",91,0.218701541135444,0.216818196070233,0.128124471358717,0.161333333333333,-0.00653765449485193,0.0128590802760847,0.957387848585559,91,0.218701541135444,0.216818196070233,0.128124471358717,0.161333333333333,-0.00653765449485193,0.0128590802760847,0.957387848585559,91,0.218701541135444,0.216818196070233,0.128124471358717,0.161333333333333,-0.00653765449485193,0.0128590802760847,0.957387848585559,-179,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",87,0.229529741262606,0.242848358216324,0.159582761344999,0.127551020408163,0.0401348332264659,0.0437027175753802,0.685490427845219,87,0.229529741262606,0.242848358216324,0.159582761344999,0.127551020408163,0.0401348332264659,0.0437027175753802,0.685490427845219,87,0.229529741262606,0.242848358216324,0.159582761344999,0.127551020408163,0.0401348332264659,0.0437027175753802,0.685490427845219,-168,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",25,0.381720537256544,0.276272529602307,0.308735197924034,0.556125656565657,0.0947607099734167,0.0597348205038864,1.65828872283447,25,0.381720537256544,0.276272529602307,0.308735197924034,0.556125656565657,0.0947607099734167,0.0597348205038864,1.65828872283447,25,0.381720537256544,0.276272529602307,0.308735197924034,0.556125656565657,0.0947607099734167,0.0597348205038864,1.65828872283447,-50,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",21,0.374365929213523,0.393042996251469,0.160902083959678,0.252727272727273,-0.0135010719049547,0.0369280640676451,2.4034479533216,21,0.374365929213523,0.393042996251469,0.160902083959678,0.252727272727273,-0.0135010719049547,0.0369280640676451,2.4034479533216,21,0.374365929213523,0.393042996251469,0.160902083959678,0.252727272727273,-0.0135010719049547,0.0369280640676451,2.4034479533216,-36,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",12,0.248475016605626,0.217794343305496,0.13264367593492,0.172637362637363,0.0159770501385374,0.0126946311981809,0.795635794215199,12,0.248475016605626,0.217794343305496,0.13264367593492,0.172637362637363,0.0159770501385374,0.0126946311981809,0.795635794215199,12,0.248475016605626,0.217794343305496,0.13264367593492,0.172637362637363,0.0159770501385374,0.0126946311981809,0.795635794215199,-22,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",12,0.505271390566634,0.569252024717022,0.201741385858312,0.204545454545455,0.0246972228166912,-0.0383821072429172,0.515665589354504,NA,NA,NA,NA,NA,NA,NA,NA,12,0.505271390566634,0.569252024717022,0.201741385858312,0.204545454545455,0.0246972228166912,-0.0383821072429172,0.515665589354504,-12,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",103,0.30220112756992,0.319898577378587,0.204951819788464,0.26140350877193,0.149233453127336,0.113602769556383,0.142155740084753,103,0.30220112756992,0.319898577378587,0.204951819788464,0.26140350877193,0.149233453127336,0.113602769556383,0.142155740084753,103,0.30220112756992,0.319898577378587,0.204951819788464,0.26140350877193,0.149233453127336,0.113602769556383,0.142155740084753,-205,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",7,0.296962090485468,0.315413447922389,0.0948861190114463,0.166153846153846,-0.0163358817358454,-0.0134273965996655,1.34374995653828,NA,NA,NA,NA,NA,NA,NA,NA,7,0.296962090485468,0.315413447922389,0.0948861190114463,0.166153846153846,-0.0163358817358454,-0.0134273965996655,1.34374995653828,-7,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",8,0.271390020780177,0.278856618376131,0.176896654530778,0.241932426238403,-0.0216572446678733,-0.044879736343352,0.95805900158815,NA,NA,NA,NA,NA,NA,NA,NA,8,0.271390020780177,0.278856618376131,0.176896654530778,0.241932426238403,-0.0216572446678733,-0.044879736343352,0.95805900158815,-8,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",21,0.19591114129185,0.181886687656079,0.122648304376663,0.2,-0.0303744542207545,-0.04519781124725,0.789821618596483,21,0.19591114129185,0.181886687656079,0.122648304376663,0.2,-0.0303744542207545,-0.04519781124725,0.789821618596483,21,0.19591114129185,0.181886687656079,0.122648304376663,0.2,-0.0303744542207545,-0.04519781124725,0.789821618596483,-41,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",7,0.242891900220411,0.250902459534884,0.134879273004766,0.272415584415584,0.0415614724868849,0.0257992548409883,NA,7,0.242891900220411,0.250902459534884,0.134879273004766,0.272415584415584,0.0415614724868849,0.0257992548409883,NA,7,0.242891900220411,0.250902459534884,0.134879273004766,0.272415584415584,0.0415614724868849,0.0257992548409883,NA,-13,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",84,0.383315805939988,0.332342462548613,0.282475771508494,0.415805407662596,-0.0701471195838474,-0.0594907445978586,1.15717621260636,84,0.383315805939988,0.332342462548613,0.282475771508494,0.415805407662596,-0.0701471195838474,-0.0594907445978586,1.15717621260636,84,0.383315805939988,0.332342462548613,0.282475771508494,0.415805407662596,-0.0701471195838474,-0.0594907445978586,1.15717621260636,-168,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",78,0.284659135456943,0.218734092587484,0.206192273103923,0.252941176470588,0.098203268982073,0.0403308885891423,1.46675491795214,78,0.284659135456943,0.218734092587484,0.206192273103923,0.252941176470588,0.098203268982073,0.0403308885891423,1.46675491795214,78,0.284659135456943,0.218734092587484,0.206192273103923,0.252941176470588,0.098203268982073,0.0403308885891423,1.46675491795214,-152,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",8,0.16798107784782,0.154271579990224,0.10801252394184,0.108888888888889,-0.0163967563852053,-0.0218434353148348,2.08183382838982,8,0.16798107784782,0.154271579990224,0.10801252394184,0.108888888888889,-0.0163967563852053,-0.0218434353148348,2.08183382838982,8,0.16798107784782,0.154271579990224,0.10801252394184,0.108888888888889,-0.0163967563852053,-0.0218434353148348,2.08183382838982,-16,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",111,0.320838404868876,0.295856737025643,0.172328170040913,0.076120619396903,-0.0208424752115323,0.00652707713608589,1.49201386442256,111,0.320838404868876,0.295856737025643,0.172328170040913,0.076120619396903,-0.0208424752115323,0.00652707713608589,1.49201386442256,111,0.320838404868876,0.295856737025643,0.172328170040913,0.076120619396903,-0.0208424752115323,0.00652707713608589,1.49201386442256,-209,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",38,0.294797806412272,0.241538502946428,0.20502630593309,0.235,-0.0367083503975548,-0.0532127637361429,1.73784621300042,38,0.294797806412272,0.241538502946428,0.20502630593309,0.235,-0.0367083503975548,-0.0532127637361429,1.73784621300042,38,0.294797806412272,0.241538502946428,0.20502630593309,0.235,-0.0367083503975548,-0.0532127637361429,1.73784621300042,-76,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",4,0.0375117356337426,0.0279445819382747,0.309986865744364,0,0.0816130789764521,-0.0891773245172973,1,4,0.0375117356337426,0.0279445819382747,0.309986865744364,0,0.0816130789764521,-0.0891773245172973,1,4,0.0375117356337426,0.0279445819382747,0.309986865744364,0,0.0816130789764521,-0.0891773245172973,1,-7,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",111,0.36230430919474,0.3,0.226327232197014,0.388571428571429,-0.0381374106070251,-0.0280934515445617,0.779845780706364,111,0.36230430919474,0.3,0.226327232197014,0.388571428571429,-0.0381374106070251,-0.0280934515445617,0.779845780706364,111,0.36230430919474,0.3,0.226327232197014,0.388571428571429,-0.0381374106070251,-0.0280934515445617,0.779845780706364,-222,"2009","East Asia and Pacific","Vietnam","Lower middle income"
