"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Guatemala","Guatemala2010",5,0.504295050212672,0.540132099364592,0.198481250222706,0.407314654168531,-0.254639381192477,-0.206100345014668,2.25816195906769,5,0.504295050212672,0.540132099364592,0.198481250222706,0.407314654168531,-0.254639381192477,-0.206100345014668,2.25816195906769,-5,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",75,0.267418020984247,0.208283534916055,0.215527959024735,0.422506739992052,0.00987420261257675,0.0521880131115274,2.02663043111614,75,0.267418020984247,0.208283534916055,0.215527959024735,0.422506739992052,0.00987420261257675,0.0521880131115274,2.02663043111614,-73,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",10,0.348820966443927,0.347318775996047,0.428673729476573,0.526663776702688,0.0392106418852577,0.0595026062046808,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",NA,NA,NA,NA,NA,NA,NA,NA,6,0.405452929644725,0.481404559685937,0.314587910956203,0.569860417878414,0.0211318753526831,0.0109892919568584,0.911982750870955,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",NA,NA,NA,NA,NA,NA,NA,NA,5,0.376579318486481,0.377461145447502,0.423186906377463,0.862736660929432,0.26436000754751,0.112244233622943,0.439996054739796,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",19,0.566898003244024,0.5467508432932,0.114654201358058,0.0500493096646943,0.0503259301204232,0.0676386465307694,0.167691621440696,19,0.566898003244024,0.5467508432932,0.114654201358058,0.0500493096646943,0.0503259301204232,0.0676386465307694,0.167691621440696,-13,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",6,0.286834594239203,0.432797196676462,0.310081568737242,0.460674303060179,0.128793592057862,0.0966130446550847,0.808463362319097,6,0.286834594239203,0.432797196676462,0.310081568737242,0.460674303060179,0.128793592057862,0.0966130446550847,0.808463362319097,-6,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",9,0.23343211614195,0.169989689720587,0.268603322101411,0.388158751362951,-0.0237592958230048,-0.0149944072895914,1.0579908700061,9,0.23343211614195,0.169989689720587,0.268603322101411,0.388158751362951,-0.0237592958230048,-0.0149944072895914,1.0579908700061,-9,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,0.0307592313385272,0.314708058357523,0.84167858126321,0.187869028448738,-0.620408375443954,-0.865779031706981,0.160392611414572,7,0.0307592313385272,0.314708058357523,0.84167858126321,0.187869028448738,-0.620408375443954,-0.865779031706981,0.160392611414572,-7,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",9,0.265043336022553,0.267320480356194,0.265497217726456,0.300023567694988,0.0967396150419693,0.0237825940537013,2.80056041197885,9,0.265043336022553,0.267320480356194,0.265497217726456,0.300023567694988,0.0967396150419693,0.0237825940537013,2.80056041197885,-2,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,0.534277029270371,0.56561933810123,0.288711225934418,0.600574712643678,-0.0759778819606444,-0.168423545228835,0.501741812573885,5,0.534277029270371,0.56561933810123,0.288711225934418,0.600574712643678,-0.0759778819606444,-0.168423545228835,0.501741812573885,-5,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Tunisia","Tunisia2013",10,0.571361626531331,0.504530913854057,0.335909065271342,0.639275639275639,-0.125499270845339,-0.0718811858649351,1.16104532431307,10,0.571361626531331,0.504530913854057,0.335909065271342,0.639275639275639,-0.125499270845339,-0.0718811858649351,1.16104532431307,-10,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",5,0.589263091751846,0.540593404622896,0.147089220792554,0.0457532960244017,-0.0754301560258501,-0.0797298951889344,40,5,0.589263091751846,0.540593404622896,0.147089220792554,0.0457532960244017,-0.0754301560258501,-0.0797298951889344,40,-3,"2009","East Asia and Pacific","Vietnam","Lower middle income"
