"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Croatia","Croatia2013",7,44376.2088367351,50249.8540899242,19993.2276165213,32443.5597331855,31.9674718425814,712.011975755776,0.945652173913043,1,24029.3804380344,24029.3804380344,NA,0,0,0,1,2,17485.7800841865,17485.7800841865,10175.8963430764,14390.8906176814,552.111621705396,553.495792987747,1.08538865412221,4,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",8,60722.5576541022,45862.5313527151,45399.0102101385,55527.3875655744,-20839.5298538108,-16156.5045823108,0.657271495575226,1,43681.0370027937,43681.0370027937,NA,0,0,0,1,1,24987.8954365546,24987.8954365546,NA,0,0,0,1,10,"2013","Europe and Central Asia","Czech Republic","High income"
"Egypt","Egypt2013",1,62211.5231118353,62211.5231118353,NA,0,0,0,1,1,3247.43530904218,3247.43530904218,NA,0,0,0,1,12,5355.04933876584,7373.12719496966,3491.06750821705,4976.47327554899,-2697.62362538254,-2283.38485230968,0.0218943645771307,37,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",1,2863.78108778904,2863.78108778904,NA,0,0,0,1,3,14279.6555766248,3837.46665763732,20439.1874047898,36659.5635382228,-8372.73227942978,-8372.73227942978,0.155555555555556,1,3135.840291129,3135.840291129,NA,0,0,0,1,4,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"India","India2014",42,10237.5925873006,9592.823919241,7199.43348183545,5690.37178866596,1281.01709415151,1802.69850577225,0.486069478454956,289,7837.86518332244,5967.47897701728,6556.5570929803,5924.45699456828,-372.609085209982,945.245627397791,1.03697458509537,161,7182.01846909014,5993.370830394,5537.8499052858,6685.25497735892,1535.49204021391,1832.41968130775,0.629608372341314,228,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",1,18032.5583408355,18032.5583408355,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,353.315888847557,353.315888847557,NA,0,0,0,1,7,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,16169.2859227733,16169.2859227733,NA,0,0,0,1,1,6737.90609210083,6737.90609210083,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",7,63266.8592394055,69637.3470350267,23208.0388372166,30967.8623964818,7643.70007089926,30219.4269743876,0.850221787812614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",6,79753.7739998443,56350.1804417049,71347.8151071084,117265.990998269,-32327.0582671309,-20464.3984062618,0.57013853762263,NA,NA,NA,NA,NA,NA,NA,NA,1,24283.4789124698,24283.4789124698,NA,0,0,0,1,2,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",1,4373.72682722751,4373.72682722751,NA,0,0,0,1,4,11047.9456773654,7135.27268374915,7665.82538685471,14146.7394204566,759.417202547711,-458.147987675573,0.305561769937697,2,7844.33951539492,7844.33951539492,694.29552437551,981.882146866786,-338.339831681501,-366.966054889607,0.614591224681514,16,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",9,23856.2728702205,18981.1202889562,12889.2936642117,22736.3488289617,3238.27810631247,3787.70841175203,0.590619728894021,6,76135.7741952107,27732.0503714753,109465.910031752,109862.612639501,-2279.04774894307,-10776.1974965741,1.91052553334654,3,7281.58589686192,7576.03691937473,2294.16735761162,3612.91981061798,-160.227386294604,-238.470179271312,1,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",5,25571.2933281971,19700.362706992,14206.467023376,12233.9867663151,8557.53542426611,16798.0381424391,1.15025751212249,NA,NA,NA,NA,NA,NA,NA,NA,1,7000.95468646381,7000.95468646381,NA,0,0,0,NA,3,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",38,28555.0759851548,19456.2106728302,25618.6803912499,31996.7221430391,13169.8890828181,16422.3725670058,3.53424591129741,31,22664.2302542307,17095.894067368,16451.9972310154,17949.9195783234,74.1006192763026,59.5331414658834,0.395451102709199,29,16187.6702136873,14570.2301176383,15029.6506180223,13809.7287516663,2659.18998976207,2243.84592734151,1.18897684172716,12,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,7,10743.2264785302,14153.3585600775,6252.635472125,9518.90517671446,-659.734165775844,603.795357563707,0.974125500678633,17,3338.58679994533,2953.17428622789,2043.41663079887,886.230523425736,-161.174289339787,-364.211559836717,1.01765695066088,18,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",6,3430.78263901738,2755.95539120963,1274.34352155745,2240.88196592621,-326.206215055594,-214.001994000042,0.961947826459522,1,4263.16722466247,4263.16722466247,NA,0,0,0,1,1,2142.74373595601,2142.74373595601,NA,0,0,0,1,2,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",2,3351693.32398122,3351693.32398122,7079700.21028447,10012208.05492,5492586.97465107,4380341.02402748,5.67796081887134,NA,NA,NA,NA,NA,NA,NA,NA,3,5828.31018468102,5355.91920308724,5751.51271545778,8532.99538550024,-2585.67237332465,-1648.66991994219,0.841912434542947,16,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",3,7756054.64607946,6770817.54734343,8289240.52544488,12574758.7041803,-7077430.59378565,-4027136.03770904,0.0733332676940319,3,552380.658600034,8619.44945126185,850642.20251458,1406543.98877734,-146099.039972291,-174784.930149772,1.19670833154941,2,58486.0062781903,58486.0062781903,36860.994046597,52129.3177032513,8056.61343222174,10199.2143332448,1.8544500892362,27,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",9,27473.9094423493,19980.0123789549,24439.7763415708,32145.2059368552,10916.0463103721,6238.88940030847,1.86584100990302,9,19223.2890719109,13079.1510382507,13829.3603380071,20472.5760347113,-2151.2743052986,-3412.73977563315,0.313903069881967,3,11970.8904443311,10432.2031318747,4595.33459905312,9130.6461752404,592.468856005112,652.811383376909,1.09090909090909,4,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",3,232624.618018077,301416.309809804,180135.010318467,348772.811050604,-44359.9302202152,-50106.7590362008,0.764000394908424,1,-1425.30429096919,-1425.30429096919,NA,0,0,0,1,1,2804.5212763593,2804.5212763593,NA,0,0,0,NA,2,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",2,59347.5135708056,59347.5135708056,50050.0349359821,70781.4382037131,-3217.33810016878,-3217.33810016878,0.916666666666667,1,20581.0643392335,20581.0643392335,NA,0,0,0,1,2,16788.1929203434,16788.1929203434,15259.5988868166,21580.3317021095,7579.70671435149,8023.45665847659,4.10724067675869,14,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",6,26674.4924819252,20581.9658879796,24716.5005339201,41329.2129156373,-15453.1400691981,-10273.0893482297,0.20060804942912,1,11827.8162020015,11827.8162020015,NA,0,0,0,1,1,14409.3869753093,14409.3869753093,NA,0,0,0,1,11,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",9,28673.7974551542,23733.8006464183,19270.6082181676,19998.2264417274,-5236.09491468522,-5570.61005814799,3.06829942091536,23,13794.0856965769,16829.8108561363,6667.31302764134,9260.39603157664,1016.8642586447,19.7925644629993,1.82557947606157,7,21608.9533321362,22651.1389015365,12689.8960362775,17015.5295815114,-1717.49363927794,4.86479843541078,1.36073344692757,93,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovakia","Slovakia2013",5,65377.1227650744,71410.9023311044,45421.7712742594,24484.5534968853,-24465.6507960048,-22193.4993487527,0.300400895535035,1,13195.9400206959,13195.9400206959,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",7,78402.0030596914,77510.0204623481,14207.3618348028,19398.0492466668,7209.17146481483,9790.41600276234,1.02274871853142,1,28435.5219014723,28435.5219014723,NA,0,0,0,NA,3,99123.4292194818,104124.832444365,9092.58438263315,13204.0213050036,3888.57348687835,3684.13554987158,3.03431087893828,4,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",73,152285.835916789,148020.191477104,41242.5682623591,42512.9623100633,17532.9296865206,18942.9088926215,0.830279445783804,1,163959.224816771,163959.224816771,NA,0,0,0,1,1,121734.008349114,121734.008349114,Inf,0,0,0,NA,36,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",9,41472.3436701479,48788.2616008929,19181.1724456633,26851.6147267964,4697.33786145609,14194.9859678651,0.864745847363598,1,17080.5783278436,17080.5783278436,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",3,69010.095164903,39488.0964765996,46266.8740088682,66565.6483462679,-5560.3227853093,-16000.898216522,0.967764611412479,1,1781.77996296852,1781.77996296852,NA,0,0,0,1,9,183605.231077865,68148.0923793505,246120.160916664,205534.386411536,11926.5943934068,71362.7174567503,0.769049786821536,26,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",5,6365.22860143332,5270.04327948775,2966.89742954382,1704.05954438207,1190.0539028799,1170.58432347184,0.978910509609967,17,6808.30827212715,5539.88890822963,4719.2010053642,5171.90785229848,-3317.12830330615,-3624.23729935359,2.41163386222779,21,10058.8861744569,9013.14137105926,8198.68441130022,9421.94297520613,-3429.36776799911,-3262.07486884302,0.205884503274117,84,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",NA,NA,NA,NA,NA,NA,NA,NA,1,3779.96113157558,3779.96113157558,NA,0,0,0,1,1,4628.78501521106,4628.78501521106,NA,0,0,0,1,8,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",10,13943.0849290904,10238.5905397774,9899.50684095593,10893.4760337009,8463.81598451857,6548.17654848215,1.39620188962393,1,6105.18863262161,6105.18863262161,NA,0,0,0,1,6,5122.10923343093,5432.7645977885,1731.16240922805,1330.69197414846,624.434597697684,364.168838150815,1.11786096365995,13,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",5,15237594.9381972,15971942.5304028,11990840.0546954,18220705.7654624,3311388.63397091,3629914.0846534,0.976382372737103,2,2718780.32142824,2718780.32142824,3541913.17910414,5009021.65463708,1959310.03733162,1713612.67132321,2.53170964579532,7,14827692.8592815,7532181.48040379,12768042.7533986,18547985.9612402,2835533.93807078,2735536.00113487,3.25861894143644,4,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
