"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Belarus","Belarus2013",20,0.394083687127563,0.425385420674304,0.254873404813286,0.43347847121432,0.103117168947126,0.0101964756308677,0.516517493533621,35,0.330462880616315,0.260423035865143,0.255216145901544,0.278571428571429,0.250484366024898,0.231302619542809,1.56525349804751,26,0.360431714741552,0.31612323910194,0.224741171282472,0.26,0.070126993360654,0.126752358255655,0.0643859367475214,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",18,0.365955891355914,0.359439935113883,0.0891022600672031,0.131944444444444,-0.0134567117190967,-0.0256992050953504,0.90625,8,0.478372984773847,0.414772727272727,0.203792752637873,0.31247947454844,-0.0323687998549918,-0.0323687998549918,0.884615384615385,46,0.425383311799081,0.401040989874572,0.161497487096032,0.266666666666667,-0.0379941949728968,-0.0172368576628253,2.14527208894829,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",33,0.42012422425388,0.460050748066874,0.278764550589819,0.510555555555556,-0.0479354948776999,-0.0780004722659597,1.33655504052976,31,0.51286644553483,0.452693143354399,0.345956841663749,0.649667469368185,-0.113528174440062,-0.0354613192692109,2.58708659841803,10,0.40783604956618,0.348799254761527,0.245408239810574,0.436862965797777,-0.152824034503732,-0.179765885035268,2.63393368835049,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",32,0.429295931556566,0.368044088470058,0.280957710113547,0.342529223744292,-0.0811018257259882,-0.0875040721065564,0.503839537656779,39,0.473315538419057,0.43465905563478,0.210415551174082,0.227634558037472,-0.0298824779668621,0.00402114139020516,1.07799761131317,9,0.414952722435861,0.50075210681999,0.238435632005221,0.316923076923077,-0.11425563632725,-0.0229685431476306,0.376931854529607,0,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",8,0.591324645661048,0.728633818477156,0.332325875732686,0.635796387520525,0.00884734608882566,-0.00329986852436576,0.564991896358581,31,0.518983778333844,0.695575456338071,0.292450934730068,0.49475,-0.0827840641978737,-0.0579521333843857,0.918484320390616,2,0.0611338991041961,0.0611338991041961,0.00311046971639343,0.00439886845827438,0.00131966053748232,0.00131966053748232,0.625,7,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",10,0.423438268994406,0.405440891714907,0.288570672730225,0.333333333333333,-0.0731350043762117,-0.104212656176413,0.252581209977301,46,0.434439841671654,0.473436203052244,0.213234440813566,0.337828947368421,0.0118050226146902,0.0134612524552597,0.933685165866483,12,0.322029114728595,0.244856345176135,0.277059801304306,0.54,0.0747266890293759,0.0607531864415534,0.734925173243191,0,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",614,0.330166106772959,0.333333333333333,0.224473039703715,0.372477424420887,0.0589305078520276,0.075630142026813,0.806065689861221,213,0.347922386721337,0.35499682770948,0.197480703351961,0.29,-0.0621093738486593,-0.0898963473477204,0.604399695440276,285,0.333585964369253,0.3,0.125289922847454,0.1,-0.0322450670766222,-0.0554700965535711,0.944444444444444,16,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",34,0.386295703844339,0.376613478138371,0.278729960685612,0.526566740433127,-0.0647194811409686,0.0110287320193654,1.32152547850115,32,0.347584160672155,0.32485999225434,0.238394192451571,0.446651873123614,0.190486574393053,0.152243966222216,0.192343824893559,24,0.444733153779776,0.474807484615442,0.232117529591624,0.270154568476918,-0.0119467821260592,-0.070941632028586,0.0829794817360051,1,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",13,0.153387313480744,0.178751756561954,0.0929136809789445,0.063736263736263,-0.0659952301479439,-0.078429774265156,1.66778998900634,14,0.126557065155556,0.0165904649527462,0.164659389275191,0.324693377305983,0.0467603493138228,-0.0108760376507504,0.771779917380899,23,0.128549113754585,0.122012188461228,0.113536803518418,0.166666666666667,-0.0100376868169377,0.0147628135380168,1.30216525358378,1,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",15,0.341130531267933,0.42223399041806,0.218773806060103,0.419632276646405,0.00242295066890644,0.00968601335983777,0.705317340572851,26,0.414320440113055,0.385394025122048,0.208870678756678,0.345621128855806,-0.0450713468902416,-0.0567121833622251,0.447031188167271,13,0.458865525523931,0.484571087897679,0.206469535889793,0.170708398828722,-0.20780817469431,-0.238524889141169,0.946577873007844,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",25,0.166347176255538,0.0910712729223286,0.162697770554909,0.28988717948718,-0.123690001082082,-0.125952159331244,0.988791828677532,33,0.247605652630317,0.22294229521407,0.202144226502165,0.314814814814815,0.00604277300920928,-0.0184090938399693,1.20092109202255,25,0.211363818418805,0.162576901780657,0.169152361969726,0.318681318681319,-0.0275908344271872,0.00633506516849469,0.950200119201418,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",145,0.389442863340067,0.428571428571429,0.207338936514277,0.405872922351686,-0.00735435548840039,-0.0100201465167753,0.894532494573732,294,0.423355741455391,0.447660189217695,0.208554061263996,0.292626056543282,1.66483163772112e-05,0.00930073881938235,0.596214790060599,203,0.421004936179214,0.403315688891855,0.19577230807915,0.278777545082195,-0.0476765787373432,-0.0386945128289202,1.00316734944578,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1357,0.381312293220169,0.356599857003122,0.205789975575818,0.265957446808511,-0.0488386480204968,-0.0414650593810402,2,109,0.445897627440441,0.415173773035353,0.272371042538225,0.466666666666667,0.0543542953328341,0.0972577996745201,1.65483791141829,89,0.343471764197135,0.35941427653309,0.15108752359856,0.15,-0.0725059626774215,-0.035578637481193,0.790824692942058,5,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",162,0.347508189466233,0.321799305526143,0.20574503100624,0.3621,0.0934634562248107,0.0568321883640248,0.56080059283564,233,0.372646447138555,0.299584936690725,0.216358849629333,0.341666666666667,-0.0785813931614128,0.00159824515816271,3.61473202453811,230,0.433828380458334,0.445759324639057,0.197310915270516,0.282000449678757,-0.00658564931607805,-0.00356016671421555,0.868159885153062,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",37,0.410824175493534,0.421088118835878,0.224291995852866,0.305770302048697,-0.0284245174540883,-0.0332002681671104,1.55665196689513,107,0.461560653933442,0.4,0.26443893346887,0.354285714285714,-0.0555369669275572,-0.0514994169468291,0.512656492178529,81,0.458299715649694,0.521326397318849,0.251455178528029,0.321739130434783,-0.0173041864401693,-0.0178385162614322,0.780759547572961,3,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",99,0.124040100988572,0.060695163336706,0.152039370208694,0.2,-0.0367066431656264,-0.0778040738671837,0.910377630076991,21,0.217201641805757,0.0672214126322424,0.258714113850621,0.342857142857143,0.0200942127113768,-0.0661101161314666,1.20744636650366,29,0.179140418571885,0.165849802018426,0.16371473351824,0.12807881773399,-0.119602625393474,-0.116708244595871,0.562091451877357,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",15,0.314733442672991,0.303888591180789,0.18577481210868,0.273684210526316,0.0500017803772519,0.0528451201220796,0.434968782926825,60,0.410051720116778,0.408386553750496,0.185171552202608,0.294346030690537,0.0224428868262165,0.0139581998266433,0.618312634112462,21,0.413836512334287,0.430659477805183,0.210532814722867,0.253508771929825,-0.0451613820550821,-0.0368145976193712,1.5,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",8,0.295315917621298,0.262830674470808,0.249303027213496,0.250416666666667,0.0407073228699558,0.0411072781385281,0.75,37,0.402046463434473,0.390389407242907,0.267059370450866,0.425,-0.0240080979381711,-0.0145141498093788,0.971728681523863,14,0.29716096943287,0.219581790371639,0.274918896669601,0.375,0.0597529591971965,0.00458962594916846,0.592977731077508,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",2,0.235734857414538,0.235734857414538,0.108434222476712,0.153349148051948,0.0232670767554308,0.0233357399209486,0.768861152617855,7,0.239785916468741,0.28486221340915,0.0997599956336307,0.202898550724638,-0.0358879571471437,-0.0336219510427983,1.87203828579341,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",17,0.454157537302392,0.434285714285714,0.111929847245858,0.13,0.0501090248875794,0.0501090248875794,0.169014084507042,5,0.504201923059773,0.477571428571429,0.0575989832341412,0.0636115922605588,-0.00464513174003479,0.00113298753355152,1.25714285714286,2,0.461488791320724,0.461488791320724,0.0137945945512248,0.0195085027017801,-0.0021676114113089,-0.0021676114113089,1.28571428571429,0,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",33,0.41927711630517,0.413498324513142,0.177605070801136,0.345929824561404,0.055289984944264,0.0429585015058544,0.707603995016453,57,0.434565882922606,0.401073515647841,0.126035343294093,0.143863636363636,0.0502817504964061,0.0575629944724664,0.188207274627482,22,0.38506666337251,0.35583213003864,0.137533117491566,0.158730158730158,0.0445461668687559,-0.0109632104272347,0.522886607791437,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",108,0.175841796123713,0.181611866272674,0.135160456698658,0.234375,-0.0232679411495487,-0.0334919876391205,0.700887306670692,32,0.161667513551044,0.0973742369645805,0.153669808868115,0.260910901239335,0.0475726719893658,0.0429651086840478,0.147914960220783,60,0.168600989643921,0.143690856641444,0.125799276605691,0.149342857142857,-0.0332301263642051,-0.0325999551448756,1.33333333333333,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",20,0.242453930563579,0.160933956737325,0.19892471213158,0.343364327979713,0.0625315450823844,-0.0104629959695413,1,51,0.528085804143799,0.510620842389299,0.14432806422403,0.12,-0.131399973039361,-0.0957390927869347,0.999586767548813,21,0.386739528736161,0.375088084200839,0.218547593504467,0.3,-0.0137308682876925,-0.0202335276934266,0.571732459889558,8,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",709,0.429242451495364,0.429245365185027,0.256841717743356,0.35959595959596,0.0814755697991052,0.0192409608005536,0.775241412241242,273,0.512365253692069,0.5,0.256923478509101,0.298245614035088,-0.0420870547956631,-0.057599111648116,0.489753756006895,573,0.428987658071816,0.4,0.220725103561227,0.314285714285714,-0.0017031218558476,0.00244100571902639,0.868517155384975,35,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",15,0.388726266339082,0.435911071734072,0.212118521876494,0.374029907249669,0.152853662336504,0.153045323992714,0.139797349834385,60,0.509072853802048,0.549377888571183,0.246737669799244,0.254450095928469,-0.0772863134717219,-0.00276554936441083,7.86929835094545,22,0.405117367673043,0.434661733103571,0.233053978851138,0.337807743385432,0.00415880598741101,-0.0237414879286424,0.271233352550297,1,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",7,0.299925560127955,0.238296015324098,0.206252332492702,0.3061825,-0.0561612246926714,-0.00551098942501471,1.53885086608676,35,0.350216935248705,0.288066650598382,0.228115232700565,0.301541188256145,0.0708065296739771,0.0747788587591038,0.0716801493497665,20,0.353193970192057,0.352384801538973,0.275305348209012,0.57212227155013,-0.00707337566812812,0.0149276720638871,1.10358370707823,1,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",56,0.457833399776233,0.308068015209959,0.453057946929446,0.678230449846564,0.146515154172967,0.0469182839731685,0.492610837438424,42,0.366824557385124,0.278087199071206,0.307094705582048,0.540684339016084,-0.089365689886168,-0.0958272578549091,1.12546851574213,31,0.430686531951571,0.294392844857241,0.447226183582572,0.366666666666667,-0.00133163928955614,0.0326583845316047,0.559076923076924,14,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",33,0.47874917460349,0.402988041242724,0.239990162510073,0.403103027895581,-0.0724942501098916,-0.0687855578835149,1,38,0.3911871029005,0.399534453079154,0.211307744048395,0.310897435897436,0.0964055402344316,0.0749610815239181,0.139451187812908,34,0.296655146024633,0.307618719715074,0.265792084879121,0.48,-0.0386788241089445,-0.0428827592758935,1.30873077550932,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",25,0.504329747232163,0.589092770642485,0.277226227013153,0.383466547619047,0.0976711148794716,0.0592415135249492,1.13298871598946,27,0.471239622537063,0.439317426589015,0.216854939856716,0.182646122725724,-0.00400362232208708,-0.143753185354239,1.2488958667402,17,0.503869299027704,0.588496817256634,0.262495865903191,0.378774032815609,0.0213613490022359,0.00597472967195657,1.07748567361996,0,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",69,0.309326972978878,0.252223158428918,0.249413493556625,0.433333333333333,-0.108466770452187,-0.138303121202713,0.548361227629253,66,0.353018122588318,0.311635979408226,0.25389095237912,0.452871571448897,-0.0291066270314935,0.0155525792266893,1.03527150307213,109,0.27546547370641,0.270291363463002,0.207482262404688,0.344761904761904,-0.04699980454506,-0.0468888192451815,1.29618075699481,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",2,0.800295217806366,0.800295217806366,0.404184854643066,0.571603703142021,-0.189328023053277,-0.175168876769329,2.32795700839709,15,0.375327085038473,0.378035014757008,0.274068776457123,0.346666666666667,0.094672506404556,0.0777928373431468,0.235694749834315,5,0.501573856029093,0.56,0.122983330346466,0.177530886962936,0.0175608485837396,0.0174228143576998,0.875,0,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",57,0.302101907944184,0.256480639118267,0.162088212312817,0.226449275362319,0.0805144522755089,0.104861095723447,0.833721389551509,107,0.431597666080729,0.452397760904524,0.206671152527014,0.187100563581188,-0.0188427357256604,0.00327267713241066,1.14637181705497,63,0.39788828372109,0.400484594172074,0.195107853942685,0.25,0.0133892603116524,0.0542053685447892,1.96207211446787,6,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",12,0.417445938213714,0.401424574571265,0.226252214625504,0.314901960784314,-0.0394046963065639,-0.0392715777856799,1.33333333333333,44,0.457865648226126,0.472240004659023,0.213199748105155,0.302659157041725,-0.101643524486069,-0.0979332369851276,1.37545039832981,6,0.473570713120936,0.42113033289438,0.196386161498124,0.204761904761905,0.0314643311473008,0.0322761106446583,0.520208617388192,0,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",33,0.199619598805891,0.232923401615207,0.149074662557678,0.202721088435375,0.0833075229020334,0.0590822207842755,1,NA,NA,NA,NA,NA,NA,NA,NA,30,0.344928081276242,0.333333333333333,0.234922708812469,0.3,-0.0656503673053419,0.0290204743854421,0.08,45,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",11,0.30955829503749,0.111210595599065,0.350915575691475,0.601764705882353,-0.222850371454798,-0.153864294515096,1.16321054207584,15,0.427799478870308,0.441223253754955,0.291669160534674,0.442307692307692,0.149955203293291,0.0954792468419406,0.40687700281812,12,0.122239164068244,0.157144678631468,0.0738605785649645,0.07588,-0.0973004402196718,-0.0889778603127241,1.41796733992935,1,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",1891,0.530170232192833,0.56,0.194346504646302,0.2195,0.025573159277122,0.00645144023674408,1,491,0.585473076769414,0.615384615384615,0.197264111226155,0.201707317073171,-0.00348584278464981,-0.0110906852678064,1.35475544140496,4287,0.544984962823321,0.58,0.184408698576448,0.212121212121213,0.0178391974109443,0.0104103550812061,0.875335324493666,46,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",689,0.365192328841215,0.335690312370159,0.233983256507761,0.310526315789474,0.0476659493407777,0.0825373654139202,0.75,112,0.56040705511235,0.500185567797637,0.376754442914603,0.336167979002625,-0.381057894940323,-0.0794503043469766,5.66956620166996,74,0.368984125513935,0.251714758411934,0.412057167396721,0.481333333333333,0.000317513094344157,0.0371496136104325,1.24667657910753,17,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",2,0.627424571846733,0.627424571846733,0.359287099662816,0.508108689128848,-0.0720328338650696,-0.077320887476129,1.24533371877307,87,0.196194150651987,0.158019841824526,0.15355392323103,0.213333333333333,0.00461933316126338,-0.00872615585016948,1.36832612120155,375,0.183802448774527,0.142857142857143,0.175832421915762,0.209981684981685,-0.00928791071517982,-0.0116741025205634,1.42857142857143,7,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",38,0.429977912867845,0.371452291330224,0.211486760753767,0.2,-0.0302090936612675,-0.0152836039901595,NA,54,0.366117368576017,0.368067711799379,0.196354358233898,0.261904761904762,0.0522342945859804,0.0070028789635062,2.13794545365558,52,0.385781529653499,0.375,0.107752211401463,0.110795454545455,-0.0153757307655738,-0.0573087858698563,0.745860570123884,2,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",22,0.422079695769013,0.424701345127875,0.0448615248766268,0.0375,-0.00446084193575561,-0.0042434305418868,0.407266288259686,39,0.491031675065941,0.5,0.122758573090089,0.129166666666667,0.017519666552622,0.0195706504965668,1.02335551200589,40,0.4293942354721,0.416442164563709,0.0635463716999919,0.066666666666667,0.0196329556753879,0.0260372090358795,1.50464191193442,8,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",82,0.302919511026843,0.292122455154798,0.216341068584494,0.268421052631579,-0.0821614140563248,0.0105662460657162,1,136,0.388629185932547,0.4,0.218700144582876,0.292063492063492,-0.066015295812781,-0.0191618608673681,0.860082077421713,34,0.248054026790436,0.243334821678533,0.138567021710286,0.183333333333333,-0.04460149258938,-0.0246562063079208,2.06194595295653,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",33,0.406461848966647,0.387219365783164,0.170102675441882,0.182969937624335,0.0372525594810269,0.0497536433791049,0.669886447250558,36,0.508644231481859,0.502064270797493,0.189532946153446,0.165217391304348,0.0495506029996644,0.0337821169196254,0.49945116084161,40,0.470442063453936,0.487779384924179,0.19497691615596,0.254166666666667,0.0263243468064848,0.0111907369028453,0.938880670232484,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",114,0.205541264076209,0.12,0.21522332294136,0.26,-0.0631412433372752,-0.04373824432888,1,108,0.276023967315055,0.27250681990742,0.211918045623205,0.387045454545455,-0.109296755719824,-0.103616179783449,1.72877768349388,67,0.199834804489667,0.111659589627894,0.183264602368283,0.234013605442177,0.0173595753610911,0.0124988265163425,0.74053991016252,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",10,0.153774696856603,0.0548984245600063,0.209565912363486,0.19625,0.0291832059754677,0.0283781752017046,0.304427016677991,25,0.421425966105523,0.362896361740223,0.182813822477513,0.244623655913978,-0.0535054503345969,-0.0851585291470494,1.20636411666937,11,0.353234882581446,0.264700508473299,0.218798855198467,0.3,0.0210309068374066,-0.000716513925351137,0.813518363366709,0,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",20,0.526926486385986,0.506258573703415,0.195516909701996,0.30908985498123,-0.0808798055485587,-0.0646364350368639,0.519936650865353,12,0.45649225892469,0.462196801228163,0.227567506992697,0.21289484180087,-0.00386159355579486,-0.0137915632579199,1.01008977780853,24,0.512957583872636,0.557755976098632,0.213577283280971,0.38190763105905,0.0285077402848818,0.00347163329872955,0.403405893490769,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",25,0.398218300158895,0.276804592632007,0.447705268541558,0.282272727272727,-0.187182188408361,-0.140949950315774,1.57275799989699,23,0.576409946334925,0.447258457577964,0.591346086605706,0.595238095238095,0.062932443303541,0.121216131557429,0.271008916100139,20,0.206772562622682,0.19605376436217,0.181687737769788,0.19,-0.0301850966478705,-0.0418195235631347,5.83890326681712,6,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",10,0.469828710960927,0.458738671816893,0.321052232065286,0.674565560821485,-0.100339602350223,-0.127301122229433,1.24283694102392,13,0.524554357531424,0.501457155777269,0.168259183514758,0.1,0.00828099463487409,0.00374558144511981,0.95677023071389,13,0.597391712731874,0.557910460438884,0.163214105839871,0.304,-0.0328134794710263,0.0468142177220252,1.25110748608404,2,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",43,0.361954521811296,0.343073452900431,0.15289556735164,0.211445181476846,0.0715765480135275,0.086738885290896,0.479986848601654,87,0.361622845776947,0.356404380838633,0.207501383399959,0.277777777777778,0.0504462053499036,0.0665522593053832,1.79122137631811,30,0.264909626150749,0.293086810314474,0.190096924092629,0.296666666666667,-0.00934785352893765,-0.0647716779161477,0.281051488257664,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",24,0.489429062731135,0.440408862101343,0.300212729826862,0.5078231292517,-0.0522627463763037,0.142498063092935,0.807464485446544,22,0.318599026035503,0.263112310427519,0.249320492280097,0.522,0.206901615718646,0.120453802624863,0.303155927856842,12,0.221295606578903,0.186617628954423,0.215702814935729,0.208050909090909,-0.0648219492888269,-0.0520367457969455,1.31705013270408,0,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",3,0.102795238416635,0.0884455342278608,0.105360895865265,0.162175648702595,0.0357104608294647,0.0530201697215496,0.72583981611401,55,0.285093357235808,0.10697694405808,0.311209652966646,0.442952208106474,0.0453462022181162,-0.00451779508528922,0.492763063199446,121,0.347002024890417,0.25,0.332862452857227,0.29,-0.0161049443012153,0.0110727127976271,0.40139064663192,16,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",30,0.288369014057,0.283263490883782,0.244424124717672,0.364,-0.0677029831614379,-0.0245894443305243,0.266674644126962,3,0.148335946940057,0.182470125918023,0.0687734739592501,0.116733333333333,-0.0268272428621184,-0.0344859024584114,1.18183976220856,6,0.378604549003974,0.311313882441257,0.343581322286332,0.651960784313725,0.0312773309753177,0.0350038313115286,1.40520653525019,2,"2014","Sub-Saharan Africa","Malawi","Low income"
