"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Bulgaria","Bulgaria2013",6,81138.4924019309,47122.7727685035,89356.3548082802,155042.973948908,-10391.5886383515,-10540.9718231206,1.31684517938376,NA,NA,NA,NA,NA,NA,NA,NA,1,10322.8830847154,10322.8830847154,NA,0,0,0,1,5,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",4,11315.54836436,10994.4716378735,7317.08706887068,7085.06399626124,948.65344859531,948.653448595309,1.16666666666667,2,4251.27453111799,4251.27453111799,5552.40024462641,7852.27972967436,2597.36532866612,2385.63811950597,1.81375321024551,2,13587.1122639997,13587.1122639997,2261.22983933173,3197.86190642567,680.804991792372,967.254527252207,3.10004997429238,12,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",7,2784.46206710746,2757.22274412491,1471.06486361708,2480.78687679564,290.011592852081,341.060329371841,1.41065388960919,5,7658.60804472857,3808.28371595831,6997.55782094401,8696.6434918579,1064.87435140877,1100.6891118491,3.00833518357599,6,2911.0941569415,3178.54912258642,1388.86038724927,1719.79432985485,287.578812466252,261.818791386193,1.53163771290029,10,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",3,16363.8542019969,16450.0543417872,8788.18902601436,0,-1855.91190363864,-3743.76836960254,0.870348296826678,8,66302.9113257505,20155.6819704651,94746.2410404786,165532.811768098,51711.2753236557,25144.4266543696,3.58376035942334,5,7590.74573110663,5847.96114658353,7449.12915810829,12840.5119019005,2440.62517271254,1540.51406310423,0.120449706048058,13,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",63,21455.9178531001,12488.2353054152,17373.578748868,24399.6454989327,-260.219406754616,1761.57387744935,0.972509909967326,37,60216.9781335816,37272.5875686133,64165.4359405386,86064.910179496,5881.93223886705,6250.09414917856,0.488305308946091,44,17078.0640199417,14775.4149973573,13091.6870839787,14454.822869938,15165.6481158811,16836.7826173077,0.928191883675456,37,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",97,24081.6078099732,20463.5166397007,30776.8984794754,18824.6090859171,6360.99849345711,727.806872068502,1.81127775323939,1,464801.640029692,464801.640029692,NA,0,0,0,NA,7,145683.248005864,41107.4722696214,209772.281343901,419797.563875105,-54984.4640355851,-29048.2370437743,0.663606796295902,37,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",36,13626.5686459703,13947.8861534821,6711.39784479737,6956.18615774625,-524.803311481824,-1418.29457236163,4.71335828029521,31,21884.8613949936,25527.9107709798,23437.5968826499,20032.2862270866,23121.445831329,15466.642338547,10.1372832281543,38,11308.8065464883,8922.8914720594,8024.17642315756,9225.55619262961,1995.95641470448,1869.33531540524,1.62850926134902,35,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",15,12294.0773478785,14870.930955631,9395.46604443215,13038.8226583283,14308.9842356493,12445.4487306071,0.52936662325109,21,22332.1391774662,22284.9658681475,12357.0896173639,20450.8786318323,3305.57531310958,3594.18133313201,4.23091125713278,28,12067.6699163021,11850.8538413102,6596.13191167551,8002.97949890622,2478.27089250117,2513.03265097132,0.998102205152189,44,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",13,3524.77318860121,2081.26070089689,2982.97740972086,4612.89528223262,-1220.18237600611,-2554.66755571254,0.152199274699042,3,17806.8483361071,12669.2014350428,35054.5767228661,26794.2337490278,926.695637510815,-2327.93704627292,0.991381940261625,4,2467.67180478676,2009.87548137353,3076.82020511371,3315.61466853354,-840.464942227173,-1019.20482727326,0.846153846153846,13,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",5,23751.1876662065,26043.0147329333,6791.51018436419,5413.65438679336,-559.392918053265,-561.051555156332,0.777001190403589,6,100279.975340128,81931.9246504248,80106.3654378318,64749.9689461262,76921.3905563607,74167.9442511835,0.83093063450281,6,19480.0222449141,20277.3010821993,9771.10793377647,15026.7482359568,-3427.29916170789,-3646.52738937502,1.20686774309149,10,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",1,12566.5115445414,12566.5115445414,NA,0,0,0,1,2,94368.2351093888,94368.2351093888,166050.736729337,234831.203924673,5899.38122467131,6179.76852433349,1.042244183281,2,24986.0095681388,24986.0095681388,37016.3312922686,52348.9977428219,9873.43151431507,10067.1149505427,1.65344504979737,4,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominica","Dominica2010",11,14793.261176402,11074.0740740741,8431.99685653351,6107.12625791058,-2779.56180451549,-2779.56180451549,0.533333333333333,3,49840.4452690167,32253.9682539683,40606.3422028901,76902.3569023569,-13527.9873565588,-15073.2411220216,1.43636363636364,1,28253.9682539682,28253.9682539682,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",9,13065.6535111823,10476.4680248119,10528.2897986269,14611.8319141804,5147.17412904806,4591.7623236981,0.493807843846143,4,30901.5974613992,22357.1061065895,33380.7734474597,34815.2409345383,-14907.0879834764,-16148.383126586,0.255813953488372,1,16087.0324112609,16087.0324112609,NA,0,0,0,1,10,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",16,9862.34158573852,7001.58203128128,10824.7088915648,12467.8848942578,-4140.79008343354,-3956.49999400631,3.18678101004316,7,50755.0610341214,12936.3402061164,82448.0833228396,59377.0654202477,70656.817384675,72361.9367967013,0.88781872871284,6,48947.4094168754,6689.39867343291,105668.697708989,12834.1822876119,-4461.96149563851,-3706.37514745262,0.534925222599321,15,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,40333.3333333333,40333.3333333333,NA,0,0,0,1,12,41289.0201058169,33620.0325386377,25985.5391676027,30377.873254565,-2050.33902116052,2074.30035218157,5.98538157444286,1,4217.42222222222,4217.42222222222,NA,0,0,0,1,19,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",89,6742.79895243502,4551.98570615304,5686.22099758777,7483.69952049838,-792.543813573341,910.65889653257,0.642288433871874,20,16915.8730902292,20133.0027833208,20734.9164623003,27324.1584160209,8438.01008997143,593.850597302167,10.091342189005,51,13655.5885496483,7073.4393289703,15173.1885269207,19556.1802970972,7554.33100880025,5715.45895409256,2.19310678999858,90,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",8,4963.27933398092,6288.23507092378,4549.02287653536,5960.24334677419,1395.99388091578,1077.92211158974,1.52050151109865,14,23708.322283628,22084.1063536255,17213.7126994807,31081.6326530612,13984.2858313576,9716.24703153417,3.34654023854503,7,10644.0655140524,11516.9827431639,4013.29060176772,7322.48484848485,-739.170228126689,-2000.34686014815,1.25069397669337,13,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",2,43350.0439327269,43350.0439327269,41477.3501831073,58657.8311602485,-6589.33070813707,-6517.53679558317,0.805038318818169,5,27777.6403328215,31884.5660600321,22275.8076283599,43511.1313575538,4222.85453162936,1693.65120054581,2.36358146021646,4,21892.1004218597,23591.8755408193,6628.26886529425,11205.671757481,4843.90560144721,7252.98468490387,1.00916429404244,6,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",10,1181.48278443731,2662.23988367576,9649.87681649475,6462.80551368227,-4076.16199854617,-3844.02506459591,0.222478260869565,9,24977.4811376746,17539.2373796267,28043.5477669507,34321.4435649406,18834.2854161761,21659.5565235668,0.927650938609843,3,21213.4379738727,11884.1670122938,22160.8285927066,39618.9596803856,-8323.99475197595,-7416.79322717812,0.546,35,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",11,14488.9608514669,12181.1153206058,11631.5763009605,16728.5195800026,3464.29870083916,6779.08008488017,1,6,24326.6074743037,17503.028340454,23708.2838485976,41494.4937540807,-16797.4489845278,-9067.25748248887,0.0915817939010121,8,9080.12436988982,7741.62152017859,7044.66920854361,7418.35376057279,24.9307453557836,422.386168391095,3.66157983456327,7,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",8,2392.5275401043,2331.78699463728,1808.33937178206,2262.39311991539,829.265124215447,1436.37952235897,2.35999135535408,9,11693.9885518577,9553.56839179472,10383.4129618794,11023.0211988019,1564.98871924033,867.857702402151,0.249611042846292,7,2499.05045342497,2951.73920120382,1086.10854318119,1370.4455689507,-31.1434185872996,-41.48703075096,0.646975454098319,21,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",12,8789.97158532552,6999.37247383845,9971.96415555198,16101.7225082463,-4245.48417262262,-5259.06300213898,0.750663107335037,8,15017.7736359494,6514.06054975661,19007.112255993,17755.7325562665,6519.15429716854,11130.0372342116,8.48416119701892,5,2087.42032502536,1928.04331117001,1395.98635666909,2149.5098357505,-494.712905631961,-512.977509152677,0.4,32,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",NA,NA,NA,NA,NA,NA,NA,NA,5,7522.84756910636,7882.18529044143,7005.14599593076,5649.96368917938,-3415.54419873941,-3570.32787514193,0.261872916896911,2,12280.0925925926,12280.0925925926,81.8410626373307,115.740740740739,-11.5740740740739,-11.5740740740739,0.833333333333333,4,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",24,7532.83572194421,5986.06416663728,6026.12194520475,4766.24834532919,-777.931825480941,-1302.51274669755,0.773814661530836,24,17133.9290869296,13972.7725424523,14400.2017194084,18357.8717817468,-230.251596481073,1154.94745963551,1,17,6581.1464829603,5427.28895261869,6426.55286362193,7148.27756642141,-373.646200711281,-743.230118092578,1.48343557758181,44,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",4,16376.0113728923,12139.9281420779,12917.2534749428,8549.94375784146,400.589597065711,370.718157329124,1.23044107557953,12,31682.187071281,18087.9686706567,31443.4701662959,26856.4483942143,-487.676873292023,-2406.78488715264,2.18781291646102,3,15910.2738704637,13892.2938628749,15437.5857989948,30474.462695105,-7519.90043481097,-7479.50313540793,0.281486319418007,6,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",11,9437.67565831233,6221.22879459177,13676.9660422614,19761.7371699541,226.771248459274,-2930.0130954509,1,9,18787.101283486,21639.9431010627,10259.7722239266,13083.7330548367,4898.64832665298,5462.1213256875,4.8,1,9504.67775956168,9504.67775956168,NA,0,0,0,1,34,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",3,26155.655914307,18742.4419514248,34557.4175360524,49701.1494466458,22611.2575023709,16124.1004167294,2.13092322159277,1,12608.5497669445,12608.5497669445,NA,0,0,0,1,3,71109.2960748421,39913.9442202793,75522.5385779777,142293.215278954,78573.7974150834,75469.3377959981,1.44675017409521,13,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",106,9556.31785651349,7397.23090076907,8722.4464117578,8324.43942325247,-3206.38449668228,-1170.60403136899,0.59674571150011,8,22645.9821183394,14181.8845882998,22835.7798262041,13296.7198213924,-6353.15017083545,8844.68380634648,0.112321487143442,276,12139.1777387447,7481.29304544824,12437.2573584352,13829.6544835724,200.468271076262,461.921392629116,0.800136501292738,152,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",82,985.073556206542,852.879438246124,791.765903009818,818.189130142656,7.494440986485,-146.113520699871,1.03221220856133,2,2115729.01484888,2115729.01484888,3401386.77732283,4810287.31136647,-688994.201855524,-724225.413049598,0.796285997292298,7,2656.60795269606,1892.64059721631,2747.46741241283,3804.20759732186,5181.35193252427,3644.84273454343,2.10534367652183,90,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,6923.6629016575,6923.6629016575,NA,-9.09494701772928e-13,0,0,1,29,15533.867993233,9794.32526365228,17265.9682421535,16042.633552621,-1905.24410310596,-1207.76661126552,1.37205019356717,128,19324.0621359464,13424.821750245,18128.7342727585,22464.3778021936,-3747.80439055251,-3561.46236932292,0.543411749827887,7,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",29,108151.629909614,85283.5320680548,82310.4711461959,180498.862488905,-6411.11010724206,-6934.0059991378,1.73418674523663,14,115164.866658548,126886.239764512,58110.4067037222,85071.1851894427,19887.1835169544,19502.3316621881,0.271067790927619,28,86986.0898008764,86358.1400996395,46539.8533400656,59040.5180166551,-9675.25951980496,-4261.6542736784,1.03663634656522,31,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",7,13845.0708527178,16028.1914969814,5955.16288538669,8634.84818537758,1604.12478398512,479.191340437595,3.26777153039714,15,38909.2657711898,30937.6034765823,36592.1593213211,52468.1613181578,14525.0131524972,13187.3430914086,1.13720409220903,6,9282.12271459001,9077.91332184323,2250.95331277562,1797.28278268903,-262.939051843136,-434.998278975188,0.699565794265231,10,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",34,17471.545757801,8838.05712129064,20414.1325473337,29048.665261562,2536.2260683207,-2567.97606883236,1.31104445596157,25,46405.2050683504,44894.1508616523,36993.9802272635,47510.8050472392,-22104.3492380221,-16633.9093162637,0.224140763925681,11,107576.50257618,87617.6281935641,83849.4468442513,91011.5396740686,15971.3219673012,3653.94913264814,0.780148040812523,18,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",6,10216.2158942782,9072.40379920494,5294.54495093855,7613.70035519314,-724.425253533432,3701.26110488601,0.238447284115317,2,16879.6034133466,16879.6034133466,9668.95882531008,13673.9727047805,5966.97175971092,5074.13969707013,2.96851535697964,7,19053.9775669882,19721.7295559997,15092.6262071021,28739.3349751359,-7598.02140101994,-7557.22180859877,1.1259358325496,22,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",49,25037.2699432217,18006.5123942045,22864.5028344682,33604.4792557425,-3256.1988245017,-1780.97717598906,0.278947780518551,26,35184.7969861322,21025.5888088257,46290.0914087723,70657.431250521,21257.7438249747,24431.3435830196,0.151058555285892,18,23387.9614334881,10006.5030065914,61923.8279459297,32781.9087155876,-1952.31073969341,2015.88805220769,0.151699386964248,70,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",2,18174.5562090897,18174.5562090897,15082.0566347014,21329.2490412738,1760.18074612454,1760.18074612454,1.19767441860465,1,45075.2358217345,45075.2358217345,NA,0,0,0,1,1,33638.2356878616,33638.2356878616,NA,0,0,0,1,10,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",7,2284.8553115305,2184.01512376415,1399.86924529729,2515.70309820441,-371.686864195745,-291.428403176605,0.404769493896275,2,2784.46039804376,2784.46039804376,424.53222481555,600.379229998575,76.1238085741047,75.0474037498219,1.27719086427206,3,3562.50051511756,3558.15829916531,26.7113420717409,0,-9.05660727782116,-12.7035110879362,2.77530676509716,16,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",3,253.295599280291,157.608906791235,1247.33271935669,1227.86379952506,464.551483668456,337.961015875259,1.79122633799955,3,3028.24410153944,3727.98786528184,1847.91428377473,3286.42406682435,686.139582043694,634.804780778671,1.6048045528894,1,-1366.07883455013,-1366.07883455013,NA,0,0,0,1,5,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,12276.049929494,12276.049929494,NA,0,0,0,1,1,26839.6318225187,26839.6318225187,NA,0,0,0,1,18,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",20,24070.4301684052,19086.9708793714,21828.8420247256,23914.6725400979,2048.95740632109,-252.18758825971,0.605137161044533,27,52677.0356124546,49369.1762742734,38488.2365082164,35209.4059416732,-17914.812446959,-15293.5839058478,1.62306359224369,9,25680.4939012309,28355.2727648977,10092.0802648306,9675.19323336531,-1946.79787838871,-1422.61439526989,0.323211962125246,33,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",4,14569.9544088381,6265.62421024043,17399.3413176513,27659.1345274631,4332.9698220554,-236.947441182638,3.28635740557448,2,38423.1521782556,38423.1521782556,166.721544216415,235.77986897064,-54.0131176766378,-61.3027659323663,0.721153878496971,5,8250.03849978888,6200.85663528172,9588.31928224356,11012.3815890121,10057.8703592003,8793.85442645114,1.4823603973939,10,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",1,231.748782598297,231.748782598297,NA,0,0,0,1,11,4368.34538031766,2407.52168606278,5655.98706450878,12032.6470715626,365.017116696579,928.705647313889,1.99804162500915,43,1297.1497934038,1224.78183079671,2135.84080262823,2071.36549951919,-480.797911832365,92.7837387133516,0.239954798424434,15,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mali","Mali2010",3,2747.70134022604,2614.54706635526,2391.96386434873,2544.89952418047,756.214577085156,706.398287778182,1.2893003814256,1,1630.71231646515,1630.71231646515,NA,0,0,0,1,4,8571.65365167272,4958.93919700789,10056.1165725615,11909.1414626698,-3859.26019159355,-5681.54430617276,0.734143331286058,40,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",7,87262.7293093267,45681.3889115043,94324.6302574736,104546.414166112,-53043.6177968761,-38911.9211036642,1.5272160557841,11,18217.1303844175,13649.8884419355,14937.8319267126,14641.4852575236,-633.096420992237,-1622.63481242063,1.22787700863698,3,42338.6058233492,6406.92005282193,63043.8619323453,108705.06965268,-31039.7960561916,-29446.5039550642,0.759811441615853,12,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",23,7217.4786916476,6009.19194111324,5601.86379076089,6926.58576927642,5587.46036998239,6818.53266541353,1.27162881174893,18,23680.1572977665,15104.6511313342,23030.0662001457,30042.4168711974,15202.0618447876,15027.6406603,1.26725344068381,8,10145.4816862407,8566.26456561859,8280.13024547274,5464.72215363787,-1349.18780850486,-1343.69685740036,0.388421035908625,30,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",80,7598.16658325996,5236.97661623497,8715.24942650492,7935.28928224112,2778.39635582234,2268.47991135198,0.644198028593622,37,33627.5689294684,28424.7047208627,20297.0264060135,27059.4104526531,13486.4189228865,13377.5459857354,0.525413443153407,32,25683.2344223265,21195.0382367889,27085.8342313769,29234.0876461541,-8653.11951212381,3189.57181664682,0.21766383342827,40,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",16,29307.7882978454,17954.8005081764,28843.7167874546,33410.5277965003,1673.7699758234,-4141.62580840275,2.98745648387658,1,24340.4116527899,24340.4116527899,NA,0,0,0,1,1,7862.7249600907,7862.7249600907,Inf,0,0,0,1,18,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",12,7451.78129500574,8139.77990516148,2690.82675184482,4001.46502258909,310.382609284809,-209.317467013774,0.953909656852107,8,20295.3327827025,9338.24813206241,20732.8665915623,32818.4715238981,24888.4853064941,24462.2557266928,0.688703484607105,NA,NA,NA,NA,NA,NA,NA,NA,13,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",3,91648.4012232603,52287.4854476101,106747.36565511,178437.902541149,49964.2600538719,50590.3970665322,1.23270745003028,1,134232.578602038,134232.578602038,NA,0,0,0,1,1,9284.1530498498,9284.1530498498,NA,0,0,0,1,9,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",11,6917.11694081178,6115.43580207696,3544.30997785468,4694.12914064212,1232.29376564111,2199.64490234205,1.34116147312346,14,57330.5235006569,46180.6394342407,40913.3078149015,61525.1457517257,-11447.2231857772,-287.131778007546,0.0797318547065521,3,12312.1721736182,12644.2922495395,1751.58692530614,3691.50874510355,-1788.42331063065,-1773.6828540095,0.0562206200741582,21,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",62,11230.3104352785,8189.75033834592,11416.2436812945,8256.88782628311,674.324078161149,1141.84431101494,2.47733790489697,3,2812.19085406722,3893.6326391043,2110.34739519603,3784.50115864817,274.44487975652,322.245761546519,0.958071102356417,4,2677.92194717808,2241.69056868037,1610.04347404233,2932.41266248195,-823.136666312748,-1027.47385644178,0.653509570996911,35,"2014","East Asia and Pacific","Myanmar","Lower middle income"
