"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Export","mean_Export","median_Export","sd_Export","iqr_Export","OPcov_Export","OPcovNoWeights_Export","indAlloc_Export","N_Do not export","mean_Do not export","median_Do not export","sd_Do not export","iqr_Do not export","OPcov_Do not export","OPcovNoWeights_Do not export","indAlloc_Do not export","yearOnly","region","countryDes","incomeLevel"
"Morocco","Morocco2013",NA,NA,NA,NA,NA,NA,NA,NA,0,18,0.0445597161444454,-0.0152654426930686,0.926104335948103,1.47028349153169,0.131640754645708,0.257367781711742,0.197629038390345,13,0.326496144158942,0.0404586868995517,1.25927556043661,2.0356435709542,0.256383579377715,0.255929668663853,0.431581990350829,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,1,7,-2.28797560923141,-2.0461832217872,0.695764556494534,0.958653574281453,0.383748835477156,0.438414788454569,0.906743755297999,52,-3.9693026473109,-4.14467531546395,0.735714992097011,0.867637807260978,0.0439975315320208,0.0122134910288707,1.98846116475747,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",NA,NA,NA,NA,NA,NA,NA,NA,4,2,-3.59360266293611,-3.59360266293611,0.0153588804345999,0.021720737013478,0.00271509212668475,0.00271509212668475,1.33333333333333,31,-2.98810776660281,-3.3712874505898,0.713300710579344,0.996963253686678,0.481410360818578,0.516426085333711,0.730555801885595,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,0,5,-0.785103303239317,-0.971915591684223,1.72516974794992,3.9516050730396,1.55052176143298,1.59163028684854,NA,11,-2.68167217037779,-3.06498756447744,1.7338866399017,2.68227954001098,1.35293500129094,0.796913251128952,2.09114209283225,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",NA,NA,NA,NA,NA,NA,NA,NA,1,18,0.32591353874585,-2.99195741362405,5.76861617693272,7.73313159905275,-1.04341548477244,0.349035702540981,0.789098856002485,42,0.189869297328738,-2.58935070566385,4.61987015342419,9.16096034831553,0.200648755234486,0.127519778652514,2.45779293236247,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",NA,NA,NA,NA,NA,NA,NA,NA,2,4,-1.34191037849546,-1.34580038618121,0.0841198225856502,0.126424730269395,0.00417736501304402,0.00484543412918569,1,27,-0.876878627546533,0.146682881493679,2.10596393507145,2.84829806477058,0.315444312806325,0.224340758359334,1.2,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",NA,NA,NA,NA,NA,NA,NA,NA,0,5,-5.92722419318865,-5.92167947235931,1.04670499175296,1.16019388680026,0.537085777622293,0.381476777105926,10.5527352227686,17,-5.90141245241038,-5.85454394000483,0.793624329847623,1.13194085370927,0.406681859647401,0.22708761047586,1.89854362071833,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",NA,NA,NA,NA,NA,NA,NA,NA,0,49,1.34257096011439,1.33476057839803,0.972771561574012,0.887973513470106,0.501698490786655,0.469287994501645,2.12407381080356,54,0.909879724870838,0.923432896071408,0.727508846514619,1.2209968706751,0.274173060781442,0.497541047966461,0.993829967646941,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",NA,NA,NA,NA,NA,NA,NA,NA,1,7,-0.821608105383409,-0.984819232308385,0.902963215135257,2.03417404457225,-0.575181684469534,-0.395745104453849,0.735207567264418,34,-1.30640173870077,-1.45315928369276,1.03170443889768,0.685951361898805,0.139850571886182,-0.0432859308821274,1.36138826960698,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",NA,NA,NA,NA,NA,NA,NA,NA,1,2,-3.36594206714554,-3.36594206714554,0.016596404641949,0,-0.00410683226385059,-0.0117093804759252,0.824982913653335,23,-1.96780685698968,-2.04960599500832,1.19919384325839,1.37700859833208,-0.0568057422425756,0.115521302424341,0.531648387985073,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",NA,NA,NA,NA,NA,NA,NA,NA,0,6,-2.98612242996194,-2.9291563119742,0.421867542084482,0.596063110936804,0.0983408923673994,0.122480200769512,2.35822068523885,41,-3.67327975694089,-4.07840053919709,0.931057787114209,1.27275227033228,0.615158968306778,0.30198460872868,0.494331632692626,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,1,25,-2.22811145853728,-2.31350658908804,1.15006789191975,1.06063451830304,0.0387458906229142,0.128603993660705,1.51196510618754,65,-2.45465314495027,-2.6839299975309,1.02486401142116,1.2782385573698,0.516313905182363,0.38525474604352,0.666666666666667,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,0,8,0.475845183444207,0.436479603671782,0.356907911504887,0.519591583060112,0.171337474034689,0.189200466296494,3.69047603909931,10,0.401002956896729,0.492785963020251,0.505853926618026,0.77536088305785,0.238065178490341,0.236531168848929,1.09722221835896,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",NA,NA,NA,NA,NA,NA,NA,NA,1,9,0.776664879292399,0.914901668039227,0.657055870236391,0.821649839124843,0.540347852472445,0.534408772466275,2.88990189466736,7,1.03775374085476,1.06609517592652,0.173575941509112,0.24323501921347,-0.0348061810174838,-0.0382991727825842,0.216648352917407,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.383896203522395,0.448088377944281,0.377965419382622,0.517892373841198,0.0671691614956886,0.0538564567511387,1.46588015117588,20,0.492158175606112,0.468455985002892,0.235952397347334,0.280190029607693,0.0454444616404883,0.0472781236647836,0.528758627826224,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Tanzania","Tanzania2013",NA,NA,NA,NA,NA,NA,NA,NA,1,10,-5.3379245990009,-5.86530525586849,1.35496812823142,1.31574198798399,0.0123151866799381,-0.0440412497947472,1.71188548772261,16,-5.85254350448873,-5.98635916783464,0.514369720154699,0.669440414936551,-0.286666113606031,-0.285314608717801,0.179749727520994,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",NA,NA,NA,NA,NA,NA,NA,NA,0,38,2.48192616662354,2.88490384005908,0.880371983276362,0.956692209392648,-0.279616475988771,0.10550003517293,0.399525897358629,27,1.21353385790003,1.74056220762212,1.44667589589852,1.41545934670427,0.316138085453236,0.568020093784775,0.965554856676305,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",NA,NA,NA,NA,NA,NA,NA,NA,5,15,3.37829476342502,2.85209412481204,2.70149865182316,4.18509603813148,-0.745616054548896,-0.679904929307798,0.230029492727323,16,1.52750758035679,1.51912000209148,0.332050355870766,0.294795967742555,0.17955811354061,0.646440716800132,0.716267592290627,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",NA,NA,NA,NA,NA,NA,NA,NA,2,6,-5.19168649377879,-5.02462086673572,1.15106367610044,1.76973697575108,0.327496709692279,0.331775848784084,6.83200363222696,14,-5.03841416751646,-4.44826047870157,1.81950743059189,1.84014690415919,-0.553649558572391,-0.0408257572387319,1.24036911676805,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",NA,NA,NA,NA,NA,NA,NA,NA,1,3,-0.920286636633171,-0.905911886906464,0.0438679803340589,0.0841306725981017,0.00997210134731018,0.00975954116087505,1.05809587159546,21,-0.218828433941042,-0.481799933275111,0.804509893255927,1.17816319188651,-0.253704186607518,-0.197715823851037,1.04794469663299,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",NA,NA,NA,NA,NA,NA,NA,NA,0,12,-2.06392178488954,-2.16714379186252,0.845860055809267,1.10460555923012,0.538283977739515,0.538872092548262,1.27409581317534,37,-1.81097461663777,-1.54134477270659,0.933835123673552,1.21703473387031,-0.277611109953165,0.124982663773139,0.578801602583919,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",NA,NA,NA,NA,NA,NA,NA,NA,0,41,-6.58561197016946,-6.57762026759954,1.24705210833936,1.3974646464982,0.143833684041632,0.148788631603208,3.14689836754388,53,-7.01100130408356,-7.05830456100068,0.951207375226304,1.05839591513621,0.0775971875205663,0.0787313385449128,1.91751245093806,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",24,1.63210365082798,2.00105147690849,1.39547945686758,2.05268135276336,0.0483319914127994,0.0363203541424379,0.862796939224509,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA
"Zambia","Zambia2013",NA,NA,NA,NA,NA,NA,NA,NA,0,5,2.72333138601186,2.60810029021452,1.3312041914385,2.38183627765618,-0.543808634868532,-0.152015984600132,0.560258209279293,13,0.615053404481557,0.789935318080148,1.63031676923237,1.29489890608177,1.26121292596086,1.16016256453293,2,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
