"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Bulgaria","Bulgaria2013",3,5611.09483919702,6251.94280251835,1818.94342676762,3578.59946936801,373.165474648457,442.111356355489,1.74730166545712,3,6567.13769705014,6566.31696575267,722.641409928888,1384.96769741583,-160.491853482457,-164.574886467356,0.964757500426772,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"China","China2012",7,42859.4350839416,46532.6463691257,20354.780540978,34458.456129891,-4250.13944611318,-10079.4789261496,0.120215487304487,1,13107.3206500086,13107.3206500086,NA,0,0,0,1,3,3,19822.1589138779,20340.0007469258,5849.84328812659,9710.81495113679,-1712.93742461282,-1112.89631537663,0.716071313867856,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",3,16370.6365049935,16517.8126548602,7010.70006017196,10019.4580996047,3711.19761986256,1689.31240206675,2.63791371479504,2,19251.0972601375,19251.0972601375,1075.69452168615,1521.261781539,-241.118338589494,-253.543630256499,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",1,19998.6758231083,19998.6758231083,NA,0,0,0,1,8,17959.6454171984,8807.6884222919,25283.9667037813,24512.1144356065,25510.6067553979,20676.7116151086,2.42448193222923,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",16,721.191940582171,543.567517794162,605.740415020008,864.256143776219,-104.657973062522,-108.359436351982,0.04,9,2493.53570856596,887.198775480362,4457.12122062467,1334.97719102844,-1047.31183648373,-962.065092050473,0.137811822321556,16,15,457.967644810221,192.999959359968,738.584006624419,482.703377329362,-8.22998679006759,-78.3890667433037,1.28073175739198,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",31,4947.64911300452,3991.06941664714,3932.30476666997,4291.35217259348,887.78410644841,-884.986919844983,3.76156061498645,31,3817.5788574191,2893.88887687045,3659.4296944703,4321.55611471417,-414.303290698387,632.850921183482,0.137408864525482,46,34,14693.6565421076,9602.65762146884,15225.4210117303,13382.738750922,-1047.34921341232,-744.783740865483,2.20858492460351,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",4,451937.675124572,28688.4205762195,828345.500086959,1260082.27320672,-3090.68631904152,-188212.876506916,1,1,30918.1688013512,30918.1688013512,Inf,0,-6.18226749068715e-28,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",1,15591.806948658,15591.806948658,Inf,0,0,0,1,2,30225.0448775596,30225.0448775596,19599.604444954,27718.0264232019,10632.2711240251,12051.3158361747,8.54057923414042,2,1,4160.24267116017,4160.24267116017,NA,0,0,0,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",8,1672.25624172218,1224.33434010179,1506.79715369997,2911.91042764895,-597.290818179893,-487.000476895945,1.79334194532914,4,10330.133490331,10135.7993254702,6773.24314255644,9721.76891117491,1273.02411634323,1607.72211796844,1.54039402866271,19,3,2420.81192093011,897.198978220284,3431.49159075404,6003.01891164571,-449.443193387901,-483.154919841971,0.457195068696691,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",3,-2170.27352106836,-2381.60789667843,7362.65285194236,9132.83197630447,-505.355181869086,7931.99338440179,0.616666666666667,5,4683.06015873551,4128.69833771888,2032.18782892754,2438.48762102508,1026.15218016838,-679.885352567239,3.45830410070709,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,5,18734.2847886492,21142.4213818079,16685.3993121239,12400.2005971405,4718.91574835564,9330.46811840674,5.62634772305923,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",30,5146.5074391913,1861.49797307511,6176.85711401478,5544.60557586811,2328.74477872167,2608.91052531816,0.939898320141348,21,4820.48985480439,2671.79641801215,5072.24141630461,4450.00442920346,914.019546566249,-427.891300940607,0.627768271995972,32,9,3836.85341397086,3168.44809315527,2955.34273285159,3106.24774527804,277.74352257197,609.03407306561,0.728247580514038,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",7,860.423948916812,864.687167255767,294.256196820332,69.2776252642269,274.615387242591,706.00079727362,1.15322812436546,7,1884.50699805303,1557.75065953333,2251.47156126494,1164.36964386662,3882.1703357883,2732.26149214204,1.2,17,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",7,11521.3098189844,12743.6243628544,6761.36308216717,10343.2768957688,1054.75133780871,1078.40527704031,1.22747888305129,11,44049.8486492501,49122.2924373679,28987.9277370536,57528.3210202761,-106.49071165413,-141.148525597354,1.07692307692308,1,3,19273.0902631005,20661.7262264906,6787.72667912205,13558.1362248006,-834.376399449717,-800.020804795181,0.780567685231284,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,121161.991027388,121161.991027388,Inf,0,0,0,1,4,99493.1959347693,106018.23003252,16028.2512024042,28955.9065116861,-778.616991765883,-1943.24621193306,0.444250675870684,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",3,10027.7972753074,9984.66486366254,642.129695467929,698.892844719354,52.3757962564581,38.8273802621863,1.2,8,9525.94177185308,7602.28794871815,3799.74727565352,4565.34143047451,1153.10889651985,1067.06605822162,2.47691858351509,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",NA,NA,NA,NA,NA,NA,NA,NA,1,1249.88494402418,1249.88494402418,NA,0,0,0,NA,5,5,10588.5673405735,9375.60593290016,4219.2032736606,3414.86422206607,7826.31205679626,8145.82162642797,1.07892067083539,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",3,1973.15629175705,1693.9730875598,2627.19529685333,4887.34015477433,-1166.6327632345,-1256.99675876533,0.838075456625257,4,17258.8694070854,15557.0366507867,4521.52568608971,4649.25338850799,1804.71626876206,1487.51297726515,2.51748080877238,7,1,-590.530168298394,-590.530168298394,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",NA,NA,NA,NA,NA,NA,NA,NA,1,7015.9748720397,7015.9748720397,NA,0,0,0,1,3,4,23894.0170523498,25140.6565239717,12618.965098784,9508.40795443553,-3801.0850064631,-4237.06131619927,0.43642294126632,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",2,-1466.91578754418,-1466.91578754418,1503.98098492511,2126.95030643234,159.189341749742,177.245858869362,1.11946465588253,1,51.6584433233241,51.6584433233241,Inf,0,0,0,1,4,1,-13572.3950091481,-13572.3950091481,NA,0,0,0,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",2,34203.7069038703,34203.7069038703,4140.21824504972,5855.15279333385,442.303576423519,585.515279333385,1.35618907980042,5,25365.67212868,24770.4488963869,13157.714345851,15769.7103179391,727.985149863254,-518.683213239416,3.77303863827347,16,1,17335.6963277366,17335.6963277366,NA,0,0,0,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",4,732.884204520585,662.682990517537,682.667824708334,0,-117.235461658072,-383.843590269826,0.8905767816722,2,3024.20424943407,3024.20424943407,1981.93490734047,2802.87922570156,125.811827984882,127.403601168253,1.08346610791436,4,4,1461.84848047816,1180.59957558147,928.205272946106,604.003878928237,-105.46833933626,-105.46833933626,1.6,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",3,25424.7025403302,26247.3131786381,17905.6521461648,37768.9488679351,9464.26558383778,10280.0240782494,2.73602355243214,1,17661.4416395677,17661.4416395677,NA,0,0,0,1,21,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",1,11592.7497060033,11592.7497060033,NA,0,0,0,1,50,9621.90977166608,8010.84788546285,5863.66788965473,4567.45746169821,2069.11307596097,3989.61622553123,1.76792092104851,62,11,14625.878008954,15646.5116718975,8210.67411724992,7701.27779864172,-1318.83907544168,-4463.39576897875,3.30848201728052,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",8,2973.38059125832,2637.45834110853,1790.67517546455,1208.4678993916,1999.56161629426,2908.53408885973,1.20161508010557,1,5454.13402275766,5454.13402275766,NA,0,0,0,1,3,5,4688.88013933963,5182.07014107147,2112.98121002671,2855.34747759765,25.0439548440298,1227.57571289416,3.33951411160382,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",3,31506.7928394661,8934.93491420388,49659.9485813662,87182.9572120819,-15158.0233940855,-14375.7645316254,1,3,23955.7333618599,20387.9481403315,16069.9601664345,32579.0256346246,-8305.39807390047,-9387.95825383653,0.552890022484135,25,3,61.1605616733392,-310.507466956958,3826.54020217575,7625.95753364462,1186.26006078916,1186.26006078916,1.875,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",9,2230.23640041454,1790.41203529582,1961.28374456762,2090.66315904041,153.42889136034,370.81564922634,1.2,10,1612.8677593575,1457.49462789959,680.638537010223,1049.76020000623,490.991426365192,1092.46511877851,1.22033415801744,4,5,2808.83357353276,2841.76236313632,1042.9039459639,1311.31452591058,160.941136857007,105.257841304278,1.53459438228179,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",2,3526.1696188691,3526.1696188691,3912.82672441864,5533.57262088874,-285.924612052592,-307.420701160486,0.921776165199046,7,4423.30382973775,3640.79851706928,2556.0052302895,3195.74361065723,1194.3575134626,1238.01820884438,1.1216915118665,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",40,1384.70663380146,815.81338117641,1470.90730052354,1350.79953239895,77.837959731992,30.8247334123714,1.22079361211209,19,816.30800399661,744.311070892068,727.273650872741,350.011396426059,-188.092080771968,-288.231204769072,0.446729481613098,115,17,1551.98758470737,346.857814384398,2404.57461745696,2000.61205322284,-250.118313250015,-580.681597369124,0.57614317129213,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",5,6230.83864264031,8637.64533786463,5099.59038296986,8478.43027024966,1534.24754622058,1565.11698503694,1,3,11493.6525584535,9582.39237326256,10372.5094212507,16589.5094574662,-3239.21702677242,-2437.70682169536,0.741196658387423,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",3,12080.4684537729,7572.22800906396,10458.6019953483,15999.5614047225,1556.67648075695,-1594.64325272539,4.99547176751917,7,8673.81791676559,8280.28057890522,5434.23091092686,10517.9851735426,3770.20383233886,2134.98790069589,2.80934806565295,3,1,21037.8151221749,21037.8151221749,NA,0,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",8,5686.09819653811,5392.3380012351,1636.90487947487,1535.66240322419,7.55130178151606,9.30667317182851,1.20742950639557,16,6995.32825683538,5159.75952407016,6649.48985571698,1349.51371201753,-278.273739320522,-1330.08867481282,1.12616061733706,17,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",1,10997.661126591,10997.661126591,NA,1.81898940354586e-12,0,0,1,4,27516.7146892632,21736.2035504505,33077.6466871287,52150.9748590656,11465.8657263239,9864.72850835548,0.55612993872411,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",16,13934.0655667,10136.1604116192,13241.3616879754,22086.4081133333,2813.34108187532,-2080.84584494601,1.56945210466689,8,17427.8114689816,14777.1702188259,10987.9469432608,14755.5325749859,-5059.33828567462,-6663.15491354023,0.18076742741936,58,10,19301.6996993885,19270.1489640601,10186.4770883666,16596.5539267218,-1829.20220456323,-5567.89004320802,0.688887682517924,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",2,12184.4527979896,12184.4527979896,15687.5629914991,22185.5643431603,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,21,7107.73378098249,5709.44676358923,6589.86039213468,7074.33868296892,-733.15016761483,-741.122205588988,1.125,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",2,1895.64418027268,1895.64418027268,778.956014779547,1101.61016059333,-420.43532282664,-367.203386864444,0.457882547917647,6,17445.3562350328,12163.172023958,18779.1010465499,29973.6171947606,-6845.36815211664,-5252.94446675544,0.599600753857974,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",3,8665.27710972155,9124.57912457913,2809.60440210951,5562.61022927689,-674.255785366896,-674.255785366896,0.733333333333333,3,33848.2332128699,32018.5810748559,7961.12779077401,14316.4983164983,1694.39654752501,1717.29258395925,4.4,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",4,15112.2637261908,13780.6961879202,5302.26815122872,11941.7989417989,-865.125688316966,-872.574955908289,0.911891680655291,2,17137.7685859709,17137.7685859709,4216.70096745671,5963.31569664903,1984.11646015506,1853.46298679632,2.42568319487782,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",5,11094.6376280239,10375.7564886014,3708.41429489522,6464.51658987821,1879.62529127954,1818.22820202762,1.9881774078688,6,17065.7708357859,18256.2224555588,3340.81988345507,6223.4365513054,1085.63810407716,1106.49413074276,1.29793104637704,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,177177.95631859,149918.242977026,143642.572191887,284794.903345465,6746.42968880415,-16849.7245497092,1.3473791050608,5,70501.1876123641,64082.0820032354,40083.8949931446,10064.905855402,38201.1173209434,41624.8450799513,2.2120091123702,4,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",8,6206.06434447444,6494.94566998906,3152.19297029876,3442.20498353118,150.46580504977,-715.070150813992,2.47227722701898,8,2705.47817021527,913.405544729472,3631.15713171703,4564.81857392253,1745.78838640268,464.778536605792,1.11914859577789,95,5,1585.62141409786,1350.9871283433,1441.94408802533,1180.24585496813,690.938462832405,539.667744452715,0.601074996927378,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",4,40275.5898587235,19201.4987694532,38667.9457877655,70444.587031784,4033.75586909073,3881.8274939638,0.963503474078845,3,34955.721692667,24082.5624613796,35725.6014799029,56733.1872514932,-21519.9815060688,-15564.642099444,0.625,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",1,4614.34334630428,4614.34334630428,NA,0,0,0,1,5,23088.2169153231,23856.5649991307,16567.3045135101,29004.7661717486,-4155.56837580974,-5948.93109545041,0.382268507712138,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",1,114419.167351708,114419.167351708,NA,0,0,0,1,8,41004.3220164868,45093.1834203304,30643.5566432284,51335.6717724099,-12153.230481253,-2426.70027542105,0.836023731013876,23,2,93821.7498220253,93821.7498220253,5041.34319432097,7129.53591798601,2249.5668028237,2673.57596924475,4.57767145324656,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,2794.0710734073,2794.0710734073,NA,0,0,0,1,4,4329.67305411872,3507.43424927246,3781.50143814589,5794.99261911389,-1643.90541415686,-1518.15373546218,0.133333333333333,47,2,299.878615721427,299.878615721427,27.1122781135151,38.3425514149642,-3.7373195011644,-4.42414054788049,0.870327944984715,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uzbekistan","Uzbekistan2013",2,4110.37198300685,4110.37198300685,3682.37648626888,5207.66676864524,1743.46708238972,1611.89685696162,2.36457136211749,1,1566.07226347974,1566.07226347974,NA,0,0,0,1,0,4,8094.11439688287,8138.17552091024,645.377082526676,824.397131175031,134.102013489927,134.102013489927,0.954545454545455,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,4800.15417100928,4800.15417100928,NA,0,0,0,1,4,75854.7735680779,67032.4057797496,66143.2948311223,107692.773937325,-8423.60259366198,-6270.52492449353,1,4,1,11090.3288011291,11090.3288011291,NA,-1.81898940354586e-12,0,0,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",3,97.6574359396279,329.463842619112,940.719235946654,1892.29911495312,125.562314023257,137.371868509506,1.51240451687176,2,58590.737772627,58590.737772627,64652.0206963156,91431.7645035556,-5006.08954558124,-5079.54247241976,0.907737782897054,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",16,3836879.68012484,2216651.2373259,4828424.5246028,4019879.42642038,597763.411354529,1112050.08665932,0.0789367143965004,8,5040658.74616079,3553144.9230581,3613450.16858703,6023514.63805947,3747977.10278414,3733601.05577161,2.13582638922539,24,5,2488756.53362567,2243835.14563725,1510143.82175573,1957560.04560078,-33613.456901199,-45017.9494441726,0.474479913871437,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
