"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Mexico","Mexico2010",5,0.133173773793386,0.122405963758064,0.0682702876628442,0.0903448275862069,0.0168335703843754,0.0135976366474451,0.789252705181315,8,0.514756695305841,0.544459533098139,0.0759015892467691,0.154761904761905,-0.0644679602192418,-0.057339413327976,0.50652264107164,1,0.272727272727273,0.272727272727273,Inf,0,0,0,1,11,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",1,0.102564102564103,0.102564102564103,NA,0,0,0,1,2,0.631153071873544,0.631153071873544,0.264045873122297,0.373417254858198,0.149366901943279,0.149366901943279,0.555555555555556,1,0.16,0.16,NA,0,0,0,1,2,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,0.144,0.144,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,0.34565723731371,0.320443286843498,0.137333748202934,0.207407407407407,-0.0385839590214815,-0.0315718157181572,1.54201991289461,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",NA,NA,NA,NA,NA,NA,NA,NA,1,0.3,0.3,NA,0,0,0,1,10,0.352769884124709,0.0199950669482238,0.465406300147102,0.99988,-0.063083795513457,-0.0407270542085072,1.15767121904625,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",3,0.0786595707576722,0.0720055982253308,0.0336405786677565,0.0508928571428571,0.0105058019812425,0.0105311355311355,0.58531791156778,2,1.25380583923399,1.25380583923399,1.00566297768753,1.42222222222222,0.187001663785457,0.193939393939394,0.708178098876313,4,0.322432314361323,0.313924367690684,0.0344960853433155,0.033333333333333,-0.0120493546673159,-0.0139254385964912,1.27530739770479,1,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",8,0.416939286007806,0.400986416128221,0.0757223918698918,0.0597953703866201,0.0134153772486573,0.0110034751182984,0.939697434654964,1,0.625,0.625,NA,0,0,0,NA,4,0.159531685176172,0.123685712432985,0.158026468286863,0.29551282051282,-0.00442735903458198,0.00566196581196581,1,4,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",2,0.388150160654735,0.388150160654735,0.176776695296637,0.25,-0.0365994042204771,-0.0358910891089109,1.3604050378903,2,0.148657362864148,0.148657362864148,0.00173878716685216,0.00245901639344262,0.00053298634400005,0.000516749821810406,0.676853728799739,2,0.442786315022944,0.442786315022944,0.318198051533946,0.45,0,0,1,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Senegal","Senegal2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.372340072572561,0.397331886032403,0.177609528405224,0.166666666666667,-0.0381188858286197,-0.0375287356321839,1,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Tunisia","Tunisia2013",2,0.487158949583816,0.487158949583816,0.014142135623731,0.0200000000000001,0.0010547216662392,0.00111111111111112,0.871589495838159,3,0.246663201459386,0.331509527807691,0.304329437466512,0.488461538461538,-0.173826580347806,-0.188545150501672,2.22261021847527,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Ukraine","Ukraine2013",3,0.0190695381929738,0.0263969061302868,0.0189000296684825,0.03,-0.00633929935639244,-0.00583552055993001,1.05264313570139,1,0.000477611940298507,0.000477611940298507,NA,0,0,0,1,1,0.0425531914893617,0.0425531914893617,NA,0,0,0,1,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Vietnam","Vietnam2009",1,0.175,0.175,NA,0,0,0,1,5,0.470614032615534,0.47157951222992,0.182973725548832,0.141002565105865,0.0558116663228512,0.0722043746009758,1.73803887031834,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
